"Status","Year","Age","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Black","Finance","20","20","[c]","[c]"
"In post","2021","60-64","Black","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Human Resources","10","10","[c]","[c]"
"In post","2021","60-64","Black","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Legal","40","35","41870","36240"
"In post","2021","60-64","Black","No function","460","425","30940","28200"
"In post","2021","60-64","Black","Project Delivery","35","35","36220","32520"
"In post","2021","60-64","Black","Property","10","10","[c]","[c]"
"In post","2021","60-64","Black","Security","15","15","[c]","[c]"
"In post","2021","60-64","Black","Unknown","455","400","29690","29080"
"In post","2021","60-64","Chinese","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Communications","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Debt","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Legal","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","No function","15","10","[c]","[c]"
"In post","2021","60-64","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Property","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Security","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Unknown","20","20","[c]","[c]"
"In post","2021","60-64","Mixed","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Commercial","5","5","[c]","[c]"
"In post","2021","60-64","Mixed","Communications","5","5","[c]","[c]"
"In post","2021","60-64","Mixed","Counter Fraud","5","5","[c]","[c]"
"In post","2021","60-64","Mixed","Debt","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Digital, Data & Technology","10","10","[c]","[c]"
"In post","2021","60-64","Mixed","Finance","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Legal","10","10","[c]","[c]"
"In post","2021","60-64","Mixed","No function","135","115","34690","28000"
"In post","2021","60-64","Mixed","Project Delivery","15","15","[c]","[c]"
"In post","2021","60-64","Mixed","Property","5","5","[c]","[c]"
"In post","2021","60-64","Mixed","Security","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Unknown","145","120","29880","27570"
"In post","2021","60-64","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Digital, Data & Technology","5","5","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Finance","5","5","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Human Resources","5","5","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Legal","15","15","[c]","[c]"
"In post","2021","60-64","Other ethnicity","No function","65","55","36330","31650"
"In post","2021","60-64","Other ethnicity","Project Delivery","10","10","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Unknown","70","60","32880","27570"
"In post","2021","60-64","Undeclared","Analysis","10","10","[c]","[c]"
"In post","2021","60-64","Undeclared","Commercial","25","20","[c]","[c]"
"In post","2021","60-64","Undeclared","Communications","15","15","[c]","[c]"
"In post","2021","60-64","Undeclared","Counter Fraud","75","55","37180","32520"
"In post","2021","60-64","Undeclared","Debt","25","20","[c]","[c]"
"In post","2021","60-64","Undeclared","Digital, Data & Technology","30","30","41380","40940"
"In post","2021","60-64","Undeclared","Finance","35","30","36310","28130"
"In post","2021","60-64","Undeclared","Grants Management","5","5","[c]","[c]"
"In post","2021","60-64","Undeclared","Human Resources","20","15","[c]","[c]"
"In post","2021","60-64","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Legal","25","20","[c]","[c]"
"In post","2021","60-64","Undeclared","No function","600","485","33700","29900"
"In post","2021","60-64","Undeclared","Project Delivery","145","130","42270","40380"
"In post","2021","60-64","Undeclared","Property","55","50","34790","33300"
"In post","2021","60-64","Undeclared","Security","50","50","31740","33300"
"In post","2021","60-64","Undeclared","Unknown","910","730","29200","27570"
"In post","2021","60-64","Unknown","Analysis","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","Commercial","60","55","54370","53090"
"In post","2021","60-64","Unknown","Communications","30","25","36850","25560"
"In post","2021","60-64","Unknown","Counter Fraud","115","95","33710","31950"
"In post","2021","60-64","Unknown","Debt","80","65","23470","21440"
"In post","2021","60-64","Unknown","Digital, Data & Technology","75","70","43130","35600"
"In post","2021","60-64","Unknown","Finance","60","50","29890","21440"
"In post","2021","60-64","Unknown","Grants Management","50","45","23970","21050"
"In post","2021","60-64","Unknown","Human Resources","35","30","37070","33650"
"In post","2021","60-64","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Legal","250","200","33500","23360"
"In post","2021","60-64","Unknown","No function","1515","1215","28550","23970"
"In post","2021","60-64","Unknown","Project Delivery","100","90","40180","37920"
"In post","2021","60-64","Unknown","Property","135","120","32340","28500"
"In post","2021","60-64","Unknown","Security","55","50","30970","27370"
"In post","2021","60-64","Unknown","Unknown","750","665","31560","27570"
"In post","2021","60-64","White","Analysis","150","125","44930","40720"
"In post","2021","60-64","White","Commercial","290","260","44240","40580"
"In post","2021","60-64","White","Communications","235","205","32970","28130"
"In post","2021","60-64","White","Counter Fraud","525","390","34730","31830"
"In post","2021","60-64","White","Debt","280","210","24320","21440"
"In post","2021","60-64","White","Digital, Data & Technology","520","450","40710","37420"
"In post","2021","60-64","White","Finance","480","405","37200","31810"
"In post","2021","60-64","White","Grants Management","105","85","25790","25190"
"In post","2021","60-64","White","Human Resources","470","395","35700","31410"
"In post","2021","60-64","White","Internal Audit","55","45","43080","43200"
"In post","2021","60-64","White","Legal","565","465","48350","51040"
"In post","2021","60-64","White","No function","10385","8290","31070","26780"
"In post","2021","60-64","White","Project Delivery","1630","1450","41140","38480"
"In post","2021","60-64","White","Property","820","735","34700","33280"
"In post","2021","60-64","White","Security","655","590","27790","20920"
"In post","2021","60-64","White","Unknown","12095","9765","28730","27570"
"In post","2021","65+","Asian","Analysis","5","5","[c]","[c]"
"In post","2021","65+","Asian","Commercial","5","5","[c]","[c]"
"In post","2021","65+","Asian","Communications","15","10","[c]","[c]"
"In post","2021","65+","Asian","Counter Fraud","15","15","[c]","[c]"
"In post","2021","65+","Asian","Debt","30","20","[c]","[c]"
"In post","2021","65+","Asian","Digital, Data & Technology","5","5","[c]","[c]"
"In post","2021","65+","Asian","Finance","20","15","[c]","[c]"
"In post","2021","65+","Asian","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Legal","20","15","[c]","[c]"
"In post","2021","65+","Asian","No function","155","115","32870","26630"
"In post","2021","65+","Asian","Project Delivery","15","15","[c]","[c]"
"In post","2021","65+","Asian","Property","10","10","[c]","[c]"
"In post","2021","65+","Asian","Security","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Unknown","365","270","28580","25630"
"In post","2021","65+","Black","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Communications","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Debt","5","5","[c]","[c]"
"In post","2021","65+","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Finance","10","10","[c]","[c]"
"In post","2021","65+","Black","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Legal","10","10","[c]","[c]"
"In post","2021","65+","Black","No function","125","110","30690","26150"
"In post","2021","65+","Black","Project Delivery","10","10","[c]","[c]"
"In post","2021","65+","Black","Property","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Security","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Unknown","135","115","27120","25630"
"In post","2021","65+","Chinese","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Communications","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Debt","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Finance","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Legal","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","No function","10","10","[c]","[c]"
"In post","2021","65+","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Property","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Security","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Unknown","10","10","[c]","[c]"
"In post","2021","65+","Mixed","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Communications","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Debt","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Finance","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Legal","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","No function","40","30","29330","27530"
"In post","2021","65+","Mixed","Project Delivery","5","5","[c]","[c]"
"In post","2021","65+","Mixed","Property","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Security","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Unknown","40","30","28830","25470"
"In post","2021","65+","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","No function","15","10","[c]","[c]"
"In post","2021","65+","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Unknown","25","20","[c]","[c]"
"In post","2021","65+","Undeclared","Commercial","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Counter Fraud","15","15","[c]","[c]"
"In post","2021","65+","Undeclared","Debt","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","Digital, Data & Technology","15","10","[c]","[c]"
"In post","2021","65+","Undeclared","Finance","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Human Resources","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Legal","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","No function","205","155","32920","27680"
"In post","2021","65+","Undeclared","Project Delivery","40","35","38920","37220"
"In post","2021","65+","Undeclared","Property","20","20","[c]","[c]"
"In post","2021","65+","Undeclared","Security","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","Unknown","295","220","29180","27570"
"In post","2021","65+","Unknown","Analysis","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Commercial","15","15","[c]","[c]"
"In post","2021","65+","Unknown","Communications","15","15","[c]","[c]"
"In post","2021","65+","Unknown","Counter Fraud","40","30","33830","32520"
"In post","2021","65+","Unknown","Debt","15","15","[c]","[c]"
"In post","2021","65+","Unknown","Digital, Data & Technology","30","25","[c]","[c]"
"In post","2021","65+","Unknown","Finance","15","10","[c]","[c]"
"In post","2021","65+","Unknown","Grants Management","10","10","[c]","[c]"
"In post","2021","65+","Unknown","Human Resources","10","10","[c]","[c]"
"In post","2021","65+","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Legal","90","65","33730","23380"
"In post","2021","65+","Unknown","No function","520","375","29110","23500"
"In post","2021","65+","Unknown","Project Delivery","30","25","[c]","[c]"
"In post","2021","65+","Unknown","Property","50","40","25610","22170"
"In post","2021","65+","Unknown","Security","15","15","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","195","165","30920","25770"
"In post","2021","65+","White","Analysis","55","40","44790","39210"
"In post","2021","65+","White","Commercial","70","60","37150","33910"
"In post","2021","65+","White","Communications","60","55","32570","28130"
"In post","2021","65+","White","Counter Fraud","110","75","33550","31810"
"In post","2021","65+","White","Debt","75","55","25660","21440"
"In post","2021","65+","White","Digital, Data & Technology","145","120","42630","36000"
"In post","2021","65+","White","Finance","135","110","31410","26930"
"In post","2021","65+","White","Grants Management","30","20","[c]","[c]"
"In post","2021","65+","White","Human Resources","110","85","32960","28130"
"In post","2021","65+","White","Internal Audit","5","5","[c]","[c]"
"In post","2021","65+","White","Legal","150","115","50190","55090"
"In post","2021","65+","White","No function","3320","2410","30130","25630"
"In post","2021","65+","White","Project Delivery","440","360","39100","35480"
"In post","2021","65+","White","Property","285","250","30900","28410"
"In post","2021","65+","White","Security","190","165","25850","20920"
"In post","2021","65+","White","Unknown","3585","2730","27950","26120"
"In post","2021","Unknown","Asian","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","No function","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","No function","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","No function","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","No function","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","No function","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","No function","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Unknown","20","15","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Undeclared","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","No function","15","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","No function","20","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","White","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Analysis","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Digital, Data & Technology","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Legal","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","No function","110","[c]","23430","22680"
"Leaver CS","2021","20-29","Asian","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Property","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Asian","Unknown","180","[c]","25970","25110"
"Leaver CS","2021","20-29","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","No function","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Black","Unknown","65","[c]","26390","25110"
"Leaver CS","2021","20-29","Chinese","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","No function","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
