"Status","Year","Age","Function_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Digital, Data & Technology","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data & Technology","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","10","[c]","[c]"
"In post","2021","16-19","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","10","[c]","[c]"
"In post","2021","16-19","Finance","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","West Central Scotland","Male","5","5","[c]","[c]"
"In post","2021","16-19","Finance","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Grants Management","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Grants Management","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Berkshire, Buckinghamshire and Oxfordshire","Female","5","5","[c]","[c]"
"In post","2021","16-19","No function","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Derbyshire and Nottinghamshire","Female","10","10","[c]","[c]"
"In post","2021","16-19","No function","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","East Anglia","Female","5","5","[c]","[c]"
"In post","2021","16-19","No function","East Anglia","Male","5","5","[c]","[c]"
"In post","2021","16-19","No function","East Wales","Female","20","15","[c]","[c]"
"In post","2021","16-19","No function","East Wales","Male","20","20","[c]","[c]"
"In post","2021","16-19","No function","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Eastern Scotland","Female","10","10","[c]","[c]"
"In post","2021","16-19","No function","Eastern Scotland","Male","10","10","[c]","[c]"
"In post","2021","16-19","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Female","20","15","[c]","[c]"
"In post","2021","16-19","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Male","15","15","[c]","[c]"
"In post","2021","16-19","No function","Greater Manchester","Female","15","10","[c]","[c]"
"In post","2021","16-19","No function","Greater Manchester","Male","10","10","[c]","[c]"
"In post","2021","16-19","No function","Hampshire and Isle of Wight","Female","5","5","[c]","[c]"
"In post","2021","16-19","No function","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Inner London - East","Female","5","5","[c]","[c]"
"In post","2021","16-19","No function","Inner London - East","Male","5","5","[c]","[c]"
"In post","2021","16-19","No function","Inner London - West","Female","20","20","[c]","[c]"
"In post","2021","16-19","No function","Inner London - West","Male","20","20","[c]","[c]"
"In post","2021","16-19","No function","Kent","Female","10","10","[c]","[c]"
"In post","2021","16-19","No function","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Lancashire","Female","10","10","[c]","[c]"
"In post","2021","16-19","No function","Lancashire","Male","5","5","[c]","[c]"
"In post","2021","16-19","No function","Leicestershire, Rutland and Northamptonshire","Female","5","5","[c]","[c]"
"In post","2021","16-19","No function","Leicestershire, Rutland and Northamptonshire","Male","5","5","[c]","[c]"
"In post","2021","16-19","No function","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Merseyside","Female","20","20","[c]","[c]"
"In post","2021","16-19","No function","Merseyside","Male","10","10","[c]","[c]"
"In post","2021","16-19","No function","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Northumberland and Tyne and Wear","Female","20","15","[c]","[c]"
"In post","2021","16-19","No function","Northumberland and Tyne and Wear","Male","15","10","[c]","[c]"
"In post","2021","16-19","No function","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Outer London - West and North West","Female","10","5","[c]","[c]"
"In post","2021","16-19","No function","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Shropshire and Staffordshire","Female","10","10","[c]","[c]"
"In post","2021","16-19","No function","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","South Yorkshire","Female","5","5","[c]","[c]"
"In post","2021","16-19","No function","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Surrey, East and West Sussex","Female","5","5","[c]","[c]"
"In post","2021","16-19","No function","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","West Midlands","Female","10","10","[c]","[c]"
"In post","2021","16-19","No function","West Midlands","Male","5","5","[c]","[c]"
"In post","2021","16-19","No function","West Wales and The Valleys","Female","25","20","[c]","[c]"
"In post","2021","16-19","No function","West Wales and The Valleys","Male","10","10","[c]","[c]"
"In post","2021","16-19","No function","West Yorkshire","Female","15","15","[c]","[c]"
"In post","2021","16-19","No function","West Yorkshire","Male","20","20","[c]","[c]"
"In post","2021","16-19","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Devon","Male","10","10","[c]","[c]"
"In post","2021","16-19","Project Delivery","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","East Wales","Male","15","15","[c]","[c]"
"In post","2021","16-19","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Female","20","20","[c]","[c]"
"In post","2021","16-19","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Male","65","65","17740","17780"
"In post","2021","16-19","Project Delivery","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Hampshire and Isle of Wight","Male","5","5","[c]","[c]"
"In post","2021","16-19","Project Delivery","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Southern Scotland","Male","10","10","[c]","[c]"
"In post","2021","16-19","Property","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Berkshire, Buckinghamshire and Oxfordshire","Male","5","5","[c]","[c]"
"In post","2021","16-19","Property","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Berkshire, Buckinghamshire and Oxfordshire","Male","5","5","[c]","[c]"
"In post","2021","16-19","Security","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Unknown","Female","[c]","[c]","[c]","[c]"
