"Status","Year","Ethnicity","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other ethnicity","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","Undeclared","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","Heterosexual / straight","45","40","42720","39970"
"In post","2021","Undeclared","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Departments","Undeclared","90","85","44980","46800"
"In post","2021","Undeclared","Attorney General's Departments","Unknown","25","20","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","Heterosexual / straight","40","40","45390","39820"
"In post","2021","Undeclared","Cabinet Office","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office","Undeclared","175","170","48680","43890"
"In post","2021","Undeclared","Cabinet Office","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Undeclared","30","30","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Undeclared","15","15","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","75","70","41040","40140"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","LGBO","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Undeclared","375","365","47870","49080"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Unknown","150","145","38190","38310"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Undeclared","30","30","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Heterosexual / straight","55","55","41480","36500"
"In post","2021","Undeclared","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Undeclared","185","180","45090","41990"
"In post","2021","Undeclared","Department for Education","Unknown","50","45","43270","39780"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Heterosexual / straight","60","60","35480","32680"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Undeclared","300","285","36660","33800"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","85","80","31860","26520"
"In post","2021","Undeclared","Department for International Trade","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Undeclared","60","60","44000","40050"
"In post","2021","Undeclared","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Heterosexual / straight","290","280","31560","27680"
"In post","2021","Undeclared","Department for Transport","LGBO","30","30","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Undeclared","630","600","34630","30780"
"In post","2021","Undeclared","Department for Transport","Unknown","105","100","29420","26780"
"In post","2021","Undeclared","Department for Work and Pensions","Heterosexual / straight","625","565","28180","27570"
"In post","2021","Undeclared","Department for Work and Pensions","LGBO","70","65","27160","27570"
"In post","2021","Undeclared","Department for Work and Pensions","Undeclared","1840","1685","29410","27570"
"In post","2021","Undeclared","Department for Work and Pensions","Unknown","1995","1690","27330","27570"
"In post","2021","Undeclared","Department of Health and Social Care","Heterosexual / straight","65","60","43360","41010"
"In post","2021","Undeclared","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department of Health and Social Care","Undeclared","170","150","44300","38890"
"In post","2021","Undeclared","Department of Health and Social Care","Unknown","330","305","47520","42430"
"In post","2021","Undeclared","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Undeclared","15","15","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Heterosexual / straight","80","75","46090","39040"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Undeclared","235","235","48310","43770"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Land Registry","Undeclared","215","190","33990","33840"
"In post","2021","Undeclared","HM Land Registry","Unknown","20","15","[c]","[c]"
"In post","2021","Undeclared","HM Revenue and Customs","Heterosexual / straight","225","210","31940","31810"
"In post","2021","Undeclared","HM Revenue and Customs","LGBO","35","30","35130","31810"
"In post","2021","Undeclared","HM Revenue and Customs","Undeclared","1820","1665","35040","31810"
"In post","2021","Undeclared","HM Revenue and Customs","Unknown","575","525","31860","28130"
"In post","2021","Undeclared","HM Treasury","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Undeclared","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","HM Treasury","Undeclared","100","100","44440","41780"
"In post","2021","Undeclared","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Home Office","Heterosexual / straight","380","355","32210","28850"
"In post","2021","Undeclared","Home Office","LGBO","15","15","[c]","[c]"
"In post","2021","Undeclared","Home Office","Undeclared","1725","1595","33260","28990"
"In post","2021","Undeclared","Home Office","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Ministry of Defence","Heterosexual / straight","170","165","34900","33120"
"In post","2021","Undeclared","Ministry of Defence","LGBO","20","15","[c]","[c]"
"In post","2021","Undeclared","Ministry of Defence","Undeclared","2885","2805","36130","33820"
"In post","2021","Undeclared","Ministry of Defence","Unknown","285","280","39820","37320"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","Undeclared","80","80","46030","47660"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Ministry of Justice","Heterosexual / straight","445","425","28080","26160"
"In post","2021","Undeclared","Ministry of Justice","LGBO","60","60","28790","28200"
"In post","2021","Undeclared","Ministry of Justice","Undeclared","1555","1470","30780","28200"
"In post","2021","Undeclared","Ministry of Justice","Unknown","40","40","31130","31650"
"In post","2021","Undeclared","National Crime Agency","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","Undeclared","165","165","35560","34140"
"In post","2021","Undeclared","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","Undeclared","15","15","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","Unknown","60","60","46600","36900"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Undeclared","15","15","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Unknown","25","25","[c]","[c]"
"In post","2021","Undeclared","Scotland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scotland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Government","Heterosexual / straight","145","135","35050","33650"
"In post","2021","Undeclared","Scottish Government","LGBO","10","10","[c]","[c]"
"In post","2021","Undeclared","Scottish Government","Undeclared","215","205","42710","38350"
"In post","2021","Undeclared","Scottish Government","Unknown","290","265","34110","33650"
"In post","2021","Undeclared","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Export Finance","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Undeclared","50","45","34030","28350"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Water Services Regulation Authority","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Welsh Government","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Undeclared","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Welsh Government","Undeclared","205","195","42990","37410"
"In post","2021","Undeclared","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Heterosexual / straight","155","150","40540","33770"
"In post","2021","Unknown","Attorney General's Departments","LGBO","15","15","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","Unknown","980","915","47620","51250"
"In post","2021","Unknown","Cabinet Office","Heterosexual / straight","50","50","58940","54700"
"In post","2021","Unknown","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Unknown","3965","3920","44920","32000"
"In post","2021","Unknown","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chancellor's other departments","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Unknown","80","80","36230","29160"
"In post","2021","Unknown","Competition and Markets Authority","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Competition and Markets Authority","Unknown","35","30","81070","79980"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","130","125","39080","36060"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Undeclared","45","45","33900","30950"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","2120","2050","35290","33570"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Unknown","190","185","47720","46050"
"In post","2021","Unknown","Department for Education","Heterosexual / straight","40","35","45070","41460"
"In post","2021","Unknown","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","Department for Education","Unknown","845","820","42450","37100"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Heterosexual / straight","70","65","38190","36970"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Unknown","1785","1695","33990","29400"
"In post","2021","Unknown","Department for International Trade","Heterosexual / straight","40","40","47520","38540"
"In post","2021","Unknown","Department for International Trade","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for International Trade","Unknown","735","730","44210","38540"
"In post","2021","Unknown","Department for Transport","Heterosexual / straight","185","170","32120","26780"
"In post","2021","Unknown","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Transport","Undeclared","35","35","37850","30630"
"In post","2021","Unknown","Department for Transport","Unknown","2080","1985","31960","26700"
"In post","2021","Unknown","Department for Work and Pensions","Heterosexual / straight","390","360","29890","27570"
"In post","2021","Unknown","Department for Work and Pensions","LGBO","30","25","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","Undeclared","120","115","36760","31060"
"In post","2021","Unknown","Department for Work and Pensions","Unknown","5745","5285","28370","27570"
"In post","2021","Unknown","Department of Health and Social Care","Heterosexual / straight","80","70","41970","33960"
"In post","2021","Unknown","Department of Health and Social Care","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Undeclared","25","20","[c]","[c]"
"In post","2021","Unknown","Department of Health and Social Care","Unknown","1880","1845","46010","40650"
"In post","2021","Unknown","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Undeclared","30","30","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Heterosexual / straight","65","60","45490","39250"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Unknown","1120","1100","47280","48500"
"In post","2021","Unknown","HM Land Registry","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","Unknown","1005","960","27850","22350"
"In post","2021","Unknown","HM Revenue and Customs","Heterosexual / straight","645","560","30750","28130"
"In post","2021","Unknown","HM Revenue and Customs","LGBO","35","30","30210","26890"
"In post","2021","Unknown","HM Revenue and Customs","Undeclared","290","250","31360","28130"
"In post","2021","Unknown","HM Revenue and Customs","Unknown","14915","13935","27680","25560"
"In post","2021","Unknown","HM Treasury","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Treasury","Undeclared","45","45","45300","38540"
"In post","2021","Unknown","HM Treasury","Unknown","60","55","49920","52950"
"In post","2021","Unknown","Home Office","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Home Office","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Home Office","Unknown","1700","1665","31840","25770"
"In post","2021","Unknown","Ministry of Defence","Heterosexual / straight","145","135","32900","31200"
"In post","2021","Unknown","Ministry of Defence","LGBO","10","10","[c]","[c]"
"In post","2021","Unknown","Ministry of Defence","Undeclared","130","130","39550","37970"
"In post","2021","Unknown","Ministry of Defence","Unknown","5785","5660","34630","32700"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","Heterosexual / straight","45","45","47100","48200"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","Undeclared","45","45","44400","42410"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","Unknown","205","200","43050","40720"
"In post","2021","Unknown","Ministry of Justice","Heterosexual / straight","945","890","28610","26810"
"In post","2021","Unknown","Ministry of Justice","LGBO","50","50","30110","27680"
"In post","2021","Unknown","Ministry of Justice","Undeclared","510","475","29090","26810"
"In post","2021","Unknown","Ministry of Justice","Unknown","8155","7815","27240","24440"
"In post","2021","Unknown","National Crime Agency","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","National Crime Agency","Unknown","660","640","41500","39820"
"In post","2021","Unknown","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Unknown","60","60","40600","36800"
"In post","2021","Unknown","Office for Standards in Education","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Unknown","25","25","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Unknown","25","25","[c]","[c]"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Unknown","100","100","32940","27770"
"In post","2021","Unknown","Scotland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scotland Office","Unknown","50","50","45590","40970"
"In post","2021","Unknown","Scottish Government","Heterosexual / straight","80","75","36130","29040"
"In post","2021","Unknown","Scottish Government","LGBO","20","20","[c]","[c]"
"In post","2021","Unknown","Scottish Government","Undeclared","1675","1515","27650","22820"
"In post","2021","Unknown","Scottish Government","Unknown","4800","4565","33310","30650"
"In post","2021","Unknown","The National Archives","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","The National Archives","Unknown","115","110","34290","29160"
"In post","2021","Unknown","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","Heterosexual / straight","40","35","29590","26530"
"In post","2021","Unknown","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","Unknown","1040","945","30260","29540"
"In post","2021","Unknown","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Unknown","40","35","46300","44000"
"In post","2021","Unknown","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Unknown","185","175","40410","30600"
"In post","2021","White","Attorney General's Departments","Heterosexual / straight","5045","4720","44900","48080"
"In post","2021","White","Attorney General's Departments","LGBO","355","345","45750","48080"
"In post","2021","White","Attorney General's Departments","Undeclared","205","195","46950","50520"
"In post","2021","White","Attorney General's Departments","Unknown","990","880","47670","52890"
"In post","2021","White","Cabinet Office","Heterosexual / straight","3445","3345","48600","41820"
"In post","2021","White","Cabinet Office","LGBO","370","365","45140","40600"
"In post","2021","White","Cabinet Office","Undeclared","260","255","47400","40600"
"In post","2021","White","Cabinet Office","Unknown","100","100","59860","56720"
"In post","2021","White","Chancellor's other departments","Heterosexual / straight","220","210","63560","53300"
"In post","2021","White","Chancellor's other departments","LGBO","10","10","[c]","[c]"
"In post","2021","White","Chancellor's other departments","Undeclared","35","35","65850","53710"
"In post","2021","White","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Charity Commission","Heterosexual / straight","215","205","33920","29160"
"In post","2021","White","Charity Commission","LGBO","15","15","[c]","[c]"
"In post","2021","White","Charity Commission","Undeclared","10","10","[c]","[c]"
"In post","2021","White","Charity Commission","Unknown","90","80","35270","30580"
"In post","2021","White","Competition and Markets Authority","Heterosexual / straight","490","470","64260","59940"
"In post","2021","White","Competition and Markets Authority","LGBO","45","45","54090","54070"
"In post","2021","White","Competition and Markets Authority","Undeclared","30","30","68110","60360"
"In post","2021","White","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","5575","5330","43740","40050"
"In post","2021","White","Department for Business, Energy and Industrial Strategy","LGBO","570","565","43640","40050"
"In post","2021","White","Department for Business, Energy and Industrial Strategy","Undeclared","425","405","43650","40050"
"In post","2021","White","Department for Business, Energy and Industrial Strategy","Unknown","2105","1985","38970","39490"
"In post","2021","White","Department for Digital, Culture, Media and Sport","Heterosexual / straight","970","950","51080","51730"
"In post","2021","White","Department for Digital, Culture, Media and Sport","LGBO","165","160","47150","44680"
"In post","2021","White","Department for Digital, Culture, Media and Sport","Undeclared","65","65","48940","51730"
"In post","2021","White","Department for Digital, Culture, Media and Sport","Unknown","25","20","[c]","[c]"
"In post","2021","White","Department for Education","Heterosexual / straight","4335","4160","44620","40510"
"In post","2021","White","Department for Education","LGBO","370","365","43210","37100"
"In post","2021","White","Department for Education","Undeclared","275","265","44600","40780"
"In post","2021","White","Department for Education","Unknown","460","440","47490","49510"
