"Status","Year","Organisation","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","60","60","33420","33000"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","60","55","37790","33300"
"In post","2021","Cabinet Office (excl. agencies)","Cheshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Dorset and Somerset","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","Outside London","Female","55","50","47860","40250"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","Outside London","Male","55","55","46530","44060"
"In post","2021","Cabinet Office (excl. agencies)","East Wales","Outside London","Female","35","35","35410","29250"
"In post","2021","Cabinet Office (excl. agencies)","East Wales","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Eastern Scotland","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Eastern Scotland","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","70","65","56320","51230"
"In post","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","105","105","54730","53190"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester","Outside London","Female","160","155","43420","37300"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester","Outside London","Male","115","115","47950","49700"
"In post","2021","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Outside London","Female","40","40","47110","39830"
"In post","2021","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Outside London","Male","50","50","55730","53320"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - East","London","Female","450","440","49270","54700"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - East","London","Male","450","445","54950","54700"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - West","London","Female","2970","2910","46810","38580"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - West","London","Male","2580","2565","52520","46550"
"In post","2021","Cabinet Office (excl. agencies)","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Lancashire","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Lancashire","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Merseyside","Outside London","Female","60","55","47310","49700"
"In post","2021","Cabinet Office (excl. agencies)","Merseyside","Outside London","Male","65","65","50760","49700"
"In post","2021","Cabinet Office (excl. agencies)","North Yorkshire","Outside London","Female","235","220","28570","26670"
"In post","2021","Cabinet Office (excl. agencies)","North Yorkshire","Outside London","Male","210","205","30380","26670"
"In post","2021","Cabinet Office (excl. agencies)","Northern Ireland","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","Outside London","Female","250","225","27650","23850"
"In post","2021","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","Outside London","Male","155","150","29760","23850"
"In post","2021","Cabinet Office (excl. agencies)","Outer London - South","London","Female","30","30","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Outer London - South","London","Male","20","20","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South Yorkshire","Outside London","Female","55","55","46160","40160"
"In post","2021","Cabinet Office (excl. agencies)","South Yorkshire","Outside London","Male","45","45","48050","49700"
"In post","2021","Cabinet Office (excl. agencies)","Southern Scotland","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Southern Scotland","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Surrey, East and West Sussex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Surrey, East and West Sussex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Tees Valley and Durham","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Tees Valley and Durham","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","Female","325","320","36050","32000"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","Male","275","275","36480","32000"
"In post","2021","Cabinet Office (excl. agencies)","West Central Scotland","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Central Scotland","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Midlands","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Midlands","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Yorkshire","Outside London","Female","105","100","47700","40250"
"In post","2021","Cabinet Office (excl. agencies)","West Yorkshire","Outside London","Male","85","85","46190","39810"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","Outside London","Female","65","60","31190","29270"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","Outside London","Male","70","70","34900","29750"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Outside London","Female","215","200","31780","29270"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Outside London","Male","245","240","37130","32770"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","North Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","North Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Dorset and Somerset","Outside London","Female","25","20","[c]","[c]"
"In post","2021","Charity Commission","Dorset and Somerset","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Charity Commission","East Wales","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Charity Commission","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Inner London - West","London","Female","50","45","41680","37910"
"In post","2021","Charity Commission","Inner London - West","London","Male","25","25","[c]","[c]"
"In post","2021","Charity Commission","Merseyside","Outside London","Female","175","160","32560","29160"
"In post","2021","Charity Commission","Merseyside","Outside London","Male","130","130","33070","29160"
"In post","2021","Companies House","East Wales","Outside London","Female","570","495","29340","24500"
"In post","2021","Companies House","East Wales","Outside London","Male","460","455","33330","30720"
"In post","2021","Companies House","Eastern Scotland","Outside London","Female","25","20","[c]","[c]"
"In post","2021","Companies House","Eastern Scotland","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Companies House","Inner London - West","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Inner London - West","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Northern Ireland","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Companies House","Northern Ireland","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Competition and Markets Authority","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Eastern Scotland","Outside London","Female","30","30","55280","55090"
"In post","2021","Competition and Markets Authority","Eastern Scotland","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Competition and Markets Authority","Inner London - East","London","Female","400","380","58800","56000"
"In post","2021","Competition and Markets Authority","Inner London - East","London","Male","385","380","62910","59170"
"In post","2021","Competition and Markets Authority","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","West Central Scotland","Outside London","Female","160","145","26500","22570"
"In post","2021","Criminal Injuries Compensation Authority","West Central Scotland","Outside London","Male","140","140","25680","22860"
"In post","2021","Crown Commercial Service","Derbyshire and Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Derbyshire and Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East Anglia","Outside London","Female","80","75","34840","34800"
"In post","2021","Crown Commercial Service","East Anglia","Outside London","Male","90","85","35180","32640"
"In post","2021","Crown Commercial Service","East Wales","Outside London","Female","50","50","33860","31680"
"In post","2021","Crown Commercial Service","East Wales","Outside London","Male","55","55","33490","31300"
"In post","2021","Crown Commercial Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Inner London - East","London","Female","30","30","49280","45650"
"In post","2021","Crown Commercial Service","Inner London - East","London","Male","40","40","51190","49300"
"In post","2021","Crown Commercial Service","Merseyside","Outside London","Female","225","220","36320","34800"
"In post","2021","Crown Commercial Service","Merseyside","Outside London","Male","175","175","40710","35040"
"In post","2021","Crown Commercial Service","West Midlands","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Crown Commercial Service","West Midlands","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Crown Commercial Service","West Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","West Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Eastern Scotland","Outside London","Female","540","500","35950","29040"
"In post","2021","Crown Office and Procurator Fiscal Service","Eastern Scotland","Outside London","Male","225","220","38970","33040"
"In post","2021","Crown Office and Procurator Fiscal Service","Highlands and Islands","Outside London","Female","60","55","31120","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","Highlands and Islands","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","North Eastern Scotland","Outside London","Female","75","70","32540","29040"
"In post","2021","Crown Office and Procurator Fiscal Service","North Eastern Scotland","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Southern Scotland","Outside London","Female","210","190","33530","29040"
"In post","2021","Crown Office and Procurator Fiscal Service","Southern Scotland","Outside London","Male","55","55","41080","33550"
"In post","2021","Crown Office and Procurator Fiscal Service","West Central Scotland","Outside London","Female","570","515","35050","29040"
"In post","2021","Crown Office and Procurator Fiscal Service","West Central Scotland","Outside London","Male","245","235","35910","31720"
"In post","2021","Crown Prosecution Service","Bedfordshire and Hertfordshire","Outside London","Female","115","100","38990","30110"
"In post","2021","Crown Prosecution Service","Bedfordshire and Hertfordshire","Outside London","Male","55","55","49620","51120"
"In post","2021","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","105","95","41740","36240"
"In post","2021","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","35","35","48060","50520"
"In post","2021","Crown Prosecution Service","Cheshire","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Crown Prosecution Service","Cheshire","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Cornwall and Isles of Scilly","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Crown Prosecution Service","Cornwall and Isles of Scilly","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Cumbria","Outside London","Female","30","25","33800","25950"
"In post","2021","Crown Prosecution Service","Cumbria","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Derbyshire and Nottinghamshire","Outside London","Female","180","165","36980","28430"
"In post","2021","Crown Prosecution Service","Derbyshire and Nottinghamshire","Outside London","Male","95","90","38360","34480"
"In post","2021","Crown Prosecution Service","Devon","Outside London","Female","55","50","38720","36240"
"In post","2021","Crown Prosecution Service","Devon","Outside London","Male","45","45","41380","36240"
"In post","2021","Crown Prosecution Service","East Anglia","Outside London","Female","80","65","32660","28430"
"In post","2021","Crown Prosecution Service","East Anglia","Outside London","Male","40","40","44050","48080"
"In post","2021","Crown Prosecution Service","East Wales","Outside London","Female","190","170","38610","37890"
"In post","2021","Crown Prosecution Service","East Wales","Outside London","Male","100","95","46140","48830"
"In post","2021","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","Outside London","Female","50","45","37270","28430"
"In post","2021","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Crown Prosecution Service","Essex","Outside London","Female","135","120","40170","34140"
"In post","2021","Crown Prosecution Service","Essex","Outside London","Male","55","50","43630","36240"
"In post","2021","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","105","95","38140","30930"
"In post","2021","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","55","55","44110","49580"
"In post","2021","Crown Prosecution Service","Greater Manchester","Outside London","Female","240","210","39260","33310"
"In post","2021","Crown Prosecution Service","Greater Manchester","Outside London","Male","115","115","43770","48080"
"In post","2021","Crown Prosecution Service","Hampshire and Isle of Wight","Outside London","Female","175","160","42130","36240"
"In post","2021","Crown Prosecution Service","Hampshire and Isle of Wight","Outside London","Male","90","85","44300","50520"
"In post","2021","Crown Prosecution Service","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Inner London - East","London","Female","15","15","[c]","[c]"
"In post","2021","Crown Prosecution Service","Inner London - East","London","Male","15","15","[c]","[c]"
"In post","2021","Crown Prosecution Service","Inner London - West","London","Female","1020","945","44070","40000"
"In post","2021","Crown Prosecution Service","Inner London - West","London","Male","545","535","47350","45530"
"In post","2021","Crown Prosecution Service","Kent","Outside London","Female","80","75","36790","30110"
"In post","2021","Crown Prosecution Service","Kent","Outside London","Male","45","45","44030","45260"
"In post","2021","Crown Prosecution Service","Lancashire","Outside London","Female","110","100","38190","32890"
"In post","2021","Crown Prosecution Service","Lancashire","Outside London","Male","65","65","43340","48080"
"In post","2021","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","Outside London","Female","110","100","37620","34480"
"In post","2021","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","Outside London","Male","45","40","43880","48830"
"In post","2021","Crown Prosecution Service","Lincolnshire","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Lincolnshire","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Merseyside","Outside London","Female","240","225","35850","28430"
"In post","2021","Crown Prosecution Service","Merseyside","Outside London","Male","125","125","40890","38180"
"In post","2021","Crown Prosecution Service","North Yorkshire","Outside London","Female","190","170","45680","51470"
"In post","2021","Crown Prosecution Service","North Yorkshire","Outside London","Male","120","115","48490","55610"
"In post","2021","Crown Prosecution Service","Northumberland and Tyne and Wear","Outside London","Female","160","145","36040","28430"
