"Status","Year","Disability","Ethnicity","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Undeclared","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","AO","Female","290","240","21880","21010"
"In post","2021","Declared disabled","Undeclared","AO","Male","265","245","23240","21130"
"In post","2021","Declared disabled","Undeclared","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","EO","Female","345","310","28080","27570"
"In post","2021","Declared disabled","Undeclared","EO","Male","340","315","28390","27570"
"In post","2021","Declared disabled","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","G6","Female","15","10","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","G6","Male","20","20","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","G7","Female","50","45","55480","54540"
"In post","2021","Declared disabled","Undeclared","G7","Male","85","80","55430","54650"
"In post","2021","Declared disabled","Undeclared","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","HEO","Female","115","105","33800","33300"
"In post","2021","Declared disabled","Undeclared","HEO","Male","170","160","34060","33630"
"In post","2021","Declared disabled","Undeclared","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","SEO","Female","60","60","40440","40580"
"In post","2021","Declared disabled","Undeclared","SEO","Male","125","120","42520","41540"
"In post","2021","Declared disabled","Undeclared","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Unknown","Female","55","50","30710","30210"
"In post","2021","Declared disabled","Undeclared","Unknown","Male","50","50","38390","37170"
"In post","2021","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","AA","Female","30","25","[c]","[c]"
"In post","2021","Declared disabled","Unknown","AA","Male","25","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","AO","Female","225","180","21920","21440"
"In post","2021","Declared disabled","Unknown","AO","Male","150","135","23470","21440"
"In post","2021","Declared disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","EO","Female","205","185","28330","27570"
"In post","2021","Declared disabled","Unknown","EO","Male","180","165","30170","29290"
"In post","2021","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","G6","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","G6","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","G7","Female","45","40","53670","53190"
"In post","2021","Declared disabled","Unknown","G7","Male","40","40","57970","55920"
"In post","2021","Declared disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","HEO","Female","85","80","33720","33400"
"In post","2021","Declared disabled","Unknown","HEO","Male","100","95","34730","33830"
"In post","2021","Declared disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","SEO","Female","50","45","41930","40590"
"In post","2021","Declared disabled","Unknown","SEO","Male","60","55","43580","41890"
"In post","2021","Declared disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","Female","30","25","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","AA","Female","925","785","19570","19560"
"In post","2021","Declared disabled","White","AA","Male","880","815","19960","20060"
"In post","2021","Declared disabled","White","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","AO","Female","6755","5640","21640","21010"
"In post","2021","Declared disabled","White","AO","Male","4320","4045","23100","21050"
"In post","2021","Declared disabled","White","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","EO","Female","7800","6845","27360","27570"
"In post","2021","Declared disabled","White","EO","Male","4620","4370","27880","27570"
"In post","2021","Declared disabled","White","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","G6","Female","530","500","67380","66290"
"In post","2021","Declared disabled","White","G6","Male","445","435","68870","66980"
"In post","2021","Declared disabled","White","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","G7","Female","1510","1440","54680","53610"
"In post","2021","Declared disabled","White","G7","Male","1325","1295","55400","54700"
"In post","2021","Declared disabled","White","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","HEO","Female","3345","3120","33000","32620"
"In post","2021","Declared disabled","White","HEO","Male","2555","2465","33670","33300"
"In post","2021","Declared disabled","White","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","SCS level","Female","175","165","86930","80000"
"In post","2021","Declared disabled","White","SCS level","Male","195","190","91110","81760"
"In post","2021","Declared disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","SEO","Female","2065","1945","40940","40050"
"In post","2021","Declared disabled","White","SEO","Male","1675","1625","42240","41000"
"In post","2021","Declared disabled","White","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","White","Unknown","Female","1495","1375","30150","29100"
"In post","2021","Declared disabled","White","Unknown","Male","450","430","33820","33050"
"In post","2021","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","AA","Female","230","190","20380","20230"
"In post","2021","Declared non-disabled","Asian","AA","Male","280","270","20950","20600"
"In post","2021","Declared non-disabled","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","AO","Female","3430","2840","22210","21310"
"In post","2021","Declared non-disabled","Asian","AO","Male","2430","2315","22420","21010"
"In post","2021","Declared non-disabled","Asian","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","EO","Female","4495","4045","28300","27960"
"In post","2021","Declared non-disabled","Asian","EO","Male","3340","3270","28060","27570"
"In post","2021","Declared non-disabled","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","G6","Female","255","245","68510","66760"
"In post","2021","Declared non-disabled","Asian","G6","Male","210","205","69760","68600"
"In post","2021","Declared non-disabled","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","G7","Female","990","950","55600","54650"
"In post","2021","Declared non-disabled","Asian","G7","Male","860","850","56670","55210"
"In post","2021","Declared non-disabled","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","HEO","Female","1915","1840","33940","33980"
"In post","2021","Declared non-disabled","Asian","HEO","Male","1720","1680","33990","33320"
"In post","2021","Declared non-disabled","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","SCS level","Female","120","110","89500","80540"
"In post","2021","Declared non-disabled","Asian","SCS level","Male","110","110","90220","86250"
"In post","2021","Declared non-disabled","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","SEO","Female","1125","1085","41220","40980"
"In post","2021","Declared non-disabled","Asian","SEO","Male","1015","1010","42690","41760"
"In post","2021","Declared non-disabled","Asian","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Asian","Unknown","Female","320","295","29270","28200"
"In post","2021","Declared non-disabled","Asian","Unknown","Male","165","155","31050","30210"
"In post","2021","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","AA","Female","175","160","21690","21880"
"In post","2021","Declared non-disabled","Black","AA","Male","190","190","21860","21550"
"In post","2021","Declared non-disabled","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","AO","Female","1680","1520","23400","23210"
"In post","2021","Declared non-disabled","Black","AO","Male","1075","1050","25850","24920"
"In post","2021","Declared non-disabled","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","EO","Female","2855","2710","29150","29290"
"In post","2021","Declared non-disabled","Black","EO","Male","1405","1380","29080","29080"
"In post","2021","Declared non-disabled","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","G6","Female","85","85","69990","68720"
"In post","2021","Declared non-disabled","Black","G6","Male","65","65","69630","68840"
"In post","2021","Declared non-disabled","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","G7","Female","515","505","55730","54650"
"In post","2021","Declared non-disabled","Black","G7","Male","315","315","56820","55550"
"In post","2021","Declared non-disabled","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","HEO","Female","1205","1175","34260","34300"
"In post","2021","Declared non-disabled","Black","HEO","Male","700","690","34480","34340"
"In post","2021","Declared non-disabled","Black","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","SCS level","Female","35","35","87710","80650"
"In post","2021","Declared non-disabled","Black","SCS level","Male","30","30","93520","82300"
"In post","2021","Declared non-disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","SEO","Female","685","675","41920","41950"
"In post","2021","Declared non-disabled","Black","SEO","Male","440","440","42920","41850"
"In post","2021","Declared non-disabled","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Black","Unknown","Female","430","415","31030","28200"
"In post","2021","Declared non-disabled","Black","Unknown","Male","175","170","30440","28200"
"In post","2021","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","AA","Female","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","AA","Male","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","AO","Female","110","100","21780","21010"
"In post","2021","Declared non-disabled","Chinese","AO","Male","80","75","23370","21440"
"In post","2021","Declared non-disabled","Chinese","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","EO","Female","140","130","27800","27570"
"In post","2021","Declared non-disabled","Chinese","EO","Male","95","95","27630","27570"
"In post","2021","Declared non-disabled","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","G6","Female","30","30","68560","68080"
"In post","2021","Declared non-disabled","Chinese","G6","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","G7","Female","90","90","55100","53830"
"In post","2021","Declared non-disabled","Chinese","G7","Male","70","70","56180","54700"
"In post","2021","Declared non-disabled","Chinese","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","HEO","Female","105","105","34600","34530"
"In post","2021","Declared non-disabled","Chinese","HEO","Male","80","75","34210","34040"
"In post","2021","Declared non-disabled","Chinese","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","SEO","Female","75","70","42000","41330"
"In post","2021","Declared non-disabled","Chinese","SEO","Male","55","55","42450","41100"
"In post","2021","Declared non-disabled","Chinese","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","AA","Female","65","60","20100","20230"
"In post","2021","Declared non-disabled","Mixed","AA","Male","50","45","20530","20600"
"In post","2021","Declared non-disabled","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","AO","Female","740","660","22690","21400"
"In post","2021","Declared non-disabled","Mixed","AO","Male","535","520","24490","23210"
"In post","2021","Declared non-disabled","Mixed","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","EO","Female","1000","940","27930","27570"
"In post","2021","Declared non-disabled","Mixed","EO","Male","595","575","28160","27570"
"In post","2021","Declared non-disabled","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","G6","Female","120","115","67880","66500"
"In post","2021","Declared non-disabled","Mixed","G6","Male","105","100","68810","66410"
"In post","2021","Declared non-disabled","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","G7","Female","395","375","55260","54700"
"In post","2021","Declared non-disabled","Mixed","G7","Male","355","350","55580","54400"
"In post","2021","Declared non-disabled","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","HEO","Female","600","585","33590","33300"
"In post","2021","Declared non-disabled","Mixed","HEO","Male","445","440","33850","33570"
"In post","2021","Declared non-disabled","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","SCS level","Female","55","50","83730","80360"
"In post","2021","Declared non-disabled","Mixed","SCS level","Male","55","55","86220","77840"
"In post","2021","Declared non-disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","SEO","Female","355","340","41510","40710"
"In post","2021","Declared non-disabled","Mixed","SEO","Male","310","305","41800","40600"
"In post","2021","Declared non-disabled","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","Unknown","Female","195","180","29500","30020"
"In post","2021","Declared non-disabled","Mixed","Unknown","Male","70","70","31760","30210"
"In post","2021","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","AA","Female","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","AA","Male","30","30","19720","19560"
"In post","2021","Declared non-disabled","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","AO","Female","220","190","22670","21590"
"In post","2021","Declared non-disabled","Other ethnicity","AO","Male","155","150","25480","24120"
"In post","2021","Declared non-disabled","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","EO","Female","315","295","28380","27940"
"In post","2021","Declared non-disabled","Other ethnicity","EO","Male","210","205","28160","27570"
"In post","2021","Declared non-disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","G6","Female","40","40","66830","66290"
"In post","2021","Declared non-disabled","Other ethnicity","G6","Male","40","40","69940","68850"
"In post","2021","Declared non-disabled","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","G7","Female","110","100","56650","54700"
"In post","2021","Declared non-disabled","Other ethnicity","G7","Male","110","105","55720","54700"
"In post","2021","Declared non-disabled","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Other ethnicity","HEO","Female","160","155","34150","34060"
"In post","2021","Declared non-disabled","Other ethnicity","HEO","Male","125","120","34300","34630"
