"Status","Year","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","South West (England)","Undeclared","4505","4200","35690","33290"
"In post","2021","South West (England)","Unknown","8185","7570","33910","30930"
"In post","2021","Unknown","Heterosexual / straight","1000","950","33440","27570"
"In post","2021","Unknown","LGBO","65","65","32570","27570"
"In post","2021","Unknown","Undeclared","120","110","32440","27570"
"In post","2021","Unknown","Unknown","2545","2520","36780","32700"
"In post","2021","Wales","Heterosexual / straight","23755","22040","31700","27570"
"In post","2021","Wales","LGBO","1325","1285","30560","27570"
"In post","2021","Wales","Undeclared","4140","3680","30080","26780"
"In post","2021","Wales","Unknown","6870","6255","28420","25560"
"In post","2021","West Midlands (England)","Heterosexual / straight","20355","18970","30470","27570"
"In post","2021","West Midlands (England)","LGBO","1015","975","29650","27570"
"In post","2021","West Midlands (England)","Undeclared","2505","2285","30170","27570"
"In post","2021","West Midlands (England)","Unknown","6625","6045","29430","27130"
"In post","2021","Yorkshire and The Humber","Heterosexual / straight","24345","22490","31540","27570"
"In post","2021","Yorkshire and The Humber","LGBO","1455","1400","30890","27570"
"In post","2021","Yorkshire and The Humber","Undeclared","3050","2790","30940","27570"
"In post","2021","Yorkshire and The Humber","Unknown","7755","7130","30340","27570"
"Leaver CS","2021","East Midlands (England)","Heterosexual / straight","730","[c]","27900","25970"
"Leaver CS","2021","East Midlands (England)","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Undeclared","120","[c]","27200","22260"
"Leaver CS","2021","East Midlands (England)","Unknown","710","[c]","25590","24000"
"Leaver CS","2021","East of England","Heterosexual / straight","805","[c]","30270","26410"
"Leaver CS","2021","East of England","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Undeclared","130","[c]","30500","26960"
"Leaver CS","2021","East of England","Unknown","825","[c]","29960","27570"
"Leaver CS","2021","London","Heterosexual / straight","2465","[c]","42030","34330"
"Leaver CS","2021","London","LGBO","205","[c]","43560","36800"
"Leaver CS","2021","London","Undeclared","390","[c]","44370","38360"
"Leaver CS","2021","London","Unknown","2260","[c]","38550","31060"
"Leaver CS","2021","North East (England)","Heterosexual / straight","600","[c]","26980","21010"
"Leaver CS","2021","North East (England)","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Undeclared","70","[c]","29310","24000"
"Leaver CS","2021","North East (England)","Unknown","985","[c]","25530","21050"
"Leaver CS","2021","North West (England)","Heterosexual / straight","1305","[c]","28670","24440"
"Leaver CS","2021","North West (England)","LGBO","85","[c]","28690","24110"
"Leaver CS","2021","North West (England)","Undeclared","165","[c]","29000","26380"
"Leaver CS","2021","North West (England)","Unknown","1210","[c]","26660","22350"
"Leaver CS","2021","Northern Ireland","Heterosexual / straight","65","[c]","27330","21430"
"Leaver CS","2021","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Unknown","125","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Heterosexual / straight","65","[c]","42050","36960"
"Leaver CS","2021","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Unknown","60","[c]","40730","38690"
"Leaver CS","2021","Scotland","Heterosexual / straight","810","[c]","32650","27570"
"Leaver CS","2021","Scotland","LGBO","45","[c]","31560","27570"
"Leaver CS","2021","Scotland","Undeclared","220","[c]","29740","26570"
"Leaver CS","2021","Scotland","Unknown","1265","[c]","32660","27570"
"Leaver CS","2021","South East (England)","Heterosexual / straight","1435","[c]","29640","26970"
"Leaver CS","2021","South East (England)","LGBO","95","[c]","27800","23850"
"Leaver CS","2021","South East (England)","Undeclared","235","[c]","32420","28490"
"Leaver CS","2021","South East (England)","Unknown","920","[c]","29560","25110"
"Leaver CS","2021","South West (England)","Heterosexual / straight","1425","[c]","32740","27570"
"Leaver CS","2021","South West (England)","LGBO","90","[c]","24600","21250"
"Leaver CS","2021","South West (England)","Undeclared","215","[c]","32060","28950"
"Leaver CS","2021","South West (England)","Unknown","725","[c]","31790","27570"
"Leaver CS","2021","Unknown","Heterosexual / straight","55","[c]","40990","33300"
"Leaver CS","2021","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","630","[c]","40430","32000"
"Leaver CS","2021","Wales","Heterosexual / straight","850","[c]","30170","23830"
"Leaver CS","2021","Wales","LGBO","45","[c]","26010","21590"
"Leaver CS","2021","Wales","Undeclared","145","[c]","29150","21590"
"Leaver CS","2021","Wales","Unknown","925","[c]","27380","21590"
"Leaver CS","2021","West Midlands (England)","Heterosexual / straight","815","[c]","29930","26000"
"Leaver CS","2021","West Midlands (England)","LGBO","45","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Undeclared","125","[c]","30850","26890"
"Leaver CS","2021","West Midlands (England)","Unknown","880","[c]","30030","23990"
"Leaver CS","2021","Yorkshire and The Humber","Heterosexual / straight","965","[c]","30270","26580"
"Leaver CS","2021","Yorkshire and The Humber","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Undeclared","155","[c]","30210","27180"
"Leaver CS","2021","Yorkshire and The Humber","Unknown","1165","[c]","30220","26890"
"Leaver Dept.","2021","East Midlands (England)","Heterosexual / straight","135","[c]","26090","21950"
"Leaver Dept.","2021","East Midlands (England)","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Unknown","100","[c]","27810","21010"
"Leaver Dept.","2021","East of England","Heterosexual / straight","125","[c]","32870","31240"
"Leaver Dept.","2021","East of England","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Heterosexual / straight","2780","[c]","44430","38980"
"Leaver Dept.","2021","London","LGBO","305","[c]","43050","37280"
"Leaver Dept.","2021","London","Undeclared","335","[c]","46340","42210"
"Leaver Dept.","2021","London","Unknown","1915","[c]","43350","38750"
"Leaver Dept.","2021","North East (England)","Heterosexual / straight","255","[c]","27200","24890"
"Leaver Dept.","2021","North East (England)","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Unknown","310","[c]","29730","27570"
"Leaver Dept.","2021","North West (England)","Heterosexual / straight","490","[c]","30000","27570"
"Leaver Dept.","2021","North West (England)","LGBO","40","[c]","27150","23340"
"Leaver Dept.","2021","North West (England)","Undeclared","45","[c]","30490","27350"
"Leaver Dept.","2021","North West (England)","Unknown","505","[c]","27640","25190"
"Leaver Dept.","2021","Northern Ireland","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Heterosexual / straight","35","[c]","51170","44580"
"Leaver Dept.","2021","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Unknown","75","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Heterosexual / straight","225","[c]","30650","27570"
"Leaver Dept.","2021","Scotland","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Undeclared","45","[c]","30850","27570"
"Leaver Dept.","2021","Scotland","Unknown","320","[c]","30880","27570"
"Leaver Dept.","2021","South East (England)","Heterosexual / straight","250","[c]","33190","29290"
"Leaver Dept.","2021","South East (England)","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Undeclared","40","[c]","31660","29290"
"Leaver Dept.","2021","South East (England)","Unknown","120","[c]","30670","26700"
"Leaver Dept.","2021","South West (England)","Heterosexual / straight","520","[c]","34540","31650"
"Leaver Dept.","2021","South West (England)","LGBO","45","[c]","30670","27570"
"Leaver Dept.","2021","South West (England)","Undeclared","55","[c]","36190","33460"
"Leaver Dept.","2021","South West (England)","Unknown","195","[c]","35080","32110"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","235","[c]","38120","32000"
"Leaver Dept.","2021","Unknown","LGBO","30","[c]","34770","32000"
"Leaver Dept.","2021","Unknown","Undeclared","40","[c]","38290","32000"
"Leaver Dept.","2021","Unknown","Unknown","400","[c]","33870","32000"
"Leaver Dept.","2021","Wales","Heterosexual / straight","320","[c]","31570","27570"
"Leaver Dept.","2021","Wales","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Unknown","220","[c]","33470","27570"
"Leaver Dept.","2021","West Midlands (England)","Heterosexual / straight","295","[c]","27830","22640"
"Leaver Dept.","2021","West Midlands (England)","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Unknown","205","[c]","30150","26670"
"Leaver Dept.","2021","Yorkshire and The Humber","Heterosexual / straight","305","[c]","32960","28670"
"Leaver Dept.","2021","Yorkshire and The Humber","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Undeclared","40","[c]","34670","32300"
"Leaver Dept.","2021","Yorkshire and The Humber","Unknown","265","[c]","35080","32110"
"New entrant CS","2021","East Midlands (England)","Heterosexual / straight","1580","[c]","26600","25560"
"New entrant CS","2021","East Midlands (England)","LGBO","125","[c]","26380","27570"
"New entrant CS","2021","East Midlands (England)","Undeclared","100","[c]","29220","27570"
"New entrant CS","2021","East Midlands (England)","Unknown","675","[c]","25030","22850"
"New entrant CS","2021","East of England","Heterosexual / straight","2090","[c]","27400","27570"
"New entrant CS","2021","East of England","LGBO","170","[c]","25870","27570"
"New entrant CS","2021","East of England","Undeclared","100","[c]","28190","26350"
"New entrant CS","2021","East of England","Unknown","660","[c]","25990","24620"
"New entrant CS","2021","London","Heterosexual / straight","8580","[c]","35200","31060"
"New entrant CS","2021","London","LGBO","940","[c]","34550","31060"
"New entrant CS","2021","London","Undeclared","890","[c]","36320","32320"
"New entrant CS","2021","London","Unknown","4700","[c]","36480","31060"
"New entrant CS","2021","North East (England)","Heterosexual / straight","1925","[c]","24820","21010"
"New entrant CS","2021","North East (England)","LGBO","180","[c]","24370","21010"
"New entrant CS","2021","North East (England)","Undeclared","105","[c]","27400","21010"
"New entrant CS","2021","North East (England)","Unknown","1050","[c]","23890","21010"
"New entrant CS","2021","North West (England)","Heterosexual / straight","3595","[c]","27060","24920"
"New entrant CS","2021","North West (England)","LGBO","395","[c]","25450","25000"
"New entrant CS","2021","North West (England)","Undeclared","220","[c]","28080","25010"
"New entrant CS","2021","North West (England)","Unknown","1815","[c]","25860","22570"
"New entrant CS","2021","Northern Ireland","Heterosexual / straight","140","[c]","25770","20920"
"New entrant CS","2021","Northern Ireland","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Unknown","190","[c]","23150","20140"
"New entrant CS","2021","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Heterosexual / straight","2185","[c]","27210","25560"
"New entrant CS","2021","Scotland","LGBO","260","[c]","26800","26160"
"New entrant CS","2021","Scotland","Undeclared","235","[c]","27000","21010"
"New entrant CS","2021","Scotland","Unknown","1810","[c]","28060","23340"
"New entrant CS","2021","South East (England)","Heterosexual / straight","3665","[c]","28170","27570"
"New entrant CS","2021","South East (England)","LGBO","370","[c]","26840","27570"
"New entrant CS","2021","South East (England)","Undeclared","255","[c]","28550","27570"
"New entrant CS","2021","South East (England)","Unknown","1335","[c]","27190","24880"
"New entrant CS","2021","South West (England)","Heterosexual / straight","3315","[c]","28960","27570"
"New entrant CS","2021","South West (England)","LGBO","295","[c]","26650","27130"
"New entrant CS","2021","South West (England)","Undeclared","245","[c]","29790","27570"
"New entrant CS","2021","South West (England)","Unknown","1115","[c]","28950","25560"
"New entrant CS","2021","Unknown","Heterosexual / straight","305","[c]","30450","27570"
"New entrant CS","2021","Unknown","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","535","[c]","36780","28000"
"New entrant CS","2021","Wales","Heterosexual / straight","1640","[c]","26360","22920"
"New entrant CS","2021","Wales","LGBO","200","[c]","25600","23050"
"New entrant CS","2021","Wales","Undeclared","90","[c]","27280","23640"
"New entrant CS","2021","Wales","Unknown","1020","[c]","25060","22350"
"New entrant CS","2021","West Midlands (England)","Heterosexual / straight","2190","[c]","27880","27570"
"New entrant CS","2021","West Midlands (England)","LGBO","200","[c]","25860","24250"
"New entrant CS","2021","West Midlands (England)","Undeclared","125","[c]","28350","27570"
"New entrant CS","2021","West Midlands (England)","Unknown","935","[c]","26900","22570"
"New entrant CS","2021","Yorkshire and The Humber","Heterosexual / straight","2540","[c]","27880","27570"
"New entrant CS","2021","Yorkshire and The Humber","LGBO","295","[c]","26430","27570"
"New entrant CS","2021","Yorkshire and The Humber","Undeclared","160","[c]","28830","27570"
"New entrant CS","2021","Yorkshire and The Humber","Unknown","1520","[c]","27520","23440"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","",""
"Data column","Description","","","","","",""
"Status","Employment status of the civil servants.","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","",""
