"Status","Year","Age","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Undeclared","West Wales and The Valleys","20","15","[c]","[c]"
"In post","2021","65+","Undeclared","West Yorkshire","15","15","[c]","[c]"
"In post","2021","65+","Unknown","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Berkshire, Buckinghamshire and Oxfordshire","30","25","35770","33080"
"In post","2021","65+","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Derbyshire and Nottinghamshire","30","20","33050","28590"
"In post","2021","65+","Unknown","Devon","20","15","[c]","[c]"
"In post","2021","65+","Unknown","Dorset and Somerset","20","15","[c]","[c]"
"In post","2021","65+","Unknown","East Anglia","30","25","26550","21580"
"In post","2021","65+","Unknown","East Wales","45","30","32030","22260"
"In post","2021","65+","Unknown","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Eastern Scotland","100","75","31640","27510"
"In post","2021","65+","Unknown","Essex","20","15","[c]","[c]"
"In post","2021","65+","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","35","25","37270","30000"
"In post","2021","65+","Unknown","Greater Manchester","30","25","26660","22710"
"In post","2021","65+","Unknown","Hampshire and Isle of Wight","50","35","24620","20940"
"In post","2021","65+","Unknown","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Highlands and Islands","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Inner London - East","55","45","37870","32520"
"In post","2021","65+","Unknown","Inner London - West","85","75","48290","41980"
"In post","2021","65+","Unknown","Kent","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Lancashire","25","15","[c]","[c]"
"In post","2021","65+","Unknown","Leicestershire, Rutland and Northamptonshire","15","10","[c]","[c]"
"In post","2021","65+","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Merseyside","40","25","27560","21440"
"In post","2021","65+","Unknown","North Eastern Scotland","10","5","[c]","[c]"
"In post","2021","65+","Unknown","North Yorkshire","10","5","[c]","[c]"
"In post","2021","65+","Unknown","Northern Ireland","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Northumberland and Tyne and Wear","70","45","22160","21400"
"In post","2021","65+","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Outer London - South","30","25","31220","30300"
"In post","2021","65+","Unknown","Outer London - West and North West","15","10","[c]","[c]"
"In post","2021","65+","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Shropshire and Staffordshire","15","10","[c]","[c]"
"In post","2021","65+","Unknown","South Yorkshire","10","10","[c]","[c]"
"In post","2021","65+","Unknown","Southern Scotland","20","15","[c]","[c]"
"In post","2021","65+","Unknown","Surrey, East and West Sussex","25","20","[c]","[c]"
"In post","2021","65+","Unknown","Tees Valley and Durham","10","5","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","65+","Unknown","West Central Scotland","55","40","27050","22820"
"In post","2021","65+","Unknown","West Midlands","45","35","31240","26630"
"In post","2021","65+","Unknown","West Wales and The Valleys","25","20","[c]","[c]"
"In post","2021","65+","Unknown","West Yorkshire","25","20","[c]","[c]"
"In post","2021","65+","White","Bedfordshire and Hertfordshire","95","75","29190","27850"
"In post","2021","65+","White","Berkshire, Buckinghamshire and Oxfordshire","275","225","31820","27570"
"In post","2021","65+","White","Cheshire","60","40","28380","27570"
"In post","2021","65+","White","Cornwall and Isles of Scilly","45","35","25300","21830"
"In post","2021","65+","White","Cumbria","45","35","27920","26670"
"In post","2021","65+","White","Derbyshire and Nottinghamshire","185","135","29410","26780"
"In post","2021","65+","White","Devon","195","145","28080","26120"
"In post","2021","65+","White","Dorset and Somerset","180","140","27740","27320"
"In post","2021","65+","White","East Anglia","305","230","28610","26170"
"In post","2021","65+","White","East Wales","370","270","31180","27460"
"In post","2021","65+","White","East Yorkshire and Northern Lincolnshire","85","65","26710","26930"
"In post","2021","65+","White","Eastern Scotland","305","245","32480","27570"
"In post","2021","65+","White","Essex","135","95","27320","26780"
"In post","2021","65+","White","Gloucestershire, Wiltshire and Bath/Bristol area","570","455","37080","32880"
"In post","2021","65+","White","Greater Manchester","300","210","28960","27320"
"In post","2021","65+","White","Hampshire and Isle of Wight","590","455","28800","23720"
"In post","2021","65+","White","Herefordshire, Worcestershire and Warwickshire","105","85","25420","24150"
"In post","2021","65+","White","Highlands and Islands","45","35","25880","26530"
"In post","2021","65+","White","Inner London - East","235","190","45940","36030"
"In post","2021","65+","White","Inner London - West","490","430","46420","39910"
"In post","2021","65+","White","Kent","160","120","28370","26780"
"In post","2021","65+","White","Lancashire","295","215","26270","21710"
"In post","2021","65+","White","Leicestershire, Rutland and Northamptonshire","90","65","26870","21990"
"In post","2021","65+","White","Lincolnshire","85","70","25930","22080"
"In post","2021","65+","White","Merseyside","435","310","25750","21440"
"In post","2021","65+","White","North Eastern Scotland","30","25","38810","29190"
"In post","2021","65+","White","North Yorkshire","110","85","28650","25460"
"In post","2021","65+","White","Northern Ireland","80","60","26920","21430"
"In post","2021","65+","White","Northumberland and Tyne and Wear","375","265","24490","21440"
"In post","2021","65+","White","Outer London - East and North East","70","50","28750","25890"
"In post","2021","65+","White","Outer London - South","175","140","32890","29370"
"In post","2021","65+","White","Outer London - West and North West","150","110","33280","30300"
"In post","2021","65+","White","Overseas","15","15","[c]","[c]"
"In post","2021","65+","White","Shropshire and Staffordshire","185","145","28790","26670"
"In post","2021","65+","White","South Yorkshire","155","105","27210","25180"
"In post","2021","65+","White","Southern Scotland","130","95","25760","26120"
"In post","2021","65+","White","Surrey, East and West Sussex","240","180","28240","26340"
"In post","2021","65+","White","Tees Valley and Durham","200","140","25250","21980"
"In post","2021","65+","White","Unknown","20","15","[c]","[c]"
"In post","2021","65+","White","West Central Scotland","315","225","26970","22220"
"In post","2021","65+","White","West Midlands","240","175","29250","27370"
"In post","2021","65+","White","West Wales and The Valleys","340","240","27040","22430"
"In post","2021","65+","White","West Yorkshire","255","180","28350","27570"
"In post","2021","Unknown","Asian","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Inner London - West","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Northern Ireland","15","15","[c]","[c]"
"In post","2021","Unknown","White","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Outer London - East and North East","[c]","[c]","[c]","[c]"
