"Status","Year","Age","Ethnicity","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Black","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","East of England","EO","5","5","[c]","[c]"
"In post","2021","65+","Black","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","London","AA/AO","115","100","24610","24890"
"In post","2021","65+","Black","London","EO","65","55","30980","31060"
"In post","2021","65+","Black","London","G6/G7","5","5","[c]","[c]"
"In post","2021","65+","Black","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","London","SEO/HEO","20","15","[c]","[c]"
"In post","2021","65+","Black","London","Unknown","15","15","[c]","[c]"
"In post","2021","65+","Black","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","South East (England)","AA/AO","10","10","[c]","[c]"
"In post","2021","65+","Black","South East (England)","EO","5","5","[c]","[c]"
"In post","2021","65+","Black","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","South East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","65+","Black","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","West Midlands (England)","AA/AO","10","10","[c]","[c]"
"In post","2021","65+","Black","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Yorkshire and The Humber","AA/AO","5","5","[c]","[c]"
"In post","2021","65+","Black","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","London","AA/AO","5","5","[c]","[c]"
"In post","2021","65+","Chinese","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","London","AA/AO","5","5","[c]","[c]"
"In post","2021","65+","Mixed","London","EO","15","10","[c]","[c]"
"In post","2021","65+","Mixed","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","North West (England)","AA/AO","10","5","[c]","[c]"
"In post","2021","65+","Mixed","North West (England)","EO","5","5","[c]","[c]"
"In post","2021","65+","Mixed","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","South East (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","65+","Mixed","South East (England)","EO","5","5","[c]","[c]"
"In post","2021","65+","Mixed","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","London","AA/AO","15","10","[c]","[c]"
"In post","2021","65+","Other ethnicity","London","EO","10","5","[c]","[c]"
"In post","2021","65+","Other ethnicity","London","G6/G7","5","5","[c]","[c]"
"In post","2021","65+","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
