"Status","Year","Age","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Department for Work and Pensions","Unknown","AA/AO","30","25","23410","24640"
"In post","2021","60-64","Department for Work and Pensions","Unknown","EO","35","25","28890","27570"
"In post","2021","60-64","Department for Work and Pensions","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Department for Work and Pensions","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Work and Pensions","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Department for Work and Pensions","Wales","AA/AO","245","190","20860","21010"
"In post","2021","60-64","Department for Work and Pensions","Wales","EO","270","190","27370","27570"
"In post","2021","60-64","Department for Work and Pensions","Wales","SEO/HEO","55","40","36810","34290"
"In post","2021","60-64","Department for Work and Pensions","West Midlands (England)","AA/AO","325","250","20690","21010"
"In post","2021","60-64","Department for Work and Pensions","West Midlands (England)","EO","440","340","27290","27570"
"In post","2021","60-64","Department for Work and Pensions","West Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Department for Work and Pensions","West Midlands (England)","SEO/HEO","65","50","34720","34290"
"In post","2021","60-64","Department for Work and Pensions","Yorkshire and The Humber","AA/AO","275","210","20780","21010"
"In post","2021","60-64","Department for Work and Pensions","Yorkshire and The Humber","EO","410","295","27450","27570"
"In post","2021","60-64","Department for Work and Pensions","Yorkshire and The Humber","G6/G7","40","30","56030","52750"
"In post","2021","60-64","Department for Work and Pensions","Yorkshire and The Humber","SEO/HEO","145","110","35260","34290"
"In post","2021","60-64","Department of Health and Social Care","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","East Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","East of England","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","East of England","EO","10","5","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","East of England","G6/G7","20","20","59220","53830"
"In post","2021","60-64","Department of Health and Social Care","East of England","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","East of England","SEO/HEO","25","20","37080","36510"
"In post","2021","60-64","Department of Health and Social Care","London","AA/AO","15","15","23790","23690"
"In post","2021","60-64","Department of Health and Social Care","London","EO","40","35","29230","29180"
"In post","2021","60-64","Department of Health and Social Care","London","G6/G7","85","80","62520","60900"
"In post","2021","60-64","Department of Health and Social Care","London","SCS level","60","50","110810","102010"
"In post","2021","60-64","Department of Health and Social Care","London","SEO/HEO","70","65","40870","41130"
"In post","2021","60-64","Department of Health and Social Care","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","North East (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","North East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","North West (England)","AA/AO","10","10","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","North West (England)","EO","5","5","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","North West (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","North West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","South East (England)","EO","5","5","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","South East (England)","G6/G7","15","10","60280","57930"
"In post","2021","60-64","Department of Health and Social Care","South East (England)","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","South East (England)","SEO/HEO","10","5","34270","34340"
"In post","2021","60-64","Department of Health and Social Care","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","South West (England)","EO","10","10","25330","24830"
"In post","2021","60-64","Department of Health and Social Care","South West (England)","G6/G7","25","25","61990","56920"
"In post","2021","60-64","Department of Health and Social Care","South West (England)","SCS level","10","10","107880","112340"
"In post","2021","60-64","Department of Health and Social Care","South West (England)","SEO/HEO","25","20","35610","35660"
"In post","2021","60-64","Department of Health and Social Care","West Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","West Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","West Midlands (England)","SCS level","10","5","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","West Midlands (England)","SEO/HEO","10","10","36410","37470"
"In post","2021","60-64","Department of Health and Social Care","Yorkshire and The Humber","AA/AO","10","5","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","Yorkshire and The Humber","EO","10","5","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","Yorkshire and The Humber","G6/G7","15","15","56900","51670"
"In post","2021","60-64","Department of Health and Social Care","Yorkshire and The Humber","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","Yorkshire and The Humber","SEO/HEO","25","20","34980","36330"
"In post","2021","60-64","ESTYN","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","ESTYN","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","ESTYN","Wales","G6/G7","10","10","73570","74730"
"In post","2021","60-64","ESTYN","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","East of England","EO","15","15","28010","28800"
"In post","2021","60-64","Food Standards Agency","London","EO","5","5","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","London","SEO/HEO","15","15","38070","38590"
"In post","2021","60-64","Food Standards Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","North West (England)","EO","5","5","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","South East (England)","EO","5","5","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","South West (England)","EO","10","5","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","West Midlands (England)","EO","15","15","27240","26750"
"In post","2021","60-64","Food Standards Agency","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","Yorkshire and The Humber","EO","15","10","27040","26750"
"In post","2021","60-64","Food Standards Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","Yorkshire and The Humber","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","London","AA/AO","20","20","29720","28000"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","London","EO","30","30","32530","32900"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","London","G6/G7","40","40","66740","65750"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","London","SCS level","20","20","92170","84990"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","London","SEO/HEO","35","35","43030","39770"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","Overseas","G6/G7","40","40","63060","63100"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","Overseas","SCS level","25","25","91490","83090"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","20","20","38590","37370"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","Scotland","AA/AO","10","5","[c]","[c]"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","Scotland","EO","10","10","26120","26120"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","Scotland","G6/G7","10","10","56430","54750"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","Scotland","SEO/HEO","15","15","37080","33930"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","South East (England)","AA/AO","15","15","24390","24650"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","South East (England)","EO","15","15","28240","27550"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","South East (England)","G6/G7","20","15","59570","57760"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","South East (England)","SEO/HEO","45","40","41960","42030"
"In post","2021","60-64","HM Land Registry","East Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","HM Land Registry","East Midlands (England)","EO","20","15","27130","27130"
"In post","2021","60-64","HM Land Registry","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Land Registry","East Midlands (England)","SEO/HEO","20","10","35990","33840"
"In post","2021","60-64","HM Land Registry","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Land Registry","East of England","EO","10","5","27130","27130"
"In post","2021","60-64","HM Land Registry","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Land Registry","East of England","SEO/HEO","10","5","38590","33840"
"In post","2021","60-64","HM Land Registry","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Land Registry","London","EO","10","10","[c]","[c]"
"In post","2021","60-64","HM Land Registry","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Land Registry","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Land Registry","London","SEO/HEO","10","10","39770","37290"
"In post","2021","60-64","HM Land Registry","North East (England)","AA/AO","10","10","22350","22350"
"In post","2021","60-64","HM Land Registry","North East (England)","EO","20","10","27130","27130"
"In post","2021","60-64","HM Land Registry","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Land Registry","North East (England)","SEO/HEO","20","10","35850","33840"
"In post","2021","60-64","HM Land Registry","North West (England)","AA/AO","15","15","22350","22350"
"In post","2021","60-64","HM Land Registry","North West (England)","EO","35","25","27130","27130"
"In post","2021","60-64","HM Land Registry","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Land Registry","North West (England)","SEO/HEO","45","30","36220","33840"
"In post","2021","60-64","HM Land Registry","South West (England)","AA/AO","20","15","22210","22350"
"In post","2021","60-64","HM Land Registry","South West (England)","EO","35","25","27620","27130"
"In post","2021","60-64","HM Land Registry","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Land Registry","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Land Registry","South West (England)","SEO/HEO","60","40","37970","33840"
"In post","2021","60-64","HM Land Registry","Wales","AA/AO","10","10","22370","22350"
"In post","2021","60-64","HM Land Registry","Wales","EO","30","20","27110","27130"
"In post","2021","60-64","HM Land Registry","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Land Registry","Wales","SEO/HEO","30","20","35950","33840"
"In post","2021","60-64","HM Land Registry","West Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","HM Land Registry","West Midlands (England)","EO","15","10","27130","27130"
"In post","2021","60-64","HM Land Registry","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Land Registry","West Midlands (England)","SEO/HEO","15","10","36250","33840"
"In post","2021","60-64","HM Land Registry","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Land Registry","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2021","60-64","HM Land Registry","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Land Registry","Yorkshire and The Humber","SEO/HEO","10","5","[c]","[c]"
"In post","2021","60-64","HM Revenue and Customs","East Midlands (England)","AA/AO","95","75","20810","21110"
"In post","2021","60-64","HM Revenue and Customs","East Midlands (England)","EO","65","50","27040","28130"
"In post","2021","60-64","HM Revenue and Customs","East Midlands (England)","G6/G7","40","30","57540","54130"
"In post","2021","60-64","HM Revenue and Customs","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Revenue and Customs","East Midlands (England)","SEO/HEO","75","55","36060","35000"
"In post","2021","60-64","HM Revenue and Customs","East of England","AA/AO","50","40","21390","21440"
"In post","2021","60-64","HM Revenue and Customs","East of England","EO","55","45","27340","28130"
"In post","2021","60-64","HM Revenue and Customs","East of England","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","HM Revenue and Customs","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Revenue and Customs","East of England","SEO/HEO","95","75","36610","35000"
"In post","2021","60-64","HM Revenue and Customs","London","AA/AO","150","120","25000","25630"
"In post","2021","60-64","HM Revenue and Customs","London","EO","175","155","31520","32520"
"In post","2021","60-64","HM Revenue and Customs","London","G6/G7","155","120","66740","65400"
"In post","2021","60-64","HM Revenue and Customs","London","SCS level","10","10","[c]","[c]"
"In post","2021","60-64","HM Revenue and Customs","London","SEO/HEO","310","260","40470","39800"
"In post","2021","60-64","HM Revenue and Customs","North East (England)","AA/AO","740","535","20840","21400"
"In post","2021","60-64","HM Revenue and Customs","North East (England)","EO","190","135","27330","28130"
"In post","2021","60-64","HM Revenue and Customs","North East (England)","G6/G7","35","25","55250","52770"
"In post","2021","60-64","HM Revenue and Customs","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Revenue and Customs","North East (England)","SEO/HEO","140","100","35590","35000"
"In post","2021","60-64","HM Revenue and Customs","North West (England)","AA/AO","420","330","20850","21400"
"In post","2021","60-64","HM Revenue and Customs","North West (England)","EO","230","165","27020","28130"
"In post","2021","60-64","HM Revenue and Customs","North West (England)","G6/G7","70","55","56190","52770"
"In post","2021","60-64","HM Revenue and Customs","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Revenue and Customs","North West (England)","SEO/HEO","245","180","35520","35000"
"In post","2021","60-64","HM Revenue and Customs","Northern Ireland","AA/AO","35","30","20840","21440"
"In post","2021","60-64","HM Revenue and Customs","Northern Ireland","EO","40","30","27600","28130"
"In post","2021","60-64","HM Revenue and Customs","Northern Ireland","G6/G7","10","10","[c]","[c]"
"In post","2021","60-64","HM Revenue and Customs","Northern Ireland","SEO/HEO","25","15","35570","35000"
"In post","2021","60-64","HM Revenue and Customs","Scotland","AA/AO","395","295","20810","21400"
"In post","2021","60-64","HM Revenue and Customs","Scotland","EO","190","130","27430","28130"
"In post","2021","60-64","HM Revenue and Customs","Scotland","G6/G7","35","30","58820","56070"
"In post","2021","60-64","HM Revenue and Customs","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Revenue and Customs","Scotland","SEO/HEO","150","110","35160","35000"
"In post","2021","60-64","HM Revenue and Customs","South East (England)","AA/AO","100","85","20750","20640"
"In post","2021","60-64","HM Revenue and Customs","South East (England)","EO","90","65","27710","28130"
"In post","2021","60-64","HM Revenue and Customs","South East (England)","G6/G7","15","10","59470","58130"
"In post","2021","60-64","HM Revenue and Customs","South East (England)","SEO/HEO","95","70","36420","35000"
"In post","2021","60-64","HM Revenue and Customs","South West (England)","AA/AO","35","30","20710","20880"
"In post","2021","60-64","HM Revenue and Customs","South West (England)","EO","35","25","27060","28130"
"In post","2021","60-64","HM Revenue and Customs","South West (England)","G6/G7","15","10","63000","64670"
"In post","2021","60-64","HM Revenue and Customs","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Revenue and Customs","South West (England)","SEO/HEO","45","30","35340","35000"
"In post","2021","60-64","HM Revenue and Customs","Wales","AA/AO","125","90","21070","21440"
"In post","2021","60-64","HM Revenue and Customs","Wales","EO","80","55","26730","27400"
"In post","2021","60-64","HM Revenue and Customs","Wales","G6/G7","15","10","58030","55440"
"In post","2021","60-64","HM Revenue and Customs","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Revenue and Customs","Wales","SEO/HEO","80","60","34950","33430"
"In post","2021","60-64","HM Revenue and Customs","West Midlands (England)","AA/AO","80","60","20950","21440"
"In post","2021","60-64","HM Revenue and Customs","West Midlands (England)","EO","95","75","27310","28130"
"In post","2021","60-64","HM Revenue and Customs","West Midlands (England)","G6/G7","50","40","57850","53320"
"In post","2021","60-64","HM Revenue and Customs","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Revenue and Customs","West Midlands (England)","SEO/HEO","105","85","35910","35000"
"In post","2021","60-64","HM Revenue and Customs","Yorkshire and The Humber","AA/AO","135","100","20820","21100"
"In post","2021","60-64","HM Revenue and Customs","Yorkshire and The Humber","EO","100","75","26920","27250"
"In post","2021","60-64","HM Revenue and Customs","Yorkshire and The Humber","G6/G7","30","25","56760","52770"
"In post","2021","60-64","HM Revenue and Customs","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Revenue and Customs","Yorkshire and The Humber","SEO/HEO","80","60","35840","35000"
"In post","2021","60-64","HM Treasury","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Treasury","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Treasury","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Treasury","London","EO","10","10","[c]","[c]"
"In post","2021","60-64","HM Treasury","London","G6/G7","15","10","61350","59580"
"In post","2021","60-64","HM Treasury","London","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","HM Treasury","London","SEO/HEO","20","20","43220","42810"
"In post","2021","60-64","HM Treasury","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Treasury","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Treasury","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Treasury","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Treasury","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Treasury","South West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","HM Treasury","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Treasury","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Treasury","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","HM Treasury","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","HM Treasury","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Home Office","East Midlands (England)","EO","10","5","[c]","[c]"
"In post","2021","60-64","Home Office","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Home Office","East of England","AA/AO","50","40","20520","21430"
"In post","2021","60-64","Home Office","East of England","EO","75","45","28610","27370"
"In post","2021","60-64","Home Office","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Home Office","East of England","SEO/HEO","15","15","32660","32180"
"In post","2021","60-64","Home Office","London","AA/AO","250","225","24930","25630"
"In post","2021","60-64","Home Office","London","EO","335","265","30170","29370"
"In post","2021","60-64","Home Office","London","G6/G7","110","100","63900","63180"
"In post","2021","60-64","Home Office","London","SCS level","15","15","102020","86290"
"In post","2021","60-64","Home Office","London","SEO/HEO","200","180","39350","37510"
"In post","2021","60-64","Home Office","North East (England)","AA/AO","75","50","20870","21430"
"In post","2021","60-64","Home Office","North East (England)","EO","15","15","25260","25310"
"In post","2021","60-64","Home Office","North East (England)","SEO/HEO","10","5","[c]","[c]"
"In post","2021","60-64","Home Office","North West (England)","AA/AO","225","180","20620","21430"
"In post","2021","60-64","Home Office","North West (England)","EO","105","90","25830","25310"
"In post","2021","60-64","Home Office","North West (England)","G6/G7","10","10","56300","54970"
"In post","2021","60-64","Home Office","North West (England)","SEO/HEO","40","35","34360","32740"
"In post","2021","60-64","Home Office","Northern Ireland","AA/AO","25","20","21130","21430"
"In post","2021","60-64","Home Office","Northern Ireland","EO","5","5","[c]","[c]"
"In post","2021","60-64","Home Office","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Home Office","Overseas","EO","5","5","[c]","[c]"
"In post","2021","60-64","Home Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Home Office","Overseas","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Home Office","Scotland","AA/AO","25","25","21050","21430"
"In post","2021","60-64","Home Office","Scotland","EO","30","25","26040","25580"
"In post","2021","60-64","Home Office","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Home Office","Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Home Office","South East (England)","AA/AO","35","30","21320","21430"
"In post","2021","60-64","Home Office","South East (England)","EO","170","110","28200","27370"
"In post","2021","60-64","Home Office","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Home Office","South East (England)","SEO/HEO","45","35","35650","33900"
"In post","2021","60-64","Home Office","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Home Office","South West (England)","EO","15","10","26530","25920"
"In post","2021","60-64","Home Office","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Home Office","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Home Office","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Home Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Home Office","Wales","AA/AO","10","10","21430","21430"
"In post","2021","60-64","Home Office","Wales","EO","10","10","26870","26480"
"In post","2021","60-64","Home Office","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Home Office","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Home Office","West Midlands (England)","AA/AO","20","15","20860","21430"
"In post","2021","60-64","Home Office","West Midlands (England)","EO","25","15","26460","26070"
"In post","2021","60-64","Home Office","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Home Office","West Midlands (England)","SEO/HEO","10","10","34070","33320"
"In post","2021","60-64","Home Office","Yorkshire and The Humber","AA/AO","95","75","21040","21430"
"In post","2021","60-64","Home Office","Yorkshire and The Humber","EO","50","40","25870","25310"
"In post","2021","60-64","Home Office","Yorkshire and The Humber","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Home Office","Yorkshire and The Humber","SEO/HEO","20","15","35980","35100"
"In post","2021","60-64","Ministry of Defence","East Midlands (England)","AA/AO","145","135","20640","20920"
"In post","2021","60-64","Ministry of Defence","East Midlands (England)","EO","50","50","27880","26930"
"In post","2021","60-64","Ministry of Defence","East Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Ministry of Defence","East Midlands (England)","SEO/HEO","50","50","37200","36460"
"In post","2021","60-64","Ministry of Defence","East Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Ministry of Defence","East of England","AA/AO","230","220","22100","21130"
"In post","2021","60-64","Ministry of Defence","East of England","EO","80","80","28560","26930"
"In post","2021","60-64","Ministry of Defence","East of England","G6/G7","20","15","62060","59730"
"In post","2021","60-64","Ministry of Defence","East of England","SEO/HEO","130","120","38090","35960"
"In post","2021","60-64","Ministry of Defence","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ministry of Defence","London","AA/AO","120","115","24160","23090"
"In post","2021","60-64","Ministry of Defence","London","EO","65","60","26940","29520"
"In post","2021","60-64","Ministry of Defence","London","G6/G7","35","30","65800","66730"
"In post","2021","60-64","Ministry of Defence","London","SCS level","10","10","[c]","[c]"
"In post","2021","60-64","Ministry of Defence","London","SEO/HEO","130","120","41830","41360"
"In post","2021","60-64","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ministry of Defence","North East (England)","AA/AO","30","30","19680","19560"
"In post","2021","60-64","Ministry of Defence","North East (England)","EO","5","5","[c]","[c]"
"In post","2021","60-64","Ministry of Defence","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ministry of Defence","North East (England)","SEO/HEO","10","5","[c]","[c]"
"In post","2021","60-64","Ministry of Defence","North West (England)","AA/AO","95","85","20950","21130"
"In post","2021","60-64","Ministry of Defence","North West (England)","EO","35","35","25430","26670"
"In post","2021","60-64","Ministry of Defence","North West (England)","G6/G7","10","10","68480","71350"
"In post","2021","60-64","Ministry of Defence","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ministry of Defence","North West (England)","SEO/HEO","55","45","38100","36800"
"In post","2021","60-64","Ministry of Defence","North West (England)","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Ministry of Defence","Northern Ireland","AA/AO","85","80","20810","20310"
"In post","2021","60-64","Ministry of Defence","Northern Ireland","EO","10","10","[c]","[c]"
"In post","2021","60-64","Ministry of Defence","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ministry of Defence","Northern Ireland","SEO/HEO","10","10","38090","36840"
"In post","2021","60-64","Ministry of Defence","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ministry of Defence","Overseas","EO","10","10","[c]","[c]"
"In post","2021","60-64","Ministry of Defence","Overseas","G6/G7","10","10","64000","59040"
"In post","2021","60-64","Ministry of Defence","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ministry of Defence","Overseas","SEO/HEO","40","40","39350","40580"
"In post","2021","60-64","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ministry of Defence","Scotland","AA/AO","230","200","22150","20920"
"In post","2021","60-64","Ministry of Defence","Scotland","EO","65","60","28000","26670"
"In post","2021","60-64","Ministry of Defence","Scotland","G6/G7","10","10","60940","54540"
"In post","2021","60-64","Ministry of Defence","Scotland","SEO/HEO","90","85","38460","37890"
"In post","2021","60-64","Ministry of Defence","Scotland","Unknown","10","10","39170","39480"
"In post","2021","60-64","Ministry of Defence","South East (England)","AA/AO","400","375","21660","20920"
"In post","2021","60-64","Ministry of Defence","South East (England)","EO","220","205","28030","26670"
"In post","2021","60-64","Ministry of Defence","South East (England)","G6/G7","135","120","56680","54650"
"In post","2021","60-64","Ministry of Defence","South East (England)","SCS level","[c]","[c]","[c]","[c]"
