"Status","Year","Organisation","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Legal","London","60","60","64280","64980"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Legal","Scotland","20","20","62430","60000"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Operational Delivery","London","45","45","40130","33820"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Operational Delivery","Scotland","120","120","30900","25150"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Other","London","310","305","51440","47180"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Other","Scotland","220","215","33940","30950"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Policy","London","60","60","39060","34680"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Policy","Scotland","25","25","34790","33400"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Project Delivery","London","15","10","49120","46160"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Project Delivery","Scotland","15","15","45070","43650"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Property","London","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Science and Engineering","London","5","5","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Science and Engineering","Scotland","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Communications","West Midlands (England)","30","25","42870","40290"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","West Midlands (England)","25","25","41390","39830"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Finance","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Human Resources","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Legal","West Midlands (England)","10","10","56880","57350"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Operational Delivery","West Midlands (England)","85","80","44940","38000"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Operational Research","West Midlands (England)","15","15","50350","48350"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Policy","West Midlands (England)","35","35","54630","46660"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Project Delivery","West Midlands (England)","30","25","40670","37230"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Statistics","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Communications","London","15","15","47600","33700"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Digital, Data and Technology","London","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Economics","London","15","15","59370","59130"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Economics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Economics","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Economics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Finance","London","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Human Resources","London","10","10","43720","42600"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Legal","London","10","10","67340","64400"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Legal","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Operational Delivery","London","75","70","56260","55900"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Operational Delivery","North West (England)","15","15","53920","59870"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Operational Delivery","Scotland","10","10","51200","52430"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Operational Delivery","South West (England)","15","15","49110","51310"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Operational Delivery","West Midlands (England)","10","10","48770","51310"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Operational Delivery","Yorkshire and The Humber","10","10","44680","39610"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Policy","London","45","45","59280","55500"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Policy","North West (England)","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Policy","Scotland","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Policy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Property","London","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Science and Engineering","London","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Statistics","London","15","15","48690","48700"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Statistics","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Finance","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Human Resources","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Knowledge and Information Management","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Legal","West Midlands (England)","10","10","32880","29450"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Operational Delivery","East Midlands (England)","405","375","21070","19830"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Operational Delivery","London","5","5","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Operational Delivery","West Midlands (England)","940","870","22010","19930"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Policy","London","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Policy","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Project Delivery","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Property","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Office of the Scottish Charity Regulator","Scottish Government","Unknown","Scotland","50","45","37670","33620"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Commercial","South West (England)","5","5","[c]","[c]"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Communications","South West (England)","10","5","[c]","[c]"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","South West (England)","45","40","38400","40720"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Finance","South West (England)","20","20","41610","40720"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Human Resources","South West (England)","20","20","35220","34860"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","South West (England)","20","20","30090","27530"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Legal","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Operational Delivery","South West (England)","320","295","30570","26050"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Operational Delivery","Wales","20","20","27430","26050"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Planning","South West (England)","35","30","48780","40720"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Planning Inspectors","South West (England)","325","285","57780","58810"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Planning Inspectors","Wales","20","20","60170","58810"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Project Delivery","South West (England)","15","10","43900","40720"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Statistics","South West (England)","5","5","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Commercial","London","25","25","47500","43480"
"In post","2021","Public Health England","Department of Health and Social Care","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Commercial","South West (England)","10","10","30950","23870"
"In post","2021","Public Health England","Department of Health and Social Care","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Communications","London","55","55","48410","42630"
"In post","2021","Public Health England","Department of Health and Social Care","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Corporate Finance","London","5","5","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Digital, Data and Technology","East of England","10","10","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Digital, Data and Technology","London","75","70","46250","42840"
"In post","2021","Public Health England","Department of Health and Social Care","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Digital, Data and Technology","North West (England)","5","5","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Digital, Data and Technology","South East (England)","10","10","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Digital, Data and Technology","South West (England)","15","15","41110","40170"
"In post","2021","Public Health England","Department of Health and Social Care","Digital, Data and Technology","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Digital, Data and Technology","Yorkshire and The Humber","10","10","47530","50400"
"In post","2021","Public Health England","Department of Health and Social Care","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Finance","London","65","65","44360","40920"
"In post","2021","Public Health England","Department of Health and Social Care","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Finance","South East (England)","5","5","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Finance","South West (England)","50","50","36830","29480"
"In post","2021","Public Health England","Department of Health and Social Care","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Finance","Yorkshire and The Humber","15","15","47500","55930"
"In post","2021","Public Health England","Department of Health and Social Care","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Human Resources","London","120","115","44550","40070"
"In post","2021","Public Health England","Department of Health and Social Care","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Knowledge and Information Management","East Midlands (England)","15","15","39800","38140"
"In post","2021","Public Health England","Department of Health and Social Care","Knowledge and Information Management","East of England","60","55","38020","34720"
"In post","2021","Public Health England","Department of Health and Social Care","Knowledge and Information Management","London","180","160","44310","41310"
"In post","2021","Public Health England","Department of Health and Social Care","Knowledge and Information Management","North East (England)","15","15","38050","36330"
"In post","2021","Public Health England","Department of Health and Social Care","Knowledge and Information Management","North West (England)","40","35","38140","36900"
"In post","2021","Public Health England","Department of Health and Social Care","Knowledge and Information Management","South East (England)","30","25","39850","39360"
"In post","2021","Public Health England","Department of Health and Social Care","Knowledge and Information Management","South West (England)","70","60","36480","36330"
"In post","2021","Public Health England","Department of Health and Social Care","Knowledge and Information Management","West Midlands (England)","50","50","34530","29810"
"In post","2021","Public Health England","Department of Health and Social Care","Knowledge and Information Management","Yorkshire and The Humber","85","75","35650","32050"
"In post","2021","Public Health England","Department of Health and Social Care","Legal","London","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Legal","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Medicine","East Midlands (England)","15","10","106360","104510"
"In post","2021","Public Health England","Department of Health and Social Care","Medicine","East of England","35","30","113400","112390"
"In post","2021","Public Health England","Department of Health and Social Care","Medicine","London","145","120","108200","104140"
"In post","2021","Public Health England","Department of Health and Social Care","Medicine","North East (England)","10","10","106090","113230"
"In post","2021","Public Health England","Department of Health and Social Care","Medicine","North West (England)","35","30","88450","96990"
"In post","2021","Public Health England","Department of Health and Social Care","Medicine","South East (England)","30","25","107190","102940"
"In post","2021","Public Health England","Department of Health and Social Care","Medicine","South West (England)","30","30","104830","102540"
"In post","2021","Public Health England","Department of Health and Social Care","Medicine","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Medicine","West Midlands (England)","40","35","111370","110680"
"In post","2021","Public Health England","Department of Health and Social Care","Medicine","Yorkshire and The Humber","25","20","107100","99760"
"In post","2021","Public Health England","Department of Health and Social Care","Operational Delivery","East Midlands (England)","80","75","33520","28590"
"In post","2021","Public Health England","Department of Health and Social Care","Operational Delivery","East of England","165","145","39080","34150"
"In post","2021","Public Health England","Department of Health and Social Care","Operational Delivery","London","1520","1390","43460","40070"
"In post","2021","Public Health England","Department of Health and Social Care","Operational Delivery","North East (England)","85","75","39500","36690"
"In post","2021","Public Health England","Department of Health and Social Care","Operational Delivery","North West (England)","250","230","32010","24030"
"In post","2021","Public Health England","Department of Health and Social Care","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Operational Delivery","South East (England)","210","180","37300","31400"
"In post","2021","Public Health England","Department of Health and Social Care","Operational Delivery","South West (England)","455","410","36500","30020"
"In post","2021","Public Health England","Department of Health and Social Care","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Operational Delivery","West Midlands (England)","190","165","34620","28590"
"In post","2021","Public Health England","Department of Health and Social Care","Operational Delivery","Yorkshire and The Humber","170","150","35550","31370"
"In post","2021","Public Health England","Department of Health and Social Care","Property","London","15","15","41160","33330"
"In post","2021","Public Health England","Department of Health and Social Care","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Science and Engineering","East Midlands (England)","70","65","45820","39010"
"In post","2021","Public Health England","Department of Health and Social Care","Science and Engineering","East of England","140","125","36220","31740"
"In post","2021","Public Health England","Department of Health and Social Care","Science and Engineering","London","760","705","44120","40470"
"In post","2021","Public Health England","Department of Health and Social Care","Science and Engineering","North East (England)","30","25","43270","38890"
"In post","2021","Public Health England","Department of Health and Social Care","Science and Engineering","North West (England)","215","200","34400","31370"
"In post","2021","Public Health England","Department of Health and Social Care","Science and Engineering","Scotland","15","10","39670","42000"
"In post","2021","Public Health England","Department of Health and Social Care","Science and Engineering","South East (England)","225","210","47040","42380"
"In post","2021","Public Health England","Department of Health and Social Care","Science and Engineering","South West (England)","575","540","37000","35610"
"In post","2021","Public Health England","Department of Health and Social Care","Science and Engineering","Wales","5","5","[c]","[c]"
"In post","2021","Public Health England","Department of Health and Social Care","Science and Engineering","West Midlands (England)","170","155","36690","35630"
"In post","2021","Public Health England","Department of Health and Social Care","Science and Engineering","Yorkshire and The Humber","100","95","41850","37890"
"In post","2021","Public Health England","Department of Health and Social Care","Statistics","London","10","10","53160","53120"
"In post","2021","Public Health England","Department of Health and Social Care","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Communications","London","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Operational Delivery","London","25","25","40960","34720"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Property","London","[c]","[c]","[c]","[c]"
"In post","2021","Registers of Scotland","Scottish Government","Commercial","Scotland","10","10","[c]","[c]"
"In post","2021","Registers of Scotland","Scottish Government","Communications","Scotland","20","20","37200","36780"
"In post","2021","Registers of Scotland","Scottish Government","Digital, Data and Technology","Scotland","65","65","42130","36780"
"In post","2021","Registers of Scotland","Scottish Government","Finance","Scotland","25","25","32910","30080"
"In post","2021","Registers of Scotland","Scottish Government","Human Resources","Scotland","45","40","37250","36780"
"In post","2021","Registers of Scotland","Scottish Government","Legal","Scotland","10","10","47760","46440"
"In post","2021","Registers of Scotland","Scottish Government","Operational Delivery","Scotland","915","875","31040","30080"
"In post","2021","Registers of Scotland","Scottish Government","Operational Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Registers of Scotland","Scottish Government","Policy","Scotland","10","10","52290","46440"
"In post","2021","Registers of Scotland","Scottish Government","Project Delivery","Scotland","15","15","40010","42890"
"In post","2021","Registers of Scotland","Scottish Government","Property","Scotland","10","10","[c]","[c]"
"In post","2021","Registers of Scotland","Scottish Government","Security","Scotland","15","15","41830","36780"
"In post","2021","Registers of Scotland","Scottish Government","Statistics","Scotland","20","20","37960","36780"
"In post","2021","Revenue Scotland","Scottish Government","Unknown","Scotland","55","55","43440","38540"
"In post","2021","Royal Fleet Auxiliary","Ministry of Defence","Other","Unknown","1835","1835","37620","34460"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","East Midlands (England)","70","65","25890","25190"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","East of England","55","50","26910","25190"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","North East (England)","275","250","25770","24920"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","North West (England)","830","740","24470","21050"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","South East (England)","180","170","29020","25660"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","South West (England)","255","230","26730","25220"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","Wales","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","West Midlands (England)","145","130","25190","24920"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","Yorkshire and The Humber","210","200","26510","24920"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Policy","South East (England)","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Project Delivery","North East (England)","35","35","40540","37230"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Project Delivery","North West (England)","40","35","35440","35900"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Project Delivery","South East (England)","15","10","42730","39160"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Project Delivery","South West (England)","25","20","38270","37230"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Project Delivery","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Project Delivery","Yorkshire and The Humber","20","20","35200","35900"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Communications","London","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Operational Delivery","London","15","15","41910","36800"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Policy","London","10","10","49720","52850"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Policy","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Unknown","Scotland","70","70","49350","48930"
"In post","2021","Scottish Courts and Tribunals Service","Scottish Government","Commercial","Scotland","10","10","35460","32890"
"In post","2021","Scottish Courts and Tribunals Service","Scottish Government","Communications","Scotland","5","5","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Scottish Government","Digital, Data and Technology","Scotland","65","65","34360","29350"
"In post","2021","Scottish Courts and Tribunals Service","Scottish Government","Finance","Scotland","20","20","38210","42920"
"In post","2021","Scottish Courts and Tribunals Service","Scottish Government","Human Resources","Scotland","35","30","34950","32890"
"In post","2021","Scottish Courts and Tribunals Service","Scottish Government","Legal","Scotland","35","30","45370","45190"
"In post","2021","Scottish Courts and Tribunals Service","Scottish Government","Operational Delivery","Scotland","1595","1440","26670","22820"
