"Status","Year","Age","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Property","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","South East (England)","Male","5","5","[c]","[c]"
"In post","2021","16-19","Property","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Scotland","Male","10","10","[c]","[c]"
"In post","2021","16-19","Science and Engineering","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","South East (England)","Male","5","5","[c]","[c]"
"In post","2021","16-19","Science and Engineering","South West (England)","Female","15","15","[c]","[c]"
"In post","2021","16-19","Science and Engineering","South West (England)","Male","70","70","17500","17710"
"In post","2021","16-19","Science and Engineering","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Wales","Male","15","15","[c]","[c]"
"In post","2021","16-19","Science and Engineering","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","South East (England)","Male","10","10","[c]","[c]"
"In post","2021","16-19","Security","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Statistics","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Statistics","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Statistics","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Statistics","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","16-19","Tax","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","North East (England)","Female","20","20","[c]","[c]"
"In post","2021","16-19","Tax","North East (England)","Male","15","15","[c]","[c]"
"In post","2021","16-19","Tax","North West (England)","Female","25","20","[c]","[c]"
"In post","2021","16-19","Tax","North West (England)","Male","15","15","[c]","[c]"
"In post","2021","16-19","Tax","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Scotland","Female","15","15","[c]","[c]"
"In post","2021","16-19","Tax","Scotland","Male","5","5","[c]","[c]"
"In post","2021","16-19","Tax","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Wales","Female","5","5","[c]","[c]"
"In post","2021","16-19","Tax","Wales","Male","5","5","[c]","[c]"
"In post","2021","16-19","Tax","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2021","16-19","Tax","Yorkshire and The Humber","Male","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","East of England","Female","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","East of England","Male","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","London","Female","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","London","Male","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","North East (England)","Female","20","20","[c]","[c]"
"In post","2021","16-19","Unknown","North East (England)","Male","25","25","[c]","[c]"
"In post","2021","16-19","Unknown","North West (England)","Female","25","25","[c]","[c]"
"In post","2021","16-19","Unknown","North West (England)","Male","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Scotland","Female","55","55","21370","21150"
"In post","2021","16-19","Unknown","Scotland","Male","35","35","20610","21010"
"In post","2021","16-19","Unknown","South East (England)","Female","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","South East (England)","Male","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","South West (England)","Female","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Wales","Female","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","Wales","Male","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Yorkshire and The Humber","Female","25","25","[c]","[c]"
"In post","2021","16-19","Unknown","Yorkshire and The Humber","Male","15","15","[c]","[c]"
"In post","2021","20-29","Commercial","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","East of England","Female","10","10","[c]","[c]"
"In post","2021","20-29","Commercial","East of England","Male","15","15","[c]","[c]"
"In post","2021","20-29","Commercial","London","Female","85","85","37800","37000"
"In post","2021","20-29","Commercial","London","Male","55","55","38060","35060"
"In post","2021","20-29","Commercial","North East (England)","Female","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","North East (England)","Male","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","North West (England)","Female","35","35","32660","32550"
"In post","2021","20-29","Commercial","North West (England)","Male","40","40","29980","28220"
"In post","2021","20-29","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Scotland","Female","20","20","[c]","[c]"
"In post","2021","20-29","Commercial","Scotland","Male","25","25","[c]","[c]"
"In post","2021","20-29","Commercial","South East (England)","Female","30","30","29070","26670"
"In post","2021","20-29","Commercial","South East (England)","Male","35","35","29100","26670"
"In post","2021","20-29","Commercial","South West (England)","Female","190","190","28840","28660"
"In post","2021","20-29","Commercial","South West (England)","Male","165","165","29500","29550"
"In post","2021","20-29","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Wales","Female","10","10","[c]","[c]"
"In post","2021","20-29","Commercial","Wales","Male","15","15","[c]","[c]"
"In post","2021","20-29","Commercial","West Midlands (England)","Female","20","20","[c]","[c]"
"In post","2021","20-29","Commercial","West Midlands (England)","Male","15","15","[c]","[c]"
"In post","2021","20-29","Commercial","Yorkshire and The Humber","Female","35","35","29450","28970"
"In post","2021","20-29","Commercial","Yorkshire and The Humber","Male","20","20","[c]","[c]"
"In post","2021","20-29","Communications","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","20-29","Communications","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","East of England","Female","10","10","[c]","[c]"
"In post","2021","20-29","Communications","East of England","Male","10","10","[c]","[c]"
"In post","2021","20-29","Communications","London","Female","375","375","36120","34710"
"In post","2021","20-29","Communications","London","Male","220","220","37490","36660"
"In post","2021","20-29","Communications","North East (England)","Female","15","15","[c]","[c]"
"In post","2021","20-29","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","North West (England)","Female","20","20","[c]","[c]"
"In post","2021","20-29","Communications","North West (England)","Male","10","10","[c]","[c]"
"In post","2021","20-29","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Scotland","Female","10","10","[c]","[c]"
"In post","2021","20-29","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","South East (England)","Female","25","25","[c]","[c]"
"In post","2021","20-29","Communications","South East (England)","Male","10","10","[c]","[c]"
"In post","2021","20-29","Communications","South West (England)","Female","25","25","[c]","[c]"
"In post","2021","20-29","Communications","South West (England)","Male","10","10","[c]","[c]"
"In post","2021","20-29","Communications","Wales","Female","40","40","29400","29540"
"In post","2021","20-29","Communications","Wales","Male","15","15","[c]","[c]"
"In post","2021","20-29","Communications","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","20-29","Communications","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2021","20-29","Communications","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2021","20-29","Corporate Finance","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","London","Female","30","30","31710","32350"
"In post","2021","20-29","Counter Fraud","London","Male","25","25","[c]","[c]"
"In post","2021","20-29","Counter Fraud","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","East Midlands (England)","Male","35","35","30640","28840"
"In post","2021","20-29","Digital, Data and Technology","East of England","Female","15","15","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","East of England","Male","30","30","26990","25560"
"In post","2021","20-29","Digital, Data and Technology","London","Female","245","240","38240","36800"
"In post","2021","20-29","Digital, Data and Technology","London","Male","290","290","39070","36700"
"In post","2021","20-29","Digital, Data and Technology","North East (England)","Female","35","35","32160","31810"
"In post","2021","20-29","Digital, Data and Technology","North East (England)","Male","55","55","32450","31810"
"In post","2021","20-29","Digital, Data and Technology","North West (England)","Female","45","45","32050","31810"
"In post","2021","20-29","Digital, Data and Technology","North West (England)","Male","100","100","33150","31810"
"In post","2021","20-29","Digital, Data and Technology","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Scotland","Female","25","25","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Scotland","Male","70","70","32790","30950"
"In post","2021","20-29","Digital, Data and Technology","South East (England)","Female","30","30","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","South East (England)","Male","80","80","30500","29770"
"In post","2021","20-29","Digital, Data and Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","South West (England)","Female","95","90","30430","28760"
"In post","2021","20-29","Digital, Data and Technology","South West (England)","Male","235","235","30900","29760"
"In post","2021","20-29","Digital, Data and Technology","Wales","Female","85","80","29290","26470"
"In post","2021","20-29","Digital, Data and Technology","Wales","Male","215","215","30140","28850"
