"Status","Year","Disability","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Medicine","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Lambeth","London","25","20","[c]","[c]"
"In post","2021","Unknown","Medicine","Leeds","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Leicestershire CC and Rutland","Outside London","35","30","39860","40580"
"In post","2021","Unknown","Medicine","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Liverpool","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","North Hampshire","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Medicine","North Yorkshire CC","Outside London","30","25","[c]","[c]"
"In post","2021","Unknown","Medicine","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Overseas","Overseas","15","15","[c]","[c]"
"In post","2021","Unknown","Medicine","Oxfordshire","Outside London","25","20","[c]","[c]"
"In post","2021","Unknown","Medicine","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Plymouth","Outside London","10","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Portsmouth","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","Powys","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Shropshire CC","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","Somerset","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","South Hampshire","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Staffordshire CC","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Medicine","Suffolk","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Swansea","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","Telford and Wrekin","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Medicine","Tower Hamlets","London","80","75","62120","66850"
"In post","2021","Unknown","Medicine","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","West Essex","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","West Surrey","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Medicine","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Medicine","Westminster","London","30","30","[c]","[c]"
"In post","2021","Unknown","Medicine","Wiltshire","Outside London","35","30","39770","33180"
"In post","2021","Unknown","Medicine","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Aberdeen City and Aberdeenshire","Outside London","320","300","29040","28410"
"In post","2021","Unknown","Operational Delivery","Angus and Dundee City","Outside London","160","145","22920","21400"
"In post","2021","Unknown","Operational Delivery","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Ards and North Down","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Barking & Dagenham and Havering","London","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Barnet","London","130","125","40180","34570"
"In post","2021","Unknown","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","145","140","24090","22850"
"In post","2021","Unknown","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","275","270","32890","32770"
"In post","2021","Unknown","Operational Delivery","Bedford","Outside London","95","90","26800","25170"
"In post","2021","Unknown","Operational Delivery","Belfast","Outside London","430","400","25200","21440"
"In post","2021","Unknown","Operational Delivery","Berkshire","Outside London","155","145","31390","27660"
"In post","2021","Unknown","Operational Delivery","Bexley and Greenwich","London","185","180","29320","30150"
"In post","2021","Unknown","Operational Delivery","Birmingham","Outside London","1265","1200","27400","24250"
"In post","2021","Unknown","Operational Delivery","Blackburn with Darwen","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Blackpool","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Bournemouth and Poole","Outside London","15","10","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Bradford","Outside London","310","275","23020","20640"
"In post","2021","Unknown","Operational Delivery","Breckland and South Norfolk","Outside London","30","30","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Brent","London","15","15","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","50","50","33020","34140"
"In post","2021","Unknown","Operational Delivery","Brighton and Hove","Outside London","40","35","24980","21960"
"In post","2021","Unknown","Operational Delivery","Bristol, City of","Outside London","345","325","28060","24500"
"In post","2021","Unknown","Operational Delivery","Bromley","London","20","20","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Buckinghamshire CC","Outside London","55","50","26170","26470"
"In post","2021","Unknown","Operational Delivery","Caithness and Sutherland and Ross and Cromarty","Outside London","10","5","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Calderdale and Kirklees","Outside London","45","40","22400","21100"
"In post","2021","Unknown","Operational Delivery","Cambridgeshire CC","Outside London","125","125","27750","26580"
"In post","2021","Unknown","Operational Delivery","Camden and City of London","London","265","255","31510","25630"
"In post","2021","Unknown","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","1055","945","24880","22490"
"In post","2021","Unknown","Operational Delivery","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Central Hampshire","Outside London","100","95","30870","30530"
"In post","2021","Unknown","Operational Delivery","Central Valleys","Outside London","35","35","29800","24920"
"In post","2021","Unknown","Operational Delivery","Cheshire East","Outside London","50","50","23290","22850"
"In post","2021","Unknown","Operational Delivery","Cheshire West and Chester","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Chorley and West Lancashire","Outside London","175","175","28200","25790"
"In post","2021","Unknown","Operational Delivery","City of Edinburgh","Outside London","1705","1595","28710","25870"
"In post","2021","Unknown","Operational Delivery","Clackmannanshire and Fife","Outside London","350","320","29620","30930"
"In post","2021","Unknown","Operational Delivery","Conwy and Denbighshire","Outside London","25","25","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Cornwall and Isles of Scilly","Outside London","20","20","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Coventry","Outside London","150","145","33870","29360"
"In post","2021","Unknown","Operational Delivery","Croydon","London","345","330","29400","25850"
"In post","2021","Unknown","Operational Delivery","Darlington","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Derby","Outside London","25","25","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Devon CC","Outside London","160","155","26790","22850"
"In post","2021","Unknown","Operational Delivery","Dorset CC","Outside London","155","150","23290","22350"
"In post","2021","Unknown","Operational Delivery","Dudley","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Dumfries and Galloway","Outside London","150","130","29470","29350"
"In post","2021","Unknown","Operational Delivery","Durham CC","Outside London","650","620","23050","22350"
"In post","2021","Unknown","Operational Delivery","Ealing","London","20","15","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","East Ayrshire and North Ayrshire mainland","Outside London","35","35","25340","22820"
"In post","2021","Unknown","Operational Delivery","East Cumbria","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","285","280","30610","33650"
"In post","2021","Unknown","Operational Delivery","East Kent","Outside London","245","235","26170","24880"
"In post","2021","Unknown","Operational Delivery","East Lancashire","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","East Merseyside","Outside London","20","20","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","East Riding of Yorkshire","Outside London","110","110","25860","24440"
"In post","2021","Unknown","Operational Delivery","East Surrey","Outside London","100","100","31080","33050"
"In post","2021","Unknown","Operational Delivery","East Sussex CC","Outside London","50","50","25800","25850"
"In post","2021","Unknown","Operational Delivery","Enfield","London","10","5","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Essex Haven Gateway","Outside London","20","20","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Essex Thames Gateway","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Falkirk","Outside London","375","345","30400","33650"
"In post","2021","Unknown","Operational Delivery","Flintshire and Wrexham","Outside London","120","115","23720","23970"
"In post","2021","Unknown","Operational Delivery","Glasgow City","Outside London","1175","1085","28220","26550"
"In post","2021","Unknown","Operational Delivery","Gloucestershire","Outside London","125","120","25130","22350"
"In post","2021","Unknown","Operational Delivery","Greater Manchester North East","Outside London","35","35","23890","23970"
"In post","2021","Unknown","Operational Delivery","Greater Manchester North West","Outside London","45","45","23860","24440"
"In post","2021","Unknown","Operational Delivery","Greater Manchester South East","Outside London","20","15","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Greater Manchester South West","Outside London","615","555","24370","21440"
"In post","2021","Unknown","Operational Delivery","Gwent Valleys","Outside London","20","20","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Gwynedd","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Hackney and Newham","London","115","110","28800","25630"
"In post","2021","Unknown","Operational Delivery","Haringey and Islington","London","200","200","27260","26410"
"In post","2021","Unknown","Operational Delivery","Harrow and Hillingdon","London","125","125","28270","28650"
"In post","2021","Unknown","Operational Delivery","Hartlepool and Stockton-on-Tees","Outside London","40","40","25350","24440"
"In post","2021","Unknown","Operational Delivery","Heart of Essex","Outside London","115","115","26500","25850"
"In post","2021","Unknown","Operational Delivery","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Hertfordshire","Outside London","225","220","32350","31810"
"In post","2021","Unknown","Operational Delivery","Hounslow and Richmond upon Thames","London","220","215","29410","30470"
"In post","2021","Unknown","Operational Delivery","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","260","240","29810","29350"
"In post","2021","Unknown","Operational Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","135","130","28880","28410"
"In post","2021","Unknown","Operational Delivery","Isle of Anglesey","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Isle of Wight","Outside London","20","15","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Kensington & Chelsea and Hammersmith & Fulham","London","65","60","29910","30920"
"In post","2021","Unknown","Operational Delivery","Kent Thames Gateway","Outside London","175","170","27800","29120"
"In post","2021","Unknown","Operational Delivery","Kingston upon Hull, City of","Outside London","145","140","23740","22350"
"In post","2021","Unknown","Operational Delivery","Lambeth","London","1035","1010","43010","39870"
"In post","2021","Unknown","Operational Delivery","Lancaster and Wyre","Outside London","25","25","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Leeds","Outside London","675","655","25610","24250"
"In post","2021","Unknown","Operational Delivery","Leicester","Outside London","280","250","23040","22350"
"In post","2021","Unknown","Operational Delivery","Leicestershire CC and Rutland","Outside London","105","105","26300","25300"
"In post","2021","Unknown","Operational Delivery","Lewisham and Southwark","London","40","40","27530","22680"
"In post","2021","Unknown","Operational Delivery","Lincolnshire","Outside London","80","75","25420","24440"
"In post","2021","Unknown","Operational Delivery","Lisburn and Castlereagh","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Liverpool","Outside London","605","555","26180","21680"
"In post","2021","Unknown","Operational Delivery","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","20","10","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Luton","Outside London","30","30","22680","21430"
"In post","2021","Unknown","Operational Delivery","Manchester","Outside London","555","530","25850","24250"
"In post","2021","Unknown","Operational Delivery","Medway","Outside London","150","150","32590","30640"
"In post","2021","Unknown","Operational Delivery","Merton, Kingston upon Thames and Sutton","London","90","90","33440","36200"
"In post","2021","Unknown","Operational Delivery","Mid Kent","Outside London","45","40","28760","27150"
"In post","2021","Unknown","Operational Delivery","Mid Lancashire","Outside London","505","450","23290","22350"
"In post","2021","Unknown","Operational Delivery","Milton Keynes","Outside London","155","155","26000","25710"
"In post","2021","Unknown","Operational Delivery","Monmouthshire and Newport","Outside London","715","680","24770","23050"
"In post","2021","Unknown","Operational Delivery","Na h-Eileanan Siar","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","North and North East Lincolnshire","Outside London","45","45","22470","21430"
"In post","2021","Unknown","Operational Delivery","North and West Norfolk","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","North Hampshire","Outside London","30","30","31150","34500"
"In post","2021","Unknown","Operational Delivery","North Lanarkshire","Outside London","500","465","27650","25870"
"In post","2021","Unknown","Operational Delivery","North Northamptonshire","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","North Nottinghamshire","Outside London","75","70","24140","24440"
"In post","2021","Unknown","Operational Delivery","North Yorkshire CC","Outside London","35","30","30690","26440"
"In post","2021","Unknown","Operational Delivery","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Norwich and East Norfolk","Outside London","90","85","25380","23970"
"In post","2021","Unknown","Operational Delivery","Nottingham","Outside London","690","650","25430","22350"
"In post","2021","Unknown","Operational Delivery","Orkney Islands","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Overseas","Overseas","70","70","62830","61330"
"In post","2021","Unknown","Operational Delivery","Oxfordshire","Outside London","165","155","30130","27850"
"In post","2021","Unknown","Operational Delivery","Perth and Kinross and Stirling","Outside London","500","470","30820","33650"
"In post","2021","Unknown","Operational Delivery","Peterborough","Outside London","80","75","23740","22350"
"In post","2021","Unknown","Operational Delivery","Plymouth","Outside London","215","205","23280","22350"
"In post","2021","Unknown","Operational Delivery","Portsmouth","Outside London","245","215","22930","21430"
"In post","2021","Unknown","Operational Delivery","Powys","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Redbridge and Waltham Forest","London","45","45","23970","22350"
"In post","2021","Unknown","Operational Delivery","Sandwell","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Scottish Borders","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Sefton","Outside London","605","530","23390","21440"
"In post","2021","Unknown","Operational Delivery","Sheffield","Outside London","260","250","25970","21430"
"In post","2021","Unknown","Operational Delivery","Shetland Islands","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Shropshire CC","Outside London","30","30","23410","25100"
"In post","2021","Unknown","Operational Delivery","Solihull","Outside London","20","20","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Somerset","Outside London","165","155","30880","28960"
"In post","2021","Unknown","Operational Delivery","South and West Derbyshire","Outside London","25","20","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","South Ayrshire","Outside London","30","25","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","South Hampshire","Outside London","720","560","24180","22520"
"In post","2021","Unknown","Operational Delivery","South Lanarkshire","Outside London","815","705","23060","20140"
"In post","2021","Unknown","Operational Delivery","South Nottinghamshire","Outside London","45","45","27850","26300"
"In post","2021","Unknown","Operational Delivery","South Teesside","Outside London","25","20","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","South West Wales","Outside London","55","50","24820","23830"
"In post","2021","Unknown","Operational Delivery","Southampton","Outside London","65","60","26710","25440"
"In post","2021","Unknown","Operational Delivery","Southend-on-Sea","Outside London","70","60","25390","25560"
"In post","2021","Unknown","Operational Delivery","Staffordshire CC","Outside London","285","275","24940","23970"
"In post","2021","Unknown","Operational Delivery","Stoke-on-Trent","Outside London","70","65","21030","18880"
"In post","2021","Unknown","Operational Delivery","Suffolk","Outside London","230","215","27370","25150"
"In post","2021","Unknown","Operational Delivery","Sunderland","Outside London","530","435","23730","21440"
"In post","2021","Unknown","Operational Delivery","Swansea","Outside London","875","795","22030","21590"
"In post","2021","Unknown","Operational Delivery","Swindon","Outside London","20","20","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Telford and Wrekin","Outside London","180","165","23980","22350"
"In post","2021","Unknown","Operational Delivery","Thurrock","Outside London","40","40","22470","21430"
"In post","2021","Unknown","Operational Delivery","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Tower Hamlets","London","195","190","32780","29570"
"In post","2021","Unknown","Operational Delivery","Tyneside","Outside London","1605","1355","23770","21440"
"In post","2021","Unknown","Operational Delivery","Unknown","Unknown","70","70","40070","42440"
"In post","2021","Unknown","Operational Delivery","Wakefield","Outside London","165","165","29700","26300"
"In post","2021","Unknown","Operational Delivery","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Wandsworth","London","155","150","29900","30220"
"In post","2021","Unknown","Operational Delivery","Warrington","Outside London","775","765","33530","32770"
"In post","2021","Unknown","Operational Delivery","Warwickshire","Outside London","20","20","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","West Cumbria","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","West Essex","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","West Kent","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","West Lothian","Outside London","30","30","24400","22820"
"In post","2021","Unknown","Operational Delivery","West Northamptonshire","Outside London","95","90","21090","20490"
"In post","2021","Unknown","Operational Delivery","West Surrey","Outside London","90","80","26830","26750"
"In post","2021","Unknown","Operational Delivery","West Sussex (North East)","Outside London","80","75","34490","30140"
"In post","2021","Unknown","Operational Delivery","West Sussex (South West)","Outside London","80","70","24920","23450"
"In post","2021","Unknown","Operational Delivery","Westminster","London","945","920","36320","30850"
"In post","2021","Unknown","Operational Delivery","Wiltshire","Outside London","95","90","37750","28870"
"In post","2021","Unknown","Operational Delivery","Wirral","Outside London","155","150","23750","22350"
"In post","2021","Unknown","Operational Delivery","Wolverhampton","Outside London","20","15","[c]","[c]"
"In post","2021","Unknown","Operational Delivery","Worcestershire","Outside London","95","90","23360","22890"
"In post","2021","Unknown","Operational Delivery","York","Outside London","40","40","23390","21950"
"In post","2021","Unknown","Operational Research","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Central Hampshire","Outside London","40","35","41180","38420"
"In post","2021","Unknown","Operational Research","Coventry","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Research","Croydon","London","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Research","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Leeds","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Research","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Operational Research","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Manchester","Outside London","10","5","[c]","[c]"
"In post","2021","Unknown","Operational Research","Monmouthshire and Newport","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Operational Research","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Operational Research","Tower Hamlets","London","20","20","[c]","[c]"
"In post","2021","Unknown","Operational Research","Westminster","London","35","35","47030","48230"
"In post","2021","Unknown","Operational Research","Wiltshire","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Other","Aberdeen City and Aberdeenshire","Outside London","50","45","27200","25870"
"In post","2021","Unknown","Other","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Antrim and Newtownabbey","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Other","Ards and North Down","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Other","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","205","195","33140","31920"
"In post","2021","Unknown","Other","Belfast","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Other","Berkshire","Outside London","45","45","31220","26670"
"In post","2021","Unknown","Other","Bexley and Greenwich","London","10","10","[c]","[c]"
"In post","2021","Unknown","Other","Birmingham","Outside London","20","20","[c]","[c]"
"In post","2021","Unknown","Other","Bournemouth and Poole","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Other","Bradford","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Other","Bristol, City of","Outside London","20","15","[c]","[c]"
"In post","2021","Unknown","Other","Buckinghamshire CC","Outside London","25","25","[c]","[c]"
"In post","2021","Unknown","Other","Cambridgeshire CC","Outside London","40","40","29540","31000"
"In post","2021","Unknown","Other","Camden and City of London","London","55","50","48250","36590"
"In post","2021","Unknown","Other","Cardiff and Vale of Glamorgan","Outside London","30","25","[c]","[c]"
"In post","2021","Unknown","Other","Central Bedfordshire","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Other","Central Hampshire","Outside London","60","60","22540","20920"
"In post","2021","Unknown","Other","Central Valleys","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Other","City of Edinburgh","Outside London","160","150","36810","33650"
"In post","2021","Unknown","Other","Clackmannanshire and Fife","Outside London","45","40","28400","27450"
"In post","2021","Unknown","Other","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Cornwall and Isles of Scilly","Outside London","35","35","20800","20520"
"In post","2021","Unknown","Other","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Croydon","London","95","95","38450","30600"
"In post","2021","Unknown","Other","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Devon CC","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Other","Dorset CC","Outside London","35","35","28050","26930"
"In post","2021","Unknown","Other","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Dumfries and Galloway","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Other","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","East Ayrshire and North Ayrshire mainland","Outside London","25","25","[c]","[c]"
"In post","2021","Unknown","Other","East Cumbria","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Other","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","55","55","27370","23130"
"In post","2021","Unknown","Other","East Kent","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Other","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","East Riding of Yorkshire","Outside London","55","55","26110","26670"
"In post","2021","Unknown","Other","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Essex Haven Gateway","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Other","Falkirk","Outside London","90","80","31260","33650"
"In post","2021","Unknown","Other","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Glasgow City","Outside London","100","90","30650","28710"
"In post","2021","Unknown","Other","Gloucestershire","Outside London","20","20","[c]","[c]"
"In post","2021","Unknown","Other","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Greater Manchester South West","Outside London","20","20","[c]","[c]"
"In post","2021","Unknown","Other","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Hackney and Newham","London","5","5","[c]","[c]"
"In post","2021","Unknown","Other","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Harrow and Hillingdon","London","45","40","23590","25630"
"In post","2021","Unknown","Other","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Herefordshire, County of","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Other","Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Other","Hounslow and Richmond upon Thames","London","45","35","42360","36450"
"In post","2021","Unknown","Other","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","25","20","[c]","[c]"
"In post","2021","Unknown","Other","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","30","25","[c]","[c]"
"In post","2021","Unknown","Other","Isle of Anglesey","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Other","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Lancaster and Wyre","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Other","Leeds","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Other","Leicestershire CC and Rutland","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Other","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Lincolnshire","Outside London","45","45","21420","20720"
"In post","2021","Unknown","Other","Lisburn and Castlereagh","Outside London","25","20","[c]","[c]"
"In post","2021","Unknown","Other","Liverpool","Outside London","25","20","[c]","[c]"
"In post","2021","Unknown","Other","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other","Manchester","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Other","Medway","Outside London","10","10","[c]","[c]"
