"Status","Year","Organisation","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Animal and Plant Health Agency","Cheshire","Cheshire East","Male","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Female","30","30","33240","27850"
"In post","2021","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Male","25","25","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Cumbria","East Cumbria","Female","100","95","25540","21050"
"In post","2021","Animal and Plant Health Agency","Cumbria","East Cumbria","Male","55","55","25810","21050"
"In post","2021","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","Nottingham","Male","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","South and West Derbyshire","Female","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","South Nottinghamshire","Female","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Devon","Devon CC","Female","135","125","26050","21050"
"In post","2021","Animal and Plant Health Agency","Devon","Devon CC","Male","75","70","29510","24920"
"In post","2021","Animal and Plant Health Agency","Dorset and Somerset","Dorset CC","Female","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Dorset and Somerset","Dorset CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Dorset and Somerset","Somerset","Female","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Dorset and Somerset","Somerset","Male","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Anglia","Cambridgeshire CC","Female","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Anglia","Cambridgeshire CC","Male","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Anglia","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Anglia","North and West Norfolk","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Anglia","Norwich and East Norfolk","Female","10","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Anglia","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Anglia","Suffolk","Female","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Anglia","Suffolk","Male","25","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Wales","Cardiff and Vale of Glamorgan","Female","50","50","25340","21050"
"In post","2021","Animal and Plant Health Agency","East Wales","Cardiff and Vale of Glamorgan","Male","35","35","31950","29800"
"In post","2021","Animal and Plant Health Agency","East Wales","Powys","Female","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Wales","Powys","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Female","10","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Male","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","East Lothian and Midlothian","Female","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","East Lothian and Midlothian","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","Perth and Kinross and Stirling","Female","25","25","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Eastern Scotland","Perth and Kinross and Stirling","Male","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","Heart of Essex","Female","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","Heart of Essex","Male","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","Thurrock","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Essex","Thurrock","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","30","30","28040","22360"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Female","40","35","31270","29710"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Male","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Greater Manchester","Manchester","Female","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Greater Manchester","Manchester","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Hampshire and Isle of Wight","Central Hampshire","Female","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Hampshire and Isle of Wight","Central Hampshire","Male","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Female","100","90","27580","25260"
"In post","2021","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Male","65","60","33280","31440"
"In post","2021","Animal and Plant Health Agency","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Inner London - West","Westminster","Female","15","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Inner London - West","Westminster","Male","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Kent","East Kent","Female","25","25","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Kent","East Kent","Male","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Kent","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Kent","Mid Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lancashire","Mid Lancashire","Female","50","45","29720","25190"
"In post","2021","Animal and Plant Health Agency","Lancashire","Mid Lancashire","Male","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lincolnshire","Lincolnshire","Female","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lincolnshire","Lincolnshire","Male","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North Eastern Scotland","Aberdeen City and Aberdeenshire","Female","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North Eastern Scotland","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North Yorkshire","North Yorkshire CC","Female","65","60","29700","28100"
"In post","2021","Animal and Plant Health Agency","North Yorkshire","North Yorkshire CC","Male","60","55","33410","29530"
"In post","2021","Animal and Plant Health Agency","North Yorkshire","York","Female","35","35","23020","21050"
"In post","2021","Animal and Plant Health Agency","North Yorkshire","York","Male","25","25","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Northumberland and Tyne and Wear","Northumberland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Northumberland and Tyne and Wear","Northumberland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Northumberland and Tyne and Wear","Tyneside","Female","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Northumberland and Tyne and Wear","Tyneside","Male","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Outer London - West and North West","Harrow and Hillingdon","Female","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Outer London - West and North West","Harrow and Hillingdon","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Outer London - West and North West","Hounslow and Richmond upon Thames","Female","30","30","31620","31460"
"In post","2021","Animal and Plant Health Agency","Outer London - West and North West","Hounslow and Richmond upon Thames","Male","40","35","33280","31750"
"In post","2021","Animal and Plant Health Agency","Shropshire and Staffordshire","Shropshire CC","Female","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Shropshire and Staffordshire","Shropshire CC","Male","25","25","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Shropshire and Staffordshire","Staffordshire CC","Female","40","35","25130","21050"
"In post","2021","Animal and Plant Health Agency","Shropshire and Staffordshire","Staffordshire CC","Male","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Shropshire and Staffordshire","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Shropshire and Staffordshire","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Southern Scotland","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Southern Scotland","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Southern Scotland","Scottish Borders","Female","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Southern Scotland","Scottish Borders","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Southern Scotland","South Ayrshire","Female","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Southern Scotland","South Ayrshire","Male","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Southern Scotland","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Southern Scotland","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Surrey, East and West Sussex","West Surrey","Female","330","310","31740","28430"
"In post","2021","Animal and Plant Health Agency","Surrey, East and West Sussex","West Surrey","Male","230","225","35350","32560"
"In post","2021","Animal and Plant Health Agency","Surrey, East and West Sussex","West Sussex (North East)","Female","15","15","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Surrey, East and West Sussex","West Sussex (North East)","Male","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Wales and The Valleys","Gwynedd","Female","50","40","26390","21050"
"In post","2021","Animal and Plant Health Agency","West Wales and The Valleys","Gwynedd","Male","20","20","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Wales and The Valleys","South West Wales","Female","90","85","27520","25100"
"In post","2021","Animal and Plant Health Agency","West Wales and The Valleys","South West Wales","Male","55","50","29110","25260"
"In post","2021","Animal and Plant Health Agency","West Yorkshire","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Yorkshire","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","Inner London - West","Westminster","Female","30","25","[c]","[c]"
"In post","2021","Attorney General's Office","Inner London - West","Westminster","Male","20","20","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Female","50","45","28550","26670"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Male","40","40","31660","33300"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cheshire","Warrington","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cheshire","Warrington","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cumbria","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cumbria","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Devon","Devon CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Devon","Devon CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Devon","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Devon","Plymouth","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Dorset and Somerset","Dorset CC","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Dorset and Somerset","Dorset CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","Cambridgeshire CC","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","Cambridgeshire CC","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","Norwich and East Norfolk","Female","50","45","45630","39370"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","Norwich and East Norfolk","Male","45","45","46660","49700"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","Peterborough","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","Peterborough","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","Suffolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","Suffolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","Female","20","20","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","Male","15","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Wales","Monmouthshire and Newport","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Wales","Monmouthshire and Newport","Male","15","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Eastern Scotland","City of Edinburgh","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Eastern Scotland","City of Edinburgh","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","25","25","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","35","30","39300","37300"
"In post","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","30","30","47420","49700"
"In post","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","20","20","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","45","45","59490","53320"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester","Greater Manchester South East","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester","Greater Manchester South West","Female","100","95","44200","38410"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester","Greater Manchester South West","Male","70","70","46580","49700"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester","Manchester","Female","55","55","42720","33300"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester","Manchester","Male","40","40","51340","49700"
"In post","2021","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Central Hampshire","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Central Hampshire","Male","25","20","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","North Hampshire","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","North Hampshire","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Portsmouth","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Portsmouth","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","South Hampshire","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","South Hampshire","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - East","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - East","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - East","Lambeth","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - East","Lambeth","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - East","Lewisham and Southwark","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - East","Lewisham and Southwark","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - East","Tower Hamlets","Female","435","425","48900","54700"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - East","Tower Hamlets","Male","435","430","54470","54700"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - West","Camden and City of London","Female","40","35","50970","54700"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - West","Camden and City of London","Male","60","55","56290","56340"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - West","Westminster","Female","2930","2875","46750","38580"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - West","Westminster","Male","2520","2510","52440","43890"
"In post","2021","Cabinet Office (excl. agencies)","Kent","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Kent","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Kent","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Kent","Mid Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Kent","West Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Kent","West Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Lancashire","Blackpool","Female","20","20","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Lancashire","Blackpool","Male","20","20","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Lancashire","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Lancashire","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Lincolnshire","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Lincolnshire","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Merseyside","East Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Merseyside","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Merseyside","Liverpool","Female","60","55","46930","49700"
"In post","2021","Cabinet Office (excl. agencies)","Merseyside","Liverpool","Male","65","65","51310","49700"
"In post","2021","Cabinet Office (excl. agencies)","Merseyside","Sefton","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Merseyside","Sefton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North Yorkshire","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North Yorkshire","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","North Yorkshire","York","Female","235","215","28550","26670"
"In post","2021","Cabinet Office (excl. agencies)","North Yorkshire","York","Male","210","200","29910","26670"
"In post","2021","Cabinet Office (excl. agencies)","Northern Ireland","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Northern Ireland","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Northern Ireland","Belfast","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Northern Ireland","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","Tyneside","Female","250","225","27650","23850"
"In post","2021","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","Tyneside","Male","155","150","29760","23850"
