"Status","Year","Age","Parent_department","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Department for Education","Greater Manchester","Male","5","5","[c]","[c]"
"In post","2021","16-19","Department for Education","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Education","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Education","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Education","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Education","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Education","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Inner London - West","Male","5","5","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for International Trade","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for International Trade","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Transport","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Transport","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Transport","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Transport","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Transport","Inner London - West","Female","5","5","[c]","[c]"
"In post","2021","16-19","Department for Transport","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Transport","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Transport","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Transport","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Transport","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Transport","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Transport","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Transport","West Wales and The Valleys","Female","25","20","[c]","[c]"
"In post","2021","16-19","Department for Transport","West Wales and The Valleys","Male","10","10","[c]","[c]"
"In post","2021","16-19","Department for Transport","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Transport","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Derbyshire and Nottinghamshire","Female","5","5","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Greater Manchester","Female","5","5","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Lancashire","Female","15","15","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Lancashire","Male","5","5","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Northumberland and Tyne and Wear","Female","10","10","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Northumberland and Tyne and Wear","Male","20","20","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Outer London - East and North East","Female","5","5","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","South Yorkshire","Female","5","5","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","South Yorkshire","Male","5","5","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Surrey, East and West Sussex","Female","5","5","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","West Central Scotland","Female","5","5","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","West Midlands","Female","5","5","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","West Wales and The Valleys","Female","10","10","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","West Wales and The Valleys","Male","5","5","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","West Yorkshire","Female","10","10","[c]","[c]"
"In post","2021","16-19","Department for Work and Pensions","West Yorkshire","Male","5","5","[c]","[c]"
"In post","2021","16-19","Department of Health and Social Care","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department of Health and Social Care","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","5","[c]","[c]"
"In post","2021","16-19","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department of Health and Social Care","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department of Health and Social Care","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department of Health and Social Care","Inner London - East","Female","5","5","[c]","[c]"
"In post","2021","16-19","Department of Health and Social Care","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department of Health and Social Care","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department of Health and Social Care","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department of Health and Social Care","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department of Health and Social Care","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department of Health and Social Care","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department of Health and Social Care","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department of Health and Social Care","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department of Health and Social Care","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department of Health and Social Care","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department of Health and Social Care","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department of Health and Social Care","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department of Health and Social Care","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Female","5","5","[c]","[c]"
"In post","2021","16-19","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Male","10","10","[c]","[c]"
"In post","2021","16-19","Foreign, Commonwealth and Development Office","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Foreign, Commonwealth and Development Office","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Foreign, Commonwealth and Development Office","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Foreign, Commonwealth and Development Office","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Devon","Male","5","5","[c]","[c]"
"In post","2021","16-19","HM Land Registry","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Derbyshire and Nottinghamshire","Female","5","5","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Derbyshire and Nottinghamshire","Male","5","5","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","East Wales","Female","15","10","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","East Wales","Male","10","10","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Eastern Scotland","Female","15","15","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Eastern Scotland","Male","10","10","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Greater Manchester","Female","5","5","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Greater Manchester","Male","10","10","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Merseyside","Female","15","15","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Merseyside","Male","10","10","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Northumberland and Tyne and Wear","Female","25","25","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Northumberland and Tyne and Wear","Male","20","20","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","West Central Scotland","Female","5","5","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","West Central Scotland","Male","10","5","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","West Midlands","Female","5","5","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","West Midlands","Male","5","5","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","West Yorkshire","Female","15","15","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","West Yorkshire","Male","20","20","[c]","[c]"
"In post","2021","16-19","HM Treasury","Inner London - West","Female","15","15","[c]","[c]"
"In post","2021","16-19","HM Treasury","Inner London - West","Male","15","15","[c]","[c]"
"In post","2021","16-19","Home Office","East Anglia","Female","5","5","[c]","[c]"
"In post","2021","16-19","Home Office","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","Kent","Female","10","10","[c]","[c]"
"In post","2021","16-19","Home Office","Kent","Male","15","15","[c]","[c]"
"In post","2021","16-19","Home Office","Merseyside","Female","5","5","[c]","[c]"
