"Status","Year","Disability","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Counter Fraud","North West (England)","15","15","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Scotland","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","East Midlands (England)","30","30","32740","31860"
"In post","2021","Declared disabled","Digital, Data and Technology","East of England","40","40","34000","33000"
"In post","2021","Declared disabled","Digital, Data and Technology","London","230","225","46710","42850"
"In post","2021","Declared disabled","Digital, Data and Technology","North East (England)","55","50","38150","36950"
"In post","2021","Declared disabled","Digital, Data and Technology","North West (England)","75","75","38530","33690"
"In post","2021","Declared disabled","Digital, Data and Technology","Northern Ireland","5","5","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Scotland","45","45","37380","34850"
"In post","2021","Declared disabled","Digital, Data and Technology","South East (England)","80","75","35070","33300"
"In post","2021","Declared disabled","Digital, Data and Technology","South West (England)","195","185","36970","34700"
"In post","2021","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Wales","115","110","39320","36930"
"In post","2021","Declared disabled","Digital, Data and Technology","West Midlands (England)","80","75","38220","35000"
"In post","2021","Declared disabled","Digital, Data and Technology","Yorkshire and The Humber","85","85","36800","32300"
"In post","2021","Declared disabled","Economics","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","London","80","80","47460","49100"
"In post","2021","Declared disabled","Economics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","Wales","10","10","[c]","[c]"
"In post","2021","Declared disabled","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","East Midlands (England)","25","25","[c]","[c]"
"In post","2021","Declared disabled","Finance","East of England","30","30","37040","34150"
"In post","2021","Declared disabled","Finance","London","180","175","47780","43610"
"In post","2021","Declared disabled","Finance","North East (England)","25","20","[c]","[c]"
"In post","2021","Declared disabled","Finance","North West (England)","75","70","35590","33260"
"In post","2021","Declared disabled","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Scotland","65","50","25350","21440"
"In post","2021","Declared disabled","Finance","South East (England)","80","75","34800","32950"
"In post","2021","Declared disabled","Finance","South West (England)","115","110","37560","34490"
"In post","2021","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Wales","45","40","35320","30540"
"In post","2021","Declared disabled","Finance","West Midlands (England)","50","45","42150","38630"
"In post","2021","Declared disabled","Finance","Yorkshire and The Humber","80","70","32210","26190"
"In post","2021","Declared disabled","Human Resources","East Midlands (England)","55","50","35290","32620"
"In post","2021","Declared disabled","Human Resources","East of England","30","30","40070","35000"
"In post","2021","Declared disabled","Human Resources","London","305","295","47690","42230"
"In post","2021","Declared disabled","Human Resources","North East (England)","10","10","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","North West (England)","125","120","37150","31810"
"In post","2021","Declared disabled","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Scotland","85","80","29490","25000"
"In post","2021","Declared disabled","Human Resources","South East (England)","65","60","38670","33300"
"In post","2021","Declared disabled","Human Resources","South West (England)","115","105","36330","32980"
"In post","2021","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Wales","80","70","36060","31840"
"In post","2021","Declared disabled","Human Resources","West Midlands (England)","30","30","36290","31740"
"In post","2021","Declared disabled","Human Resources","Yorkshire and The Humber","70","70","41060","38380"
"In post","2021","Declared disabled","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","East of England","10","10","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","North West (England)","10","5","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","Wales","5","5","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","East Midlands (England)","15","15","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","East of England","40","40","31180","33300"
"In post","2021","Declared disabled","Intelligence Analysis","London","125","120","38230","35680"
"In post","2021","Declared disabled","Intelligence Analysis","North East (England)","5","5","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","North West (England)","30","30","27940","26330"
"In post","2021","Declared disabled","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Scotland","10","5","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","South East (England)","35","35","28680","27370"
"In post","2021","Declared disabled","Intelligence Analysis","South West (England)","5","5","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","North East (England)","5","5","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","North West (England)","10","10","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Scotland","5","5","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","South East (England)","10","10","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","South West (England)","15","10","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","Declared disabled","International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","London","75","75","46760","40840"
"In post","2021","Declared disabled","International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Overseas","10","10","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","South East (England)","5","5","[c]","[c]"
"In post","2021","Declared disabled","International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","East Midlands (England)","15","15","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","East of England","20","20","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","London","80","75","38140","34010"
"In post","2021","Declared disabled","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","North West (England)","10","10","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Scotland","5","5","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","South East (England)","35","35","29110","26670"
"In post","2021","Declared disabled","Knowledge and Information Management","South West (England)","65","65","36420","33300"
"In post","2021","Declared disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Wales","10","10","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","Declared disabled","Legal","East Midlands (England)","50","45","44460","42520"
"In post","2021","Declared disabled","Legal","East of England","70","60","41220","37640"
"In post","2021","Declared disabled","Legal","London","340","315","55390","56560"
"In post","2021","Declared disabled","Legal","North East (England)","40","35","39910","38000"
"In post","2021","Declared disabled","Legal","North West (England)","105","95","44260","45100"
"In post","2021","Declared disabled","Legal","Northern Ireland","20","20","[c]","[c]"
"In post","2021","Declared disabled","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Scotland","70","65","47690","44990"
"In post","2021","Declared disabled","Legal","South East (England)","55","55","49830","50520"
"In post","2021","Declared disabled","Legal","South West (England)","40","35","46880","48670"
"In post","2021","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Wales","50","45","44610","48080"
"In post","2021","Declared disabled","Legal","West Midlands (England)","65","60","46520","48080"
"In post","2021","Declared disabled","Legal","Yorkshire and The Humber","70","65","46990","51330"
"In post","2021","Declared disabled","Medicine","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","Declared disabled","Medicine","East of England","10","10","[c]","[c]"
"In post","2021","Declared disabled","Medicine","London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Overseas","5","5","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Scotland","5","5","[c]","[c]"
"In post","2021","Declared disabled","Medicine","South East (England)","20","15","[c]","[c]"
"In post","2021","Declared disabled","Medicine","South West (England)","15","10","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Wales","20","20","[c]","[c]"
"In post","2021","Declared disabled","Medicine","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","East Midlands (England)","1170","1080","27130","24460"
"In post","2021","Declared disabled","Operational Delivery","East of England","1005","920","27790","26550"
"In post","2021","Declared disabled","Operational Delivery","London","2480","2320","33050","30010"
"In post","2021","Declared disabled","Operational Delivery","North East (England)","1320","1150","25260","21550"
"In post","2021","Declared disabled","Operational Delivery","North West (England)","2680","2410","26750","24890"
"In post","2021","Declared disabled","Operational Delivery","Northern Ireland","150","135","25830","25310"
"In post","2021","Declared disabled","Operational Delivery","Overseas","15","15","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Scotland","1145","1030","28250","25870"
"In post","2021","Declared disabled","Operational Delivery","South East (England)","1765","1610","28180","26340"
"In post","2021","Declared disabled","Operational Delivery","South West (England)","1045","955","28600","26660"
"In post","2021","Declared disabled","Operational Delivery","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Wales","1630","1420","25520","21590"
"In post","2021","Declared disabled","Operational Delivery","West Midlands (England)","1470","1360","27430","25260"
"In post","2021","Declared disabled","Operational Delivery","Yorkshire and The Humber","1450","1320","27820","25400"
"In post","2021","Declared disabled","Operational Research","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","London","35","30","51570","53220"
"In post","2021","Declared disabled","Operational Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","North West (England)","10","10","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","South East (England)","65","60","39460","37320"
"In post","2021","Declared disabled","Operational Research","South West (England)","15","15","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","Declared disabled","Other","East Midlands (England)","80","80","23860","21130"
"In post","2021","Declared disabled","Other","East of England","110","105","23140","21130"
"In post","2021","Declared disabled","Other","London","295","275","35100","29270"
"In post","2021","Declared disabled","Other","North East (England)","20","20","[c]","[c]"
"In post","2021","Declared disabled","Other","North West (England)","100","90","26100","22080"
"In post","2021","Declared disabled","Other","Northern Ireland","40","40","21560","20860"
"In post","2021","Declared disabled","Other","Overseas","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other","Scotland","160","150","28640","25560"
"In post","2021","Declared disabled","Other","South East (England)","280","265","26330","22080"
"In post","2021","Declared disabled","Other","South West (England)","495","470","29100","26060"
"In post","2021","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Wales","80","75","32160","29260"
"In post","2021","Declared disabled","Other","West Midlands (England)","110","105","25920","24210"
"In post","2021","Declared disabled","Other","Yorkshire and The Humber","115","105","24980","22080"
"In post","2021","Declared disabled","Planning","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Planning","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning Inspectors","South West (England)","10","10","[c]","[c]"
"In post","2021","Declared disabled","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","East Midlands (England)","30","30","[c]","[c]"
"In post","2021","Declared disabled","Policy","East of England","15","15","[c]","[c]"
"In post","2021","Declared disabled","Policy","London","1675","1630","47050","41970"
"In post","2021","Declared disabled","Policy","North East (England)","40","35","41580","38640"
"In post","2021","Declared disabled","Policy","North West (England)","120","115","38690","36340"
"In post","2021","Declared disabled","Policy","Northern Ireland","5","5","[c]","[c]"
"In post","2021","Declared disabled","Policy","Overseas","130","130","49730","52720"
"In post","2021","Declared disabled","Policy","Scotland","30","30","34710","32140"
"In post","2021","Declared disabled","Policy","South East (England)","40","40","36110","33000"
"In post","2021","Declared disabled","Policy","South West (England)","70","70","38320","35900"
"In post","2021","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Wales","110","105","38760","37410"
"In post","2021","Declared disabled","Policy","West Midlands (England)","55","55","38050","33300"
"In post","2021","Declared disabled","Policy","Yorkshire and The Humber","135","130","39820","36820"
"In post","2021","Declared disabled","Project Delivery","East Midlands (England)","35","35","37080","34120"
"In post","2021","Declared disabled","Project Delivery","East of England","60","55","38870","37970"
"In post","2021","Declared disabled","Project Delivery","London","325","320","47520","42170"
"In post","2021","Declared disabled","Project Delivery","North East (England)","75","75","39220","38630"
"In post","2021","Declared disabled","Project Delivery","North West (England)","135","125","37890","36460"
"In post","2021","Declared disabled","Project Delivery","Northern Ireland","10","10","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Overseas","15","15","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Scotland","60","55","39500","38630"
"In post","2021","Declared disabled","Project Delivery","South East (England)","175","170","37870","33500"
"In post","2021","Declared disabled","Project Delivery","South West (England)","420","405","38330","36500"
"In post","2021","Declared disabled","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Wales","40","40","39400","38630"
"In post","2021","Declared disabled","Project Delivery","West Midlands (England)","70","65","36420","33300"
"In post","2021","Declared disabled","Project Delivery","Yorkshire and The Humber","50","50","38000","33300"
"In post","2021","Declared disabled","Property","East Midlands (England)","40","40","35250","31810"
"In post","2021","Declared disabled","Property","East of England","50","45","34120","33300"
"In post","2021","Declared disabled","Property","London","85","80","41460","35390"
"In post","2021","Declared disabled","Property","North East (England)","20","15","[c]","[c]"
"In post","2021","Declared disabled","Property","North West (England)","45","40","32280","29200"
"In post","2021","Declared disabled","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Overseas","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","Scotland","25","25","[c]","[c]"
"In post","2021","Declared disabled","Property","South East (England)","85","80","33980","33300"
"In post","2021","Declared disabled","Property","South West (England)","80","75","35570","33300"
"In post","2021","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Wales","40","35","32200","29390"
"In post","2021","Declared disabled","Property","West Midlands (England)","45","45","36150","33300"
"In post","2021","Declared disabled","Property","Yorkshire and The Humber","50","45","36930","33250"
"In post","2021","Declared disabled","Psychology","East Midlands (England)","15","15","[c]","[c]"
"In post","2021","Declared disabled","Psychology","East of England","15","15","[c]","[c]"
"In post","2021","Declared disabled","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","North West (England)","10","10","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","South East (England)","15","15","[c]","[c]"
"In post","2021","Declared disabled","Psychology","South West (England)","15","15","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Wales","5","5","[c]","[c]"
"In post","2021","Declared disabled","Psychology","West Midlands (England)","15","15","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","East Midlands (England)","45","40","39450","34660"
"In post","2021","Declared disabled","Science and Engineering","East of England","60","55","33660","31700"
"In post","2021","Declared disabled","Science and Engineering","London","65","65","45130","40960"
"In post","2021","Declared disabled","Science and Engineering","North East (England)","5","5","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","North West (England)","45","45","34130","35870"
"In post","2021","Declared disabled","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Scotland","20","20","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","South East (England)","215","205","35280","33300"
"In post","2021","Declared disabled","Science and Engineering","South West (England)","540","520","37380","37320"
"In post","2021","Declared disabled","Science and Engineering","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Wales","55","50","36430","30040"
"In post","2021","Declared disabled","Science and Engineering","West Midlands (England)","30","30","34400","28100"
"In post","2021","Declared disabled","Science and Engineering","Yorkshire and The Humber","30","25","30270","29860"
"In post","2021","Declared disabled","Security","East Midlands (England)","10","10","[c]","[c]"
"In post","2021","Declared disabled","Security","East of England","50","50","36440","39070"
"In post","2021","Declared disabled","Security","London","100","95","39010","37640"
"In post","2021","Declared disabled","Security","North East (England)","10","10","[c]","[c]"
"In post","2021","Declared disabled","Security","North West (England)","30","25","[c]","[c]"
"In post","2021","Declared disabled","Security","Northern Ireland","20","20","[c]","[c]"
"In post","2021","Declared disabled","Security","Overseas","5","5","[c]","[c]"
"In post","2021","Declared disabled","Security","Scotland","60","60","30150","26670"
"In post","2021","Declared disabled","Security","South East (England)","130","130","32040","28750"
"In post","2021","Declared disabled","Security","South West (England)","100","95","28550","23920"
"In post","2021","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Wales","20","20","[c]","[c]"
"In post","2021","Declared disabled","Security","West Midlands (England)","30","30","30510","28290"
"In post","2021","Declared disabled","Security","Yorkshire and The Humber","35","30","29070","23840"
"In post","2021","Declared disabled","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","London","45","40","47300","43820"
"In post","2021","Declared disabled","Social Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","South East (England)","30","25","[c]","[c]"
"In post","2021","Declared disabled","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Wales","30","30","37980","37220"
"In post","2021","Declared disabled","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","London","80","80","45680","41760"
"In post","2021","Declared disabled","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","North West (England)","15","15","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Scotland","5","5","[c]","[c]"
"In post","2021","Declared disabled","Statistics","South East (England)","15","10","[c]","[c]"
"In post","2021","Declared disabled","Statistics","South West (England)","15","10","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Wales","35","35","40550","36990"
"In post","2021","Declared disabled","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
