"Status","Year","Age","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Devon","80","[c]","24540","21010"
"Leaver CS","2021","30-39","Dorset and Somerset","45","[c]","30280","27870"
"Leaver CS","2021","30-39","East Anglia","135","[c]","27930","27570"
"Leaver CS","2021","30-39","East Wales","170","[c]","32960","29200"
"Leaver CS","2021","30-39","East Yorkshire and Northern Lincolnshire","35","[c]","25830","21820"
"Leaver CS","2021","30-39","Eastern Scotland","185","[c]","31850","28870"
"Leaver CS","2021","30-39","Essex","60","[c]","28010","24380"
"Leaver CS","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","210","[c]","33200","31500"
"Leaver CS","2021","30-39","Greater Manchester","145","[c]","28680","27570"
"Leaver CS","2021","30-39","Hampshire and Isle of Wight","110","[c]","31370","29540"
"Leaver CS","2021","30-39","Herefordshire, Worcestershire and Warwickshire","45","[c]","23560","23340"
"Leaver CS","2021","30-39","Highlands and Islands","15","[c]","26800","26590"
"Leaver CS","2021","30-39","Inner London - East","245","[c]","42620","39880"
"Leaver CS","2021","30-39","Inner London - West","590","[c]","46560","49280"
"Leaver CS","2021","30-39","Kent","85","[c]","25110","24140"
"Leaver CS","2021","30-39","Lancashire","65","[c]","23540","21010"
"Leaver CS","2021","30-39","Leicestershire, Rutland and Northamptonshire","80","[c]","25290","21010"
"Leaver CS","2021","30-39","Lincolnshire","35","[c]","27660","29930"
"Leaver CS","2021","30-39","Merseyside","80","[c]","25090","22720"
"Leaver CS","2021","30-39","North Eastern Scotland","20","[c]","30320","28620"
"Leaver CS","2021","30-39","North Yorkshire","20","[c]","32610","26750"
"Leaver CS","2021","30-39","Northern Ireland","25","[c]","27440","27540"
"Leaver CS","2021","30-39","Northumberland and Tyne and Wear","125","[c]","24020","21010"
"Leaver CS","2021","30-39","Outer London - East and North East","45","[c]","30580","31060"
"Leaver CS","2021","30-39","Outer London - South","65","[c]","33740","31060"
"Leaver CS","2021","30-39","Outer London - West and North West","95","[c]","34210","31060"
"Leaver CS","2021","30-39","Overseas","25","[c]","34780","35000"
"Leaver CS","2021","30-39","Shropshire and Staffordshire","70","[c]","26640","22640"
"Leaver CS","2021","30-39","South Yorkshire","65","[c]","31070","27570"
"Leaver CS","2021","30-39","Southern Scotland","40","[c]","29380","26530"
"Leaver CS","2021","30-39","Surrey, East and West Sussex","90","[c]","29640","27570"
"Leaver CS","2021","30-39","Tees Valley and Durham","70","[c]","28170","21010"
"Leaver CS","2021","30-39","Unknown","130","[c]","39400","32000"
"Leaver CS","2021","30-39","West Central Scotland","90","[c]","29160","26180"
"Leaver CS","2021","30-39","West Midlands","140","[c]","32270","27570"
"Leaver CS","2021","30-39","West Wales and The Valleys","110","[c]","25410","21590"
"Leaver CS","2021","30-39","West Yorkshire","135","[c]","30520","27570"
"Leaver CS","2021","40-49","Bedfordshire and Hertfordshire","55","[c]","37060","27920"
"Leaver CS","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","90","[c]","34780","29290"
"Leaver CS","2021","40-49","Cheshire","20","[c]","28540","25330"
"Leaver CS","2021","40-49","Cornwall and Isles of Scilly","20","[c]","30600","26670"
"Leaver CS","2021","40-49","Cumbria","10","[c]","24270","20430"
"Leaver CS","2021","40-49","Derbyshire and Nottinghamshire","95","[c]","29340","27350"
"Leaver CS","2021","40-49","Devon","80","[c]","28270","21010"
"Leaver CS","2021","40-49","Dorset and Somerset","45","[c]","27070","26700"
"Leaver CS","2021","40-49","East Anglia","135","[c]","30640","27570"
"Leaver CS","2021","40-49","East Wales","115","[c]","38030","37410"
"Leaver CS","2021","40-49","East Yorkshire and Northern Lincolnshire","55","[c]","23890","21540"
"Leaver CS","2021","40-49","Eastern Scotland","150","[c]","35880","30540"
"Leaver CS","2021","40-49","Essex","45","[c]","28580","25080"
"Leaver CS","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","145","[c]","39200","33300"
"Leaver CS","2021","40-49","Greater Manchester","100","[c]","29870","27230"
"Leaver CS","2021","40-49","Hampshire and Isle of Wight","100","[c]","32920","28650"
"Leaver CS","2021","40-49","Herefordshire, Worcestershire and Warwickshire","25","[c]","24160","21760"
"Leaver CS","2021","40-49","Highlands and Islands","10","[c]","27620","26200"
"Leaver CS","2021","40-49","Inner London - East","140","[c]","47770","41190"
"Leaver CS","2021","40-49","Inner London - West","375","[c]","56180","54910"
"Leaver CS","2021","40-49","Kent","85","[c]","28750","28650"
"Leaver CS","2021","40-49","Lancashire","90","[c]","25320","21010"
"Leaver CS","2021","40-49","Leicestershire, Rutland and Northamptonshire","95","[c]","30450","27260"
"Leaver CS","2021","40-49","Lincolnshire","40","[c]","31630","29930"
"Leaver CS","2021","40-49","Merseyside","65","[c]","28990","26440"
"Leaver CS","2021","40-49","North Eastern Scotland","15","[c]","29380","26030"
"Leaver CS","2021","40-49","North Yorkshire","35","[c]","38190","30720"
"Leaver CS","2021","40-49","Northern Ireland","30","[c]","27080","21430"
"Leaver CS","2021","40-49","Northumberland and Tyne and Wear","100","[c]","29130","24250"
"Leaver CS","2021","40-49","Outer London - East and North East","35","[c]","28730","31060"
"Leaver CS","2021","40-49","Outer London - South","55","[c]","37170","31290"
"Leaver CS","2021","40-49","Outer London - West and North West","70","[c]","34830","31060"
"Leaver CS","2021","40-49","Overseas","35","[c]","42370","37830"
"Leaver CS","2021","40-49","Shropshire and Staffordshire","65","[c]","29770","22350"
"Leaver CS","2021","40-49","South Yorkshire","70","[c]","33470","27570"
"Leaver CS","2021","40-49","Southern Scotland","20","[c]","34540","27570"
"Leaver CS","2021","40-49","Surrey, East and West Sussex","80","[c]","30330","28320"
"Leaver CS","2021","40-49","Tees Valley and Durham","90","[c]","28710","22350"
"Leaver CS","2021","40-49","Unknown","90","[c]","47090","36970"
"Leaver CS","2021","40-49","West Central Scotland","85","[c]","28650","25200"
"Leaver CS","2021","40-49","West Midlands","150","[c]","37980","27570"
"Leaver CS","2021","40-49","West Wales and The Valleys","100","[c]","27140","21590"
"Leaver CS","2021","40-49","West Yorkshire","120","[c]","30490","27570"
"Leaver CS","2021","50-59","Bedfordshire and Hertfordshire","150","[c]","31130","25970"
"Leaver CS","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","150","[c]","35250","29930"
"Leaver CS","2021","50-59","Cheshire","55","[c]","28940","25400"
"Leaver CS","2021","50-59","Cornwall and Isles of Scilly","20","[c]","26190","21130"
"Leaver CS","2021","50-59","Cumbria","30","[c]","31010","23570"
"Leaver CS","2021","50-59","Derbyshire and Nottinghamshire","135","[c]","30270","26890"
"Leaver CS","2021","50-59","Devon","160","[c]","29670","26670"
"Leaver CS","2021","50-59","Dorset and Somerset","70","[c]","28930","26930"
"Leaver CS","2021","50-59","East Anglia","260","[c]","33450","27570"
"Leaver CS","2021","50-59","East Wales","320","[c]","34590","27570"
"Leaver CS","2021","50-59","East Yorkshire and Northern Lincolnshire","190","[c]","27860","26840"
"Leaver CS","2021","50-59","Eastern Scotland","260","[c]","38000","33650"
"Leaver CS","2021","50-59","Essex","75","[c]","33480","29290"
"Leaver CS","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","280","[c]","39660","36810"
"Leaver CS","2021","50-59","Greater Manchester","210","[c]","33820","27370"
"Leaver CS","2021","50-59","Hampshire and Isle of Wight","170","[c]","31300","27570"
"Leaver CS","2021","50-59","Herefordshire, Worcestershire and Warwickshire","50","[c]","26810","26060"
"Leaver CS","2021","50-59","Highlands and Islands","20","[c]","32280","26720"
"Leaver CS","2021","50-59","Inner London - East","180","[c]","50060","40980"
"Leaver CS","2021","50-59","Inner London - West","520","[c]","56340","53550"
"Leaver CS","2021","50-59","Kent","150","[c]","29650","27240"
"Leaver CS","2021","50-59","Lancashire","185","[c]","28240","26890"
"Leaver CS","2021","50-59","Leicestershire, Rutland and Northamptonshire","175","[c]","26760","26380"
"Leaver CS","2021","50-59","Lincolnshire","120","[c]","29490","29930"
"Leaver CS","2021","50-59","Merseyside","180","[c]","32770","27360"
"Leaver CS","2021","50-59","North Eastern Scotland","55","[c]","37730","29600"
"Leaver CS","2021","50-59","North Yorkshire","65","[c]","36710","30810"
"Leaver CS","2021","50-59","Northern Ireland","65","[c]","29920","22330"
"Leaver CS","2021","50-59","Northumberland and Tyne and Wear","210","[c]","28390","26120"
"Leaver CS","2021","50-59","Outer London - East and North East","45","[c]","30920","30370"
"Leaver CS","2021","50-59","Outer London - South","90","[c]","42550","34250"
"Leaver CS","2021","50-59","Outer London - West and North West","115","[c]","38770","31060"
"Leaver CS","2021","50-59","Overseas","35","[c]","47580","41800"
"Leaver CS","2021","50-59","Shropshire and Staffordshire","100","[c]","29920","27350"
"Leaver CS","2021","50-59","South Yorkshire","175","[c]","31590","27570"
"Leaver CS","2021","50-59","Southern Scotland","55","[c]","31710","29650"
"Leaver CS","2021","50-59","Surrey, East and West Sussex","105","[c]","32730","27720"
"Leaver CS","2021","50-59","Tees Valley and Durham","170","[c]","30320","26600"
"Leaver CS","2021","50-59","Unknown","145","[c]","54550","39180"
"Leaver CS","2021","50-59","West Central Scotland","155","[c]","33910","33020"
"Leaver CS","2021","50-59","West Midlands","295","[c]","36780","29580"
"Leaver CS","2021","50-59","West Wales and The Valleys","170","[c]","27420","21950"
"Leaver CS","2021","50-59","West Yorkshire","235","[c]","33650","27570"
"Leaver CS","2021","60-64","Bedfordshire and Hertfordshire","75","[c]","32970","31100"
"Leaver CS","2021","60-64","Berkshire, Buckinghamshire and Oxfordshire","115","[c]","34470","30630"
"Leaver CS","2021","60-64","Cheshire","35","[c]","30340","26500"
"Leaver CS","2021","60-64","Cornwall and Isles of Scilly","25","[c]","27120","26090"
"Leaver CS","2021","60-64","Cumbria","30","[c]","27910","27570"
"Leaver CS","2021","60-64","Derbyshire and Nottinghamshire","95","[c]","29820","27570"
"Leaver CS","2021","60-64","Devon","95","[c]","26670","21830"
"Leaver CS","2021","60-64","Dorset and Somerset","70","[c]","33860","33840"
"Leaver CS","2021","60-64","East Anglia","160","[c]","35280","28910"
"Leaver CS","2021","60-64","East Wales","200","[c]","40250","29200"
"Leaver CS","2021","60-64","East Yorkshire and Northern Lincolnshire","75","[c]","31630","29050"
"Leaver CS","2021","60-64","Eastern Scotland","220","[c]","39590","33650"
"Leaver CS","2021","60-64","Essex","65","[c]","30540","26570"
"Leaver CS","2021","60-64","Gloucestershire, Wiltshire and Bath/Bristol area","235","[c]","42170","38750"
"Leaver CS","2021","60-64","Greater Manchester","170","[c]","34020","27570"
"Leaver CS","2021","60-64","Hampshire and Isle of Wight","170","[c]","31690","27570"
"Leaver CS","2021","60-64","Herefordshire, Worcestershire and Warwickshire","40","[c]","24680","26580"
"Leaver CS","2021","60-64","Highlands and Islands","20","[c]","32640","29750"
"Leaver CS","2021","60-64","Inner London - East","100","[c]","50230","40170"
"Leaver CS","2021","60-64","Inner London - West","345","[c]","54180","49200"
"Leaver CS","2021","60-64","Kent","80","[c]","28420","27240"
"Leaver CS","2021","60-64","Lancashire","145","[c]","28400","26930"
"Leaver CS","2021","60-64","Leicestershire, Rutland and Northamptonshire","100","[c]","27340","26500"
"Leaver CS","2021","60-64","Lincolnshire","60","[c]","31020","26520"
"Leaver CS","2021","60-64","Merseyside","145","[c]","30850","27240"
"Leaver CS","2021","60-64","North Eastern Scotland","30","[c]","42320","35230"
"Leaver CS","2021","60-64","North Yorkshire","65","[c]","36600","32350"
"Leaver CS","2021","60-64","Northern Ireland","45","[c]","25180","22100"
"Leaver CS","2021","60-64","Northumberland and Tyne and Wear","255","[c]","30420","26380"
"Leaver CS","2021","60-64","Outer London - East and North East","30","[c]","30290","30940"
"Leaver CS","2021","60-64","Outer London - South","65","[c]","38370","31060"
"Leaver CS","2021","60-64","Outer London - West and North West","75","[c]","37840","31680"
"Leaver CS","2021","60-64","Overseas","20","[c]","48170","41160"
"Leaver CS","2021","60-64","Shropshire and Staffordshire","90","[c]","29610","27570"
"Leaver CS","2021","60-64","South Yorkshire","130","[c]","29790","26890"
"Leaver CS","2021","60-64","Southern Scotland","65","[c]","32870","29190"
"Leaver CS","2021","60-64","Surrey, East and West Sussex","80","[c]","34900","28260"
"Leaver CS","2021","60-64","Tees Valley and Durham","125","[c]","28610","26890"
"Leaver CS","2021","60-64","Unknown","85","[c]","42080","36580"
"Leaver CS","2021","60-64","West Central Scotland","150","[c]","34380","28220"
"Leaver CS","2021","60-64","West Midlands","215","[c]","34650","27570"
"Leaver CS","2021","60-64","West Wales and The Valleys","150","[c]","29930","26130"
"Leaver CS","2021","60-64","West Yorkshire","155","[c]","31040","26300"
"Leaver CS","2021","65+","Bedfordshire and Hertfordshire","55","[c]","29360","25310"
"Leaver CS","2021","65+","Berkshire, Buckinghamshire and Oxfordshire","95","[c]","30200","26780"
"Leaver CS","2021","65+","Cheshire","30","[c]","23230","21100"
"Leaver CS","2021","65+","Cornwall and Isles of Scilly","10","[c]","28800","22290"
"Leaver CS","2021","65+","Cumbria","15","[c]","22110","20360"
"Leaver CS","2021","65+","Derbyshire and Nottinghamshire","85","[c]","24200","21010"
"Leaver CS","2021","65+","Devon","100","[c]","25940","22220"
"Leaver CS","2021","65+","Dorset and Somerset","60","[c]","29050","27070"
"Leaver CS","2021","65+","East Anglia","150","[c]","29900","26160"
"Leaver CS","2021","65+","East Wales","140","[c]","31810","25490"
"Leaver CS","2021","65+","East Yorkshire and Northern Lincolnshire","50","[c]","27360","26910"
"Leaver CS","2021","65+","Eastern Scotland","145","[c]","32710","27570"
"Leaver CS","2021","65+","Essex","40","[c]","25970","26670"
"Leaver CS","2021","65+","Gloucestershire, Wiltshire and Bath/Bristol area","180","[c]","34160","31640"
"Leaver CS","2021","65+","Greater Manchester","135","[c]","27430","21350"
"Leaver CS","2021","65+","Hampshire and Isle of Wight","160","[c]","28690","22660"
"Leaver CS","2021","65+","Herefordshire, Worcestershire and Warwickshire","45","[c]","25530","25660"
"Leaver CS","2021","65+","Highlands and Islands","15","[c]","24220","22920"
"Leaver CS","2021","65+","Inner London - East","75","[c]","43700","31060"
"Leaver CS","2021","65+","Inner London - West","215","[c]","43730","36390"
"Leaver CS","2021","65+","Kent","60","[c]","28060","26650"
"Leaver CS","2021","65+","Lancashire","125","[c]","25170","21010"
"Leaver CS","2021","65+","Leicestershire, Rutland and Northamptonshire","75","[c]","24080","21010"
"Leaver CS","2021","65+","Lincolnshire","35","[c]","25490","23750"
"Leaver CS","2021","65+","Merseyside","155","[c]","25230","21430"
"Leaver CS","2021","65+","North Eastern Scotland","20","[c]","39880","33770"
"Leaver CS","2021","65+","North Yorkshire","40","[c]","29750","23130"
"Leaver CS","2021","65+","Northern Ireland","20","[c]","27650","21120"
"Leaver CS","2021","65+","Northumberland and Tyne and Wear","210","[c]","23860","21010"
"Leaver CS","2021","65+","Outer London - East and North East","15","[c]","27190","30310"
"Leaver CS","2021","65+","Outer London - South","70","[c]","30070","25780"
"Leaver CS","2021","65+","Outer London - West and North West","90","[c]","30750","29280"
"Leaver CS","2021","65+","Overseas","15","[c]","40740","40750"
"Leaver CS","2021","65+","Shropshire and Staffordshire","60","[c]","27110","26120"
"Leaver CS","2021","65+","South Yorkshire","85","[c]","27060","21620"
"Leaver CS","2021","65+","Southern Scotland","55","[c]","26310","23340"
"Leaver CS","2021","65+","Surrey, East and West Sussex","90","[c]","27290","24500"
"Leaver CS","2021","65+","Tees Valley and Durham","75","[c]","23820","21010"
"Leaver CS","2021","65+","Unknown","25","[c]","36980","32060"
"Leaver CS","2021","65+","West Central Scotland","130","[c]","27910","22230"
"Leaver CS","2021","65+","West Midlands","140","[c]","28540","21430"
"Leaver CS","2021","65+","West Wales and The Valleys","120","[c]","25930","21590"
"Leaver CS","2021","65+","West Yorkshire","90","[c]","26870","26640"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - West","65","[c]","35800","27030"
"Leaver CS","2021","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Yorkshire","30","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Bedfordshire and Hertfordshire","10","[c]","40640","38690"
"Leaver Dept.","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","34840","31180"
"Leaver Dept.","2021","20-29","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Cumbria","10","[c]","20260","20430"
"Leaver Dept.","2021","20-29","Derbyshire and Nottinghamshire","55","[c]","22160","21010"
"Leaver Dept.","2021","20-29","Devon","15","[c]","23340","21050"
"Leaver Dept.","2021","20-29","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Anglia","20","[c]","27980","27520"
"Leaver Dept.","2021","20-29","East Wales","135","[c]","26930","26290"
"Leaver Dept.","2021","20-29","East Yorkshire and Northern Lincolnshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Eastern Scotland","60","[c]","27950","24860"
"Leaver Dept.","2021","20-29","Essex","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","235","[c]","26980","27470"
"Leaver Dept.","2021","20-29","Greater Manchester","135","[c]","26090","24860"
"Leaver Dept.","2021","20-29","Hampshire and Isle of Wight","55","[c]","26050","26670"
"Leaver Dept.","2021","20-29","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Inner London - East","170","[c]","35290","32580"
"Leaver Dept.","2021","20-29","Inner London - West","1890","[c]","35980","33570"
"Leaver Dept.","2021","20-29","Kent","15","[c]","26260","24180"
"Leaver Dept.","2021","20-29","Lancashire","45","[c]","24230","24020"
"Leaver Dept.","2021","20-29","Leicestershire, Rutland and Northamptonshire","15","[c]","21570","20920"
"Leaver Dept.","2021","20-29","Merseyside","95","[c]","24130","24110"
"Leaver Dept.","2021","20-29","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North Yorkshire","25","[c]","29300","28440"
"Leaver Dept.","2021","20-29","Northern Ireland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northumberland and Tyne and Wear","140","[c]","23840","21010"
"Leaver Dept.","2021","20-29","Outer London - East and North East","20","[c]","28640","30300"
"Leaver Dept.","2021","20-29","Outer London - South","90","[c]","31250","28810"
"Leaver Dept.","2021","20-29","Outer London - West and North West","30","[c]","28610","28670"
"Leaver Dept.","2021","20-29","Overseas","25","[c]","39670","37910"
"Leaver Dept.","2021","20-29","Shropshire and Staffordshire","25","[c]","21880","20500"
"Leaver Dept.","2021","20-29","South Yorkshire","40","[c]","28720","27570"
"Leaver Dept.","2021","20-29","Southern Scotland","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Surrey, East and West Sussex","40","[c]","24850","25100"
"Leaver Dept.","2021","20-29","Tees Valley and Durham","40","[c]","22440","21100"
"Leaver Dept.","2021","20-29","Unknown","470","[c]","32260","32000"
"Leaver Dept.","2021","20-29","West Central Scotland","70","[c]","24180","24050"
"Leaver Dept.","2021","20-29","West Midlands","110","[c]","23520","21010"
"Leaver Dept.","2021","20-29","West Wales and The Valleys","40","[c]","23840","21590"
"Leaver Dept.","2021","20-29","West Yorkshire","110","[c]","25760","24890"
"Leaver Dept.","2021","30-39","Bedfordshire and Hertfordshire","15","[c]","44930","40610"
"Leaver Dept.","2021","30-39","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","33690","32710"
"Leaver Dept.","2021","30-39","Cheshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cumbria","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Derbyshire and Nottinghamshire","55","[c]","29390","26030"
"Leaver Dept.","2021","30-39","Devon","30","[c]","23760","21180"
"Leaver Dept.","2021","30-39","Dorset and Somerset","15","[c]","38290","37800"
"Leaver Dept.","2021","30-39","East Anglia","30","[c]","30270","30870"
"Leaver Dept.","2021","30-39","East Wales","145","[c]","36050","33410"
"Leaver Dept.","2021","30-39","East Yorkshire and Northern Lincolnshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Eastern Scotland","65","[c]","31960","27570"
"Leaver Dept.","2021","30-39","Essex","20","[c]","26340","26180"
"Leaver Dept.","2021","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","190","[c]","36000","34490"
"Leaver Dept.","2021","30-39","Greater Manchester","150","[c]","28380","27470"
"Leaver Dept.","2021","30-39","Hampshire and Isle of Wight","35","[c]","33810","31730"
"Leaver Dept.","2021","30-39","Herefordshire, Worcestershire and Warwickshire","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Inner London - East","135","[c]","46640","44680"
"Leaver Dept.","2021","30-39","Inner London - West","1455","[c]","47570","50700"
"Leaver Dept.","2021","30-39","Kent","30","[c]","29010","29290"
"Leaver Dept.","2021","30-39","Lancashire","45","[c]","31060","27570"
"Leaver Dept.","2021","30-39","Leicestershire, Rutland and Northamptonshire","25","[c]","23110","21010"
"Leaver Dept.","2021","30-39","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Merseyside","110","[c]","26870","24890"
"Leaver Dept.","2021","30-39","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North Yorkshire","30","[c]","36700","35540"
"Leaver Dept.","2021","30-39","Northern Ireland","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northumberland and Tyne and Wear","145","[c]","26900","25220"
"Leaver Dept.","2021","30-39","Outer London - East and North East","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outer London - South","70","[c]","37340","32510"
"Leaver Dept.","2021","30-39","Outer London - West and North West","30","[c]","32780","32510"
"Leaver Dept.","2021","30-39","Overseas","40","[c]","47410","52430"
"Leaver Dept.","2021","30-39","Shropshire and Staffordshire","15","[c]","23540","21030"
"Leaver Dept.","2021","30-39","South Yorkshire","40","[c]","33980","30900"
"Leaver Dept.","2021","30-39","Southern Scotland","30","[c]","39380","38630"
"Leaver Dept.","2021","30-39","Surrey, East and West Sussex","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Tees Valley and Durham","50","[c]","24670","24310"
"Leaver Dept.","2021","30-39","Unknown","165","[c]","39720","32040"
"Leaver Dept.","2021","30-39","West Central Scotland","95","[c]","26930","25980"
"Leaver Dept.","2021","30-39","West Midlands","155","[c]","27730","24890"
"Leaver Dept.","2021","30-39","West Wales and The Valleys","75","[c]","26860","25950"
"Leaver Dept.","2021","30-39","West Yorkshire","90","[c]","33510","31990"
"Leaver Dept.","2021","40-49","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","43340","33330"
"Leaver Dept.","2021","40-49","Cheshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cumbria","15","[c]","27330","21050"
"Leaver Dept.","2021","40-49","Derbyshire and Nottinghamshire","35","[c]","32820","27570"
"Leaver Dept.","2021","40-49","Devon","30","[c]","28460","27570"
"Leaver Dept.","2021","40-49","Dorset and Somerset","10","[c]","37100","33290"
"Leaver Dept.","2021","40-49","East Anglia","35","[c]","31710","29610"
"Leaver Dept.","2021","40-49","East Wales","65","[c]","37420","32960"
"Leaver Dept.","2021","40-49","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Eastern Scotland","35","[c]","31200","27570"
"Leaver Dept.","2021","40-49","Essex","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","125","[c]","46030","41340"
"Leaver Dept.","2021","40-49","Greater Manchester","100","[c]","29800","27570"
"Leaver Dept.","2021","40-49","Hampshire and Isle of Wight","35","[c]","40140","33300"
"Leaver Dept.","2021","40-49","Herefordshire, Worcestershire and Warwickshire","15","[c]","32240","27750"
"Leaver Dept.","2021","40-49","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Inner London - East","105","[c]","50120","48900"
"Leaver Dept.","2021","40-49","Inner London - West","675","[c]","57720","56300"
"Leaver Dept.","2021","40-49","Kent","15","[c]","29270","26200"
"Leaver Dept.","2021","40-49","Lancashire","60","[c]","32240","27570"
"Leaver Dept.","2021","40-49","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Merseyside","80","[c]","31900","27570"
"Leaver Dept.","2021","40-49","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North Yorkshire","25","[c]","38600","37020"
"Leaver Dept.","2021","40-49","Northern Ireland","15","[c]","33990","25630"
"Leaver Dept.","2021","40-49","Northumberland and Tyne and Wear","95","[c]","29500","27570"
"Leaver Dept.","2021","40-49","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outer London - South","40","[c]","49720","53880"
"Leaver Dept.","2021","40-49","Outer London - West and North West","25","[c]","37160","31290"
"Leaver Dept.","2021","40-49","Overseas","30","[c]","57660","58450"
"Leaver Dept.","2021","40-49","Shropshire and Staffordshire","25","[c]","29020","27230"
"Leaver Dept.","2021","40-49","South Yorkshire","50","[c]","35780","34800"
"Leaver Dept.","2021","40-49","Southern Scotland","15","[c]","49010","44770"
"Leaver Dept.","2021","40-49","Surrey, East and West Sussex","20","[c]","29290","28390"
"Leaver Dept.","2021","40-49","Tees Valley and Durham","35","[c]","28400","27570"
"Leaver Dept.","2021","40-49","Unknown","45","[c]","46750","42920"
"Leaver Dept.","2021","40-49","West Central Scotland","65","[c]","28300","27570"
