"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","Finance","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Inner London - East","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Finance","Inner London - East","Male","20","20","[c]","[c]"
"In post","2021","Analysis","Finance","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Inner London - West","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Human Resources","Inner London - West","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Inner London - East","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Inner London - East","Male","25","25","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Inner London - West","Female","90","85","55440","53360"
"In post","2021","Analysis","Intelligence Analysis","Inner London - West","Male","95","95","52740","53360"
"In post","2021","Analysis","Intelligence Analysis","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","West Yorkshire","Female","30","25","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","West Yorkshire","Male","30","30","49470","49530"
"In post","2021","Analysis","Knowledge and Information Management","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Derbyshire and Nottinghamshire","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","East Wales","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Inner London - West","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Inner London - West","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Cumbria","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","East Wales","Female","180","165","29980","29540"
"In post","2021","Analysis","Operational Delivery","East Wales","Male","145","145","31800","30130"
"In post","2021","Analysis","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Greater Manchester","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Hampshire and Isle of Wight","Female","60","55","31710","29540"
"In post","2021","Analysis","Operational Delivery","Hampshire and Isle of Wight","Male","35","35","29340","29540"
"In post","2021","Analysis","Operational Delivery","Inner London - East","Female","15","15","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Inner London - East","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Inner London - West","Female","30","30","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Inner London - West","Male","25","25","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Merseyside","Female","15","10","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","East Wales","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Research","East Wales","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Research","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Female","15","15","[c]","[c]"
"In post","2021","Analysis","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Operational Research","Greater Manchester","Female","15","10","[c]","[c]"
"In post","2021","Analysis","Operational Research","Greater Manchester","Male","25","25","[c]","[c]"
"In post","2021","Analysis","Operational Research","Hampshire and Isle of Wight","Female","60","55","38090","37320"
"In post","2021","Analysis","Operational Research","Hampshire and Isle of Wight","Male","185","180","42880","46080"
"In post","2021","Analysis","Operational Research","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Inner London - East","Female","45","40","46880","41140"
"In post","2021","Analysis","Operational Research","Inner London - East","Male","65","65","49240","46550"
"In post","2021","Analysis","Operational Research","Inner London - West","Female","65","60","50260","48880"
"In post","2021","Analysis","Operational Research","Inner London - West","Male","95","95","50000","49350"
"In post","2021","Analysis","Operational Research","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Merseyside","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Research","Merseyside","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Research","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Yorkshire","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Yorkshire","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Other","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Inner London - East","Female","10","5","[c]","[c]"
"In post","2021","Analysis","Other","Inner London - East","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Other","Inner London - West","Female","70","65","60620","63130"
"In post","2021","Analysis","Other","Inner London - West","Male","125","120","66730","57250"
"In post","2021","Analysis","Other","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Derbyshire and Nottinghamshire","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Policy","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Greater Manchester","Female","15","15","[c]","[c]"
"In post","2021","Analysis","Policy","Greater Manchester","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Policy","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Inner London - West","Female","110","100","51200","48030"
"In post","2021","Analysis","Policy","Inner London - West","Male","105","100","50240","47110"
"In post","2021","Analysis","Policy","South Yorkshire","Female","35","30","41480","42220"
"In post","2021","Analysis","Policy","South Yorkshire","Male","35","35","45430","44860"
"In post","2021","Analysis","Policy","Tees Valley and Durham","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Policy","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Psychology","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Psychology","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
