"Status","Year","Disability","Parent_department","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","London","Female","270","260","46850","41540"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","London","Male","225","225","46750","40620"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","Female","30","30","32550","33290"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","Male","20","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Scotland","Female","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Scotland","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South East (England)","Female","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South East (England)","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South West (England)","Female","55","50","34970","32730"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South West (England)","Male","60","55","36990","33860"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Wales","Female","90","80","32630","29890"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Wales","Male","75","75","37040","36110"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Female","55","50","30000","30360"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Male","20","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Female","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","London","Female","65","65","47560","39360"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","London","Male","45","45","47120","42020"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","East Midlands (England)","Female","25","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","East of England","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","London","Female","135","125","49500","45850"
"In post","2021","Declared disabled","Department for Education","London","Male","80","80","50040","47010"
"In post","2021","Declared disabled","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","North East (England)","Female","45","40","33350","30210"
"In post","2021","Declared disabled","Department for Education","North East (England)","Male","35","35","40510","37100"
"In post","2021","Declared disabled","Department for Education","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","North West (England)","Female","65","65","37710","36500"
"In post","2021","Declared disabled","Department for Education","North West (England)","Male","45","45","37810","33510"
"In post","2021","Declared disabled","Department for Education","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","South West (England)","Female","10","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","South West (England)","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","West Midlands (England)","Female","65","60","38770","36780"
"In post","2021","Declared disabled","Department for Education","West Midlands (England)","Male","35","35","39170","36500"
"In post","2021","Declared disabled","Department for Education","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","Yorkshire and The Humber","Female","90","80","37700","36500"
"In post","2021","Declared disabled","Department for Education","Yorkshire and The Humber","Male","70","65","37800","36640"
"In post","2021","Declared disabled","Department for Education","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East Midlands (England)","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East of England","Female","40","40","32180","27850"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East of England","Male","35","30","31330","29270"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","London","Female","145","140","41740","38750"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","London","Male","115","115","41510","38750"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North East (England)","Female","25","25","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North East (England)","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North West (England)","Female","105","95","28940","24920"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North West (England)","Male","55","50","31970","26320"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Scotland","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","Female","90","85","32930","30140"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","Male","65","65","34050","30040"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","Female","115","110","31920","29270"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","Male","75","75","36070","30420"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Wales","Female","25","25","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Wales","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","Female","40","40","32070","29180"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","Male","25","25","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Female","65","60","32450","30430"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Male","45","45","33920","32160"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","London","Female","90","90","44700","40250"
"In post","2021","Declared disabled","Department for International Trade","London","Male","80","80","44700","38160"
"In post","2021","Declared disabled","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Overseas","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","South East (England)","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","South East (England)","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
