"Status","Year","Function_of_post","Parent_department","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","Inner London - West","Female","105","105","43130","35640"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","Inner London - West","Male","190","185","43910","37890"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Digital, Culture, Media and Sport","Inner London - West","Female","55","50","53780","59730"
"In post","2021","Analysis","Department for Digital, Culture, Media and Sport","Inner London - West","Male","90","85","51690","43280"
"In post","2021","Analysis","Department for Education","Derbyshire and Nottinghamshire","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Education","Derbyshire and Nottinghamshire","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Education","Greater Manchester","Female","20","20","[c]","[c]"
"In post","2021","Analysis","Department for Education","Greater Manchester","Male","20","20","[c]","[c]"
"In post","2021","Analysis","Department for Education","Inner London - West","Female","100","95","45880","45540"
"In post","2021","Analysis","Department for Education","Inner London - West","Male","80","75","47910","45540"
"In post","2021","Analysis","Department for Education","South Yorkshire","Female","60","55","42280","42220"
"In post","2021","Analysis","Department for Education","South Yorkshire","Male","60","60","45790","44860"
"In post","2021","Analysis","Department for Education","Tees Valley and Durham","Female","15","15","[c]","[c]"
"In post","2021","Analysis","Department for Education","Tees Valley and Durham","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Department for Education","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Education","West Midlands","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Department for Education","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Education","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Cumbria","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Devon","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Female","55","50","30320","29270"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Male","65","60","35290","29990"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","East Anglia","Female","150","140","31340","29270"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","East Anglia","Male","200","190","36560","35900"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Inner London - West","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Inner London - West","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","North Yorkshire","Female","30","30","34700","30230"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","North Yorkshire","Male","25","25","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for International Trade","Inner London - West","Female","95","95","41530","36860"
"In post","2021","Analysis","Department for International Trade","Inner London - West","Male","135","135","43600","38540"
"In post","2021","Analysis","Department for Transport","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Derbyshire and Nottinghamshire","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Inner London - West","Female","165","155","47890","44030"
"In post","2021","Analysis","Department for Transport","Inner London - West","Male","215","210","46230","43360"
"In post","2021","Analysis","Department for Transport","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Surrey, East and West Sussex","Female","10","5","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","West Wales and The Valleys","Male","25","25","[c]","[c]"
"In post","2021","Analysis","Department for Transport","West Yorkshire","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Transport","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","Merseyside","Female","15","10","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","Merseyside","Male","15","10","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department of Health and Social Care","Inner London - West","Female","100","95","54730","53360"
"In post","2021","Analysis","Department of Health and Social Care","Inner London - West","Male","100","100","53150","53360"
"In post","2021","Analysis","Department of Health and Social Care","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department of Health and Social Care","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department of Health and Social Care","West Yorkshire","Female","45","40","46250","49530"
"In post","2021","Analysis","Department of Health and Social Care","West Yorkshire","Male","45","45","48860","49530"
"In post","2021","Analysis","ESTYN","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","ESTYN","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","Inner London - West","Female","20","15","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","Inner London - West","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office","Inner London - West","Female","25","20","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office","Inner London - West","Male","45","40","57040","55020"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Essex","Female","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Essex","Male","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Greater Manchester","Female","65","65","38170","31810"
"In post","2021","Analysis","HM Revenue and Customs","Greater Manchester","Male","100","100","38880","38630"
"In post","2021","Analysis","HM Revenue and Customs","Inner London - East","Female","65","60","47790","41760"
"In post","2021","Analysis","HM Revenue and Customs","Inner London - East","Male","80","75","48350","41760"
"In post","2021","Analysis","HM Revenue and Customs","Inner London - West","Female","90","85","48540","41760"
"In post","2021","Analysis","HM Revenue and Customs","Inner London - West","Male","115","115","46850","41760"
"In post","2021","Analysis","HM Revenue and Customs","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Merseyside","Female","40","35","40530","38630"
"In post","2021","Analysis","HM Revenue and Customs","Merseyside","Male","35","35","39420","38630"
"In post","2021","Analysis","HM Revenue and Customs","Northumberland and Tyne and Wear","Female","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Northumberland and Tyne and Wear","Male","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Outer London - South","Female","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Outer London - South","Male","20","20","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Inner London - West","Female","50","50","57540","53500"
"In post","2021","Analysis","HM Treasury","Inner London - West","Male","100","100","52170","52840"
"In post","2021","Analysis","HM Treasury","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Female","80","75","39140","37320"
"In post","2021","Analysis","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Male","85","85","38210","37320"
"In post","2021","Analysis","Ministry of Defence","Hampshire and Isle of Wight","Female","100","95","37690","37320"
"In post","2021","Analysis","Ministry of Defence","Hampshire and Isle of Wight","Male","275","265","41720","41440"
"In post","2021","Analysis","Ministry of Defence","Inner London - West","Female","35","35","43210","40640"
"In post","2021","Analysis","Ministry of Defence","Inner London - West","Male","50","50","44530","40000"
"In post","2021","Analysis","Ministry of Defence","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Inner London - West","Female","70","65","46720","43190"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Inner London - West","Male","120","120","46900","53130"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
