"Status","Year","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Communications","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Female","55","55","37320","36780"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Male","25","25","[c]","[c]"
"In post","2021","Communications","Devon","Female","25","25","[c]","[c]"
"In post","2021","Communications","Devon","Male","25","25","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","Female","25","20","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","Male","20","20","[c]","[c]"
"In post","2021","Communications","East Anglia","Female","20","20","[c]","[c]"
"In post","2021","Communications","East Anglia","Male","25","25","[c]","[c]"
"In post","2021","Communications","East Wales","Female","155","140","38400","36950"
"In post","2021","Communications","East Wales","Male","100","100","39330","37410"
"In post","2021","Communications","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Female","30","30","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Male","10","10","[c]","[c]"
"In post","2021","Communications","Essex","Female","10","10","[c]","[c]"
"In post","2021","Communications","Essex","Male","5","5","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Female","110","100","35130","33320"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Male","105","100","37880","36240"
"In post","2021","Communications","Greater Manchester","Female","55","50","33740","31810"
"In post","2021","Communications","Greater Manchester","Male","35","30","34810","31980"
"In post","2021","Communications","Hampshire and Isle of Wight","Female","110","105","33860","33000"
"In post","2021","Communications","Hampshire and Isle of Wight","Male","75","75","32050","29370"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Female","10","10","[c]","[c]"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Male","10","10","[c]","[c]"
"In post","2021","Communications","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - East","Female","130","125","45950","41010"
"In post","2021","Communications","Inner London - East","Male","90","85","50180","43340"
"In post","2021","Communications","Inner London - West","Female","1065","1035","46010","42710"
"In post","2021","Communications","Inner London - West","Male","740","735","46800","42840"
"In post","2021","Communications","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","Female","15","15","[c]","[c]"
"In post","2021","Communications","Lancashire","Male","15","10","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","Female","5","5","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Female","10","5","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Male","5","5","[c]","[c]"
"In post","2021","Communications","Merseyside","Female","45","40","40360","38010"
"In post","2021","Communications","Merseyside","Male","30","30","[c]","[c]"
"In post","2021","Communications","North Yorkshire","Female","10","10","[c]","[c]"
"In post","2021","Communications","North Yorkshire","Male","10","10","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Female","20","20","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2021","Communications","Northumberland and Tyne and Wear","Female","55","50","33580","31460"
"In post","2021","Communications","Northumberland and Tyne and Wear","Male","35","35","35650","31870"
"In post","2021","Communications","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - South","Female","20","15","[c]","[c]"
"In post","2021","Communications","Outer London - South","Male","15","15","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","Female","20","20","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","Male","15","15","[c]","[c]"
"In post","2021","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","Female","20","20","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","Male","15","15","[c]","[c]"
"In post","2021","Communications","South Yorkshire","Female","25","25","[c]","[c]"
"In post","2021","Communications","South Yorkshire","Male","25","25","[c]","[c]"
"In post","2021","Communications","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","Female","10","10","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","Male","10","10","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","Female","25","25","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","Male","5","5","[c]","[c]"
"In post","2021","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Central Scotland","Female","15","15","[c]","[c]"
"In post","2021","Communications","West Central Scotland","Male","10","10","[c]","[c]"
"In post","2021","Communications","West Midlands","Female","65","60","43880","40000"
"In post","2021","Communications","West Midlands","Male","25","25","[c]","[c]"
"In post","2021","Communications","West Wales and The Valleys","Female","60","55","31920","26780"
"In post","2021","Communications","West Wales and The Valleys","Male","40","35","31690","27810"
"In post","2021","Communications","West Yorkshire","Female","35","30","49970","52580"
"In post","2021","Communications","West Yorkshire","Male","25","25","[c]","[c]"
"In post","2021","Corporate Finance","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East Anglia","Female","10","5","[c]","[c]"
"In post","2021","Corporate Finance","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Female","20","20","[c]","[c]"
"In post","2021","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","10","[c]","[c]"
"In post","2021","Corporate Finance","Hampshire and Isle of Wight","Female","15","15","[c]","[c]"
"In post","2021","Corporate Finance","Hampshire and Isle of Wight","Male","10","10","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - East","Female","10","10","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - East","Male","15","15","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - West","Female","20","20","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - West","Male","30","30","[c]","[c]"
"In post","2021","Corporate Finance","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Central Scotland","Female","10","10","[c]","[c]"
"In post","2021","Corporate Finance","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands","Female","5","5","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands","Male","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Bedfordshire and Hertfordshire","Female","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Bedfordshire and Hertfordshire","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","Male","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","Female","10","10","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Eastern Scotland","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","5","[c]","[c]"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","Female","25","20","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","Male","40","40","38160","35830"
"In post","2021","Counter Fraud","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - East","Female","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - East","Male","30","30","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - West","Female","140","135","40810","33770"
"In post","2021","Counter Fraud","Inner London - West","Male","205","200","45650","40560"
"In post","2021","Counter Fraud","Lancashire","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","Female","25","20","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","North Yorkshire","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","North Yorkshire","Male","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northumberland and Tyne and Wear","Male","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - South","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - South","Male","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tees Valley and Durham","Female","20","15","[c]","[c]"
"In post","2021","Counter Fraud","Tees Valley and Durham","Male","15","15","[c]","[c]"
"In post","2021","Counter Fraud","West Central Scotland","Female","50","45","27360","25040"
"In post","2021","Counter Fraud","West Central Scotland","Male","20","20","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands","Female","30","30","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands","Male","40","40","38290","37910"
"In post","2021","Counter Fraud","West Wales and The Valleys","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","West Wales and The Valleys","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","West Yorkshire","Female","15","15","[c]","[c]"
"In post","2021","Counter Fraud","West Yorkshire","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","Female","25","20","[c]","[c]"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","Male","50","50","36670","37640"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Female","80","75","39860","35300"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Male","170","165","42240","39790"
"In post","2021","Digital, Data and Technology","Cheshire","Female","55","50","40530","36740"
"In post","2021","Digital, Data and Technology","Cheshire","Male","80","80","42960","45480"
"In post","2021","Digital, Data and Technology","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cornwall and Isles of Scilly","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cumbria","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cumbria","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Derbyshire and Nottinghamshire","Female","65","60","41390","39060"
"In post","2021","Digital, Data and Technology","Derbyshire and Nottinghamshire","Male","115","115","37200","32240"
"In post","2021","Digital, Data and Technology","Devon","Female","265","245","36290","35030"
"In post","2021","Digital, Data and Technology","Devon","Male","620","605","38420","38450"
"In post","2021","Digital, Data and Technology","Dorset and Somerset","Female","55","50","35110","33290"
"In post","2021","Digital, Data and Technology","Dorset and Somerset","Male","185","185","38670","35340"
"In post","2021","Digital, Data and Technology","East Anglia","Female","65","60","33630","30810"
"In post","2021","Digital, Data and Technology","East Anglia","Male","100","100","35680","33300"
"In post","2021","Digital, Data and Technology","East Wales","Female","355","340","39650","37020"
"In post","2021","Digital, Data and Technology","East Wales","Male","745","735","40220","37410"
"In post","2021","Digital, Data and Technology","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","Male","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Eastern Scotland","Female","55","55","38650","34190"
"In post","2021","Digital, Data and Technology","Eastern Scotland","Male","165","165","38690","35230"
"In post","2021","Digital, Data and Technology","Essex","Female","70","60","38430","35000"
"In post","2021","Digital, Data and Technology","Essex","Male","200","185","37150","34620"
"In post","2021","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Female","330","305","37940","35900"
"In post","2021","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Male","690","680","42020","40580"
"In post","2021","Digital, Data and Technology","Greater Manchester","Female","145","140","40900","37100"
"In post","2021","Digital, Data and Technology","Greater Manchester","Male","310","305","40420","37660"
"In post","2021","Digital, Data and Technology","Hampshire and Isle of Wight","Female","130","125","35140","31700"
"In post","2021","Digital, Data and Technology","Hampshire and Isle of Wight","Male","245","245","38270","36030"
"In post","2021","Digital, Data and Technology","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","Female","35","35","40660","32730"
"In post","2021","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","Male","40","40","36250","33150"
"In post","2021","Digital, Data and Technology","Highlands and Islands","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Inner London - East","Female","245","240","46850","41760"
"In post","2021","Digital, Data and Technology","Inner London - East","Male","385","380","51650","48900"
"In post","2021","Digital, Data and Technology","Inner London - West","Female","695","675","48570","45530"
"In post","2021","Digital, Data and Technology","Inner London - West","Male","1115","1105","50910","46710"
"In post","2021","Digital, Data and Technology","Kent","Female","10","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Kent","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","Lancashire","Female","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Lancashire","Male","40","40","32460","30990"
"In post","2021","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Female","30","25","[c]","[c]"
"In post","2021","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Male","45","45","35460","35560"
"In post","2021","Digital, Data and Technology","Lincolnshire","Female","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Lincolnshire","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Merseyside","Female","135","125","36460","31990"
"In post","2021","Digital, Data and Technology","Merseyside","Male","240","240","39410","37890"
"In post","2021","Digital, Data and Technology","North Eastern Scotland","Female","10","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","North Eastern Scotland","Male","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","North Yorkshire","Female","60","60","37220","34680"
"In post","2021","Digital, Data and Technology","North Yorkshire","Male","95","95","40010","37910"
"In post","2021","Digital, Data and Technology","Northern Ireland","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Northern Ireland","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Northumberland and Tyne and Wear","Female","210","195","40350","38630"
"In post","2021","Digital, Data and Technology","Northumberland and Tyne and Wear","Male","355","345","38980","38630"
"In post","2021","Digital, Data and Technology","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Outer London - South","Female","230","225","49060","44260"
"In post","2021","Digital, Data and Technology","Outer London - South","Male","350","345","51840","46690"
"In post","2021","Digital, Data and Technology","Outer London - West and North West","Female","75","70","40940","38200"
"In post","2021","Digital, Data and Technology","Outer London - West and North West","Male","205","205","44150","43420"
"In post","2021","Digital, Data and Technology","Overseas","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Overseas","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Shropshire and Staffordshire","Female","135","125","39880","38630"
"In post","2021","Digital, Data and Technology","Shropshire and Staffordshire","Male","160","160","44060","38630"
"In post","2021","Digital, Data and Technology","South Yorkshire","Female","145","140","42640","40450"
"In post","2021","Digital, Data and Technology","South Yorkshire","Male","235","235","45010","42420"
"In post","2021","Digital, Data and Technology","Southern Scotland","Female","65","65","40070","39190"
"In post","2021","Digital, Data and Technology","Southern Scotland","Male","140","140","40500","38500"
"In post","2021","Digital, Data and Technology","Surrey, East and West Sussex","Female","85","80","36370","31810"
"In post","2021","Digital, Data and Technology","Surrey, East and West Sussex","Male","110","110","38270","35000"
"In post","2021","Digital, Data and Technology","Tees Valley and Durham","Female","70","65","35170","36500"
"In post","2021","Digital, Data and Technology","Tees Valley and Durham","Male","70","70","39940","37100"
"In post","2021","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","West Central Scotland","Female","35","35","38420","32440"
"In post","2021","Digital, Data and Technology","West Central Scotland","Male","120","120","36870","33300"
"In post","2021","Digital, Data and Technology","West Midlands","Female","195","190","40460","36960"
"In post","2021","Digital, Data and Technology","West Midlands","Male","320","315","40510","37050"
"In post","2021","Digital, Data and Technology","West Wales and The Valleys","Female","255","240","34270","31380"
"In post","2021","Digital, Data and Technology","West Wales and The Valleys","Male","660","650","41040","39040"
"In post","2021","Digital, Data and Technology","West Yorkshire","Female","155","150","36980","31810"
