"Status","Year","Function_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Dorset and Somerset","Male","35","35","45000","42510"
"In post","2021","Commercial","East Anglia","Female","195","185","38740","35760"
"In post","2021","Commercial","East Anglia","Male","150","150","44200","40130"
"In post","2021","Commercial","East Wales","Female","90","85","36440","34030"
"In post","2021","Commercial","East Wales","Male","90","90","39270","35420"
"In post","2021","Commercial","East Yorkshire and Northern Lincolnshire","Female","10","10","[c]","[c]"
"In post","2021","Commercial","East Yorkshire and Northern Lincolnshire","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Eastern Scotland","Female","40","40","30470","26550"
"In post","2021","Commercial","Eastern Scotland","Male","65","65","36300","36620"
"In post","2021","Commercial","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Essex","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Female","495","470","39590","34800"
"In post","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Male","565","555","44670","40580"
"In post","2021","Commercial","Greater Manchester","Female","175","160","43050","38630"
"In post","2021","Commercial","Greater Manchester","Male","170","170","43960","38630"
"In post","2021","Commercial","Hampshire and Isle of Wight","Female","210","200","34880","33300"
"In post","2021","Commercial","Hampshire and Isle of Wight","Male","160","155","41450","34800"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","Female","15","15","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","Male","15","15","[c]","[c]"
"In post","2021","Commercial","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","Female","105","105","51000","50470"
"In post","2021","Commercial","Inner London - East","Male","95","95","55880","52250"
"In post","2021","Commercial","Inner London - West","Female","670","650","56720","53360"
"In post","2021","Commercial","Inner London - West","Male","790","785","66330","59690"
"In post","2021","Commercial","Kent","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Kent","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Lancashire","Female","40","40","47450","49060"
"In post","2021","Commercial","Lancashire","Male","25","25","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","Female","20","20","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","Male","20","20","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","Male","15","15","[c]","[c]"
"In post","2021","Commercial","Merseyside","Female","175","165","39660","34800"
"In post","2021","Commercial","Merseyside","Male","155","150","44350","38990"
"In post","2021","Commercial","North Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2021","Commercial","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire","Female","40","40","42900","38230"
"In post","2021","Commercial","North Yorkshire","Male","25","25","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","Female","25","25","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","Male","30","30","47050","50280"
"In post","2021","Commercial","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - East and North East","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Outer London - South","Female","75","70","46880","45070"
"In post","2021","Commercial","Outer London - South","Male","50","50","50860","53880"
"In post","2021","Commercial","Outer London - West and North West","Female","40","35","33060","28110"
"In post","2021","Commercial","Outer London - West and North West","Male","50","45","37560","31000"
"In post","2021","Commercial","Overseas","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Overseas","Male","35","35","50400","43860"
"In post","2021","Commercial","Shropshire and Staffordshire","Female","110","105","36000","33300"
"In post","2021","Commercial","Shropshire and Staffordshire","Male","85","85","36990","27010"
"In post","2021","Commercial","South Yorkshire","Female","65","60","44510","40780"
"In post","2021","Commercial","South Yorkshire","Male","40","40","50570","49700"
"In post","2021","Commercial","Southern Scotland","Female","60","55","46170","43320"
"In post","2021","Commercial","Southern Scotland","Male","40","40","42770","39860"
"In post","2021","Commercial","Surrey, East and West Sussex","Female","45","40","33160","28580"
"In post","2021","Commercial","Surrey, East and West Sussex","Male","30","30","[c]","[c]"
"In post","2021","Commercial","Tees Valley and Durham","Female","30","30","[c]","[c]"
"In post","2021","Commercial","Tees Valley and Durham","Male","25","25","[c]","[c]"
"In post","2021","Commercial","Unknown","Female","15","15","[c]","[c]"
"In post","2021","Commercial","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Commercial","West Central Scotland","Female","70","70","35540","33150"
"In post","2021","Commercial","West Central Scotland","Male","105","105","37990","34800"
"In post","2021","Commercial","West Midlands","Female","65","60","45560","38280"
"In post","2021","Commercial","West Midlands","Male","60","60","47840","40860"
"In post","2021","Commercial","West Wales and The Valleys","Female","95","80","31840","31040"
"In post","2021","Commercial","West Wales and The Valleys","Male","80","80","35060","31210"
"In post","2021","Commercial","West Yorkshire","Female","160","155","45750","39290"
"In post","2021","Commercial","West Yorkshire","Male","105","105","47380","43570"
"In post","2021","Communications","Bedfordshire and Hertfordshire","Female","15","15","[c]","[c]"
"In post","2021","Communications","Bedfordshire and Hertfordshire","Male","15","15","[c]","[c]"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","Female","40","35","32240","29680"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","Male","60","60","33400","31200"
"In post","2021","Communications","Cheshire","Female","10","10","[c]","[c]"
"In post","2021","Communications","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","Male","5","5","[c]","[c]"
"In post","2021","Communications","Cumbria","Female","50","45","27920","26030"
"In post","2021","Communications","Cumbria","Male","20","20","[c]","[c]"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Female","230","220","30700","26700"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Male","255","255","28480","25560"
"In post","2021","Communications","Devon","Female","35","30","34120","33630"
"In post","2021","Communications","Devon","Male","30","30","32390","31900"
"In post","2021","Communications","Dorset and Somerset","Female","25","25","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","Male","25","25","[c]","[c]"
"In post","2021","Communications","East Anglia","Female","25","20","[c]","[c]"
"In post","2021","Communications","East Anglia","Male","25","25","[c]","[c]"
"In post","2021","Communications","East Wales","Female","440","410","29680","25560"
"In post","2021","Communications","East Wales","Male","430","425","29080","25560"
"In post","2021","Communications","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Female","85","75","34130","31810"
"In post","2021","Communications","Eastern Scotland","Male","65","65","32020","30160"
"In post","2021","Communications","Essex","Female","10","10","[c]","[c]"
"In post","2021","Communications","Essex","Male","10","10","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Female","125","115","36550","33950"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Male","110","105","38400","35650"
"In post","2021","Communications","Greater Manchester","Female","210","205","30080","27510"
"In post","2021","Communications","Greater Manchester","Male","290","290","29130","25560"
"In post","2021","Communications","Hampshire and Isle of Wight","Female","120","110","33500","33000"
"In post","2021","Communications","Hampshire and Isle of Wight","Male","85","85","31170","29200"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Female","10","10","[c]","[c]"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Male","10","10","[c]","[c]"
"In post","2021","Communications","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - East","Female","140","130","44990","40810"
"In post","2021","Communications","Inner London - East","Male","95","90","49680","42630"
"In post","2021","Communications","Inner London - West","Female","1170","1135","45870","41890"
"In post","2021","Communications","Inner London - West","Male","810","805","47470","42800"
"In post","2021","Communications","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","Female","20","15","[c]","[c]"
"In post","2021","Communications","Lancashire","Male","15","15","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","Female","5","5","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Female","10","5","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Male","5","5","[c]","[c]"
"In post","2021","Communications","Merseyside","Female","55","55","39630","35410"
"In post","2021","Communications","Merseyside","Male","40","40","36000","34180"
"In post","2021","Communications","North Yorkshire","Female","20","20","[c]","[c]"
"In post","2021","Communications","North Yorkshire","Male","15","15","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Female","25","25","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Male","10","10","[c]","[c]"
"In post","2021","Communications","Northumberland and Tyne and Wear","Female","780","715","27920","25560"
"In post","2021","Communications","Northumberland and Tyne and Wear","Male","735","720","27940","25560"
"In post","2021","Communications","Outer London - South","Female","20","20","[c]","[c]"
"In post","2021","Communications","Outer London - South","Male","15","15","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","Female","55","50","28950","27220"
"In post","2021","Communications","Outer London - West and North West","Male","150","150","24730","21450"
"In post","2021","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","Female","25","25","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","Male","20","20","[c]","[c]"
"In post","2021","Communications","South Yorkshire","Female","20","20","[c]","[c]"
"In post","2021","Communications","South Yorkshire","Male","25","25","[c]","[c]"
"In post","2021","Communications","Southern Scotland","Female","5","5","[c]","[c]"
"In post","2021","Communications","Southern Scotland","Male","15","15","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","Female","10","10","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","Male","10","10","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","Female","25","20","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","Male","10","10","[c]","[c]"
"In post","2021","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Central Scotland","Female","20","20","[c]","[c]"
"In post","2021","Communications","West Central Scotland","Male","20","20","[c]","[c]"
"In post","2021","Communications","West Midlands","Female","145","140","33830","31810"
"In post","2021","Communications","West Midlands","Male","140","140","31700","31810"
"In post","2021","Communications","West Wales and The Valleys","Female","50","45","29740","26470"
"In post","2021","Communications","West Wales and The Valleys","Male","35","30","30270","26780"
"In post","2021","Communications","West Yorkshire","Female","255","245","31270","25560"
"In post","2021","Communications","West Yorkshire","Male","300","300","29050","25560"
"In post","2021","Counter Fraud","Bedfordshire and Hertfordshire","Female","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Bedfordshire and Hertfordshire","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Female","40","40","30460","29570"
"In post","2021","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Male","45","45","33240","31990"
"In post","2021","Counter Fraud","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","Female","230","210","31980","31810"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","Male","285","275","34660","31810"
"In post","2021","Counter Fraud","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","Female","195","175","26780","25560"
"In post","2021","Counter Fraud","East Anglia","Male","185","180","29460","28130"
"In post","2021","Counter Fraud","East Wales","Female","190","170","29800","27130"
"In post","2021","Counter Fraud","East Wales","Male","190","185","32900","31810"
"In post","2021","Counter Fraud","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Eastern Scotland","Female","110","100","30060","28130"
"In post","2021","Counter Fraud","Eastern Scotland","Male","125","120","32690","31810"
"In post","2021","Counter Fraud","Essex","Female","35","30","27770","26060"
"In post","2021","Counter Fraud","Essex","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Female","165","150","34140","31810"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Male","230","220","36220","31810"
"In post","2021","Counter Fraud","Greater Manchester","Female","490","455","32650","31810"
"In post","2021","Counter Fraud","Greater Manchester","Male","615","590","33500","31810"
"In post","2021","Counter Fraud","Hampshire and Isle of Wight","Female","65","60","31840","31810"
"In post","2021","Counter Fraud","Hampshire and Isle of Wight","Male","65","65","34970","31810"
"In post","2021","Counter Fraud","Inner London - East","Female","95","90","38350","36160"
"In post","2021","Counter Fraud","Inner London - East","Male","85","85","43580","40780"
"In post","2021","Counter Fraud","Inner London - West","Female","615","585","38150","36160"
"In post","2021","Counter Fraud","Inner London - West","Male","865","850","40890","36160"
"In post","2021","Counter Fraud","Kent","Female","80","75","29150","28130"
"In post","2021","Counter Fraud","Kent","Male","115","110","30710","28130"
"In post","2021","Counter Fraud","Lancashire","Female","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Lancashire","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Female","10","5","[c]","[c]"
"In post","2021","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Male","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Lincolnshire","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","Female","300","265","30990","28130"
"In post","2021","Counter Fraud","Merseyside","Male","260","255","34730","31810"
"In post","2021","Counter Fraud","North Yorkshire","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","North Yorkshire","Male","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","Female","185","170","30810","28130"
"In post","2021","Counter Fraud","Northern Ireland","Male","210","205","31510","31810"
"In post","2021","Counter Fraud","Northumberland and Tyne and Wear","Female","260","245","31380","31810"
"In post","2021","Counter Fraud","Northumberland and Tyne and Wear","Male","270","265","32800","31810"
"In post","2021","Counter Fraud","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - South","Female","270","255","36090","32520"
"In post","2021","Counter Fraud","Outer London - South","Male","360","355","39040","36160"
"In post","2021","Counter Fraud","Outer London - West and North West","Female","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - West and North West","Male","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South Yorkshire","Female","15","15","[c]","[c]"
"In post","2021","Counter Fraud","South Yorkshire","Male","10","5","[c]","[c]"
"In post","2021","Counter Fraud","Southern Scotland","Female","60","50","29060","28130"
"In post","2021","Counter Fraud","Southern Scotland","Male","25","25","[c]","[c]"
"In post","2021","Counter Fraud","Surrey, East and West Sussex","Female","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Surrey, East and West Sussex","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Central Scotland","Female","270","235","29310","28130"
"In post","2021","Counter Fraud","West Central Scotland","Male","260","245","31760","31810"
"In post","2021","Counter Fraud","West Midlands","Female","360","325","30710","28130"
"In post","2021","Counter Fraud","West Midlands","Male","365","350","33480","31810"
"In post","2021","Counter Fraud","West Wales and The Valleys","Female","10","5","[c]","[c]"
"In post","2021","Counter Fraud","West Wales and The Valleys","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","West Yorkshire","Female","385","340","31050","28130"
"In post","2021","Counter Fraud","West Yorkshire","Male","440","430","33070","31810"
"In post","2021","Debt","Bedfordshire and Hertfordshire","Female","25","20","[c]","[c]"
"In post","2021","Debt","Bedfordshire and Hertfordshire","Male","15","10","[c]","[c]"
"In post","2021","Debt","Berkshire, Buckinghamshire and Oxfordshire","Female","5","5","[c]","[c]"
"In post","2021","Debt","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Derbyshire and Nottinghamshire","Female","130","115","21690","20140"
"In post","2021","Debt","Derbyshire and Nottinghamshire","Male","115","110","21210","20140"
"In post","2021","Debt","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","East Anglia","Female","25","20","[c]","[c]"
"In post","2021","Debt","East Anglia","Male","20","20","[c]","[c]"
"In post","2021","Debt","East Wales","Female","160","145","23090","20140"
"In post","2021","Debt","East Wales","Male","170","160","23100","20140"
"In post","2021","Debt","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Eastern Scotland","Female","305","280","21420","20140"
"In post","2021","Debt","Eastern Scotland","Male","310","305","21590","20140"
"In post","2021","Debt","Essex","Female","40","30","23220","21440"
"In post","2021","Debt","Essex","Male","20","15","[c]","[c]"
"In post","2021","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","10","[c]","[c]"
"In post","2021","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","10","[c]","[c]"
"In post","2021","Debt","Greater Manchester","Female","10","5","[c]","[c]"
"In post","2021","Debt","Greater Manchester","Male","10","10","[c]","[c]"
"In post","2021","Debt","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Hampshire and Isle of Wight","Male","10","5","[c]","[c]"
"In post","2021","Debt","Inner London - East","Female","155","130","27070","25630"
"In post","2021","Debt","Inner London - East","Male","100","95","28950","25630"
"In post","2021","Debt","Inner London - West","Female","20","15","[c]","[c]"
"In post","2021","Debt","Inner London - West","Male","15","15","[c]","[c]"
"In post","2021","Debt","Kent","Female","5","5","[c]","[c]"
"In post","2021","Debt","Kent","Male","5","5","[c]","[c]"
"In post","2021","Debt","Lancashire","Female","5","5","[c]","[c]"
"In post","2021","Debt","Lancashire","Male","10","10","[c]","[c]"
"In post","2021","Debt","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Merseyside","Female","170","150","23270","21440"
"In post","2021","Debt","Merseyside","Male","140","140","22600","20140"
"In post","2021","Debt","Northern Ireland","Female","10","10","[c]","[c]"
