"Status","Year","Function_of_post","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Female","25","25","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Male","20","20","[c]","[c]"
"In post","2021","Analysis","Department for International Trade","London","Female","95","95","41530","36860"
"In post","2021","Analysis","Department for International Trade","London","Male","135","135","43600","38540"
"In post","2021","Analysis","Department for International Trade","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for International Trade","South East (England)","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Department for International Trade","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for International Trade","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport (excl. agencies)","London","Female","165","155","47890","44030"
"In post","2021","Analysis","Department for Transport (excl. agencies)","London","Male","215","210","46230","43360"
"In post","2021","Analysis","Department for Transport (excl. agencies)","South East (England)","Female","10","5","[c]","[c]"
"In post","2021","Analysis","Department for Transport (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department of Health and Social Care (excl. agencies)","London","Female","100","95","54730","53360"
"In post","2021","Analysis","Department of Health and Social Care (excl. agencies)","London","Male","100","100","53150","53360"
"In post","2021","Analysis","Department of Health and Social Care (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department of Health and Social Care (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department of Health and Social Care (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department of Health and Social Care (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Female","45","40","46250","49530"
"In post","2021","Analysis","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Male","45","45","48860","49530"
"In post","2021","Analysis","Driver and Vehicle Licensing Agency","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Licensing Agency","Wales","Male","20","20","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","South West (England)","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","South West (England)","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Education and Skills Funding Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Education and Skills Funding Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","ESTYN","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","ESTYN","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","London","Female","20","15","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","London","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","London","Female","25","20","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","London","Male","45","40","57040","55020"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Forestry and Land Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Forestry and Land Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Actuary's Department","London","Female","55","50","67880","65470"
"In post","2021","Analysis","Government Actuary's Department","London","Male","110","105","70120","59410"
"In post","2021","Analysis","Government Actuary's Department","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Actuary's Department","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Internal Audit Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Internal Audit Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Internal Audit Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Internal Audit Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Legal Department","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Legal Department","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","North West (England)","Female","15","10","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","North West (England)","Male","15","10","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Courts and Tribunals Service","London","Female","5","5","[c]","[c]"
"In post","2021","Analysis","HM Courts and Tribunals Service","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Courts and Tribunals Service","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Courts and Tribunals Service","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Prison and Probation Service","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Prison and Probation Service","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","East of England","Female","15","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","East of England","Male","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","London","Female","155","150","48430","41760"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","London","Male","205","200","46990","41760"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","North West (England)","Female","105","100","38800","38630"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","North West (England)","Male","140","135","39030","38630"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury (excl. agencies)","London","Female","40","40","53810","52840"
"In post","2021","Analysis","HM Treasury (excl. agencies)","London","Male","80","80","49220","52530"
"In post","2021","Analysis","Insolvency Service","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Maritime and Coastguard Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Maritime and Coastguard Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","London","Female","35","35","43210","40640"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","London","Male","50","50","44530","40000"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","South East (England)","Female","20","20","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","South East (England)","Male","25","25","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","South West (England)","Female","35","30","41190","43000"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","South West (England)","Male","25","25","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","London","Female","70","65","46720","43190"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","London","Male","120","120","46900","53130"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","London","Female","170","155","47040","41590"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","London","Male","185","185","46230","41000"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Female","20","20","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Male","15","15","[c]","[c]"
"In post","2021","Analysis","National Savings and Investments","London","Female","5","5","[c]","[c]"
"In post","2021","Analysis","National Savings and Investments","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","London","Female","25","25","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","London","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","North West (England)","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","South West (England)","Female","45","40","38770","32010"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","South West (England)","Male","50","50","39500","32010"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Gas and Electricity Markets","London","Female","20","20","[c]","[c]"
"In post","2021","Analysis","Office of Gas and Electricity Markets","London","Male","35","35","54280","52000"
"In post","2021","Analysis","Office of Gas and Electricity Markets","Scotland","Female","[c]","[c]","[c]","[c]"
