"Status","Year","Parent_department","Profession_of_post","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","York","Female","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","York","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Berkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Berkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Devon CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Devon CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Liverpool","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Liverpool","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Nottingham","Female","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Nottingham","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","South Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","South Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","South Teesside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","South Teesside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Wakefield","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Wakefield","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Westminster","Female","35","30","39450","31630"
"In post","2021","Attorney General's Departments","Finance","Westminster","Male","30","30","46250","38320"
"In post","2021","Attorney General's Departments","Finance","York","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","York","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Berkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Berkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Birmingham","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Croydon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Croydon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Devon CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Devon CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Leicester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Leicester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Liverpool","Female","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Liverpool","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Sheffield","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Sheffield","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","South Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","South Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","South Teesside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","South Teesside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Swansea","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Wakefield","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Wakefield","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Westminster","Female","75","75","42090","36200"
"In post","2021","Attorney General's Departments","Human Resources","Westminster","Male","35","35","39590","34160"
"In post","2021","Attorney General's Departments","Human Resources","York","Female","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","York","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Knowledge and Information Management","Westminster","Female","10","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Knowledge and Information Management","Westminster","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","20","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Berkshire","Female","50","45","56540","60710"
"In post","2021","Attorney General's Departments","Legal","Berkshire","Male","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Birmingham","Female","150","135","51900","51470"
"In post","2021","Attorney General's Departments","Legal","Birmingham","Male","95","90","55080","55610"
"In post","2021","Attorney General's Departments","Legal","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Brighton and Hove","Female","35","30","57210","62120"
"In post","2021","Attorney General's Departments","Legal","Brighton and Hove","Male","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Bristol, City of","Female","50","45","51380","49710"
"In post","2021","Attorney General's Departments","Legal","Bristol, City of","Male","35","35","54550","55610"
"In post","2021","Attorney General's Departments","Legal","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Cardiff and Vale of Glamorgan","Female","65","60","51160","49580"
"In post","2021","Attorney General's Departments","Legal","Cardiff and Vale of Glamorgan","Male","45","45","54120","55610"
"In post","2021","Attorney General's Departments","Legal","Cornwall and Isles of Scilly","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Cornwall and Isles of Scilly","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Croydon","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Croydon","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Derby","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Derby","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Devon CC","Female","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Devon CC","Male","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","East Cumbria","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","East Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","East Kent","Female","30","30","52150","51730"
"In post","2021","Attorney General's Departments","Legal","East Kent","Male","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Flintshire and Wrexham","Female","30","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Flintshire and Wrexham","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Heart of Essex","Female","70","65","51140","51420"
"In post","2021","Attorney General's Departments","Legal","Heart of Essex","Male","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Hertfordshire","Female","50","45","53570","54770"
"In post","2021","Attorney General's Departments","Legal","Hertfordshire","Male","45","45","56790","60950"
"In post","2021","Attorney General's Departments","Legal","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Kingston upon Hull, City of","Female","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Kingston upon Hull, City of","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Leeds","Female","130","115","51810","49940"
"In post","2021","Attorney General's Departments","Legal","Leeds","Male","90","85","55660","55610"
"In post","2021","Attorney General's Departments","Legal","Leicester","Female","50","45","48230","49580"
"In post","2021","Attorney General's Departments","Legal","Leicester","Male","30","30","50570","50710"
"In post","2021","Attorney General's Departments","Legal","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Lincolnshire","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Liverpool","Female","80","75","50560","51470"
"In post","2021","Attorney General's Departments","Legal","Liverpool","Male","65","65","51280","53350"
"In post","2021","Attorney General's Departments","Legal","Manchester","Female","110","100","53850","55610"
"In post","2021","Attorney General's Departments","Legal","Manchester","Male","70","70","55550","55610"
"In post","2021","Attorney General's Departments","Legal","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Mid Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Mid Lancashire","Female","50","45","51160","54200"
"In post","2021","Attorney General's Departments","Legal","Mid Lancashire","Male","40","40","53810","55610"
"In post","2021","Attorney General's Departments","Legal","Norwich and East Norfolk","Female","15","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Norwich and East Norfolk","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Nottingham","Female","65","60","53660","55610"
"In post","2021","Attorney General's Departments","Legal","Nottingham","Male","45","40","52040","48830"
"In post","2021","Attorney General's Departments","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Peterborough","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Peterborough","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Portsmouth","Female","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Portsmouth","Male","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Sheffield","Female","35","35","47950","48830"
"In post","2021","Attorney General's Departments","Legal","Sheffield","Male","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","South Hampshire","Female","55","50","57610","54770"
"In post","2021","Attorney General's Departments","Legal","South Hampshire","Male","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","South Teesside","Female","30","30","52380","55610"
"In post","2021","Attorney General's Departments","Legal","South Teesside","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Stoke-on-Trent","Female","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Stoke-on-Trent","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Suffolk","Female","10","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Suffolk","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Swansea","Female","25","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Swansea","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Tyneside","Female","65","60","51290","51940"
"In post","2021","Attorney General's Departments","Legal","Tyneside","Male","45","40","52940","54910"
"In post","2021","Attorney General's Departments","Legal","Wakefield","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Wakefield","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Warrington","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Warrington","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Northamptonshire","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Surrey","Female","25","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Surrey","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Westminster","Female","1745","1585","59330","58970"
"In post","2021","Attorney General's Departments","Legal","Westminster","Male","950","930","61410","62590"
"In post","2021","Attorney General's Departments","Legal","Wiltshire","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Wiltshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","York","Female","90","75","58450","55610"
"In post","2021","Attorney General's Departments","Legal","York","Male","70","70","59390","55610"
"In post","2021","Attorney General's Departments","Operational Delivery","Berkshire","Female","50","45","28050","24590"
"In post","2021","Attorney General's Departments","Operational Delivery","Berkshire","Male","10","10","[c]","[c]"
