"Status","Year","Age","Disability","Ethnicity","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Undeclared","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Unknown","EO","5","5","[c]","[c]"
"In post","2021","16-19","Undeclared","White","AA/AO","10","10","[c]","[c]"
"In post","2021","16-19","Undeclared","White","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","White","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Chinese","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Mixed","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","AA/AO","355","340","20650","20140"
"In post","2021","16-19","Unknown","Unknown","EO","75","75","21300","20230"
"In post","2021","16-19","Unknown","Unknown","Unknown","50","50","18300","16780"
"In post","2021","16-19","Unknown","White","AA/AO","45","45","20860","21150"
"In post","2021","16-19","Unknown","White","EO","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","White","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Asian","AA/AO","85","85","21870","21010"
"In post","2021","20-29","Declared disabled","Asian","EO","145","145","28160","27570"
"In post","2021","20-29","Declared disabled","Asian","G6/G7","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Asian","SEO/HEO","85","85","34830","33840"
"In post","2021","20-29","Declared disabled","Asian","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Black","AA/AO","50","50","23950","23090"
"In post","2021","20-29","Declared disabled","Black","EO","95","95","29230","29570"
"In post","2021","20-29","Declared disabled","Black","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Black","SEO/HEO","40","40","36170","35810"
"In post","2021","20-29","Declared disabled","Black","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Chinese","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Chinese","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Mixed","AA/AO","60","60","22340","21010"
"In post","2021","20-29","Declared disabled","Mixed","EO","75","70","27350","27570"
"In post","2021","20-29","Declared disabled","Mixed","G6/G7","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Mixed","SEO/HEO","60","55","34080","33300"
"In post","2021","20-29","Declared disabled","Mixed","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Other ethnicity","AA/AO","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Other ethnicity","EO","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Other ethnicity","G6/G7","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Other ethnicity","SEO/HEO","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Undeclared","AA/AO","30","30","[c]","[c]"
"In post","2021","20-29","Declared disabled","Undeclared","EO","30","30","27680","27570"
"In post","2021","20-29","Declared disabled","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Undeclared","SEO/HEO","25","25","[c]","[c]"
"In post","2021","20-29","Declared disabled","Undeclared","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","AA/AO","35","35","24060","22640"
"In post","2021","20-29","Declared disabled","Unknown","EO","40","40","26720","27540"
"In post","2021","20-29","Declared disabled","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","SEO/HEO","30","30","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","White","AA/AO","1250","1215","22110","21010"
"In post","2021","20-29","Declared disabled","White","EO","1160","1145","26900","27570"
"In post","2021","20-29","Declared disabled","White","G6/G7","220","215","54320","53380"
"In post","2021","20-29","Declared disabled","White","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","White","SEO/HEO","1070","1060","34070","33300"
"In post","2021","20-29","Declared disabled","White","Unknown","215","215","25800","23840"
"In post","2021","20-29","Declared non-disabled","Asian","AA/AO","1365","1300","21740","21010"
"In post","2021","20-29","Declared non-disabled","Asian","EO","1815","1790","27910","27570"
"In post","2021","20-29","Declared non-disabled","Asian","G6/G7","205","205","54830","53380"
"In post","2021","20-29","Declared non-disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Asian","SEO/HEO","1180","1170","34820","34020"
"In post","2021","20-29","Declared non-disabled","Asian","Unknown","110","105","25640","24020"
"In post","2021","20-29","Declared non-disabled","Black","AA/AO","450","435","24050","23520"
"In post","2021","20-29","Declared non-disabled","Black","EO","660","650","28770","29100"
"In post","2021","20-29","Declared non-disabled","Black","G6/G7","55","55","54210","54110"
"In post","2021","20-29","Declared non-disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Black","SEO/HEO","440","440","35090","34680"
"In post","2021","20-29","Declared non-disabled","Black","Unknown","105","105","26770","26810"
"In post","2021","20-29","Declared non-disabled","Chinese","AA/AO","40","40","22030","21050"
"In post","2021","20-29","Declared non-disabled","Chinese","EO","50","50","27260","26740"
"In post","2021","20-29","Declared non-disabled","Chinese","G6/G7","30","30","55390","53380"
"In post","2021","20-29","Declared non-disabled","Chinese","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Chinese","SEO/HEO","70","70","35600","35070"
"In post","2021","20-29","Declared non-disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Mixed","AA/AO","455","440","23450","22120"
"In post","2021","20-29","Declared non-disabled","Mixed","EO","490","485","27820","27570"
"In post","2021","20-29","Declared non-disabled","Mixed","G6/G7","125","125","55010","54070"
"In post","2021","20-29","Declared non-disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Mixed","SEO/HEO","540","535","34860","34220"
"In post","2021","20-29","Declared non-disabled","Mixed","Unknown","60","60","25860","25170"
"In post","2021","20-29","Declared non-disabled","Other ethnicity","AA/AO","70","65","23770","22760"
"In post","2021","20-29","Declared non-disabled","Other ethnicity","EO","130","125","28150","27570"
"In post","2021","20-29","Declared non-disabled","Other ethnicity","G6/G7","25","25","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Other ethnicity","SEO/HEO","110","110","35950","35090"
"In post","2021","20-29","Declared non-disabled","Other ethnicity","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Undeclared","AA/AO","160","155","22730","21430"
"In post","2021","20-29","Declared non-disabled","Undeclared","EO","205","205","27080","27550"
"In post","2021","20-29","Declared non-disabled","Undeclared","G6/G7","40","40","56060","54700"
"In post","2021","20-29","Declared non-disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Undeclared","SEO/HEO","200","200","35020","34240"
"In post","2021","20-29","Declared non-disabled","Undeclared","Unknown","20","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Unknown","AA/AO","500","480","22720","21050"
"In post","2021","20-29","Declared non-disabled","Unknown","EO","345","340","27470","27570"
"In post","2021","20-29","Declared non-disabled","Unknown","G6/G7","35","35","54360","53910"
"In post","2021","20-29","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Unknown","SEO/HEO","215","215","34970","33520"
"In post","2021","20-29","Declared non-disabled","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","White","AA/AO","12385","12070","22670","21430"
"In post","2021","20-29","Declared non-disabled","White","EO","10000","9890","26560","26670"
"In post","2021","20-29","Declared non-disabled","White","G6/G7","2195","2190","54420","53380"
"In post","2021","20-29","Declared non-disabled","White","SCS level","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","White","SEO/HEO","10020","9975","34490","33570"
"In post","2021","20-29","Declared non-disabled","White","Unknown","1570","1545","26160","24020"
"In post","2021","20-29","Undeclared","Asian","AA/AO","45","45","21530","21010"
"In post","2021","20-29","Undeclared","Asian","EO","80","80","27880","27570"
"In post","2021","20-29","Undeclared","Asian","G6/G7","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Asian","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Asian","SEO/HEO","60","60","34390","34020"
"In post","2021","20-29","Undeclared","Asian","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Black","AA/AO","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Black","EO","35","35","28400","28810"
"In post","2021","20-29","Undeclared","Black","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Black","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Black","SEO/HEO","30","30","34400","33570"
"In post","2021","20-29","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Chinese","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Chinese","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Mixed","AA/AO","25","25","[c]","[c]"
"In post","2021","20-29","Undeclared","Mixed","EO","25","20","[c]","[c]"
"In post","2021","20-29","Undeclared","Mixed","G6/G7","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Mixed","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Mixed","SEO/HEO","25","25","[c]","[c]"
"In post","2021","20-29","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Other ethnicity","AA/AO","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Other ethnicity","EO","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Other ethnicity","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Undeclared","AA/AO","140","135","23090","21570"
"In post","2021","20-29","Undeclared","Undeclared","EO","120","120","27180","27520"
"In post","2021","20-29","Undeclared","Undeclared","G6/G7","55","55","54370","53380"
"In post","2021","20-29","Undeclared","Undeclared","SEO/HEO","185","185","34570","33300"
"In post","2021","20-29","Undeclared","Undeclared","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Unknown","AA/AO","75","75","24610","25300"
"In post","2021","20-29","Undeclared","Unknown","EO","90","90","28460","29970"
"In post","2021","20-29","Undeclared","Unknown","G6/G7","45","45","55130","54110"
"In post","2021","20-29","Undeclared","Unknown","SEO/HEO","190","190","35900","35060"
"In post","2021","20-29","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","White","AA/AO","455","445","22340","21010"
"In post","2021","20-29","Undeclared","White","EO","425","420","27020","27570"
"In post","2021","20-29","Undeclared","White","G6/G7","85","85","53910","53200"
"In post","2021","20-29","Undeclared","White","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","White","SEO/HEO","435","435","34020","32960"
"In post","2021","20-29","Undeclared","White","Unknown","45","45","26300","23840"
"In post","2021","20-29","Unknown","Asian","AA/AO","115","115","22260","22130"
"In post","2021","20-29","Unknown","Asian","EO","170","170","27630","27400"
"In post","2021","20-29","Unknown","Asian","G6/G7","25","25","[c]","[c]"
"In post","2021","20-29","Unknown","Asian","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Asian","SEO/HEO","180","175","35210","33950"
"In post","2021","20-29","Unknown","Asian","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Black","AA/AO","50","50","23610","22350"
"In post","2021","20-29","Unknown","Black","EO","50","50","27640","27270"
"In post","2021","20-29","Unknown","Black","G6/G7","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Black","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Black","SEO/HEO","70","70","35790","35960"
"In post","2021","20-29","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Chinese","EO","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Chinese","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Chinese","SEO/HEO","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Mixed","AA/AO","40","40","22300","22350"
"In post","2021","20-29","Unknown","Mixed","EO","60","60","28270","27500"
"In post","2021","20-29","Unknown","Mixed","G6/G7","20","20","[c]","[c]"
"In post","2021","20-29","Unknown","Mixed","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Mixed","SEO/HEO","75","75","34760","33570"
"In post","2021","20-29","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Other ethnicity","AA/AO","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Other ethnicity","EO","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Other ethnicity","G6/G7","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Other ethnicity","SEO/HEO","20","20","[c]","[c]"
"In post","2021","20-29","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Undeclared","AA/AO","50","50","24060","24340"
"In post","2021","20-29","Unknown","Undeclared","EO","70","70","28610","28580"
"In post","2021","20-29","Unknown","Undeclared","G6/G7","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Undeclared","SEO/HEO","95","95","35840","36160"
"In post","2021","20-29","Unknown","Undeclared","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Unknown","AA/AO","7340","7165","22160","20920"
"In post","2021","20-29","Unknown","Unknown","EO","3930","3890","26690","26330"
"In post","2021","20-29","Unknown","Unknown","G6/G7","880","880","54720","53420"
"In post","2021","20-29","Unknown","Unknown","SCS level","20","20","[c]","[c]"
"In post","2021","20-29","Unknown","Unknown","SEO/HEO","5250","5235","33040","32000"
"In post","2021","20-29","Unknown","Unknown","Unknown","695","685","26540","24020"
"In post","2021","20-29","Unknown","White","AA/AO","1155","1125","22270","22230"
"In post","2021","20-29","Unknown","White","EO","1265","1255","28230","27550"
"In post","2021","20-29","Unknown","White","G6/G7","220","220","53700","53360"
"In post","2021","20-29","Unknown","White","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","White","SEO/HEO","1245","1235","34820","33620"
"In post","2021","20-29","Unknown","White","Unknown","40","40","28230","27540"
"In post","2021","30-39","Declared disabled","Asian","AA/AO","125","110","21990","21010"
"In post","2021","30-39","Declared disabled","Asian","EO","170","160","28130","27570"
"In post","2021","30-39","Declared disabled","Asian","G6/G7","65","65","55750","54150"
"In post","2021","30-39","Declared disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Asian","SEO/HEO","140","135","35360","35010"
"In post","2021","30-39","Declared disabled","Asian","Unknown","30","30","[c]","[c]"
"In post","2021","30-39","Declared disabled","Black","AA/AO","40","40","23950","23810"
"In post","2021","30-39","Declared disabled","Black","EO","90","85","28900","29080"
"In post","2021","30-39","Declared disabled","Black","G6/G7","35","30","55330","53600"
"In post","2021","30-39","Declared disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Black","SEO/HEO","75","75","36360","35200"
"In post","2021","30-39","Declared disabled","Black","Unknown","30","30","29850","28970"
"In post","2021","30-39","Declared disabled","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Chinese","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Chinese","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Chinese","SEO/HEO","5","5","[c]","[c]"
"In post","2021","30-39","Declared disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Mixed","AA/AO","60","55","22370","21010"
