"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Birmingham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Birmingham","G7","5","5","[c]","[c]"
"In post","2021","Commercial","Birmingham","HEO","10","10","[c]","[c]"
"In post","2021","Commercial","Birmingham","SEO","25","25","41250","40980"
"In post","2021","Commercial","Birmingham","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","Blackpool","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Blackpool","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Blackpool","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Bournemouth and Poole","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Bournemouth and Poole","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Bournemouth and Poole","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Bournemouth and Poole","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Bradford","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Breckland and South Norfolk","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Breckland and South Norfolk","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Bridgend and Neath Port Talbot","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Brighton and Hove","SEO","5","5","[c]","[c]"
"In post","2021","Commercial","Bristol, City of","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Bristol, City of","EO","5","5","[c]","[c]"
"In post","2021","Commercial","Bristol, City of","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Bristol, City of","G7","10","10","51590","51030"
"In post","2021","Commercial","Bristol, City of","HEO","15","15","31520","31040"
"In post","2021","Commercial","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Bristol, City of","SEO","35","35","40310","39980"
"In post","2021","Commercial","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Buckinghamshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Buckinghamshire CC","EO","10","10","26790","27030"
"In post","2021","Commercial","Buckinghamshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Buckinghamshire CC","HEO","15","15","35540","35300"
"In post","2021","Commercial","Buckinghamshire CC","SEO","20","20","42860","42000"
"In post","2021","Commercial","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cambridgeshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cambridgeshire CC","EO","10","10","26620","26670"
"In post","2021","Commercial","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cambridgeshire CC","HEO","20","20","34050","34370"
"In post","2021","Commercial","Cambridgeshire CC","SEO","20","20","43240","42080"
"In post","2021","Commercial","Camden and City of London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cardiff and Vale of Glamorgan","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cardiff and Vale of Glamorgan","EO","5","5","[c]","[c]"
"In post","2021","Commercial","Cardiff and Vale of Glamorgan","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cardiff and Vale of Glamorgan","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cardiff and Vale of Glamorgan","SEO","15","15","42140","41150"
"In post","2021","Commercial","Central Bedfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Central Bedfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Central Bedfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Central Bedfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Central Hampshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Central Hampshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Central Hampshire","EO","35","35","26100","26670"
"In post","2021","Commercial","Central Hampshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Central Hampshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Central Hampshire","HEO","40","40","33260","33460"
"In post","2021","Commercial","Central Hampshire","SEO","50","50","41070","42080"
"In post","2021","Commercial","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Central Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cheshire East","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cheshire East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cheshire East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chorley and West Lancashire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chorley and West Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chorley and West Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chorley and West Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chorley and West Lancashire","SEO","10","10","[c]","[c]"
"In post","2021","Commercial","City of Edinburgh","AA","10","5","[c]","[c]"
"In post","2021","Commercial","City of Edinburgh","AO","10","10","[c]","[c]"
"In post","2021","Commercial","City of Edinburgh","EO","5","5","[c]","[c]"
"In post","2021","Commercial","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","City of Edinburgh","G7","10","10","[c]","[c]"
"In post","2021","Commercial","City of Edinburgh","HEO","10","10","36300","36780"
"In post","2021","Commercial","City of Edinburgh","SEO","10","10","44960","45220"
"In post","2021","Commercial","Clackmannanshire and Fife","AA","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Clackmannanshire and Fife","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Clackmannanshire and Fife","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Clackmannanshire and Fife","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Clackmannanshire and Fife","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Coventry","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Coventry","EO","5","5","[c]","[c]"
"In post","2021","Commercial","Coventry","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Coventry","G7","5","5","[c]","[c]"
"In post","2021","Commercial","Coventry","HEO","10","10","30930","30090"
"In post","2021","Commercial","Coventry","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Coventry","SEO","30","30","39150","38280"
"In post","2021","Commercial","Croydon","AO","15","15","24980","24440"
"In post","2021","Commercial","Croydon","EO","20","20","30450","30110"
"In post","2021","Commercial","Croydon","G6","5","5","[c]","[c]"
"In post","2021","Commercial","Croydon","G7","15","15","65640","67890"
"In post","2021","Commercial","Croydon","HEO","30","30","36540","35610"
"In post","2021","Commercial","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Croydon","SEO","60","60","46960","46600"
"In post","2021","Commercial","Darlington","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Darlington","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Darlington","G6","5","5","[c]","[c]"
"In post","2021","Commercial","Darlington","G7","10","10","51680","50520"
"In post","2021","Commercial","Darlington","HEO","15","15","30180","30090"
"In post","2021","Commercial","Darlington","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Darlington","SEO","15","15","38520","37100"
"In post","2021","Commercial","Derby","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Devon CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Devon CC","EO","15","10","25370","25630"
"In post","2021","Commercial","Devon CC","G6","25","25","61020","60490"
"In post","2021","Commercial","Devon CC","G7","65","65","48130","47960"
"In post","2021","Commercial","Devon CC","HEO","40","35","32550","32730"
"In post","2021","Commercial","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Devon CC","SEO","55","50","39650","38300"
"In post","2021","Commercial","Dorset CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Dorset CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Dorset CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Dorset CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Dudley","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Durham CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Durham CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Durham CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Durham CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Durham CC","SEO","15","15","45300","42910"
"In post","2021","Commercial","East Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","East Kent","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Merseyside","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Riding of Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Riding of Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Riding of Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Riding of Yorkshire","SEO","5","5","[c]","[c]"
"In post","2021","Commercial","East Surrey","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Surrey","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Sussex CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Sussex CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Essex Haven Gateway","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Essex Haven Gateway","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Falkirk","AA","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Falkirk","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Falkirk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Flintshire and Wrexham","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Flintshire and Wrexham","EO","15","15","27860","27460"
"In post","2021","Commercial","Flintshire and Wrexham","HEO","10","10","[c]","[c]"
"In post","2021","Commercial","Flintshire and Wrexham","SEO","5","5","[c]","[c]"
"In post","2021","Commercial","Glasgow City","AO","10","10","[c]","[c]"
"In post","2021","Commercial","Glasgow City","EO","20","20","27270","26670"
"In post","2021","Commercial","Glasgow City","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Glasgow City","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Glasgow City","HEO","35","35","34560","34610"
"In post","2021","Commercial","Glasgow City","SEO","20","20","41660","42080"
"In post","2021","Commercial","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North East","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North West","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South West","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South West","EO","10","10","26720","26980"
"In post","2021","Commercial","Greater Manchester South West","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South West","G7","10","10","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South West","HEO","15","15","32130","31810"
"In post","2021","Commercial","Greater Manchester South West","SEO","30","30","41060","38630"
"In post","2021","Commercial","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Haringey and Islington","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Harrow and Hillingdon","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Harrow and Hillingdon","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hartlepool and Stockton-on-Tees","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hartlepool and Stockton-on-Tees","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hartlepool and Stockton-on-Tees","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Heart of Essex","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, County of","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hounslow and Richmond upon Thames","AO","20","20","22620","22120"
"In post","2021","Commercial","Hounslow and Richmond upon Thames","EO","5","5","[c]","[c]"
"In post","2021","Commercial","Hounslow and Richmond upon Thames","G6","5","5","[c]","[c]"
"In post","2021","Commercial","Hounslow and Richmond upon Thames","G7","5","5","[c]","[c]"
"In post","2021","Commercial","Hounslow and Richmond upon Thames","HEO","10","5","[c]","[c]"
"In post","2021","Commercial","Hounslow and Richmond upon Thames","SEO","5","5","[c]","[c]"
"In post","2021","Commercial","Inverclyde, East Renfrewshire and Renfrewshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inverclyde, East Renfrewshire and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Anglesey","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Anglesey","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Wight","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Wight","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kensington & Chelsea and Hammersmith & Fulham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent Thames Gateway","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent Thames Gateway","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent Thames Gateway","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kingston upon Hull, City of","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kingston upon Hull, City of","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kingston upon Hull, City of","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kingston upon Hull, City of","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lambeth","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lambeth","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lambeth","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lambeth","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lambeth","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lambeth","SEO","5","5","[c]","[c]"
"In post","2021","Commercial","Lancaster and Wyre","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leeds","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leeds","EO","10","10","23430","23350"
"In post","2021","Commercial","Leeds","G6","15","15","67070","64540"
"In post","2021","Commercial","Leeds","G7","30","25","52200","50830"
"In post","2021","Commercial","Leeds","HEO","50","50","29000","28970"
"In post","2021","Commercial","Leeds","SCS level","5","5","[c]","[c]"
"In post","2021","Commercial","Leeds","SEO","70","70","38880","36960"
"In post","2021","Commercial","Leeds","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicester","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicester","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicester","HEO","5","5","[c]","[c]"
"In post","2021","Commercial","Leicester","SEO","5","5","[c]","[c]"
"In post","2021","Commercial","Leicestershire CC and Rutland","AO","5","5","[c]","[c]"
"In post","2021","Commercial","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire CC and Rutland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire CC and Rutland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire CC and Rutland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire CC and Rutland","SEO","10","10","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","G7","5","5","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","SEO","5","5","[c]","[c]"
"In post","2021","Commercial","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lisburn and Castlereagh","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lisburn and Castlereagh","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Liverpool","EO","30","25","23240","22240"
"In post","2021","Commercial","Liverpool","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Liverpool","G7","25","25","48240","46920"
"In post","2021","Commercial","Liverpool","HEO","55","55","28010","27770"
"In post","2021","Commercial","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Liverpool","SEO","85","80","36720","35420"
"In post","2021","Commercial","Luton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Manchester","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Manchester","EO","20","20","25830","25310"
"In post","2021","Commercial","Manchester","G6","10","10","[c]","[c]"
"In post","2021","Commercial","Manchester","G7","25","20","51460","50130"
"In post","2021","Commercial","Manchester","HEO","30","25","30880","30090"
"In post","2021","Commercial","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Manchester","SEO","60","55","39330","37100"
"In post","2021","Commercial","Medway","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Medway","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Medway","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mid Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mid Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mid Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mid Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","AO","10","10","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","EO","5","5","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","G6","5","5","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","G7","15","15","58140","58620"
"In post","2021","Commercial","Milton Keynes","HEO","15","15","32840","31560"
"In post","2021","Commercial","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","SEO","20","20","44220","42500"
"In post","2021","Commercial","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Monmouthshire and Newport","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Monmouthshire and Newport","EO","15","15","24640","24700"
"In post","2021","Commercial","Monmouthshire and Newport","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Monmouthshire and Newport","G7","20","20","50130","49100"
"In post","2021","Commercial","Monmouthshire and Newport","HEO","35","35","29010","28540"
"In post","2021","Commercial","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Monmouthshire and Newport","SEO","25","25","37050","35930"
"In post","2021","Commercial","North and West Norfolk","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North and West Norfolk","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North and West Norfolk","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North and West Norfolk","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Hampshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Hampshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Lanarkshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Lanarkshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Lanarkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire CC","SEO","[c]","[c]","[c]","[c]"
