"Status","Year","Disability","Region_ITL2","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Cheshire","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Cheshire","Female","Undeclared","25","25","[c]","[c]"
"In post","2021","Declared disabled","Cheshire","Female","Unknown","10","5","[c]","[c]"
"In post","2021","Declared disabled","Cheshire","Male","Heterosexual / straight","105","100","31270","27570"
"In post","2021","Declared disabled","Cheshire","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Cheshire","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Cheshire","Male","Unknown","15","10","[c]","[c]"
"In post","2021","Declared disabled","Cheshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cheshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cheshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cheshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cornwall and Isles of Scilly","Female","Heterosexual / straight","100","85","27120","27570"
"In post","2021","Declared disabled","Cornwall and Isles of Scilly","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Cornwall and Isles of Scilly","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Cornwall and Isles of Scilly","Female","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Cornwall and Isles of Scilly","Male","Heterosexual / straight","55","50","26710","27570"
"In post","2021","Declared disabled","Cornwall and Isles of Scilly","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Cornwall and Isles of Scilly","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Cornwall and Isles of Scilly","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cornwall and Isles of Scilly","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cornwall and Isles of Scilly","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cumbria","Female","Heterosexual / straight","95","80","27670","26430"
"In post","2021","Declared disabled","Cumbria","Female","LGBO","10","5","[c]","[c]"
"In post","2021","Declared disabled","Cumbria","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Cumbria","Female","Unknown","25","20","[c]","[c]"
"In post","2021","Declared disabled","Cumbria","Male","Heterosexual / straight","65","60","29910","27550"
"In post","2021","Declared disabled","Cumbria","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Cumbria","Male","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared disabled","Cumbria","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Cumbria","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cumbria","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Derbyshire and Nottinghamshire","Female","Heterosexual / straight","720","640","29850","27570"
"In post","2021","Declared disabled","Derbyshire and Nottinghamshire","Female","LGBO","60","55","29540","27570"
"In post","2021","Declared disabled","Derbyshire and Nottinghamshire","Female","Undeclared","115","105","29080","27570"
"In post","2021","Declared disabled","Derbyshire and Nottinghamshire","Female","Unknown","55","45","28520","27570"
"In post","2021","Declared disabled","Derbyshire and Nottinghamshire","Male","Heterosexual / straight","425","405","29480","27570"
"In post","2021","Declared disabled","Derbyshire and Nottinghamshire","Male","LGBO","50","45","30740","27570"
"In post","2021","Declared disabled","Derbyshire and Nottinghamshire","Male","Undeclared","80","75","29610","27570"
"In post","2021","Declared disabled","Derbyshire and Nottinghamshire","Male","Unknown","50","50","27480","27570"
"In post","2021","Declared disabled","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Derbyshire and Nottinghamshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Derbyshire and Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Devon","Female","Heterosexual / straight","350","295","27220","26520"
"In post","2021","Declared disabled","Devon","Female","LGBO","35","30","26120","26520"
"In post","2021","Declared disabled","Devon","Female","Undeclared","60","50","26060","22780"
"In post","2021","Declared disabled","Devon","Female","Unknown","90","75","29640","27570"
"In post","2021","Declared disabled","Devon","Male","Heterosexual / straight","285","270","29300","27570"
"In post","2021","Declared disabled","Devon","Male","LGBO","35","30","28690","27570"
"In post","2021","Declared disabled","Devon","Male","Undeclared","40","35","30600","27570"
"In post","2021","Declared disabled","Devon","Male","Unknown","70","70","34480","32730"
"In post","2021","Declared disabled","Devon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Devon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Devon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dorset and Somerset","Female","Heterosexual / straight","245","220","27880","27570"
"In post","2021","Declared disabled","Dorset and Somerset","Female","LGBO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Dorset and Somerset","Female","Undeclared","40","35","26660","26190"
"In post","2021","Declared disabled","Dorset and Somerset","Female","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Dorset and Somerset","Male","Heterosexual / straight","195","185","30070","27750"
"In post","2021","Declared disabled","Dorset and Somerset","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Dorset and Somerset","Male","Undeclared","35","35","30400","27570"
"In post","2021","Declared disabled","Dorset and Somerset","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Dorset and Somerset","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dorset and Somerset","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dorset and Somerset","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Anglia","Female","Heterosexual / straight","590","525","28160","27570"
"In post","2021","Declared disabled","East Anglia","Female","LGBO","40","40","27790","27380"
"In post","2021","Declared disabled","East Anglia","Female","Undeclared","70","65","29540","27570"
"In post","2021","Declared disabled","East Anglia","Female","Unknown","55","45","27430","27570"
"In post","2021","Declared disabled","East Anglia","Male","Heterosexual / straight","470","445","30670","28200"
"In post","2021","Declared disabled","East Anglia","Male","LGBO","40","35","26980","27570"
"In post","2021","Declared disabled","East Anglia","Male","Undeclared","60","55","33000","31990"
"In post","2021","Declared disabled","East Anglia","Male","Unknown","30","30","29890","29270"
"In post","2021","Declared disabled","East Anglia","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Anglia","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Anglia","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Anglia","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Wales","Female","Heterosexual / straight","790","710","30700","27570"
"In post","2021","Declared disabled","East Wales","Female","LGBO","85","80","30820","27570"
"In post","2021","Declared disabled","East Wales","Female","Undeclared","100","90","31000","27420"
"In post","2021","Declared disabled","East Wales","Female","Unknown","80","65","26720","24520"
"In post","2021","Declared disabled","East Wales","Male","Heterosexual / straight","515","490","32790","28130"
"In post","2021","Declared disabled","East Wales","Male","LGBO","75","75","32760","28850"
"In post","2021","Declared disabled","East Wales","Male","Undeclared","80","75","30050","27460"
"In post","2021","Declared disabled","East Wales","Male","Unknown","50","45","30800","27570"
"In post","2021","Declared disabled","East Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Female","Heterosexual / straight","205","175","26920","27570"
"In post","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Female","Undeclared","35","30","25640","26930"
"In post","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Female","Unknown","20","15","[c]","[c]"
"In post","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Male","Heterosexual / straight","175","165","27650","26930"
"In post","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Male","Undeclared","25","20","[c]","[c]"
"In post","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Female","Heterosexual / straight","775","700","32310","27570"
"In post","2021","Declared disabled","Eastern Scotland","Female","LGBO","110","105","31550","27570"
"In post","2021","Declared disabled","Eastern Scotland","Female","Undeclared","75","70","32030","27570"
"In post","2021","Declared disabled","Eastern Scotland","Female","Unknown","140","120","30450","27570"
"In post","2021","Declared disabled","Eastern Scotland","Male","Heterosexual / straight","525","500","33860","30080"
"In post","2021","Declared disabled","Eastern Scotland","Male","LGBO","85","85","34400","30650"
"In post","2021","Declared disabled","Eastern Scotland","Male","Undeclared","80","75","32350","27570"
"In post","2021","Declared disabled","Eastern Scotland","Male","Unknown","135","125","31820","33650"
"In post","2021","Declared disabled","Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","Female","Heterosexual / straight","345","305","29660","29290"
"In post","2021","Declared disabled","Essex","Female","LGBO","30","25","[c]","[c]"
"In post","2021","Declared disabled","Essex","Female","Undeclared","55","45","28570","28130"
"In post","2021","Declared disabled","Essex","Female","Unknown","45","40","28340","27590"
"In post","2021","Declared disabled","Essex","Male","Heterosexual / straight","175","165","32290","29290"
"In post","2021","Declared disabled","Essex","Male","LGBO","25","20","[c]","[c]"
"In post","2021","Declared disabled","Essex","Male","Undeclared","30","25","[c]","[c]"
"In post","2021","Declared disabled","Essex","Male","Unknown","15","10","[c]","[c]"
"In post","2021","Declared disabled","Essex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Heterosexual / straight","1180","1085","32940","29090"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Female","LGBO","115","105","30330","28210"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Undeclared","175","155","32970","31390"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Unknown","70","60","31100","27570"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Heterosexual / straight","1085","1050","36480","33370"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Male","LGBO","115","110","33530","29180"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Undeclared","205","200","38980","37860"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Unknown","60","55","32310","28650"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","Female","Heterosexual / straight","950","850","29460","27570"
"In post","2021","Declared disabled","Greater Manchester","Female","LGBO","75","70","29690","27570"
"In post","2021","Declared disabled","Greater Manchester","Female","Undeclared","120","105","26840","26120"
"In post","2021","Declared disabled","Greater Manchester","Female","Unknown","110","95","28390","26120"
"In post","2021","Declared disabled","Greater Manchester","Male","Heterosexual / straight","575","550","30780","27570"
"In post","2021","Declared disabled","Greater Manchester","Male","LGBO","130","125","29360","27570"
"In post","2021","Declared disabled","Greater Manchester","Male","Undeclared","105","100","30220","27570"
"In post","2021","Declared disabled","Greater Manchester","Male","Unknown","80","75","28130","27570"
"In post","2021","Declared disabled","Greater Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","Female","Heterosexual / straight","705","620","30280","27570"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","Female","LGBO","60","55","29110","27570"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","Female","Undeclared","85","75","28260","26670"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","Female","Unknown","70","55","26030","22800"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","Male","Heterosexual / straight","570","540","31640","28650"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","Male","LGBO","55","50","30280","27570"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","Male","Undeclared","80","75","30580","28130"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","Male","Unknown","45","40","29450","28650"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Female","Heterosexual / straight","220","190","27430","26890"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Female","LGBO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Female","Undeclared","25","25","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Female","Unknown","25","20","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Male","Heterosexual / straight","110","105","28800","27570"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Male","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Female","Heterosexual / straight","70","65","27510","27570"
"In post","2021","Declared disabled","Highlands and Islands","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Female","Undeclared","15","10","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Male","Heterosexual / straight","45","45","27440","27570"
"In post","2021","Declared disabled","Highlands and Islands","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Male","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Highlands and Islands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inner London - East","Female","Heterosexual / straight","705","650","37020","31870"
"In post","2021","Declared disabled","Inner London - East","Female","LGBO","70","70","33920","31060"
"In post","2021","Declared disabled","Inner London - East","Female","Undeclared","120","110","37300","31700"
"In post","2021","Declared disabled","Inner London - East","Female","Unknown","85","75","34300","31060"
"In post","2021","Declared disabled","Inner London - East","Male","Heterosexual / straight","395","380","39150","34130"
"In post","2021","Declared disabled","Inner London - East","Male","LGBO","70","70","43060","36980"
"In post","2021","Declared disabled","Inner London - East","Male","Undeclared","60","60","40430","34090"
"In post","2021","Declared disabled","Inner London - East","Male","Unknown","70","65","38600","34280"
"In post","2021","Declared disabled","Inner London - East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inner London - East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inner London - East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inner London - West","Female","Heterosexual / straight","2205","2105","44080","39600"
"In post","2021","Declared disabled","Inner London - West","Female","LGBO","310","305","43190","38540"
"In post","2021","Declared disabled","Inner London - West","Female","Undeclared","235","225","43410","38600"
"In post","2021","Declared disabled","Inner London - West","Female","Unknown","160","145","44190","38560"
"In post","2021","Declared disabled","Inner London - West","Male","Heterosexual / straight","1525","1500","46160","40590"
"In post","2021","Declared disabled","Inner London - West","Male","LGBO","355","350","46520","42420"
"In post","2021","Declared disabled","Inner London - West","Male","Undeclared","250","240","43660","38870"
"In post","2021","Declared disabled","Inner London - West","Male","Unknown","140","135","42570","38960"
"In post","2021","Declared disabled","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inner London - West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Kent","Female","Heterosexual / straight","415","375","28930","29050"
"In post","2021","Declared disabled","Kent","Female","LGBO","40","40","28750","29290"
"In post","2021","Declared disabled","Kent","Female","Undeclared","55","45","27650","26780"
"In post","2021","Declared disabled","Kent","Female","Unknown","25","20","[c]","[c]"
"In post","2021","Declared disabled","Kent","Male","Heterosexual / straight","315","305","29970","29290"
"In post","2021","Declared disabled","Kent","Male","LGBO","35","35","30460","29290"
"In post","2021","Declared disabled","Kent","Male","Undeclared","50","45","32140","27750"
"In post","2021","Declared disabled","Kent","Male","Unknown","25","25","[c]","[c]"
"In post","2021","Declared disabled","Kent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Kent","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Lancashire","Female","Heterosexual / straight","925","800","26890","27130"
"In post","2021","Declared disabled","Lancashire","Female","LGBO","65","60","26150","26810"
"In post","2021","Declared disabled","Lancashire","Female","Undeclared","125","105","26940","27570"
"In post","2021","Declared disabled","Lancashire","Female","Unknown","115","95","25040","21440"
"In post","2021","Declared disabled","Lancashire","Male","Heterosexual / straight","515","485","28040","27130"
"In post","2021","Declared disabled","Lancashire","Male","LGBO","55","50","26990","27570"
"In post","2021","Declared disabled","Lancashire","Male","Undeclared","75","70","27670","26780"
"In post","2021","Declared disabled","Lancashire","Male","Unknown","70","65","26960","27470"
"In post","2021","Declared disabled","Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Lancashire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","Female","Heterosexual / straight","355","310","25750","24000"
"In post","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","Female","LGBO","30","30","27950","27570"
"In post","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","Female","Undeclared","50","45","25830","23580"
"In post","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","Female","Unknown","25","20","[c]","[c]"
"In post","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","Male","Heterosexual / straight","200","185","27030","25620"
"In post","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","Male","LGBO","25","20","[c]","[c]"
"In post","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","Male","Undeclared","35","30","29720","27260"
"In post","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","Male","Unknown","25","25","[c]","[c]"
"In post","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Lincolnshire","Female","Heterosexual / straight","175","160","26740","26670"
"In post","2021","Declared disabled","Lincolnshire","Female","LGBO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Lincolnshire","Female","Undeclared","30","25","[c]","[c]"
"In post","2021","Declared disabled","Lincolnshire","Female","Unknown","15","10","[c]","[c]"
"In post","2021","Declared disabled","Lincolnshire","Male","Heterosexual / straight","120","115","30050","27570"
"In post","2021","Declared disabled","Lincolnshire","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Lincolnshire","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared disabled","Lincolnshire","Male","Unknown","10","5","[c]","[c]"
