"Status","Year","Age","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Outside London","Unknown","105","[c]","34700","35660"
"Leaver CS","2021","65+","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","AO","115","[c]","23610","23520"
"Leaver Dept.","2021","20-29","London","EO","500","[c]","28190","27690"
"Leaver Dept.","2021","20-29","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","G7","280","[c]","54030","53380"
"Leaver Dept.","2021","20-29","London","HEO","960","[c]","33530","33280"
"Leaver Dept.","2021","20-29","London","SEO","285","[c]","40590","40270"
"Leaver Dept.","2021","20-29","London","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","AA","30","[c]","18300","17230"
"Leaver Dept.","2021","20-29","Outside London","AO","725","[c]","20840","21010"
"Leaver Dept.","2021","20-29","Outside London","EO","450","[c]","25380","25970"
"Leaver Dept.","2021","20-29","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","G7","20","[c]","51730","52150"
"Leaver Dept.","2021","20-29","Outside London","HEO","300","[c]","30060","30210"
"Leaver Dept.","2021","20-29","Outside London","SEO","60","[c]","37590","37320"
"Leaver Dept.","2021","20-29","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","EO","15","[c]","27370","27240"
"Leaver Dept.","2021","20-29","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G7","20","[c]","53680","53600"
"Leaver Dept.","2021","20-29","Unknown","HEO","425","[c]","31410","32000"
"Leaver Dept.","2021","20-29","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","AO","50","[c]","24090","24690"
"Leaver Dept.","2021","30-39","London","EO","165","[c]","28720","28500"
"Leaver Dept.","2021","30-39","London","G6","180","[c]","65840","65020"
"Leaver Dept.","2021","30-39","London","G7","590","[c]","54540","53870"
"Leaver Dept.","2021","30-39","London","HEO","350","[c]","34260","34000"
"Leaver Dept.","2021","30-39","London","SCS level","60","[c]","78240","75000"
"Leaver Dept.","2021","30-39","London","SEO","295","[c]","41860","41650"
"Leaver Dept.","2021","30-39","London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","AA","15","[c]","17770","17540"
"Leaver Dept.","2021","30-39","Outside London","AO","525","[c]","20770","21010"
"Leaver Dept.","2021","30-39","Outside London","EO","495","[c]","25890","26130"
"Leaver Dept.","2021","30-39","Outside London","G6","20","[c]","62830","61510"
"Leaver Dept.","2021","30-39","Outside London","G7","135","[c]","51640","52010"
"Leaver Dept.","2021","30-39","Outside London","HEO","340","[c]","31080","30980"
"Leaver Dept.","2021","30-39","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","SEO","210","[c]","39090","37910"
"Leaver Dept.","2021","30-39","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G6","15","[c]","63990","63200"
"Leaver Dept.","2021","30-39","Unknown","G7","25","[c]","54850","54650"
"Leaver Dept.","2021","30-39","Unknown","HEO","100","[c]","31770","32000"
"Leaver Dept.","2021","30-39","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","AO","30","[c]","23990","23500"
"Leaver Dept.","2021","40-49","London","EO","75","[c]","29260","29080"
"Leaver Dept.","2021","40-49","London","G6","145","[c]","66740","66560"
"Leaver Dept.","2021","40-49","London","G7","230","[c]","56540","55870"
"Leaver Dept.","2021","40-49","London","HEO","95","[c]","35410","35160"
"Leaver Dept.","2021","40-49","London","SCS level","145","[c]","87780","79350"
"Leaver Dept.","2021","40-49","London","SEO","120","[c]","41950","41410"
"Leaver Dept.","2021","40-49","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outside London","AO","305","[c]","20880","21010"
"Leaver Dept.","2021","40-49","Outside London","EO","345","[c]","26450","27570"
"Leaver Dept.","2021","40-49","Outside London","G6","55","[c]","65110","63680"
"Leaver Dept.","2021","40-49","Outside London","G7","135","[c]","51830","51350"
"Leaver Dept.","2021","40-49","Outside London","HEO","200","[c]","31870","31990"
"Leaver Dept.","2021","40-49","Outside London","SCS level","15","[c]","86430","80170"
"Leaver Dept.","2021","40-49","Outside London","SEO","200","[c]","39290","38540"
"Leaver Dept.","2021","40-49","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","HEO","15","[c]","32650","32320"
"Leaver Dept.","2021","40-49","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","AO","25","[c]","25190","23530"
"Leaver Dept.","2021","50-59","London","EO","50","[c]","29630","29880"
"Leaver Dept.","2021","50-59","London","G6","50","[c]","68730","67460"
"Leaver Dept.","2021","50-59","London","G7","100","[c]","57390","57330"
"Leaver Dept.","2021","50-59","London","HEO","90","[c]","34920","34300"
"Leaver Dept.","2021","50-59","London","SCS level","55","[c]","100630","88510"
"Leaver Dept.","2021","50-59","London","SEO","65","[c]","42420","41970"
"Leaver Dept.","2021","50-59","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Outside London","AA","15","[c]","19260","19130"
"Leaver Dept.","2021","50-59","Outside London","AO","230","[c]","20820","20900"
"Leaver Dept.","2021","50-59","Outside London","EO","235","[c]","26450","27370"
"Leaver Dept.","2021","50-59","Outside London","G6","50","[c]","65240","64540"
"Leaver Dept.","2021","50-59","Outside London","G7","115","[c]","54120","53110"
"Leaver Dept.","2021","50-59","Outside London","HEO","150","[c]","32020","32370"
"Leaver Dept.","2021","50-59","Outside London","SCS level","20","[c]","85070","81950"
"Leaver Dept.","2021","50-59","Outside London","SEO","135","[c]","39490","38330"
"Leaver Dept.","2021","50-59","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","AO","30","[c]","20410","20500"
"Leaver Dept.","2021","60-64","Outside London","EO","25","[c]","25390","25900"
"Leaver Dept.","2021","60-64","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","AA","15","[c]","19920","19060"
"New entrant CS","2021","16-19","London","AO","35","[c]","23640","23260"
"New entrant CS","2021","16-19","London","EO","70","[c]","26310","26250"
"New entrant CS","2021","16-19","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outside London","AA","115","[c]","18990","19130"
"New entrant CS","2021","16-19","Outside London","AO","515","[c]","21080","21010"
"New entrant CS","2021","16-19","Outside London","EO","125","[c]","22440","23050"
"New entrant CS","2021","16-19","Outside London","Unknown","20","[c]","17190","16780"
"New entrant CS","2021","16-19","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","AA","180","[c]","21360","22160"
"New entrant CS","2021","20-29","London","AO","1315","[c]","24260","24120"
"New entrant CS","2021","20-29","London","EO","2775","[c]","29090","29570"
"New entrant CS","2021","20-29","London","G6","20","[c]","65570","64850"
"New entrant CS","2021","20-29","London","G7","290","[c]","54460","53380"
"New entrant CS","2021","20-29","London","HEO","2695","[c]","32790","32790"
"New entrant CS","2021","20-29","London","SCS level","10","[c]","72290","70710"
"New entrant CS","2021","20-29","London","SEO","480","[c]","40510","40230"
"New entrant CS","2021","20-29","London","Unknown","145","[c]","25590","26810"
"New entrant CS","2021","20-29","Outside London","AA","1015","[c]","19560","20060"
"New entrant CS","2021","20-29","Outside London","AO","7160","[c]","21340","21010"
"New entrant CS","2021","20-29","Outside London","EO","4860","[c]","26400","27570"
"New entrant CS","2021","20-29","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Outside London","G7","115","[c]","51190","49860"
"New entrant CS","2021","20-29","Outside London","HEO","1525","[c]","30270","30360"
"New entrant CS","2021","20-29","Outside London","SEO","330","[c]","37630","37020"
"New entrant CS","2021","20-29","Outside London","Unknown","645","[c]","22740","22920"
"New entrant CS","2021","20-29","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","AO","50","[c]","21570","21010"
"New entrant CS","2021","20-29","Unknown","EO","80","[c]","27390","27570"
"New entrant CS","2021","20-29","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","HEO","100","[c]","29080","28000"
"New entrant CS","2021","20-29","Unknown","SEO","10","[c]","37370","37300"
"New entrant CS","2021","20-29","Unknown","Unknown","105","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","AA","60","[c]","22040","22770"
"New entrant CS","2021","30-39","London","AO","360","[c]","25740","25110"
"New entrant CS","2021","30-39","London","EO","1045","[c]","30170","31060"
"New entrant CS","2021","30-39","London","G6","130","[c]","68890","66230"
"New entrant CS","2021","30-39","London","G7","610","[c]","55520","54700"
"New entrant CS","2021","30-39","London","HEO","620","[c]","34300","33950"
"New entrant CS","2021","30-39","London","SCS level","85","[c]","78430","73370"
"New entrant CS","2021","30-39","London","SEO","510","[c]","41150","40480"
"New entrant CS","2021","30-39","London","Unknown","55","[c]","27150","26810"
"New entrant CS","2021","30-39","Outside London","AA","455","[c]","19890","20060"
"New entrant CS","2021","30-39","Outside London","AO","3290","[c]","21670","21010"
"New entrant CS","2021","30-39","Outside London","EO","3335","[c]","27070","27570"
"New entrant CS","2021","30-39","Outside London","G6","75","[c]","67280","65500"
"New entrant CS","2021","30-39","Outside London","G7","495","[c]","53600","51730"
"New entrant CS","2021","30-39","Outside London","HEO","1105","[c]","31620","31000"
"New entrant CS","2021","30-39","Outside London","SCS level","25","[c]","77280","75000"
"New entrant CS","2021","30-39","Outside London","SEO","835","[c]","38990","38540"
"New entrant CS","2021","30-39","Outside London","Unknown","325","[c]","24710","22920"
"New entrant CS","2021","30-39","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","AO","20","[c]","21040","21010"
"New entrant CS","2021","30-39","Unknown","EO","50","[c]","27550","27570"
"New entrant CS","2021","30-39","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","G7","15","[c]","53320","54700"
"New entrant CS","2021","30-39","Unknown","HEO","20","[c]","31420","31990"
"New entrant CS","2021","30-39","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SEO","15","[c]","37970","37300"
"New entrant CS","2021","30-39","Unknown","Unknown","60","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","AA","25","[c]","22740","23790"
"New entrant CS","2021","40-49","London","AO","240","[c]","25380","25110"
"New entrant CS","2021","40-49","London","EO","595","[c]","30300","31060"
"New entrant CS","2021","40-49","London","G6","120","[c]","70120","67000"
"New entrant CS","2021","40-49","London","G7","340","[c]","56830","54700"
"New entrant CS","2021","40-49","London","HEO","240","[c]","34630","33650"
"New entrant CS","2021","40-49","London","SCS level","130","[c]","94000","86000"
"New entrant CS","2021","40-49","London","SEO","275","[c]","41830","40650"
"New entrant CS","2021","40-49","London","Unknown","35","[c]","28190","26810"
"New entrant CS","2021","40-49","Outside London","AA","375","[c]","19750","20060"
"New entrant CS","2021","40-49","Outside London","AO","2085","[c]","21640","21010"
"New entrant CS","2021","40-49","Outside London","EO","2520","[c]","27280","27570"
"New entrant CS","2021","40-49","Outside London","G6","140","[c]","69710","65310"
"New entrant CS","2021","40-49","Outside London","G7","540","[c]","53850","51480"
"New entrant CS","2021","40-49","Outside London","HEO","685","[c]","32000","31810"
"New entrant CS","2021","40-49","Outside London","SCS level","60","[c]","88220","82100"
"New entrant CS","2021","40-49","Outside London","SEO","650","[c]","39950","38890"
"New entrant CS","2021","40-49","Outside London","Unknown","205","[c]","29020","22920"
"New entrant CS","2021","40-49","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","AO","10","[c]","21140","21010"
"New entrant CS","2021","40-49","Unknown","EO","35","[c]","27780","27570"
"New entrant CS","2021","40-49","Unknown","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","HEO","15","[c]","33510","32000"
"New entrant CS","2021","40-49","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","65","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","AA","30","[c]","21040","19060"
"New entrant CS","2021","50-59","London","AO","200","[c]","24280","25110"
"New entrant CS","2021","50-59","London","EO","410","[c]","30220","31060"
"New entrant CS","2021","50-59","London","G6","90","[c]","72040","69900"
"New entrant CS","2021","50-59","London","G7","195","[c]","56110","54700"
"New entrant CS","2021","50-59","London","HEO","140","[c]","34820","34020"
"New entrant CS","2021","50-59","London","SCS level","85","[c]","98900","85000"
"New entrant CS","2021","50-59","London","SEO","175","[c]","41910","40650"
"New entrant CS","2021","50-59","London","Unknown","20","[c]","27860","26810"
"New entrant CS","2021","50-59","Outside London","AA","460","[c]","19380","19560"
"New entrant CS","2021","50-59","Outside London","AO","1900","[c]","21500","21010"
"New entrant CS","2021","50-59","Outside London","EO","2245","[c]","27540","27570"
"New entrant CS","2021","50-59","Outside London","G6","110","[c]","69800","66010"
"New entrant CS","2021","50-59","Outside London","G7","320","[c]","54020","52580"
"New entrant CS","2021","50-59","Outside London","HEO","485","[c]","32510","31810"
"New entrant CS","2021","50-59","Outside London","SCS level","60","[c]","100490","99000"
"New entrant CS","2021","50-59","Outside London","SEO","435","[c]","39850","39040"
"New entrant CS","2021","50-59","Outside London","Unknown","175","[c]","26470","22920"
"New entrant CS","2021","50-59","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AO","20","[c]","21390","21010"
"New entrant CS","2021","50-59","Unknown","EO","40","[c]","27470","27570"
"New entrant CS","2021","50-59","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","65","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","AO","30","[c]","23910","24850"
"New entrant CS","2021","60-64","London","EO","50","[c]","29860","31060"
"New entrant CS","2021","60-64","London","G6","15","[c]","71620","70000"
"New entrant CS","2021","60-64","London","G7","30","[c]","58280","57430"
"New entrant CS","2021","60-64","London","HEO","20","[c]","34940","33090"
"New entrant CS","2021","60-64","London","SCS level","15","[c]","101560","104930"
"New entrant CS","2021","60-64","London","SEO","30","[c]","41710","41630"
"New entrant CS","2021","60-64","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Outside London","AA","85","[c]","19040","19560"
"New entrant CS","2021","60-64","Outside London","AO","420","[c]","21120","21010"
"New entrant CS","2021","60-64","Outside London","EO","365","[c]","27510","27570"
"New entrant CS","2021","60-64","Outside London","G6","10","[c]","67880","67640"
"New entrant CS","2021","60-64","Outside London","G7","35","[c]","54270","53500"
"New entrant CS","2021","60-64","Outside London","HEO","70","[c]","31900","31370"
"New entrant CS","2021","60-64","Outside London","SCS level","10","[c]","106690","99240"
"New entrant CS","2021","60-64","Outside London","SEO","70","[c]","39570","38770"
"New entrant CS","2021","60-64","Outside London","Unknown","40","[c]","27540","18460"
"New entrant CS","2021","60-64","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","EO","10","[c]","27910","27570"
"New entrant CS","2021","60-64","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","AO","15","[c]","22880","22680"
"New entrant CS","2021","65+","London","EO","15","[c]","28620","28180"
"New entrant CS","2021","65+","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Outside London","AA","25","[c]","18500","18760"
"New entrant CS","2021","65+","Outside London","AO","60","[c]","20890","21010"
