"Status","Year","Profession_of_post","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Durham CC","Female","15","15","[c]","[c]"
"In post","2021","Commercial","Durham CC","Male","10","10","[c]","[c]"
"In post","2021","Commercial","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","5","5","[c]","[c]"
"In post","2021","Commercial","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","5","5","[c]","[c]"
"In post","2021","Commercial","East Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Riding of Yorkshire","Male","10","10","[c]","[c]"
"In post","2021","Commercial","East Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Enfield","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Enfield","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Falkirk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Falkirk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Flintshire and Wrexham","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Flintshire and Wrexham","Male","20","20","[c]","[c]"
"In post","2021","Commercial","Glasgow City","Female","40","40","33840","33300"
"In post","2021","Commercial","Glasgow City","Male","50","45","36030","34800"
"In post","2021","Commercial","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South West","Female","40","35","38390","38630"
"In post","2021","Commercial","Greater Manchester South West","Male","35","35","41240","38630"
"In post","2021","Commercial","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hartlepool and Stockton-on-Tees","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Hounslow and Richmond upon Thames","Female","25","25","[c]","[c]"
"In post","2021","Commercial","Hounslow and Richmond upon Thames","Male","30","30","37220","31180"
"In post","2021","Commercial","Inverclyde, East Renfrewshire and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inverclyde, East Renfrewshire and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Wight","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Kensington & Chelsea and Hammersmith & Fulham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent Thames Gateway","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kingston upon Hull, City of","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lambeth","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Lambeth","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leeds","Female","105","105","40010","36820"
"In post","2021","Commercial","Leeds","Male","75","75","41720","37480"
"In post","2021","Commercial","Leicester","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Leicester","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Leicestershire CC and Rutland","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Leicestershire CC and Rutland","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Liverpool","Female","110","105","33490","34800"
"In post","2021","Commercial","Liverpool","Male","85","85","35850","34800"
"In post","2021","Commercial","Luton","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Luton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Manchester","Female","80","75","40770","37100"
"In post","2021","Commercial","Manchester","Male","60","60","37860","36500"
"In post","2021","Commercial","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mid Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mid Lancashire","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","Female","40","40","41040","34370"
"In post","2021","Commercial","Milton Keynes","Male","35","35","46900","44740"
"In post","2021","Commercial","Monmouthshire and Newport","Female","45","45","33810","30310"
"In post","2021","Commercial","Monmouthshire and Newport","Male","50","50","37150","34800"
"In post","2021","Commercial","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Nottinghamshire","Female","5","5","[c]","[c]"
"In post","2021","Commercial","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire CC","Female","5","5","[c]","[c]"
"In post","2021","Commercial","North Yorkshire CC","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Northumberland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Norwich and East Norfolk","Female","45","40","35770","34800"
"In post","2021","Commercial","Norwich and East Norfolk","Male","50","50","35550","34800"
"In post","2021","Commercial","Nottingham","Female","20","20","[c]","[c]"
"In post","2021","Commercial","Nottingham","Male","20","20","[c]","[c]"
"In post","2021","Commercial","Overseas","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Overseas","Male","30","30","[c]","[c]"
"In post","2021","Commercial","Oxfordshire","Female","20","15","[c]","[c]"
"In post","2021","Commercial","Oxfordshire","Male","20","20","[c]","[c]"
"In post","2021","Commercial","Perth and Kinross and Stirling","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Perth and Kinross and Stirling","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Peterborough","Female","25","25","[c]","[c]"
"In post","2021","Commercial","Peterborough","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Plymouth","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Plymouth","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Portsmouth","Female","45","40","35240","34500"
"In post","2021","Commercial","Portsmouth","Male","20","20","[c]","[c]"
"In post","2021","Commercial","Powys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Powys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Sefton","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Sefton","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Sheffield","Female","55","50","37770","36860"
"In post","2021","Commercial","Sheffield","Male","40","40","39990","37450"
"In post","2021","Commercial","Shropshire CC","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Shropshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Solihull","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Solihull","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Somerset","Female","35","35","39610","34450"
"In post","2021","Commercial","Somerset","Male","20","20","[c]","[c]"
"In post","2021","Commercial","South and West Derbyshire","Female","5","5","[c]","[c]"
"In post","2021","Commercial","South and West Derbyshire","Male","15","10","[c]","[c]"
"In post","2021","Commercial","South Hampshire","Female","5","5","[c]","[c]"
"In post","2021","Commercial","South Hampshire","Male","10","10","[c]","[c]"
"In post","2021","Commercial","South Lanarkshire","Female","45","40","41130","39860"
"In post","2021","Commercial","South Lanarkshire","Male","25","25","[c]","[c]"
"In post","2021","Commercial","South Nottinghamshire","Female","5","5","[c]","[c]"
"In post","2021","Commercial","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South Teesside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South Teesside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Staffordshire CC","Female","40","40","38820","33300"
"In post","2021","Commercial","Staffordshire CC","Male","25","25","[c]","[c]"
"In post","2021","Commercial","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Suffolk","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Suffolk","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Swansea","Female","85","75","31830","31040"
"In post","2021","Commercial","Swansea","Male","80","80","35330","31380"
"In post","2021","Commercial","Swindon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Swindon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Telford and Wrekin","Female","15","15","[c]","[c]"
"In post","2021","Commercial","Telford and Wrekin","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Torbay","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Torbay","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tower Hamlets","Female","25","25","[c]","[c]"
"In post","2021","Commercial","Tower Hamlets","Male","30","30","[c]","[c]"
"In post","2021","Commercial","Tyneside","Female","15","15","[c]","[c]"
"In post","2021","Commercial","Tyneside","Male","15","15","[c]","[c]"
"In post","2021","Commercial","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Wakefield","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wakefield","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Walsall","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Walsall","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wandsworth","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wandsworth","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Warrington","Female","15","15","[c]","[c]"
"In post","2021","Commercial","Warrington","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Cumbria","Female","5","5","[c]","[c]"
"In post","2021","Commercial","West Cumbria","Male","5","5","[c]","[c]"
"In post","2021","Commercial","West Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Lothian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Lothian","Male","10","10","[c]","[c]"
"In post","2021","Commercial","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Surrey","Female","10","10","[c]","[c]"
"In post","2021","Commercial","West Surrey","Male","10","10","[c]","[c]"
"In post","2021","Commercial","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Westminster","Female","310","300","48260","42170"
"In post","2021","Commercial","Westminster","Male","255","255","52390","47700"
"In post","2021","Commercial","Wiltshire","Female","105","100","33020","34490"
"In post","2021","Commercial","Wiltshire","Male","75","75","34480","34800"
"In post","2021","Commercial","Wirral","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Wirral","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Worcestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Worcestershire","Male","5","5","[c]","[c]"
"In post","2021","Commercial","York","Female","30","30","44660","38280"
"In post","2021","Commercial","York","Male","15","15","[c]","[c]"
"In post","2021","Communications","Barnet","Female","5","5","[c]","[c]"
"In post","2021","Communications","Barnet","Male","10","10","[c]","[c]"
"In post","2021","Communications","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","30","30","35640","33300"
"In post","2021","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","30","30","[c]","[c]"
"In post","2021","Communications","Bedford","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bedford","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Belfast","Female","20","20","[c]","[c]"
"In post","2021","Communications","Belfast","Male","5","5","[c]","[c]"
"In post","2021","Communications","Berkshire","Female","10","10","[c]","[c]"
"In post","2021","Communications","Berkshire","Male","15","15","[c]","[c]"
"In post","2021","Communications","Birmingham","Female","30","25","[c]","[c]"
"In post","2021","Communications","Birmingham","Male","10","10","[c]","[c]"
"In post","2021","Communications","Blackpool","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Blackpool","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bournemouth and Poole","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bournemouth and Poole","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bradford","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bradford","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bristol, City of","Female","50","45","36580","35900"
"In post","2021","Communications","Bristol, City of","Male","40","35","39840","36960"
"In post","2021","Communications","Buckinghamshire CC","Female","10","10","[c]","[c]"
"In post","2021","Communications","Buckinghamshire CC","Male","20","15","[c]","[c]"
"In post","2021","Communications","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cambridgeshire CC","Male","5","5","[c]","[c]"
"In post","2021","Communications","Camden and City of London","Female","5","5","[c]","[c]"
"In post","2021","Communications","Camden and City of London","Male","5","5","[c]","[c]"
"In post","2021","Communications","Cardiff and Vale of Glamorgan","Female","105","95","39730","37410"
"In post","2021","Communications","Cardiff and Vale of Glamorgan","Male","75","75","39380","37410"
"In post","2021","Communications","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Central Hampshire","Female","30","30","33540","30390"
"In post","2021","Communications","Central Hampshire","Male","35","35","30130","26930"
"In post","2021","Communications","Central Valleys","Female","10","5","[c]","[c]"
"In post","2021","Communications","Central Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cheshire East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cheshire East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","City of Edinburgh","Female","25","25","[c]","[c]"
"In post","2021","Communications","City of Edinburgh","Male","10","10","[c]","[c]"
"In post","2021","Communications","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","Male","5","5","[c]","[c]"
"In post","2021","Communications","Coventry","Female","35","35","44940","44130"
"In post","2021","Communications","Coventry","Male","15","15","[c]","[c]"
"In post","2021","Communications","Croydon","Female","20","15","[c]","[c]"
"In post","2021","Communications","Croydon","Male","15","15","[c]","[c]"
"In post","2021","Communications","Darlington","Female","25","20","[c]","[c]"
"In post","2021","Communications","Darlington","Male","5","5","[c]","[c]"
"In post","2021","Communications","Devon CC","Female","25","20","[c]","[c]"
"In post","2021","Communications","Devon CC","Male","20","20","[c]","[c]"
"In post","2021","Communications","Dorset CC","Female","10","10","[c]","[c]"
"In post","2021","Communications","Dorset CC","Male","10","10","[c]","[c]"
"In post","2021","Communications","Durham CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Durham CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Essex Haven Gateway","Male","5","5","[c]","[c]"
"In post","2021","Communications","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Glasgow City","Female","10","10","[c]","[c]"
"In post","2021","Communications","Glasgow City","Male","10","10","[c]","[c]"
"In post","2021","Communications","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
