"Status","Year","Age","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Psychology","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","30-39","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Psychology","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Psychology","Outside London","Heterosexual / straight","420","400","34800","31180"
"In post","2021","30-39","Psychology","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","30-39","Psychology","Outside London","Undeclared","35","35","31990","31180"
"In post","2021","30-39","Psychology","Outside London","Unknown","80","75","36790","33650"
"In post","2021","30-39","Science and Engineering","London","Heterosexual / straight","255","235","43700","41010"
"In post","2021","30-39","Science and Engineering","London","LGBO","20","20","[c]","[c]"
"In post","2021","30-39","Science and Engineering","London","Undeclared","35","30","44860","40960"
"In post","2021","30-39","Science and Engineering","London","Unknown","60","55","45140","41650"
"In post","2021","30-39","Science and Engineering","Outside London","Heterosexual / straight","1545","1500","37430","37320"
"In post","2021","30-39","Science and Engineering","Outside London","LGBO","90","85","35270","33270"
"In post","2021","30-39","Science and Engineering","Outside London","Undeclared","220","210","37500","37320"
"In post","2021","30-39","Science and Engineering","Outside London","Unknown","705","680","37570","37420"
"In post","2021","30-39","Science and Engineering","Overseas","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","30-39","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Science and Engineering","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Science and Engineering","Overseas","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Science and Engineering","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","30-39","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","London","Heterosexual / straight","180","175","39150","37640"
"In post","2021","30-39","Security","London","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","Security","London","Undeclared","30","25","[c]","[c]"
"In post","2021","30-39","Security","London","Unknown","45","45","39330","38600"
"In post","2021","30-39","Security","Outside London","Heterosexual / straight","810","805","30620","28750"
"In post","2021","30-39","Security","Outside London","LGBO","65","65","31150","28890"
"In post","2021","30-39","Security","Outside London","Undeclared","105","105","34220","37480"
"In post","2021","30-39","Security","Outside London","Unknown","280","280","31440","29890"
"In post","2021","30-39","Security","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","30-39","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Social Research","London","Heterosexual / straight","90","90","51000","53130"
"In post","2021","30-39","Social Research","London","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Social Research","London","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Social Research","London","Unknown","25","20","[c]","[c]"
"In post","2021","30-39","Social Research","Outside London","Heterosexual / straight","165","155","40720","38010"
"In post","2021","30-39","Social Research","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","Social Research","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Social Research","Outside London","Unknown","35","30","37080","37020"
"In post","2021","30-39","Statistics","London","Heterosexual / straight","175","170","49980","52260"
"In post","2021","30-39","Statistics","London","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","Statistics","London","Undeclared","20","15","[c]","[c]"
"In post","2021","30-39","Statistics","London","Unknown","40","40","42670","40860"
"In post","2021","30-39","Statistics","Outside London","Heterosexual / straight","245","235","42150","39310"
"In post","2021","30-39","Statistics","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","30-39","Statistics","Outside London","Undeclared","30","25","[c]","[c]"
"In post","2021","30-39","Statistics","Outside London","Unknown","60","60","38650","37020"
"In post","2021","30-39","Statistics","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Statistics","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Statistics","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Tax","London","Heterosexual / straight","250","245","47220","41760"
"In post","2021","30-39","Tax","London","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","Tax","London","Undeclared","15","15","[c]","[c]"
"In post","2021","30-39","Tax","London","Unknown","95","95","39240","36160"
"In post","2021","30-39","Tax","Outside London","Heterosexual / straight","2205","2130","33780","31810"
"In post","2021","30-39","Tax","Outside London","LGBO","175","170","34360","31810"
"In post","2021","30-39","Tax","Outside London","Undeclared","195","190","33910","31810"
"In post","2021","30-39","Tax","Outside London","Unknown","1425","1375","27600","25560"
"In post","2021","30-39","Tax","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Tax","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Tax","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","London","Heterosexual / straight","2405","2335","42880","36160"
"In post","2021","30-39","Unknown","London","LGBO","230","230","46480","41790"
"In post","2021","30-39","Unknown","London","Undeclared","255","250","45040","40600"
"In post","2021","30-39","Unknown","London","Unknown","1065","1030","47020","40600"
"In post","2021","30-39","Unknown","Outside London","Heterosexual / straight","11440","10615","29410","27570"
"In post","2021","30-39","Unknown","Outside London","LGBO","1005","980","29640","27570"
"In post","2021","30-39","Unknown","Outside London","Undeclared","965","900","29170","27570"
"In post","2021","30-39","Unknown","Outside London","Unknown","4500","4060","28840","27570"
"In post","2021","30-39","Unknown","Overseas","Heterosexual / straight","85","85","[c]","[c]"
"In post","2021","30-39","Unknown","Overseas","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","Heterosexual / straight","160","155","33050","27570"
"In post","2021","30-39","Unknown","Unknown","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","Unknown","120","120","37690","32000"
"In post","2021","30-39","Veterinarian","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","30-39","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Veterinarian","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Veterinarian","Outside London","Heterosexual / straight","70","65","39010","37480"
"In post","2021","30-39","Veterinarian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Veterinarian","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Veterinarian","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","40-49","Commercial","London","Heterosexual / straight","160","160","51040","46540"
"In post","2021","40-49","Commercial","London","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Commercial","London","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Commercial","London","Unknown","45","45","58450","51170"
"In post","2021","40-49","Commercial","Outside London","Heterosexual / straight","775","745","42080","39500"
"In post","2021","40-49","Commercial","Outside London","LGBO","30","30","[c]","[c]"
"In post","2021","40-49","Commercial","Outside London","Undeclared","105","100","39640","36970"
"In post","2021","40-49","Commercial","Outside London","Unknown","190","180","41140","39200"
"In post","2021","40-49","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","London","Heterosexual / straight","290","275","54280","53360"
"In post","2021","40-49","Communications","London","LGBO","25","25","[c]","[c]"
"In post","2021","40-49","Communications","London","Undeclared","30","25","[c]","[c]"
"In post","2021","40-49","Communications","London","Unknown","130","125","53980","52290"
"In post","2021","40-49","Communications","Outside London","Heterosexual / straight","415","390","39100","37160"
"In post","2021","40-49","Communications","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","Communications","Outside London","Undeclared","45","45","35380","33490"
"In post","2021","40-49","Communications","Outside London","Unknown","90","85","42070","39580"
"In post","2021","40-49","Communications","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Corporate Finance","London","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","40-49","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Corporate Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Corporate Finance","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","40-49","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Corporate Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Corporate Finance","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Counter Fraud","London","Heterosexual / straight","50","50","46730","41240"
"In post","2021","40-49","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","London","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Counter Fraud","London","Unknown","20","15","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Outside London","Heterosexual / straight","100","95","32570","31000"
"In post","2021","40-49","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Outside London","Unknown","30","30","37150","39170"
"In post","2021","40-49","Digital, Data and Technology","London","Heterosexual / straight","595","580","54610","52900"
"In post","2021","40-49","Digital, Data and Technology","London","LGBO","35","35","56840","56000"
"In post","2021","40-49","Digital, Data and Technology","London","Undeclared","75","75","51070","47340"
"In post","2021","40-49","Digital, Data and Technology","London","Unknown","205","200","51240","48340"
"In post","2021","40-49","Digital, Data and Technology","Outside London","Heterosexual / straight","1810","1775","42400","39040"
"In post","2021","40-49","Digital, Data and Technology","Outside London","LGBO","70","70","40220","37260"
"In post","2021","40-49","Digital, Data and Technology","Outside London","Undeclared","285","280","40010","38450"
"In post","2021","40-49","Digital, Data and Technology","Outside London","Unknown","630","615","41920","38630"
"In post","2021","40-49","Digital, Data and Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data and Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data and Technology","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data and Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","London","Heterosexual / straight","105","100","67200","66280"
"In post","2021","40-49","Economics","London","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Economics","London","Undeclared","20","20","[c]","[c]"
"In post","2021","40-49","Economics","London","Unknown","40","40","71560","66680"
"In post","2021","40-49","Economics","Outside London","Heterosexual / straight","45","45","56870","57070"
"In post","2021","40-49","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Economics","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Economics","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","London","Heterosexual / straight","520","510","52830","50880"
"In post","2021","40-49","Finance","London","LGBO","25","25","[c]","[c]"
"In post","2021","40-49","Finance","London","Undeclared","70","70","53540","52610"
"In post","2021","40-49","Finance","London","Unknown","85","80","51520","44950"
"In post","2021","40-49","Finance","Outside London","Heterosexual / straight","1270","1205","40400","37310"
"In post","2021","40-49","Finance","Outside London","LGBO","40","40","40640","32550"
"In post","2021","40-49","Finance","Outside London","Undeclared","170","165","38870","36510"
"In post","2021","40-49","Finance","Outside London","Unknown","255","240","38610","36600"
"In post","2021","40-49","Finance","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","London","Heterosexual / straight","480","455","51940","48880"
"In post","2021","40-49","Human Resources","London","LGBO","35","35","56360","55500"
"In post","2021","40-49","Human Resources","London","Undeclared","50","50","41730","40920"
"In post","2021","40-49","Human Resources","London","Unknown","60","60","46840","43750"
"In post","2021","40-49","Human Resources","Outside London","Heterosexual / straight","1110","1045","38280","34290"
"In post","2021","40-49","Human Resources","Outside London","LGBO","45","45","40130","33610"
"In post","2021","40-49","Human Resources","Outside London","Undeclared","120","115","35610","33300"
"In post","2021","40-49","Human Resources","Outside London","Unknown","180","170","35270","32280"
"In post","2021","40-49","Human Resources","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Inspector of Education and Training","London","Heterosexual / straight","60","60","63430","51360"
"In post","2021","40-49","Inspector of Education and Training","London","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Inspector of Education and Training","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Inspector of Education and Training","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Inspector of Education and Training","Outside London","Heterosexual / straight","175","170","65970","70500"
"In post","2021","40-49","Inspector of Education and Training","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Inspector of Education and Training","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Inspector of Education and Training","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Intelligence Analysis","London","Heterosexual / straight","225","210","40930","35720"
"In post","2021","40-49","Intelligence Analysis","London","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Intelligence Analysis","London","Undeclared","35","35","42520","39740"
"In post","2021","40-49","Intelligence Analysis","London","Unknown","40","40","58620","56500"
"In post","2021","40-49","Intelligence Analysis","Outside London","Heterosexual / straight","385","370","30850","27380"
"In post","2021","40-49","Intelligence Analysis","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","Intelligence Analysis","Outside London","Undeclared","85","80","31380","28170"
"In post","2021","40-49","Intelligence Analysis","Outside London","Unknown","40","40","34870","32040"
"In post","2021","40-49","Intelligence Analysis","Overseas","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","40-49","Intelligence Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Intelligence Analysis","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Intelligence Analysis","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","London","Heterosexual / straight","45","45","59080","55150"
"In post","2021","40-49","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","London","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Internal Audit","Outside London","Heterosexual / straight","105","100","44050","42510"
"In post","2021","40-49","Internal Audit","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Internal Audit","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Internal Audit","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Internal Audit","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","International Trade","London","Heterosexual / straight","95","95","53160","51970"
"In post","2021","40-49","International Trade","London","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","International Trade","London","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","International Trade","London","Unknown","50","50","50890","52580"
"In post","2021","40-49","International Trade","Outside London","Heterosexual / straight","35","35","42160","32120"
"In post","2021","40-49","International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","International Trade","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","International Trade","Overseas","Heterosexual / straight","30","30","58150","56340"
"In post","2021","40-49","International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","International Trade","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","International Trade","Overseas","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Knowledge and Information Management","London","Heterosexual / straight","125","115","43560","38930"
"In post","2021","40-49","Knowledge and Information Management","London","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","Knowledge and Information Management","London","Undeclared","20","20","[c]","[c]"
"In post","2021","40-49","Knowledge and Information Management","London","Unknown","40","40","46130","44500"
"In post","2021","40-49","Knowledge and Information Management","Outside London","Heterosexual / straight","275","260","37400","34200"
"In post","2021","40-49","Knowledge and Information Management","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Knowledge and Information Management","Outside London","Undeclared","65","65","39990","37450"
"In post","2021","40-49","Knowledge and Information Management","Outside London","Unknown","55","55","39850","39440"
"In post","2021","40-49","Knowledge and Information Management","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Knowledge and Information Management","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Knowledge and Information Management","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","London","Heterosexual / straight","800","735","58090","59160"
"In post","2021","40-49","Legal","London","LGBO","65","60","63420","65630"
"In post","2021","40-49","Legal","London","Undeclared","120","115","60310","60150"
"In post","2021","40-49","Legal","London","Unknown","365","330","59000","62800"
"In post","2021","40-49","Legal","Outside London","Heterosexual / straight","1435","1335","46150","48080"
"In post","2021","40-49","Legal","Outside London","LGBO","50","50","44900","39600"
"In post","2021","40-49","Legal","Outside London","Undeclared","185","170","42640","40650"
"In post","2021","40-49","Legal","Outside London","Unknown","470","430","45940","49580"
"In post","2021","40-49","Legal","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Medicine","London","Heterosexual / straight","65","60","73230","75260"
"In post","2021","40-49","Medicine","London","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Medicine","London","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Medicine","London","Unknown","30","25","[c]","[c]"
"In post","2021","40-49","Medicine","Outside London","Heterosexual / straight","425","380","52840","40890"
"In post","2021","40-49","Medicine","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Medicine","Outside London","Undeclared","40","35","54370","45100"
"In post","2021","40-49","Medicine","Outside London","Unknown","115","100","54790","44500"
"In post","2021","40-49","Medicine","Overseas","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","40-49","Medicine","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Medicine","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Operational Delivery","London","Heterosexual / straight","4050","3810","36930","33180"
"In post","2021","40-49","Operational Delivery","London","LGBO","220","215","40610","36160"
"In post","2021","40-49","Operational Delivery","London","Undeclared","630","590","36100","31520"
"In post","2021","40-49","Operational Delivery","London","Unknown","870","810","37170","31780"
"In post","2021","40-49","Operational Delivery","Outside London","Heterosexual / straight","22610","20960","29450","26470"
"In post","2021","40-49","Operational Delivery","Outside London","LGBO","1145","1100","30360","27230"
"In post","2021","40-49","Operational Delivery","Outside London","Undeclared","3565","3280","28660","26350"
"In post","2021","40-49","Operational Delivery","Outside London","Unknown","6390","5845","27410","25560"
"In post","2021","40-49","Operational Delivery","Overseas","Heterosexual / straight","70","70","50290","56340"
"In post","2021","40-49","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Operational Delivery","Overseas","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Operational Delivery","Overseas","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Operational Delivery","Unknown","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","40-49","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Operational Delivery","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Operational Research","London","Heterosexual / straight","40","40","60710","62650"
"In post","2021","40-49","Operational Research","London","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Operational Research","London","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Operational Research","London","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Operational Research","Outside London","Heterosexual / straight","130","125","46130","46130"
"In post","2021","40-49","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Operational Research","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Operational Research","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","40-49","Operational Research","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Operational Research","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Operational Research","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other","London","Heterosexual / straight","560","535","46850","38370"
"In post","2021","40-49","Other","London","LGBO","30","30","44870","35920"
"In post","2021","40-49","Other","London","Undeclared","75","75","48060","45330"
"In post","2021","40-49","Other","London","Unknown","185","175","51030","44150"
"In post","2021","40-49","Other","Outside London","Heterosexual / straight","2575","2470","30270","26510"
"In post","2021","40-49","Other","Outside London","LGBO","90","85","30730","26210"
"In post","2021","40-49","Other","Outside London","Undeclared","340","325","30610","26670"
"In post","2021","40-49","Other","Outside London","Unknown","360","340","30870","26670"
"In post","2021","40-49","Other","Overseas","Heterosexual / straight","50","50","58320","64840"
"In post","2021","40-49","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other","Overseas","Unknown","100","100","49450","46620"
"In post","2021","40-49","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other","Unknown","Unknown","385","385","40220","35380"
"In post","2021","40-49","Planning","London","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","40-49","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Planning","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Planning","Outside London","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","40-49","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Planning","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Planning","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Planning Inspectors","Outside London","Heterosexual / straight","80","75","54930","58810"
"In post","2021","40-49","Planning Inspectors","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Planning Inspectors","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Planning Inspectors","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Policy","London","Heterosexual / straight","2730","2590","57360","57310"
"In post","2021","40-49","Policy","London","LGBO","205","205","61740","59640"
"In post","2021","40-49","Policy","London","Undeclared","340","330","55730","57000"
"In post","2021","40-49","Policy","London","Unknown","605","575","57930","56200"
"In post","2021","40-49","Policy","Outside London","Heterosexual / straight","1545","1465","44730","41090"
"In post","2021","40-49","Policy","Outside London","LGBO","90","85","43980","38630"
"In post","2021","40-49","Policy","Outside London","Undeclared","190","185","43440","40580"
"In post","2021","40-49","Policy","Outside London","Unknown","270","255","45050","42520"
"In post","2021","40-49","Policy","Overseas","Heterosexual / straight","420","420","54650","56440"
"In post","2021","40-49","Policy","Overseas","LGBO","30","30","[c]","[c]"
"In post","2021","40-49","Policy","Overseas","Undeclared","50","50","50900","54470"
"In post","2021","40-49","Policy","Overseas","Unknown","75","75","55680","55620"
"In post","2021","40-49","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","London","Heterosexual / straight","715","695","55080","54760"
"In post","2021","40-49","Project Delivery","London","LGBO","35","35","52360","53870"
"In post","2021","40-49","Project Delivery","London","Undeclared","80","80","52960","54100"
"In post","2021","40-49","Project Delivery","London","Unknown","110","110","53400","54810"
"In post","2021","40-49","Project Delivery","Outside London","Heterosexual / straight","2410","2350","42110","39980"
"In post","2021","40-49","Project Delivery","Outside London","LGBO","90","85","43680","40580"
"In post","2021","40-49","Project Delivery","Outside London","Undeclared","310","300","42350","40440"
"In post","2021","40-49","Project Delivery","Outside London","Unknown","400","385","42650","39650"
"In post","2021","40-49","Project Delivery","Overseas","Heterosexual / straight","35","35","44780","44650"
"In post","2021","40-49","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Unknown","Heterosexual / straight","5","5","[c]","[c]"
