"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Eastern Scotland","City of Edinburgh","Female","20","20","[c]","[c]"
"In post","2021","Analysis","Eastern Scotland","City of Edinburgh","Male","25","25","[c]","[c]"
"In post","2021","Analysis","Essex","Southend-on-Sea","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Essex","Southend-on-Sea","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","30","25","42620","43000"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","25","25","[c]","[c]"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","75","70","38750","33520"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","75","75","39900","39250"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","50","50","37140","37320"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","60","60","38160","37320"
"In post","2021","Analysis","Greater Manchester","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester","Manchester","Female","95","90","38260","33190"
"In post","2021","Analysis","Greater Manchester","Manchester","Male","125","125","38140","36640"
"In post","2021","Analysis","Hampshire and Isle of Wight","Central Hampshire","Female","90","85","38040","37320"
"In post","2021","Analysis","Hampshire and Isle of Wight","Central Hampshire","Male","260","255","41740","41150"
"In post","2021","Analysis","Hampshire and Isle of Wight","Portsmouth","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Hampshire and Isle of Wight","Portsmouth","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Hampshire and Isle of Wight","South Hampshire","Female","255","235","37190","37020"
"In post","2021","Analysis","Hampshire and Isle of Wight","South Hampshire","Male","190","185","37700","34460"
"In post","2021","Analysis","Hampshire and Isle of Wight","South Hampshire","Unknown","5","5","[c]","[c]"
"In post","2021","Analysis","Hampshire and Isle of Wight","Southampton","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Hampshire and Isle of Wight","Southampton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Inner London - East","Hackney and Newham","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Inner London - East","Hackney and Newham","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Inner London - East","Tower Hamlets","Female","295","275","49920","45740"
"In post","2021","Analysis","Inner London - East","Tower Hamlets","Male","385","380","51440","46940"
"In post","2021","Analysis","Inner London - West","Camden and City of London","Female","80","70","67370","65470"
"In post","2021","Analysis","Inner London - West","Camden and City of London","Male","150","145","67770","58350"
"In post","2021","Analysis","Inner London - West","Westminster","Female","1090","1045","46620","42980"
"In post","2021","Analysis","Inner London - West","Westminster","Male","1390","1375","46800","42980"
"In post","2021","Analysis","Inner London - West","Westminster","Unknown","15","15","[c]","[c]"
"In post","2021","Analysis","Kent","East Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Kent","East Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Kent","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Kent","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Lancashire","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Lancashire","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Leicestershire, Rutland and Northamptonshire","Leicester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Leicestershire, Rutland and Northamptonshire","Leicester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Lincolnshire","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Lincolnshire","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Merseyside","East Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Merseyside","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Merseyside","Liverpool","Female","40","35","40380","38630"
"In post","2021","Analysis","Merseyside","Liverpool","Male","35","35","39440","38630"
"In post","2021","Analysis","Merseyside","Sefton","Female","20","15","[c]","[c]"
"In post","2021","Analysis","Merseyside","Sefton","Male","20","15","[c]","[c]"
"In post","2021","Analysis","Merseyside","Wirral","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Merseyside","Wirral","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","North Yorkshire","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","North Yorkshire","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","North Yorkshire","York","Female","35","30","37110","31610"
"In post","2021","Analysis","North Yorkshire","York","Male","30","30","38700","32050"
"In post","2021","Analysis","Northumberland and Tyne and Wear","Tyneside","Female","15","15","[c]","[c]"
"In post","2021","Analysis","Northumberland and Tyne and Wear","Tyneside","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Outer London - South","Croydon","Female","15","15","[c]","[c]"
"In post","2021","Analysis","Outer London - South","Croydon","Male","20","20","[c]","[c]"
"In post","2021","Analysis","Outer London - South","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Outer London - South","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Shropshire and Staffordshire","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Shropshire and Staffordshire","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Shropshire and Staffordshire","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Shropshire and Staffordshire","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","South Yorkshire","Sheffield","Female","60","55","42340","42220"
"In post","2021","Analysis","South Yorkshire","Sheffield","Male","65","60","45660","45620"
"In post","2021","Analysis","Surrey, East and West Sussex","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Surrey, East and West Sussex","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Surrey, East and West Sussex","West Surrey","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Surrey, East and West Sussex","West Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Surrey, East and West Sussex","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Surrey, East and West Sussex","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Surrey, East and West Sussex","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Surrey, East and West Sussex","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tees Valley and Durham","Darlington","Female","15","15","[c]","[c]"
"In post","2021","Analysis","Tees Valley and Durham","Darlington","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Tees Valley and Durham","Durham CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tees Valley and Durham","Durham CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Central Scotland","Glasgow City","Female","5","5","[c]","[c]"
"In post","2021","Analysis","West Central Scotland","Glasgow City","Male","10","10","[c]","[c]"
"In post","2021","Analysis","West Midlands","Birmingham","Female","20","20","[c]","[c]"
"In post","2021","Analysis","West Midlands","Birmingham","Male","20","20","[c]","[c]"
"In post","2021","Analysis","West Midlands","Coventry","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Midlands","Coventry","Male","10","10","[c]","[c]"
"In post","2021","Analysis","West Wales and The Valleys","Central Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Wales and The Valleys","Central Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Wales and The Valleys","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Wales and The Valleys","Swansea","Male","25","25","[c]","[c]"
"In post","2021","Analysis","West Yorkshire","Bradford","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Yorkshire","Bradford","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Yorkshire","Leeds","Female","75","70","39870","38280"
"In post","2021","Analysis","West Yorkshire","Leeds","Male","65","65","43500","48350"
"In post","2021","Analysis","West Yorkshire","Wakefield","Female","5","5","[c]","[c]"
"In post","2021","Analysis","West Yorkshire","Wakefield","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Bedfordshire and Hertfordshire","Bedford","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Bedfordshire and Hertfordshire","Bedford","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Bedfordshire and Hertfordshire","Central Bedfordshire","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Bedfordshire and Hertfordshire","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Bedfordshire and Hertfordshire","Hertfordshire","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Bedfordshire and Hertfordshire","Hertfordshire","Male","15","15","[c]","[c]"
"In post","2021","Commercial","Bedfordshire and Hertfordshire","Luton","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Bedfordshire and Hertfordshire","Luton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Female","15","15","[c]","[c]"
"In post","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Male","15","15","[c]","[c]"
"In post","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Female","35","35","39960","35300"
"In post","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Male","35","35","39970","36800"
"In post","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Female","40","40","41040","34370"
"In post","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Male","35","35","46900","44740"
"In post","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Female","20","20","[c]","[c]"
"In post","2021","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Male","15","15","[c]","[c]"
"In post","2021","Commercial","Cheshire","Cheshire East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cheshire","Cheshire East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cheshire","Warrington","Female","15","15","[c]","[c]"
"In post","2021","Commercial","Cheshire","Warrington","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cumbria","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cumbria","East Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cumbria","West Cumbria","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Cumbria","West Cumbria","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Derbyshire and Nottinghamshire","Derby","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Derbyshire and Nottinghamshire","Derby","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Derbyshire and Nottinghamshire","North Nottinghamshire","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Derbyshire and Nottinghamshire","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Derbyshire and Nottinghamshire","Nottingham","Female","35","30","37980","38530"
"In post","2021","Commercial","Derbyshire and Nottinghamshire","Nottingham","Male","25","25","[c]","[c]"
"In post","2021","Commercial","Derbyshire and Nottinghamshire","South and West Derbyshire","Female","10","5","[c]","[c]"
"In post","2021","Commercial","Derbyshire and Nottinghamshire","South and West Derbyshire","Male","15","15","[c]","[c]"
"In post","2021","Commercial","Derbyshire and Nottinghamshire","South Nottinghamshire","Female","15","15","[c]","[c]"
"In post","2021","Commercial","Derbyshire and Nottinghamshire","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Devon","Devon CC","Female","100","95","40920","38340"
"In post","2021","Commercial","Devon","Devon CC","Male","95","95","45130","47680"
"In post","2021","Commercial","Devon","Plymouth","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Devon","Plymouth","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Devon","Torbay","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Devon","Torbay","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Dorset and Somerset","Bournemouth and Poole","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Dorset and Somerset","Bournemouth and Poole","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Dorset and Somerset","Dorset CC","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Dorset and Somerset","Dorset CC","Male","15","15","[c]","[c]"
"In post","2021","Commercial","Dorset and Somerset","Somerset","Female","20","20","[c]","[c]"
"In post","2021","Commercial","Dorset and Somerset","Somerset","Male","15","15","[c]","[c]"
"In post","2021","Commercial","East Anglia","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Anglia","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Anglia","Cambridgeshire CC","Female","75","70","35530","33300"
"In post","2021","Commercial","East Anglia","Cambridgeshire CC","Male","50","50","40230","40080"
"In post","2021","Commercial","East Anglia","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Anglia","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Anglia","Norwich and East Norfolk","Female","75","70","42280","38440"
"In post","2021","Commercial","East Anglia","Norwich and East Norfolk","Male","75","75","43940","37300"
"In post","2021","Commercial","East Anglia","Peterborough","Female","30","30","39940","36970"
"In post","2021","Commercial","East Anglia","Peterborough","Male","10","10","[c]","[c]"
"In post","2021","Commercial","East Anglia","Suffolk","Female","15","15","[c]","[c]"
"In post","2021","Commercial","East Anglia","Suffolk","Male","10","10","[c]","[c]"
"In post","2021","Commercial","East Wales","Cardiff and Vale of Glamorgan","Female","20","20","[c]","[c]"
"In post","2021","Commercial","East Wales","Cardiff and Vale of Glamorgan","Male","15","15","[c]","[c]"
"In post","2021","Commercial","East Wales","Flintshire and Wrexham","Female","10","10","[c]","[c]"
"In post","2021","Commercial","East Wales","Flintshire and Wrexham","Male","20","20","[c]","[c]"
"In post","2021","Commercial","East Wales","Monmouthshire and Newport","Female","55","50","36410","33320"
"In post","2021","Commercial","East Wales","Monmouthshire and Newport","Male","55","55","39410","35420"
"In post","2021","Commercial","East Wales","Powys","Female","10","5","[c]","[c]"
"In post","2021","Commercial","East Wales","Powys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Male","10","10","[c]","[c]"
"In post","2021","Commercial","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Female","5","5","[c]","[c]"
"In post","2021","Commercial","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Eastern Scotland","City of Edinburgh","Female","25","25","[c]","[c]"
"In post","2021","Commercial","Eastern Scotland","City of Edinburgh","Male","35","30","38130","34190"
"In post","2021","Commercial","Eastern Scotland","Clackmannanshire and Fife","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Eastern Scotland","Clackmannanshire and Fife","Male","15","15","[c]","[c]"
"In post","2021","Commercial","Eastern Scotland","Falkirk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Eastern Scotland","Falkirk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Eastern Scotland","Perth and Kinross and Stirling","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Eastern Scotland","Perth and Kinross and Stirling","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Eastern Scotland","West Lothian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Eastern Scotland","West Lothian","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Essex","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Essex","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Essex","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Essex","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Essex","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Essex","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","270","255","41130","34800"
"In post","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","370","365","46170","41500"
"In post","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","50","45","39450","37920"
"In post","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","30","30","[c]","[c]"
"In post","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","175","165","37180","34490"
"In post","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","165","160","41260","37340"
"In post","2021","Commercial","Greater Manchester","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","Greater Manchester South East","Female","15","15","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","Greater Manchester South East","Male","15","15","[c]","[c]"
"In post","2021","Commercial","Greater Manchester","Greater Manchester South West","Female","70","65","44480","38630"
"In post","2021","Commercial","Greater Manchester","Greater Manchester South West","Male","85","85","44880","38630"
"In post","2021","Commercial","Greater Manchester","Manchester","Female","85","80","44320","39850"
"In post","2021","Commercial","Greater Manchester","Manchester","Male","65","65","45480","38000"
"In post","2021","Commercial","Hampshire and Isle of Wight","Central Hampshire","Female","120","115","35410","33300"
"In post","2021","Commercial","Hampshire and Isle of Wight","Central Hampshire","Male","90","90","40580","34650"
"In post","2021","Commercial","Hampshire and Isle of Wight","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","Isle of Wight","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","North Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","North Hampshire","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","Portsmouth","Female","65","60","35500","33300"
"In post","2021","Commercial","Hampshire and Isle of Wight","Portsmouth","Male","40","40","40100","33300"
"In post","2021","Commercial","Hampshire and Isle of Wight","South Hampshire","Female","25","25","[c]","[c]"
"In post","2021","Commercial","Hampshire and Isle of Wight","South Hampshire","Male","20","20","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
