"Status","Year","Age","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Grants Management","Outside London","Female","135","135","22470","21050"
"In post","2021","20-29","Grants Management","Outside London","Male","105","105","22290","21050"
"In post","2021","20-29","Human Resources","London","Female","395","395","35580","32330"
"In post","2021","20-29","Human Resources","London","Male","180","180","35400","32000"
"In post","2021","20-29","Human Resources","Outside London","Female","585","575","27450","25560"
"In post","2021","20-29","Human Resources","Outside London","Male","250","245","26600","25410"
"In post","2021","20-29","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Unknown","Female","5","5","[c]","[c]"
"In post","2021","20-29","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","London","Female","10","10","[c]","[c]"
"In post","2021","20-29","Internal Audit","London","Male","10","10","[c]","[c]"
"In post","2021","20-29","Internal Audit","Outside London","Female","20","20","[c]","[c]"
"In post","2021","20-29","Internal Audit","Outside London","Male","10","10","[c]","[c]"
"In post","2021","20-29","Legal","London","Female","470","465","33620","29570"
"In post","2021","20-29","Legal","London","Male","275","275","34360","29570"
"In post","2021","20-29","Legal","Outside London","Female","775","765","27540","25480"
"In post","2021","20-29","Legal","Outside London","Male","330","325","28870","25480"
"In post","2021","20-29","No function","London","Female","6940","6895","35080","32790"
"In post","2021","20-29","No function","London","Male","5115","5090","36590","33570"
"In post","2021","20-29","No function","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","No function","Outside London","Female","13050","12670","24900","23050"
"In post","2021","20-29","No function","Outside London","Male","10385","10280","25490","24440"
"In post","2021","20-29","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","No function","Overseas","Female","95","95","36820","34190"
"In post","2021","20-29","No function","Overseas","Male","95","95","36780","34220"
"In post","2021","20-29","No function","Unknown","Female","190","190","31610","30100"
"In post","2021","20-29","No function","Unknown","Male","155","155","31300","29250"
"In post","2021","20-29","Project Delivery","London","Female","530","525","38680","37000"
"In post","2021","20-29","Project Delivery","London","Male","360","360","39090","36250"
"In post","2021","20-29","Project Delivery","Outside London","Female","1350","1330","28950","27610"
"In post","2021","20-29","Project Delivery","Outside London","Male","1920","1910","28510","27540"
"In post","2021","20-29","Project Delivery","Overseas","Female","25","25","[c]","[c]"
"In post","2021","20-29","Project Delivery","Overseas","Male","20","20","[c]","[c]"
"In post","2021","20-29","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","London","Female","55","55","33810","30850"
"In post","2021","20-29","Property","London","Male","80","80","33380","31420"
"In post","2021","20-29","Property","Outside London","Female","400","385","25670","24500"
"In post","2021","20-29","Property","Outside London","Male","410","400","26680","25500"
"In post","2021","20-29","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","London","Female","115","115","34770","34260"
"In post","2021","20-29","Security","London","Male","110","110","34200","31510"
"In post","2021","20-29","Security","Outside London","Female","275","270","24940","24620"
"In post","2021","20-29","Security","Outside London","Male","720","720","25640","25610"
"In post","2021","20-29","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Overseas","Female","5","5","[c]","[c]"
"In post","2021","20-29","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Unknown","Female","5","5","[c]","[c]"
"In post","2021","20-29","Security","Unknown","Male","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","London","Female","2600","2575","33920","31060"
"In post","2021","20-29","Unknown","London","Male","1895","1890","34620","31060"
"In post","2021","20-29","Unknown","Outside London","Female","8595","8325","25850","26160"
"In post","2021","20-29","Unknown","Outside London","Male","6785","6710","25700","24910"
"In post","2021","20-29","Unknown","Overseas","Female","30","30","[c]","[c]"
"In post","2021","20-29","Unknown","Overseas","Male","20","20","[c]","[c]"
"In post","2021","20-29","Unknown","Unknown","Female","135","135","28270","27570"
"In post","2021","20-29","Unknown","Unknown","Male","370","370","28880","28980"
"In post","2021","30-39","Analysis","London","Female","380","355","54160","55330"
"In post","2021","30-39","Analysis","London","Male","525","515","54040","54350"
"In post","2021","30-39","Analysis","London","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Analysis","Outside London","Female","525","480","38190","37020"
"In post","2021","30-39","Analysis","Outside London","Male","615","605","38960","37280"
"In post","2021","30-39","Analysis","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","London","Female","220","215","52920","51560"
"In post","2021","30-39","Commercial","London","Male","200","200","57940","56390"
"In post","2021","30-39","Commercial","Outside London","Female","585","545","37150","34800"
"In post","2021","30-39","Commercial","Outside London","Male","510","505","39670","38120"
"In post","2021","30-39","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Overseas","Male","10","10","[c]","[c]"
"In post","2021","30-39","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","London","Female","445","435","48010","45680"
"In post","2021","30-39","Communications","London","Male","310","305","47460","44670"
"In post","2021","30-39","Communications","Outside London","Female","835","775","30910","28290"
"In post","2021","30-39","Communications","Outside London","Male","860","855","29220","25560"
"In post","2021","30-39","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","London","Female","175","165","38810","36160"
"In post","2021","30-39","Counter Fraud","London","Male","280","280","38420","36160"
"In post","2021","30-39","Counter Fraud","Outside London","Female","720","675","30530","25560"
"In post","2021","30-39","Counter Fraud","Outside London","Male","890","885","31520","31810"
"In post","2021","30-39","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt","London","Female","25","20","[c]","[c]"
"In post","2021","30-39","Debt","London","Male","10","10","[c]","[c]"
"In post","2021","30-39","Debt","Outside London","Female","460","400","22190","20140"
"In post","2021","30-39","Debt","Outside London","Male","365","360","21480","20140"
"In post","2021","30-39","Digital, Data & Technology","London","Female","435","425","49860","53360"
"In post","2021","30-39","Digital, Data & Technology","London","Male","545","540","51400","54700"
"In post","2021","30-39","Digital, Data & Technology","Outside London","Female","890","845","36600","33860"
"In post","2021","30-39","Digital, Data & Technology","Outside London","Male","1580","1570","38190","36580"
"In post","2021","30-39","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","London","Female","295","285","49370","52500"
"In post","2021","30-39","Finance","London","Male","285","285","51650","53760"
"In post","2021","30-39","Finance","Outside London","Female","760","695","35350","33000"
"In post","2021","30-39","Finance","Outside London","Male","560","555","37740","36030"
"In post","2021","30-39","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Grants Management","Outside London","Female","225","185","24410","21050"
"In post","2021","30-39","Grants Management","Outside London","Male","145","140","24090","21050"
"In post","2021","30-39","Human Resources","London","Female","435","420","46500","43200"
"In post","2021","30-39","Human Resources","London","Male","170","165","46220","41820"
"In post","2021","30-39","Human Resources","Outside London","Female","1110","1010","32330","30180"
"In post","2021","30-39","Human Resources","Outside London","Male","485","485","32650","31020"
"In post","2021","30-39","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Human Resources","Unknown","Female","5","5","[c]","[c]"
"In post","2021","30-39","Human Resources","Unknown","Male","5","5","[c]","[c]"
"In post","2021","30-39","Internal Audit","London","Female","15","15","[c]","[c]"
"In post","2021","30-39","Internal Audit","London","Male","15","15","[c]","[c]"
"In post","2021","30-39","Internal Audit","Outside London","Female","65","60","39000","38920"
"In post","2021","30-39","Internal Audit","Outside London","Male","40","40","41590","39980"
"In post","2021","30-39","Legal","London","Female","970","910","51250","51730"
"In post","2021","30-39","Legal","London","Male","545","535","52680","51960"
"In post","2021","30-39","Legal","Outside London","Female","1280","1165","37780","33840"
"In post","2021","30-39","Legal","Outside London","Male","585","580","38460","34660"
"In post","2021","30-39","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","London","Female","5685","5415","44840","40780"
"In post","2021","30-39","No function","London","Male","4890","4845","46240","42470"
"In post","2021","30-39","No function","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Outside London","Female","16520","14825","28520","25830"
"In post","2021","30-39","No function","Outside London","Male","14320","14150","29570","27130"
"In post","2021","30-39","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","Overseas","Female","195","195","47760","50430"
"In post","2021","30-39","No function","Overseas","Male","300","300","47650","50940"
"In post","2021","30-39","No function","Unknown","Female","60","55","41230","33250"
"In post","2021","30-39","No function","Unknown","Male","60","60","41920","33250"
"In post","2021","30-39","Project Delivery","London","Female","750","725","51060","53000"
"In post","2021","30-39","Project Delivery","London","Male","615","615","52020","53380"
"In post","2021","30-39","Project Delivery","Outside London","Female","2235","2090","36100","33930"
"In post","2021","30-39","Project Delivery","Outside London","Male","2460","2455","38290","37860"
"In post","2021","30-39","Project Delivery","Overseas","Female","120","120","52380","53000"
"In post","2021","30-39","Project Delivery","Overseas","Male","120","120","52450","53000"
"In post","2021","30-39","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","London","Female","95","90","42610","36800"
"In post","2021","30-39","Property","London","Male","95","95","44700","41740"
"In post","2021","30-39","Property","Outside London","Female","600","550","31550","30120"
"In post","2021","30-39","Property","Outside London","Male","690","685","32490","30120"
"In post","2021","30-39","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Overseas","Male","35","35","35680","33020"
"In post","2021","30-39","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","London","Female","95","90","43060","39260"
"In post","2021","30-39","Security","London","Male","140","140","40960","39300"
"In post","2021","30-39","Security","Outside London","Female","330","315","30880","29750"
"In post","2021","30-39","Security","Outside London","Male","1000","995","31100","28890"
"In post","2021","30-39","Security","Overseas","Female","10","10","[c]","[c]"
"In post","2021","30-39","Security","Overseas","Male","15","15","[c]","[c]"
"In post","2021","30-39","Security","Unknown","Female","5","5","[c]","[c]"
"In post","2021","30-39","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","London","Female","3110","2905","39610","35050"
"In post","2021","30-39","Unknown","London","Male","2560","2545","41020","35200"
"In post","2021","30-39","Unknown","Outside London","Female","14565","12860","28760","27570"
"In post","2021","30-39","Unknown","Outside London","Male","10440","10305","29600","27570"
"In post","2021","30-39","Unknown","Overseas","Female","115","110","42330","40120"
"In post","2021","30-39","Unknown","Overseas","Male","115","115","41230","40060"
"In post","2021","30-39","Unknown","Unknown","Female","145","140","32390","27570"
"In post","2021","30-39","Unknown","Unknown","Male","465","465","36130","32700"
"In post","2021","40-49","Analysis","London","Female","300","265","58670","59160"
"In post","2021","40-49","Analysis","London","Male","295","290","59940","58130"
"In post","2021","40-49","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Outside London","Female","395","350","40820","37960"
"In post","2021","40-49","Analysis","Outside London","Male","430","420","43630","39850"
"In post","2021","40-49","Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","London","Female","265","255","60640","56220"
"In post","2021","40-49","Commercial","London","Male","245","245","70930","65000"
"In post","2021","40-49","Commercial","Outside London","Female","770","730","43680","39460"
"In post","2021","40-49","Commercial","Outside London","Male","580","575","46720","42410"
"In post","2021","40-49","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Overseas","Male","5","5","[c]","[c]"
"In post","2021","40-49","Commercial","Unknown","Female","10","10","[c]","[c]"
"In post","2021","40-49","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","London","Female","280","260","54600","54600"
"In post","2021","40-49","Communications","London","Male","240","235","51000","48020"
"In post","2021","40-49","Communications","Outside London","Female","685","625","33960","31810"
"In post","2021","40-49","Communications","Outside London","Male","625","620","32130","30730"
"In post","2021","40-49","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","London","Female","205","190","37860","36160"
"In post","2021","40-49","Counter Fraud","London","Male","275","275","41680","36160"
"In post","2021","40-49","Counter Fraud","Outside London","Female","860","775","31510","31810"
"In post","2021","40-49","Counter Fraud","Outside London","Male","930","920","33350","31810"
"In post","2021","40-49","Debt","London","Female","65","55","28010","25630"
"In post","2021","40-49","Debt","London","Male","30","30","[c]","[c]"
"In post","2021","40-49","Debt","Outside London","Female","425","370","23430","21400"
"In post","2021","40-49","Debt","Outside London","Male","330","320","23290","20190"
"In post","2021","40-49","Digital, Data & Technology","London","Female","370","355","52250","54700"
"In post","2021","40-49","Digital, Data & Technology","London","Male","585","580","54810","54700"
"In post","2021","40-49","Digital, Data & Technology","Outside London","Female","1010","950","39850","38450"
"In post","2021","40-49","Digital, Data & Technology","Outside London","Male","1860","1845","42650","39650"
"In post","2021","40-49","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Overseas","Male","5","5","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Finance","London","Female","330","315","49700","44900"
"In post","2021","40-49","Finance","London","Male","360","360","56170","54640"
"In post","2021","40-49","Finance","Outside London","Female","1045","960","36590","33300"
"In post","2021","40-49","Finance","Outside London","Male","730","720","40820","37500"
"In post","2021","40-49","Finance","Overseas","Female","5","5","[c]","[c]"
"In post","2021","40-49","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Grants Management","Outside London","Female","335","280","25750","24920"
"In post","2021","40-49","Grants Management","Outside London","Male","250","245","26270","24920"
"In post","2021","40-49","Human Resources","London","Female","435","410","51230","48890"
"In post","2021","40-49","Human Resources","London","Male","200","200","51730","52840"
"In post","2021","40-49","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Outside London","Female","1300","1195","36680","33300"
"In post","2021","40-49","Human Resources","Outside London","Male","500","495","37720","33300"
"In post","2021","40-49","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Unknown","Female","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","London","Female","25","25","[c]","[c]"
"In post","2021","40-49","Internal Audit","London","Male","30","30","59450","60490"
"In post","2021","40-49","Internal Audit","Outside London","Female","70","65","43390","41690"
"In post","2021","40-49","Internal Audit","Outside London","Male","50","50","44680","43100"
"In post","2021","40-49","Internal Audit","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","London","Female","970","845","56660","59160"
"In post","2021","40-49","Legal","London","Male","490","480","59280","63730"
"In post","2021","40-49","Legal","Outside London","Female","1760","1540","41680","39490"
"In post","2021","40-49","Legal","Outside London","Male","785","775","43200","41670"
"In post","2021","40-49","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","London","Female","4445","4100","47160","41760"
"In post","2021","40-49","No function","London","Male","3730","3690","49560","44250"
"In post","2021","40-49","No function","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Outside London","Female","17140","15250","30640","26780"
"In post","2021","40-49","No function","Outside London","Male","13700","13455","32960","31420"
"In post","2021","40-49","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","Overseas","Female","225","225","54810","56150"
"In post","2021","40-49","No function","Overseas","Male","350","350","55680","56470"
"In post","2021","40-49","No function","Unknown","Female","30","30","40670","38390"
"In post","2021","40-49","No function","Unknown","Male","25","25","[c]","[c]"
"In post","2021","40-49","Project Delivery","London","Female","625","585","57650","57800"
"In post","2021","40-49","Project Delivery","London","Male","615","605","58460","59160"
"In post","2021","40-49","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","Outside London","Female","2505","2345","39600","38430"
"In post","2021","40-49","Project Delivery","Outside London","Male","2785","2770","43240","40580"
"In post","2021","40-49","Project Delivery","Overseas","Female","90","90","59340","60720"
"In post","2021","40-49","Project Delivery","Overseas","Male","110","110","56910","57310"
"In post","2021","40-49","Project Delivery","Unknown","Female","5","5","[c]","[c]"
"In post","2021","40-49","Project Delivery","Unknown","Male","5","5","[c]","[c]"
"In post","2021","40-49","Property","London","Female","155","140","40700","34810"
"In post","2021","40-49","Property","London","Male","150","150","45880","41560"
"In post","2021","40-49","Property","Outside London","Female","790","720","32700","31810"
"In post","2021","40-49","Property","Outside London","Male","895","890","35020","32290"
"In post","2021","40-49","Property","Overseas","Female","10","10","[c]","[c]"
"In post","2021","40-49","Property","Overseas","Male","40","40","40670","39410"
"In post","2021","40-49","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","London","Female","90","85","47850","43300"
"In post","2021","40-49","Security","London","Male","130","130","48580","44910"
"In post","2021","40-49","Security","Outside London","Female","355","345","31620","30450"
"In post","2021","40-49","Security","Outside London","Male","1145","1140","31640","32860"
"In post","2021","40-49","Security","Overseas","Female","5","5","[c]","[c]"
