"Status","Year","Disability","Parent_department","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Attorney General's Departments","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","East Wales","Female","15","15","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","East Wales","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Essex","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Essex","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Greater Manchester","Female","30","25","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Greater Manchester","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Hampshire and Isle of Wight","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Hampshire and Isle of Wight","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Inner London - West","Female","225","205","50110","51250"
"In post","2021","Declared disabled","Attorney General's Departments","Inner London - West","Male","140","135","50290","51780"
"In post","2021","Declared disabled","Attorney General's Departments","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Kent","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Lancashire","Female","15","15","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Lancashire","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Merseyside","Female","30","30","38120","30930"
"In post","2021","Declared disabled","Attorney General's Departments","Merseyside","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","North Yorkshire","Female","30","25","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","North Yorkshire","Male","15","10","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Northumberland and Tyne and Wear","Female","20","15","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Northumberland and Tyne and Wear","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Outer London - South","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Outer London - South","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Shropshire and Staffordshire","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","South Yorkshire","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","South Yorkshire","Male","10","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Surrey, East and West Sussex","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Surrey, East and West Sussex","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Tees Valley and Durham","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","West Midlands","Female","35","30","38770","38470"
"In post","2021","Declared disabled","Attorney General's Departments","West Midlands","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","West Wales and The Valleys","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","West Yorkshire","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","West Yorkshire","Male","20","20","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","East Anglia","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","East Anglia","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Greater Manchester","Female","15","15","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Inner London - East","Female","50","50","49940","54700"
"In post","2021","Declared disabled","Cabinet Office","Inner London - East","Male","40","40","52090","54700"
"In post","2021","Declared disabled","Cabinet Office","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Inner London - West","Female","215","210","46890","41820"
"In post","2021","Declared disabled","Cabinet Office","Inner London - West","Male","180","180","47950","42660"
"In post","2021","Declared disabled","Cabinet Office","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Merseyside","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","North Yorkshire","Female","15","15","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","North Yorkshire","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Northumberland and Tyne and Wear","Female","35","30","25670","20800"
"In post","2021","Declared disabled","Cabinet Office","Northumberland and Tyne and Wear","Male","25","25","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","South Yorkshire","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Yorkshire","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Yorkshire","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Inner London - West","Female","15","10","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Inner London - West","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Merseyside","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Merseyside","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Inner London - East","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Inner London - East","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Female","10","10","[c]","[c]"
