"Status","Year","Disability","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Unknown","Home Office","Communications","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Home Office","Counter Fraud","25","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Home Office","Digital, Data and Technology","80","75","51960","47940"
"In post","2021","Declared disabled","Unknown","Home Office","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Home Office","Finance","25","25","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Home Office","Human Resources","80","80","44520","37490"
"In post","2021","Declared disabled","Unknown","Home Office","Intelligence Analysis","125","115","29960","28670"
"In post","2021","Declared disabled","Unknown","Home Office","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Home Office","Operational Delivery","2195","1980","27590","25630"
"In post","2021","Declared disabled","Unknown","Home Office","Operational Research","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Home Office","Other","160","150","32060","29250"
"In post","2021","Declared disabled","Unknown","Home Office","Policy","145","145","48800","42550"
"In post","2021","Declared disabled","Unknown","Home Office","Project Delivery","120","115","44170","41140"
"In post","2021","Declared disabled","Unknown","Home Office","Property","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Home Office","Science and Engineering","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Home Office","Security","35","30","36150","30830"
"In post","2021","Declared disabled","Unknown","Home Office","Social Research","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Home Office","Statistics","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Home Office","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Ministry of Defence","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Ministry of Defence","Intelligence Analysis","80","75","36140","33300"
"In post","2021","Declared disabled","Unknown","Ministry of Defence","Medicine","80","75","50310","38890"
"In post","2021","Declared disabled","Unknown","Ministry of Defence","Operational Delivery","70","65","28680","26670"
"In post","2021","Declared disabled","Unknown","Ministry of Defence","Operational Research","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Ministry of Defence","Other","1040","990","24330","21580"
"In post","2021","Declared disabled","Unknown","Ministry of Defence","Policy","105","100","41840","39320"
"In post","2021","Declared disabled","Unknown","Ministry of Defence","Project Delivery","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Ministry of Defence","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Ministry of Defence","Science and Engineering","140","140","33340","30750"
"In post","2021","Declared disabled","Unknown","Ministry of Defence","Unknown","160","155","35210","33300"
"In post","2021","Declared disabled","Unknown","Other Cabinet Office Agencies","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Other Cabinet Office Agencies","Other","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Other Cabinet Office Agencies","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Scotland Office","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Scotland Office","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Scottish Government","Other","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Scottish Government","Unknown","1035","985","37620","33050"
"In post","2021","Declared disabled","Unknown","Welsh Government","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Welsh Government","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Welsh Government","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Welsh Government","Finance","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Welsh Government","Human Resources","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Welsh Government","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Welsh Government","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Welsh Government","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Welsh Government","Medicine","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Welsh Government","Operational Delivery","95","90","36590","28850"
"In post","2021","Declared disabled","Unknown","Welsh Government","Other","35","30","37190","37410"
"In post","2021","Declared disabled","Unknown","Welsh Government","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Welsh Government","Policy","90","80","40350","37410"
"In post","2021","Declared disabled","Unknown","Welsh Government","Project Delivery","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Welsh Government","Property","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Welsh Government","Science and Engineering","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Welsh Government","Social Research","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Welsh Government","Statistics","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Welsh Government","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Welsh Government","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Attorney General's Departments","Digital, Data and Technology","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Cabinet Office","Unknown","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Chancellor's other departments","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Chancellor's other departments","Other","125","120","73390","67000"
"In post","2021","Declared non-disabled","Analysis","Chancellor's other departments","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Charity Commission","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Charity Commission","Operational Delivery","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Charity Commission","Other","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Charity Commission","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Competition and Markets Authority","Economics","80","75","61150","58490"
"In post","2021","Declared non-disabled","Analysis","Competition and Markets Authority","Intelligence Analysis","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Competition and Markets Authority","Statistics","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Business, Energy and Industrial Strategy","Economics","130","130","42280","34940"
"In post","2021","Declared non-disabled","Analysis","Department for Business, Energy and Industrial Strategy","Human Resources","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Business, Energy and Industrial Strategy","Operational Research","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Business, Energy and Industrial Strategy","Policy","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Business, Energy and Industrial Strategy","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Business, Energy and Industrial Strategy","Statistics","35","35","46010","42610"
"In post","2021","Declared non-disabled","Analysis","Department for Digital, Culture, Media and Sport","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Digital, Culture, Media and Sport","Economics","55","55","54100","59730"
"In post","2021","Declared non-disabled","Analysis","Department for Digital, Culture, Media and Sport","Operational Research","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Digital, Culture, Media and Sport","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Digital, Culture, Media and Sport","Social Research","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Digital, Culture, Media and Sport","Statistics","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Education","Digital, Data and Technology","115","110","43870","42420"
"In post","2021","Declared non-disabled","Analysis","Department for Education","Policy","180","170","46820","46030"
"In post","2021","Declared non-disabled","Analysis","Department for Environment, Food and Rural Affairs","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Environment, Food and Rural Affairs","Operational Delivery","30","30","30970","29430"
"In post","2021","Declared non-disabled","Analysis","Department for Environment, Food and Rural Affairs","Science and Engineering","300","285","32190","29270"
"In post","2021","Declared non-disabled","Analysis","Department for Environment, Food and Rural Affairs","Statistics","65","60","37780","32560"
"In post","2021","Declared non-disabled","Analysis","Department for International Trade","Economics","75","75","45730","51970"
"In post","2021","Declared non-disabled","Analysis","Department for International Trade","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for International Trade","Other","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for International Trade","Policy","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for International Trade","Social Research","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for International Trade","Statistics","30","30","43870","40270"
"In post","2021","Declared non-disabled","Analysis","Department for Transport","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Transport","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Transport","Digital, Data and Technology","30","30","34160","26780"
"In post","2021","Declared non-disabled","Analysis","Department for Transport","Economics","120","115","49040","54110"
"In post","2021","Declared non-disabled","Analysis","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Transport","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Transport","Knowledge and Information Management","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Transport","Operational Research","40","40","38990","34880"
"In post","2021","Declared non-disabled","Analysis","Department for Transport","Other","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Transport","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Transport","Science and Engineering","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Transport","Social Research","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Transport","Statistics","90","85","46900","42890"
"In post","2021","Declared non-disabled","Analysis","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Work and Pensions","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Work and Pensions","Operational Delivery","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Work and Pensions","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Work and Pensions","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Work and Pensions","Statistics","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department of Health and Social Care","Intelligence Analysis","55","55","51810","53360"
"In post","2021","Declared non-disabled","Analysis","Department of Health and Social Care","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department of Health and Social Care","Statistics","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","ESTYN","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","ESTYN","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","ESTYN","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Food Standards Agency","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Food Standards Agency","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Food Standards Agency","Social Research","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Food Standards Agency","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Foreign, Commonwealth and Development Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Foreign, Commonwealth and Development Office","Operational Research","40","40","57760","56900"
"In post","2021","Declared non-disabled","Analysis","HM Land Registry","Finance","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","HM Revenue and Customs","Economics","75","75","48350","37470"
"In post","2021","Declared non-disabled","Analysis","HM Revenue and Customs","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","HM Revenue and Customs","Operational Delivery","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","HM Revenue and Customs","Operational Research","75","70","44550","38630"
"In post","2021","Declared non-disabled","Analysis","HM Revenue and Customs","Social Research","60","55","46860","41930"
"In post","2021","Declared non-disabled","Analysis","HM Revenue and Customs","Statistics","195","190","45500","41760"
"In post","2021","Declared non-disabled","Analysis","HM Revenue and Customs","Tax","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","HM Revenue and Customs","Unknown","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","HM Treasury","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","HM Treasury","Economics","55","55","51120","54840"
"In post","2021","Declared non-disabled","Analysis","HM Treasury","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","HM Treasury","Policy","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","HM Treasury","Statistics","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","HM Treasury","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Ministry of Defence","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Ministry of Defence","Economics","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Ministry of Defence","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Ministry of Defence","Operational Delivery","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Ministry of Defence","Operational Research","165","160","42310","46080"
"In post","2021","Declared non-disabled","Analysis","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Ministry of Defence","Science and Engineering","95","90","35950","37320"
"In post","2021","Declared non-disabled","Analysis","Ministry of Defence","Statistics","135","130","39670","37320"
"In post","2021","Declared non-disabled","Analysis","Ministry of Housing, Communities and Local Government","Economics","60","60","43130","34710"
"In post","2021","Declared non-disabled","Analysis","Ministry of Housing, Communities and Local Government","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Ministry of Housing, Communities and Local Government","Social Research","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Ministry of Housing, Communities and Local Government","Statistics","85","80","47390","43190"
"In post","2021","Declared non-disabled","Analysis","Ministry of Justice","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Ministry of Justice","Economics","35","30","46440","37200"
"In post","2021","Declared non-disabled","Analysis","Ministry of Justice","Finance","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Ministry of Justice","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Ministry of Justice","Operational Delivery","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Ministry of Justice","Operational Research","65","65","47380","42190"
"In post","2021","Declared non-disabled","Analysis","Ministry of Justice","Other","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Ministry of Justice","Project Delivery","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Ministry of Justice","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Ministry of Justice","Social Research","50","50","49700","49430"
"In post","2021","Declared non-disabled","Analysis","Ministry of Justice","Statistics","80","80","45290","40480"
"In post","2021","Declared non-disabled","Analysis","Ministry of Justice","Unknown","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Office for Standards in Education","Social Research","35","30","41510","35010"
"In post","2021","Declared non-disabled","Analysis","Office for Standards in Education","Statistics","95","90","40350","39850"
"In post","2021","Declared non-disabled","Analysis","Office of Gas and Electricity Markets","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Office of Gas and Electricity Markets","Economics","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Office of Gas and Electricity Markets","Finance","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Office of Gas and Electricity Markets","Other","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Office of Gas and Electricity Markets","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Office of Gas and Electricity Markets","Science and Engineering","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Office of Rail and Road","Economics","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Office of Rail and Road","Statistics","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Scottish Government","Statistics","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","UK Export Finance","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","UK Export Finance","Economics","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","UK Export Finance","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","United Kingdom Statistics Authority","Economics","50","50","46250","49100"
"In post","2021","Declared non-disabled","Analysis","United Kingdom Statistics Authority","Operational Delivery","270","250","31640","30130"
"In post","2021","Declared non-disabled","Analysis","United Kingdom Statistics Authority","Operational Research","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","United Kingdom Statistics Authority","Social Research","250","235","40750","37020"
"In post","2021","Declared non-disabled","Analysis","United Kingdom Statistics Authority","Statistics","255","245","45500","49100"
"In post","2021","Declared non-disabled","Analysis","Wales Office","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Water Services Regulation Authority","Economics","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Water Services Regulation Authority","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Welsh Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Attorney General's Departments","Commercial","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Other","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Policy","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","Unknown","315","310","76530","65510"
"In post","2021","Declared non-disabled","Commercial","Chancellor's other departments","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Chancellor's other departments","Other","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Charity Commission","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Competition and Markets Authority","Commercial","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Business, Energy and Industrial Strategy","Commercial","210","205","43270","41870"
"In post","2021","Declared non-disabled","Commercial","Department for Business, Energy and Industrial Strategy","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Digital, Culture, Media and Sport","Commercial","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Digital, Culture, Media and Sport","Operational Delivery","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Education","Commercial","135","130","41620","38280"
"In post","2021","Declared non-disabled","Commercial","Department for Education","Operational Delivery","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","Commercial","110","105","38450","36970"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","Operational Delivery","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","Science and Engineering","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for International Trade","Commercial","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Transport","Commercial","155","145","33650","31040"
"In post","2021","Declared non-disabled","Commercial","Department for Work and Pensions","Commercial","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Work and Pensions","Operational Delivery","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Work and Pensions","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department of Health and Social Care","Commercial","60","55","46620","39630"
"In post","2021","Declared non-disabled","Commercial","ESTYN","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Food Standards Agency","Commercial","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Foreign, Commonwealth and Development Office","Commercial","105","105","45900","41400"
"In post","2021","Declared non-disabled","Commercial","Foreign, Commonwealth and Development Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Foreign, Commonwealth and Development Office","Operational Delivery","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Foreign, Commonwealth and Development Office","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Foreign, Commonwealth and Development Office","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Land Registry","Commercial","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Revenue and Customs","Commercial","50","45","40430","38630"
"In post","2021","Declared non-disabled","Commercial","HM Revenue and Customs","Operational Delivery","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Revenue and Customs","Tax","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Revenue and Customs","Unknown","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Treasury","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Commercial","855","830","37210","34800"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Finance","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Knowledge and Information Management","445","435","32510","29200"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Other","35","35","38270","35440"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Project Delivery","45","45","46200","41330"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Science and Engineering","70","70","42050","41820"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Housing, Communities and Local Government","Commercial","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Housing, Communities and Local Government","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Housing, Communities and Local Government","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Commercial","640","625","47000","44070"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Finance","50","45","31830","29950"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Operational Delivery","60","60","31830","30850"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Justice","Property","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","National Crime Agency","Commercial","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Office for Standards in Education","Commercial","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Office of Qualifications and Examinations Regulation","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Office of Rail and Road","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Other Cabinet Office Agencies","Commercial","75","70","37560","35290"
"In post","2021","Declared non-disabled","Commercial","Scottish Government","Commercial","15","10","[c]","[c]"
