"Status","Year","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Wales","West Wales and The Valleys","Unknown","260","[c]","25620","21590"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","155","[c]","24530","21760"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","85","[c]","24880","24920"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","265","[c]","28930","26670"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Unknown","190","[c]","26100","21590"
"Leaver CS","2021","West Midlands (England)","West Midlands","Heterosexual / straight","395","[c]","31640","25690"
"Leaver CS","2021","West Midlands (England)","West Midlands","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Undeclared","65","[c]","33560","27570"
"Leaver CS","2021","West Midlands (England)","West Midlands","Unknown","610","[c]","32990","26120"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","170","[c]","28600","26930"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","255","[c]","25290","26290"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","135","[c]","34050","27270"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Unknown","90","[c]","34220","29180"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","295","[c]","28610","24700"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Undeclared","45","[c]","32040","27400"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Unknown","290","[c]","29400","26120"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","360","[c]","30310","27570"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Undeclared","60","[c]","27730","26380"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Unknown","525","[c]","29510","26220"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","90","[c]","27150","22860"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","80","[c]","28840","23950"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","35","[c]","23300","21010"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Lincolnshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","Heterosexual / straight","65","[c]","30780","30460"
"Leaver Dept.","2021","East of England","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","Heterosexual / straight","35","[c]","30600","26670"
"Leaver Dept.","2021","East of England","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","Heterosexual / straight","245","[c]","44800","40320"
"Leaver Dept.","2021","London","Inner London - East","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","Unknown","175","[c]","48850","47820"
"Leaver Dept.","2021","London","Inner London - West","Heterosexual / straight","2300","[c]","45190","39600"
"Leaver Dept.","2021","London","Inner London - West","LGBO","265","[c]","43960","38600"
"Leaver Dept.","2021","London","Inner London - West","Undeclared","275","[c]","47430","45000"
"Leaver Dept.","2021","London","Inner London - West","Unknown","1635","[c]","43050","38750"
"Leaver Dept.","2021","London","Outer London - East and North East","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - East and North East","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - South","Heterosexual / straight","140","[c]","39070","33300"
"Leaver Dept.","2021","London","Outer London - South","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - South","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - South","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","Heterosexual / straight","70","[c]","30970","29250"
"Leaver Dept.","2021","London","Outer London - West and North West","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Heterosexual / straight","175","[c]","27430","25310"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Unknown","250","[c]","30390","27570"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","Heterosexual / straight","80","[c]","26630","24310"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cumbria","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cumbria","Unknown","35","[c]","23160","20430"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Heterosexual / straight","195","[c]","29730","27570"
"Leaver Dept.","2021","North West (England)","Greater Manchester","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Unknown","220","[c]","28340","26890"
"Leaver Dept.","2021","North West (England)","Lancashire","Heterosexual / straight","75","[c]","32960","27570"
"Leaver Dept.","2021","North West (England)","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancashire","Unknown","115","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Merseyside","Heterosexual / straight","200","[c]","29140","25040"
"Leaver Dept.","2021","North West (England)","Merseyside","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Merseyside","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Merseyside","Unknown","120","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Heterosexual / straight","35","[c]","51170","44580"
"Leaver Dept.","2021","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Unknown","75","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Heterosexual / straight","65","[c]","33390","27570"
"Leaver Dept.","2021","Scotland","Eastern Scotland","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Unknown","110","[c]","30480","27570"
"Leaver Dept.","2021","Scotland","Highlands and Islands","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Highlands and Islands","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","West Central Scotland","Heterosexual / straight","125","[c]","26790","25490"
"Leaver Dept.","2021","Scotland","West Central Scotland","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","West Central Scotland","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","West Central Scotland","Unknown","145","[c]","29640","26550"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","105","[c]","34710","29250"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Unknown","55","[c]","32230","27570"
"Leaver Dept.","2021","South East (England)","Kent","Heterosexual / straight","55","[c]","29490","29290"
"Leaver Dept.","2021","South East (England)","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Devon","Heterosexual / straight","50","[c]","27450","21950"
"Leaver Dept.","2021","South West (England)","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Devon","Unknown","35","[c]","25440","21100"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","435","[c]","35230","32090"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","40","[c]","31450","27810"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","45","[c]","36730","35570"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","150","[c]","37510","35140"
"Leaver Dept.","2021","Unknown","Unknown","Heterosexual / straight","235","[c]","38120","32000"
"Leaver Dept.","2021","Unknown","Unknown","LGBO","30","[c]","34770","32000"
"Leaver Dept.","2021","Unknown","Unknown","Undeclared","40","[c]","38290","32000"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","400","[c]","33870","32000"
"Leaver Dept.","2021","Wales","East Wales","Heterosexual / straight","190","[c]","34310","30830"
"Leaver Dept.","2021","Wales","East Wales","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","East Wales","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","East Wales","Unknown","180","[c]","36310","30230"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","Heterosexual / straight","125","[c]","27790","26350"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","Unknown","40","[c]","28780","22790"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","60","[c]","25740","21170"
"Leaver Dept.","2021","West Midlands (England)","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Shropshire and Staffordshire","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","Heterosexual / straight","205","[c]","28640","24310"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","Unknown","165","[c]","28450","24410"
"Leaver Dept.","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","40","[c]","37830","32000"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire","Unknown","60","[c]","34940","33300"
"Leaver Dept.","2021","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","105","[c]","34260","30830"
"Leaver Dept.","2021","Yorkshire and The Humber","South Yorkshire","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","South Yorkshire","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","South Yorkshire","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","145","[c]","30830","27570"
"Leaver Dept.","2021","Yorkshire and The Humber","West Yorkshire","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","West Yorkshire","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","West Yorkshire","Unknown","170","[c]","35810","31990"
"New entrant CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","815","[c]","27480","26930"
"New entrant CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","60","[c]","27520","27570"
"New entrant CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","50","[c]","32490","27570"
"New entrant CS","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","385","[c]","26040","25560"
"New entrant CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","555","[c]","25090","22920"
"New entrant CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","45","[c]","25000","26220"
"New entrant CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","250","[c]","23310","22350"
"New entrant CS","2021","East Midlands (England)","Lincolnshire","Heterosexual / straight","210","[c]","27100","26350"
"New entrant CS","2021","East Midlands (England)","Lincolnshire","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Lincolnshire","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Lincolnshire","Unknown","45","[c]","25770","23040"
"New entrant CS","2021","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","585","[c]","27620","27570"
"New entrant CS","2021","East of England","Bedfordshire and Hertfordshire","LGBO","35","[c]","26220","27570"
"New entrant CS","2021","East of England","Bedfordshire and Hertfordshire","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Bedfordshire and Hertfordshire","Unknown","180","[c]","25320","24750"
"New entrant CS","2021","East of England","East Anglia","Heterosexual / straight","980","[c]","27010","27570"
"New entrant CS","2021","East of England","East Anglia","LGBO","85","[c]","24960","24560"
"New entrant CS","2021","East of England","East Anglia","Undeclared","65","[c]","28770","24920"
"New entrant CS","2021","East of England","East Anglia","Unknown","280","[c]","25660","24020"
"New entrant CS","2021","East of England","Essex","Heterosexual / straight","525","[c]","27860","29290"
"New entrant CS","2021","East of England","Essex","LGBO","45","[c]","27280","29290"
"New entrant CS","2021","East of England","Essex","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Essex","Unknown","200","[c]","26970","24880"
"New entrant CS","2021","London","Inner London - East","Heterosexual / straight","2225","[c]","35430","31060"
"New entrant CS","2021","London","Inner London - East","LGBO","215","[c]","33360","31060"
"New entrant CS","2021","London","Inner London - East","Undeclared","285","[c]","37720","31100"
"New entrant CS","2021","London","Inner London - East","Unknown","605","[c]","35030","31060"
"New entrant CS","2021","London","Inner London - West","Heterosexual / straight","4240","[c]","37320","33000"
"New entrant CS","2021","London","Inner London - West","LGBO","565","[c]","36170","32790"
"New entrant CS","2021","London","Inner London - West","Undeclared","445","[c]","37210","33500"
"New entrant CS","2021","London","Inner London - West","Unknown","3090","[c]","38480","32790"
"New entrant CS","2021","London","Outer London - East and North East","Heterosexual / straight","655","[c]","29390","31060"
"New entrant CS","2021","London","Outer London - East and North East","LGBO","40","[c]","29630","31060"
"New entrant CS","2021","London","Outer London - East and North East","Undeclared","35","[c]","29200","31060"
"New entrant CS","2021","London","Outer London - East and North East","Unknown","200","[c]","27670","30150"
"New entrant CS","2021","London","Outer London - South","Heterosexual / straight","520","[c]","32130","31060"
"New entrant CS","2021","London","Outer London - South","LGBO","40","[c]","31500","31060"
"New entrant CS","2021","London","Outer London - South","Undeclared","30","[c]","31280","31060"
"New entrant CS","2021","London","Outer London - South","Unknown","485","[c]","34320","29570"
"New entrant CS","2021","London","Outer London - West and North West","Heterosexual / straight","940","[c]","30780","31060"
"New entrant CS","2021","London","Outer London - West and North West","LGBO","75","[c]","30270","31060"
"New entrant CS","2021","London","Outer London - West and North West","Undeclared","95","[c]","32020","31060"
"New entrant CS","2021","London","Outer London - West and North West","Unknown","325","[c]","28380","28650"
"New entrant CS","2021","North East (England)","Northumberland and Tyne and Wear","Heterosexual / straight","1470","[c]","25210","21010"
"New entrant CS","2021","North East (England)","Northumberland and Tyne and Wear","LGBO","145","[c]","24730","21010"
"New entrant CS","2021","North East (England)","Northumberland and Tyne and Wear","Undeclared","80","[c]","28540","21090"
"New entrant CS","2021","North East (England)","Northumberland and Tyne and Wear","Unknown","860","[c]","23890","21010"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","Heterosexual / straight","455","[c]","23570","21010"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","LGBO","35","[c]","22840","21890"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","Unknown","190","[c]","23880","22350"
"New entrant CS","2021","North West (England)","Cheshire","Heterosexual / straight","490","[c]","28120","27570"
"New entrant CS","2021","North West (England)","Cheshire","LGBO","40","[c]","26840","27570"
"New entrant CS","2021","North West (England)","Cheshire","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Cheshire","Unknown","115","[c]","26730","22850"
"New entrant CS","2021","North West (England)","Cumbria","Heterosexual / straight","85","[c]","28270","24080"
"New entrant CS","2021","North West (England)","Cumbria","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Cumbria","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Cumbria","Unknown","45","[c]","29270","23540"
"New entrant CS","2021","North West (England)","Greater Manchester","Heterosexual / straight","1465","[c]","28660","27570"
"New entrant CS","2021","North West (England)","Greater Manchester","LGBO","200","[c]","26910","27570"
"New entrant CS","2021","North West (England)","Greater Manchester","Undeclared","120","[c]","29680","27570"
"New entrant CS","2021","North West (England)","Greater Manchester","Unknown","895","[c]","26840","24880"
"New entrant CS","2021","North West (England)","Lancashire","Heterosexual / straight","895","[c]","23800","21010"
"New entrant CS","2021","North West (England)","Lancashire","LGBO","85","[c]","22570","21010"
"New entrant CS","2021","North West (England)","Lancashire","Undeclared","40","[c]","24070","21010"
"New entrant CS","2021","North West (England)","Lancashire","Unknown","270","[c]","22850","21010"
"New entrant CS","2021","North West (England)","Merseyside","Heterosexual / straight","665","[c]","27010","25480"
"New entrant CS","2021","North West (England)","Merseyside","LGBO","65","[c]","24070","24690"
"New entrant CS","2021","North West (England)","Merseyside","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Merseyside","Unknown","485","[c]","25150","21430"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Heterosexual / straight","140","[c]","25770","20920"
"New entrant CS","2021","Northern Ireland","Northern Ireland","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Unknown","190","[c]","23150","20140"
"New entrant CS","2021","Overseas","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Eastern Scotland","Heterosexual / straight","875","[c]","28230","26160"
"New entrant CS","2021","Scotland","Eastern Scotland","LGBO","110","[c]","27120","26350"
