"Status","Year","Age","Ethnicity","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","White","North West (England)","Merseyside","435","310","25750","21440"
"In post","2021","65+","White","Northern Ireland","Northern Ireland","80","60","26920","21430"
"In post","2021","65+","White","Overseas","Overseas","15","15","[c]","[c]"
"In post","2021","65+","White","Scotland","Eastern Scotland","305","245","32480","27570"
"In post","2021","65+","White","Scotland","Highlands and Islands","45","35","25880","26530"
"In post","2021","65+","White","Scotland","North Eastern Scotland","30","25","38810","29190"
"In post","2021","65+","White","Scotland","Southern Scotland","130","95","25760","26120"
"In post","2021","65+","White","Scotland","West Central Scotland","315","225","26970","22220"
"In post","2021","65+","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","275","225","31820","27570"
"In post","2021","65+","White","South East (England)","Hampshire and Isle of Wight","590","455","28800","23720"
"In post","2021","65+","White","South East (England)","Kent","160","120","28370","26780"
"In post","2021","65+","White","South East (England)","Surrey, East and West Sussex","240","180","28240","26340"
"In post","2021","65+","White","South West (England)","Cornwall and Isles of Scilly","45","35","25300","21830"
"In post","2021","65+","White","South West (England)","Devon","195","145","28080","26120"
"In post","2021","65+","White","South West (England)","Dorset and Somerset","180","140","27740","27320"
"In post","2021","65+","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","570","455","37080","32880"
"In post","2021","65+","White","Unknown","Unknown","20","15","[c]","[c]"
"In post","2021","65+","White","Wales","East Wales","370","270","31180","27460"
"In post","2021","65+","White","Wales","West Wales and The Valleys","340","240","27040","22430"
"In post","2021","65+","White","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","105","85","25420","24150"
"In post","2021","65+","White","West Midlands (England)","Shropshire and Staffordshire","185","145","28790","26670"
"In post","2021","65+","White","West Midlands (England)","West Midlands","240","175","29250","27370"
"In post","2021","65+","White","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","85","65","26710","26930"
"In post","2021","65+","White","Yorkshire and The Humber","North Yorkshire","110","85","28650","25460"
"In post","2021","65+","White","Yorkshire and The Humber","South Yorkshire","155","105","27210","25180"
"In post","2021","65+","White","Yorkshire and The Humber","West Yorkshire","255","180","28350","27570"
"In post","2021","Unknown","Asian","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","London","Inner London - West","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Northern Ireland","Northern Ireland","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other ethnicity","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
