"Status","Year","Age","Ethnicity","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Black","East of England","Outside London","35","30","32300","29410"
"In post","2021","60-64","Black","London","London","740","685","32380","30630"
"In post","2021","60-64","Black","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","North West (England)","Outside London","40","35","28580","27570"
"In post","2021","60-64","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","60-64","Black","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","South East (England)","Outside London","60","50","29130","26990"
"In post","2021","60-64","Black","South West (England)","Outside London","35","30","30680","31280"
"In post","2021","60-64","Black","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Black","Wales","Outside London","10","10","[c]","[c]"
"In post","2021","60-64","Black","West Midlands (England)","Outside London","120","105","27290","26120"
"In post","2021","60-64","Black","Yorkshire and The Humber","Outside London","35","30","29630","27570"
"In post","2021","60-64","Chinese","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","East of England","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Chinese","London","London","20","15","[c]","[c]"
"In post","2021","60-64","Chinese","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Chinese","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","South East (England)","Outside London","10","10","[c]","[c]"
"In post","2021","60-64","Chinese","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chinese","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","East Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","60-64","Mixed","East of England","Outside London","20","20","[c]","[c]"
"In post","2021","60-64","Mixed","London","London","120","110","37780","32090"
"In post","2021","60-64","Mixed","North East (England)","Outside London","10","5","[c]","[c]"
"In post","2021","60-64","Mixed","North West (England)","Outside London","40","30","32150","27090"
"In post","2021","60-64","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","60-64","Mixed","Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Mixed","South East (England)","Outside London","45","40","31280","25840"
"In post","2021","60-64","Mixed","South West (England)","Outside London","25","20","[c]","[c]"
"In post","2021","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Mixed","Wales","Outside London","20","15","[c]","[c]"
"In post","2021","60-64","Mixed","West Midlands (England)","Outside London","25","20","[c]","[c]"
"In post","2021","60-64","Mixed","Yorkshire and The Humber","Outside London","25","20","[c]","[c]"
"In post","2021","60-64","Other ethnicity","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Other ethnicity","East of England","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Other ethnicity","London","London","85","75","43170","32520"
"In post","2021","60-64","Other ethnicity","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Other ethnicity","North West (England)","Outside London","15","15","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Scotland","Outside London","10","5","[c]","[c]"
"In post","2021","60-64","Other ethnicity","South East (England)","Outside London","15","15","[c]","[c]"
"In post","2021","60-64","Other ethnicity","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Wales","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Other ethnicity","West Midlands (England)","Outside London","15","10","[c]","[c]"
"In post","2021","60-64","Other ethnicity","Yorkshire and The Humber","Outside London","15","10","[c]","[c]"
"In post","2021","60-64","Undeclared","East Midlands (England)","Outside London","95","80","27530","27570"
"In post","2021","60-64","Undeclared","East of England","Outside London","130","110","30090","28130"
"In post","2021","60-64","Undeclared","London","London","385","330","38680","32090"
"In post","2021","60-64","Undeclared","North East (England)","Outside London","80","65","27980","21440"
"In post","2021","60-64","Undeclared","North West (England)","Outside London","245","185","31610","27570"
"In post","2021","60-64","Undeclared","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Undeclared","Overseas","Overseas","10","10","[c]","[c]"
"In post","2021","60-64","Undeclared","Scotland","Outside London","175","130","31890","27570"
"In post","2021","60-64","Undeclared","South East (England)","Outside London","260","215","31810","28450"
"In post","2021","60-64","Undeclared","South West (England)","Outside London","245","205","36140","33180"
"In post","2021","60-64","Undeclared","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Undeclared","Wales","Outside London","120","100","29520","27570"
"In post","2021","60-64","Undeclared","West Midlands (England)","Outside London","130","105","27950","27150"
"In post","2021","60-64","Undeclared","Yorkshire and The Humber","Outside London","135","110","28580","26930"
"In post","2021","60-64","Unknown","East Midlands (England)","Outside London","130","115","29090","25560"
"In post","2021","60-64","Unknown","East of England","Outside London","135","115","30550","27570"
"In post","2021","60-64","Unknown","London","London","455","415","42980","36160"
"In post","2021","60-64","Unknown","North East (England)","Outside London","280","210","24270","21440"
"In post","2021","60-64","Unknown","North West (England)","Outside London","375","315","26530","21440"
"In post","2021","60-64","Unknown","Northern Ireland","Outside London","15","15","[c]","[c]"
"In post","2021","60-64","Unknown","Overseas","Overseas","15","15","[c]","[c]"
"In post","2021","60-64","Unknown","Scotland","Outside London","735","580","30470","26550"
"In post","2021","60-64","Unknown","South East (England)","Outside London","270","225","28080","25560"
"In post","2021","60-64","Unknown","South West (England)","Outside London","195","170","29970","27520"
"In post","2021","60-64","Unknown","Unknown","Unknown","135","135","40540","37000"
"In post","2021","60-64","Unknown","Wales","Outside London","190","155","27820","21590"
"In post","2021","60-64","Unknown","West Midlands (England)","Outside London","180","150","28500","24920"
"In post","2021","60-64","Unknown","Yorkshire and The Humber","Outside London","205","170","29010","25520"
"In post","2021","60-64","White","East Midlands (England)","Outside London","1390","1145","28680","27130"
"In post","2021","60-64","White","East of England","Outside London","1720","1460","29730","27570"
"In post","2021","60-64","White","London","London","3080","2725","45380","38030"
"In post","2021","60-64","White","North East (England)","Outside London","2470","1830","26340","21440"
"In post","2021","60-64","White","North West (England)","Outside London","3905","3060","28190","26580"
"In post","2021","60-64","White","Northern Ireland","Outside London","240","205","26800","22330"
"In post","2021","60-64","White","Overseas","Overseas","150","150","56270","54540"
"In post","2021","60-64","White","Scotland","Outside London","3090","2460","30430","27570"
"In post","2021","60-64","White","South East (England)","Outside London","3355","2845","30500","27570"
"In post","2021","60-64","White","South West (England)","Outside London","3100","2640","33680","29060"
"In post","2021","60-64","White","Unknown","Unknown","80","65","36600","33300"
"In post","2021","60-64","White","Wales","Outside London","2480","1920","30270","26780"
"In post","2021","60-64","White","West Midlands (England)","Outside London","1885","1550","29800","27570"
"In post","2021","60-64","White","Yorkshire and The Humber","Outside London","2320","1825","29780","27570"
"In post","2021","65+","Asian","East Midlands (England)","Outside London","20","15","[c]","[c]"
"In post","2021","65+","Asian","East of England","Outside London","25","20","[c]","[c]"
"In post","2021","65+","Asian","London","London","465","365","30360","27490"
"In post","2021","65+","Asian","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","North West (England)","Outside London","20","15","[c]","[c]"
"In post","2021","65+","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Asian","Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","65+","Asian","South East (England)","Outside London","55","40","28430","26620"
"In post","2021","65+","Asian","South West (England)","Outside London","15","10","[c]","[c]"
"In post","2021","65+","Asian","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","65+","Asian","Wales","Outside London","10","5","[c]","[c]"
"In post","2021","65+","Asian","West Midlands (England)","Outside London","25","20","[c]","[c]"
"In post","2021","65+","Asian","Yorkshire and The Humber","Outside London","10","5","[c]","[c]"
"In post","2021","65+","Black","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","East of England","Outside London","10","10","[c]","[c]"
"In post","2021","65+","Black","London","London","225","195","29890","26280"
"In post","2021","65+","Black","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","South East (England)","Outside London","20","20","[c]","[c]"
"In post","2021","65+","Black","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","65+","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Black","Wales","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Black","West Midlands (England)","Outside London","20","15","[c]","[c]"
"In post","2021","65+","Black","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2021","65+","Chinese","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","London","London","15","10","[c]","[c]"
"In post","2021","65+","Chinese","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Chinese","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Chinese","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","East of England","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Mixed","London","London","30","25","[c]","[c]"
"In post","2021","65+","Mixed","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","North West (England)","Outside London","15","10","[c]","[c]"
"In post","2021","65+","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","South East (England)","Outside London","15","15","[c]","[c]"
"In post","2021","65+","Mixed","South West (England)","Outside London","10","5","[c]","[c]"
"In post","2021","65+","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Wales","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Mixed","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Mixed","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","London","London","35","25","38020","30460"
"In post","2021","65+","Other ethnicity","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other ethnicity","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Midlands (England)","Outside London","20","15","[c]","[c]"
"In post","2021","65+","Undeclared","East of England","Outside London","55","40","30010","27570"
"In post","2021","65+","Undeclared","London","London","145","115","38840","31880"
"In post","2021","65+","Undeclared","North East (England)","Outside London","30","25","25590","21440"
"In post","2021","65+","Undeclared","North West (England)","Outside London","70","50","27970","26580"
"In post","2021","65+","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Scotland","Outside London","45","30","31510","27570"
"In post","2021","65+","Undeclared","South East (England)","Outside London","90","65","29750","27570"
"In post","2021","65+","Undeclared","South West (England)","Outside London","85","65","34540","30510"
"In post","2021","65+","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Wales","Outside London","35","30","34140","28550"
"In post","2021","65+","Undeclared","West Midlands (England)","Outside London","40","25","26950","26500"
"In post","2021","65+","Undeclared","Yorkshire and The Humber","Outside London","35","30","29460","27570"
"In post","2021","65+","Unknown","East Midlands (England)","Outside London","50","35","29310","23820"
"In post","2021","65+","Unknown","East of England","Outside London","55","45","27440","24180"
"In post","2021","65+","Unknown","London","London","190","160","40530","32520"
"In post","2021","65+","Unknown","North East (England)","Outside London","75","50","23480","21420"
"In post","2021","65+","Unknown","North West (England)","Outside London","105","75","26620","21440"
"In post","2021","65+","Unknown","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Scotland","Outside London","185","140","29470","24110"
"In post","2021","65+","Unknown","South East (England)","Outside London","110","85","28890","24150"
"In post","2021","65+","Unknown","South West (England)","Outside London","75","55","32360","27440"
"In post","2021","65+","Unknown","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","65+","Unknown","Wales","Outside London","65","50","30470","21590"
"In post","2021","65+","Unknown","West Midlands (England)","Outside London","65","50","29500","25560"
"In post","2021","65+","Unknown","Yorkshire and The Humber","Outside London","50","40","33620","26500"
"In post","2021","65+","White","East Midlands (England)","Outside London","360","275","27930","26060"
"In post","2021","65+","White","East of England","Outside London","535","405","28390","26780"
"In post","2021","65+","White","London","London","1120","925","41370","32740"
"In post","2021","65+","White","North East (England)","Outside London","575","405","24750","21440"
"In post","2021","65+","White","North West (England)","Outside London","1135","815","26950","24250"
"In post","2021","65+","White","Northern Ireland","Outside London","80","60","26920","21430"
"In post","2021","65+","White","Overseas","Overseas","15","15","[c]","[c]"
"In post","2021","65+","White","Scotland","Outside London","825","625","29210","26120"
"In post","2021","65+","White","South East (England)","Outside London","1260","985","29290","26340"
"In post","2021","65+","White","South West (England)","Outside London","990","775","33080","27570"
"In post","2021","65+","White","Unknown","Unknown","20","15","[c]","[c]"
"In post","2021","65+","White","Wales","Outside London","715","510","29200","23840"
"In post","2021","65+","White","West Midlands (England)","Outside London","530","405","28320","26670"
"In post","2021","65+","White","Yorkshire and The Humber","Outside London","605","435","27880","26670"
"In post","2021","Unknown","Asian","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Asian","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Black","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","London","London","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Northern Ireland","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Asian","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Black","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Chinese","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Mixed","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other ethnicity","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other ethnicity","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other ethnicity","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Other ethnicity","North East (England)","Outside London","[c]","[c]","[c]","[c]"
