"Status","Year","Region_ITL1","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","London","Inner London - East","London","LGBO","215","[c]","33360","31060"
"New entrant CS","2021","London","Inner London - East","London","Undeclared","285","[c]","37720","31100"
"New entrant CS","2021","London","Inner London - East","London","Unknown","605","[c]","35030","31060"
"New entrant CS","2021","London","Inner London - West","London","Heterosexual / straight","4240","[c]","37320","33000"
"New entrant CS","2021","London","Inner London - West","London","LGBO","565","[c]","36170","32790"
"New entrant CS","2021","London","Inner London - West","London","Undeclared","445","[c]","37210","33500"
"New entrant CS","2021","London","Inner London - West","London","Unknown","3090","[c]","38480","32790"
"New entrant CS","2021","London","Outer London - East and North East","London","Heterosexual / straight","655","[c]","29390","31060"
"New entrant CS","2021","London","Outer London - East and North East","London","LGBO","40","[c]","29630","31060"
"New entrant CS","2021","London","Outer London - East and North East","London","Undeclared","35","[c]","29200","31060"
"New entrant CS","2021","London","Outer London - East and North East","London","Unknown","200","[c]","27670","30150"
"New entrant CS","2021","London","Outer London - South","London","Heterosexual / straight","520","[c]","32130","31060"
"New entrant CS","2021","London","Outer London - South","London","LGBO","40","[c]","31500","31060"
"New entrant CS","2021","London","Outer London - South","London","Undeclared","30","[c]","31280","31060"
"New entrant CS","2021","London","Outer London - South","London","Unknown","485","[c]","34320","29570"
"New entrant CS","2021","London","Outer London - West and North West","London","Heterosexual / straight","940","[c]","30780","31060"
"New entrant CS","2021","London","Outer London - West and North West","London","LGBO","75","[c]","30270","31060"
"New entrant CS","2021","London","Outer London - West and North West","London","Undeclared","95","[c]","32020","31060"
"New entrant CS","2021","London","Outer London - West and North West","London","Unknown","325","[c]","28380","28650"
"New entrant CS","2021","North East (England)","Northumberland and Tyne and Wear","Outside London","Heterosexual / straight","1470","[c]","25210","21010"
"New entrant CS","2021","North East (England)","Northumberland and Tyne and Wear","Outside London","LGBO","145","[c]","24730","21010"
"New entrant CS","2021","North East (England)","Northumberland and Tyne and Wear","Outside London","Undeclared","80","[c]","28540","21090"
"New entrant CS","2021","North East (England)","Northumberland and Tyne and Wear","Outside London","Unknown","860","[c]","23890","21010"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","Outside London","Heterosexual / straight","455","[c]","23570","21010"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","Outside London","LGBO","35","[c]","22840","21890"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","North East (England)","Tees Valley and Durham","Outside London","Unknown","190","[c]","23880","22350"
"New entrant CS","2021","North West (England)","Cheshire","Outside London","Heterosexual / straight","490","[c]","28120","27570"
"New entrant CS","2021","North West (England)","Cheshire","Outside London","LGBO","40","[c]","26840","27570"
"New entrant CS","2021","North West (England)","Cheshire","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Cheshire","Outside London","Unknown","115","[c]","26730","22850"
"New entrant CS","2021","North West (England)","Cumbria","Outside London","Heterosexual / straight","85","[c]","28270","24080"
"New entrant CS","2021","North West (England)","Cumbria","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Cumbria","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Cumbria","Outside London","Unknown","45","[c]","29270","23540"
"New entrant CS","2021","North West (England)","Greater Manchester","Outside London","Heterosexual / straight","1465","[c]","28660","27570"
"New entrant CS","2021","North West (England)","Greater Manchester","Outside London","LGBO","200","[c]","26910","27570"
"New entrant CS","2021","North West (England)","Greater Manchester","Outside London","Undeclared","120","[c]","29680","27570"
"New entrant CS","2021","North West (England)","Greater Manchester","Outside London","Unknown","895","[c]","26840","24880"
"New entrant CS","2021","North West (England)","Lancashire","Outside London","Heterosexual / straight","895","[c]","23800","21010"
"New entrant CS","2021","North West (England)","Lancashire","Outside London","LGBO","85","[c]","22570","21010"
"New entrant CS","2021","North West (England)","Lancashire","Outside London","Undeclared","40","[c]","24070","21010"
"New entrant CS","2021","North West (England)","Lancashire","Outside London","Unknown","270","[c]","22850","21010"
"New entrant CS","2021","North West (England)","Merseyside","Outside London","Heterosexual / straight","665","[c]","27010","25480"
"New entrant CS","2021","North West (England)","Merseyside","Outside London","LGBO","65","[c]","24070","24690"
"New entrant CS","2021","North West (England)","Merseyside","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Merseyside","Outside London","Unknown","485","[c]","25150","21430"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Outside London","Heterosexual / straight","140","[c]","25770","20920"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Outside London","Unknown","190","[c]","23150","20140"
"New entrant CS","2021","Overseas","Overseas","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Overseas","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Eastern Scotland","Outside London","Heterosexual / straight","875","[c]","28230","26160"
"New entrant CS","2021","Scotland","Eastern Scotland","Outside London","LGBO","110","[c]","27120","26350"
"New entrant CS","2021","Scotland","Eastern Scotland","Outside London","Undeclared","135","[c]","26460","20850"
"New entrant CS","2021","Scotland","Eastern Scotland","Outside London","Unknown","970","[c]","30030","25560"
"New entrant CS","2021","Scotland","Highlands and Islands","Outside London","Heterosexual / straight","130","[c]","24920","21590"
"New entrant CS","2021","Scotland","Highlands and Islands","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Highlands and Islands","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Highlands and Islands","Outside London","Unknown","60","[c]","25770","21710"
"New entrant CS","2021","Scotland","North Eastern Scotland","Outside London","Heterosexual / straight","90","[c]","27860","27570"
"New entrant CS","2021","Scotland","North Eastern Scotland","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","North Eastern Scotland","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","North Eastern Scotland","Outside London","Unknown","75","[c]","28020","25980"
"New entrant CS","2021","Scotland","Southern Scotland","Outside London","Heterosexual / straight","230","[c]","25070","26160"
"New entrant CS","2021","Scotland","Southern Scotland","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Southern Scotland","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Southern Scotland","Outside London","Unknown","215","[c]","21980","20140"
"New entrant CS","2021","Scotland","West Central Scotland","Outside London","Heterosexual / straight","860","[c]","27020","23450"
"New entrant CS","2021","Scotland","West Central Scotland","Outside London","LGBO","115","[c]","26430","24450"
"New entrant CS","2021","Scotland","West Central Scotland","Outside London","Undeclared","60","[c]","29470","23450"
"New entrant CS","2021","Scotland","West Central Scotland","Outside London","Unknown","490","[c]","27130","23450"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","810","[c]","28960","27570"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","65","[c]","27600","27570"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","55","[c]","28810","27570"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","325","[c]","28340","26470"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","1255","[c]","28750","27570"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","Outside London","LGBO","110","[c]","26410","27570"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","Outside London","Undeclared","90","[c]","29370","27570"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","Outside London","Unknown","420","[c]","28890","24880"
"New entrant CS","2021","South East (England)","Kent","Outside London","Heterosexual / straight","715","[c]","27420","29290"
"New entrant CS","2021","South East (England)","Kent","Outside London","LGBO","70","[c]","27910","29290"
"New entrant CS","2021","South East (England)","Kent","Outside London","Undeclared","40","[c]","27600","29290"
"New entrant CS","2021","South East (England)","Kent","Outside London","Unknown","320","[c]","24720","24620"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","Outside London","Heterosexual / straight","885","[c]","27240","27570"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","Outside London","LGBO","125","[c]","26210","27570"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","Outside London","Undeclared","70","[c]","27860","27570"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","Outside London","Unknown","275","[c]","26040","25770"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","130","[c]","25890","27570"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","Outside London","Unknown","35","[c]","31600","27570"
"New entrant CS","2021","South West (England)","Devon","Outside London","Heterosexual / straight","615","[c]","25130","22350"
"New entrant CS","2021","South West (England)","Devon","Outside London","LGBO","65","[c]","24490","23140"
"New entrant CS","2021","South West (England)","Devon","Outside London","Undeclared","35","[c]","25610","22850"
"New entrant CS","2021","South West (England)","Devon","Outside London","Unknown","340","[c]","28810","25270"
"New entrant CS","2021","South West (England)","Dorset and Somerset","Outside London","Heterosexual / straight","330","[c]","25350","25850"
"New entrant CS","2021","South West (England)","Dorset and Somerset","Outside London","LGBO","40","[c]","24630","22890"
"New entrant CS","2021","South West (England)","Dorset and Somerset","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Dorset and Somerset","Outside London","Unknown","125","[c]","26780","22850"
"New entrant CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","2235","[c]","30730","27570"
"New entrant CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","185","[c]","27830","27570"
"New entrant CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","175","[c]","31540","27570"
"New entrant CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","610","[c]","29320","26350"
"New entrant CS","2021","Unknown","Unknown","Unknown","Heterosexual / straight","305","[c]","30450","27570"
"New entrant CS","2021","Unknown","Unknown","Unknown","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","Unknown","535","[c]","36780","28000"
"New entrant CS","2021","Wales","East Wales","Outside London","Heterosexual / straight","1000","[c]","27360","24000"
"New entrant CS","2021","Wales","East Wales","Outside London","LGBO","135","[c]","26730","23910"
"New entrant CS","2021","Wales","East Wales","Outside London","Undeclared","60","[c]","29570","27570"
"New entrant CS","2021","Wales","East Wales","Outside London","Unknown","740","[c]","25830","23050"
"New entrant CS","2021","Wales","West Wales and The Valleys","Outside London","Heterosexual / straight","640","[c]","24810","21590"
"New entrant CS","2021","Wales","West Wales and The Valleys","Outside London","LGBO","65","[c]","23290","21590"
"New entrant CS","2021","Wales","West Wales and The Valleys","Outside London","Undeclared","30","[c]","22850","21030"
"New entrant CS","2021","Wales","West Wales and The Valleys","Outside London","Unknown","280","[c]","23120","21590"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","305","[c]","25850","22920"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","60","[c]","25060","21050"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","Outside London","Heterosexual / straight","670","[c]","26030","24920"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","Outside London","LGBO","70","[c]","23510","22920"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","Outside London","Unknown","285","[c]","25170","22850"
"New entrant CS","2021","West Midlands (England)","West Midlands","Outside London","Heterosexual / straight","1220","[c]","29380","27570"
"New entrant CS","2021","West Midlands (England)","West Midlands","Outside London","LGBO","105","[c]","27530","27570"
"New entrant CS","2021","West Midlands (England)","West Midlands","Outside London","Undeclared","85","[c]","30410","27570"
"New entrant CS","2021","West Midlands (England)","West Midlands","Outside London","Unknown","595","[c]","27830","22570"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","260","[c]","24920","24000"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","140","[c]","23870","22350"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Outside London","Heterosexual / straight","395","[c]","30640","27570"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Outside London","LGBO","35","[c]","27940","27570"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Outside London","Unknown","100","[c]","26150","23540"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Outside London","Heterosexual / straight","625","[c]","27220","25000"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Outside London","LGBO","65","[c]","24800","22920"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Outside London","Undeclared","40","[c]","27530","25000"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Outside London","Unknown","305","[c]","27300","22850"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Outside London","Heterosexual / straight","1260","[c]","27940","27570"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Outside London","LGBO","170","[c]","27090","27570"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Outside London","Undeclared","85","[c]","29550","27570"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Outside London","Unknown","970","[c]","28260","24880"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-16, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","","",""
"Region_ITL2","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","","",""
"","ITL 2 divides into Northern Ireland, counties in England (most grouped), groups of districts in Greater London, groups of unitary authorities in Wales, groups of council areas in Scotland.","","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
