"Status","Year","Parent_department","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Attorney General's Departments","East Cumbria","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Kent","Female","80","70","37110","30110"
"In post","2021","Attorney General's Departments","East Kent","Male","45","45","43570","40000"
"In post","2021","Attorney General's Departments","Flintshire and Wrexham","Female","50","45","39110","34480"
"In post","2021","Attorney General's Departments","Flintshire and Wrexham","Male","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Haringey and Islington","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Haringey and Islington","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Harrow and Hillingdon","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Heart of Essex","Female","135","120","40170","34140"
"In post","2021","Attorney General's Departments","Heart of Essex","Male","55","50","43630","36240"
"In post","2021","Attorney General's Departments","Hertfordshire","Female","115","100","38990","30110"
"In post","2021","Attorney General's Departments","Hertfordshire","Male","55","55","49620","51120"
"In post","2021","Attorney General's Departments","Hounslow and Richmond upon Thames","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Kingston upon Hull, City of","Female","50","45","37270","28430"
"In post","2021","Attorney General's Departments","Kingston upon Hull, City of","Male","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Leeds","Female","255","225","39750","37890"
"In post","2021","Attorney General's Departments","Leeds","Male","130","125","46290","49210"
"In post","2021","Attorney General's Departments","Leicester","Female","100","90","37020","33310"
"In post","2021","Attorney General's Departments","Leicester","Male","40","40","43920","48830"
"In post","2021","Attorney General's Departments","Lewisham and Southwark","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Lewisham and Southwark","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Liverpool","Female","240","225","35850","28430"
"In post","2021","Attorney General's Departments","Liverpool","Male","125","125","40890","38180"
"In post","2021","Attorney General's Departments","Manchester","Female","245","215","39720","33900"
"In post","2021","Attorney General's Departments","Manchester","Male","120","120","44360","48080"
"In post","2021","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Mid Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Mid Lancashire","Female","110","100","38190","32890"
"In post","2021","Attorney General's Departments","Mid Lancashire","Male","65","65","43340","48080"
"In post","2021","Attorney General's Departments","Northumberland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Northumberland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Norwich and East Norfolk","Female","50","45","31690","26960"
"In post","2021","Attorney General's Departments","Norwich and East Norfolk","Male","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Nottingham","Female","175","160","36680","28430"
"In post","2021","Attorney General's Departments","Nottingham","Male","90","90","38510","34480"
"In post","2021","Attorney General's Departments","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Peterborough","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Peterborough","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Portsmouth","Female","70","65","36650","30110"
"In post","2021","Attorney General's Departments","Portsmouth","Male","40","35","42820","39880"
"In post","2021","Attorney General's Departments","Redbridge and Waltham Forest","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Redbridge and Waltham Forest","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Sheffield","Female","100","85","34320","28430"
"In post","2021","Attorney General's Departments","Sheffield","Male","40","40","39800","34480"
"In post","2021","Attorney General's Departments","Shropshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","South Hampshire","Female","100","90","46040","45530"
"In post","2021","Attorney General's Departments","South Hampshire","Male","50","50","45410","50520"
"In post","2021","Attorney General's Departments","South Teesside","Female","70","60","36990","28430"
"In post","2021","Attorney General's Departments","South Teesside","Male","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Stoke-on-Trent","Female","50","45","39920","48080"
"In post","2021","Attorney General's Departments","Stoke-on-Trent","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Suffolk","Female","25","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Suffolk","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Swansea","Female","55","50","39220","33310"
"In post","2021","Attorney General's Departments","Swansea","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Tyneside","Female","160","140","36090","28430"
"In post","2021","Attorney General's Departments","Tyneside","Male","85","80","41760","48080"
"In post","2021","Attorney General's Departments","Wakefield","Female","40","35","33960","29280"
"In post","2021","Attorney General's Departments","Wakefield","Male","30","30","38730","30130"
"In post","2021","Attorney General's Departments","Warrington","Female","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Warrington","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Cumbria","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Northamptonshire","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Surrey","Female","40","40","40650","40000"
"In post","2021","Attorney General's Departments","West Surrey","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Westminster","Female","2825","2600","50040","51250"
"In post","2021","Attorney General's Departments","Westminster","Male","1675","1640","51380","51250"
"In post","2021","Attorney General's Departments","Wiltshire","Female","15","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Wiltshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Worcestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Worcestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","York","Female","195","170","45790","51470"
"In post","2021","Attorney General's Departments","York","Male","125","120","49250","55610"
"In post","2021","Cabinet Office","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","25","25","[c]","[c]"
"In post","2021","Cabinet Office","Belfast","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Berkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Berkshire","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Birmingham","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Birmingham","Male","15","15","[c]","[c]"
"In post","2021","Cabinet Office","Blackpool","Female","20","20","[c]","[c]"
"In post","2021","Cabinet Office","Blackpool","Male","20","20","[c]","[c]"
"In post","2021","Cabinet Office","Bradford","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Bradford","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Bristol, City of","Female","35","30","39300","37300"
"In post","2021","Cabinet Office","Bristol, City of","Male","30","30","47420","49700"
"In post","2021","Cabinet Office","Buckinghamshire CC","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Buckinghamshire CC","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Cambridgeshire CC","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Cambridgeshire CC","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Camden and City of London","Female","40","35","50970","54700"
"In post","2021","Cabinet Office","Camden and City of London","Male","60","55","56290","56340"
"In post","2021","Cabinet Office","Cardiff and Vale of Glamorgan","Female","20","20","[c]","[c]"
"In post","2021","Cabinet Office","Cardiff and Vale of Glamorgan","Male","15","15","[c]","[c]"
"In post","2021","Cabinet Office","Central Hampshire","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office","Central Hampshire","Male","25","20","[c]","[c]"
"In post","2021","Cabinet Office","City of Edinburgh","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office","City of Edinburgh","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Coventry","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Coventry","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Croydon","Female","30","30","[c]","[c]"
"In post","2021","Cabinet Office","Croydon","Male","20","20","[c]","[c]"
"In post","2021","Cabinet Office","Darlington","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Darlington","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Devon CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Devon CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Dorset CC","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Dorset CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Glasgow City","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Glasgow City","Male","15","15","[c]","[c]"
"In post","2021","Cabinet Office","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South East","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South West","Female","100","95","44200","38410"
"In post","2021","Cabinet Office","Greater Manchester South West","Male","70","70","46580","49700"
"In post","2021","Cabinet Office","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lambeth","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Lambeth","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Leeds","Female","105","100","47700","40250"
"In post","2021","Cabinet Office","Leeds","Male","85","80","46360","40250"
"In post","2021","Cabinet Office","Lewisham and Southwark","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Lewisham and Southwark","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Liverpool","Female","60","55","46930","49700"
"In post","2021","Cabinet Office","Liverpool","Male","65","65","51310","49700"
"In post","2021","Cabinet Office","Manchester","Female","55","55","42720","33300"
"In post","2021","Cabinet Office","Manchester","Male","40","40","51340","49700"
"In post","2021","Cabinet Office","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Mid Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Milton Keynes","Female","50","45","28550","26670"
"In post","2021","Cabinet Office","Milton Keynes","Male","40","40","31660","33300"
"In post","2021","Cabinet Office","Monmouthshire and Newport","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office","Monmouthshire and Newport","Male","15","15","[c]","[c]"
"In post","2021","Cabinet Office","North Hampshire","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","North Hampshire","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Norwich and East Norfolk","Female","50","45","45630","39370"
"In post","2021","Cabinet Office","Norwich and East Norfolk","Male","45","45","46660","49700"
"In post","2021","Cabinet Office","Nottingham","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Nottingham","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Peterborough","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Peterborough","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Plymouth","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Portsmouth","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office","Portsmouth","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Sefton","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Sefton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Sheffield","Female","55","55","46160","40160"
"In post","2021","Cabinet Office","Sheffield","Male","45","45","48050","49700"
"In post","2021","Cabinet Office","South Hampshire","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office","South Hampshire","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office","South Lanarkshire","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office","South Lanarkshire","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","South Teesside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South Teesside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Suffolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Suffolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Swansea","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Telford and Wrekin","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Telford and Wrekin","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Tower Hamlets","Female","435","425","48900","54700"
"In post","2021","Cabinet Office","Tower Hamlets","Male","435","430","54470","54700"
"In post","2021","Cabinet Office","Tyneside","Female","250","225","27650","23850"
"In post","2021","Cabinet Office","Tyneside","Male","155","150","29760","23850"
"In post","2021","Cabinet Office","Unknown","Female","325","320","36050","32000"
"In post","2021","Cabinet Office","Unknown","Male","275","275","36480","32000"
"In post","2021","Cabinet Office","Warrington","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Warrington","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Westminster","Female","2930","2875","46750","38580"
"In post","2021","Cabinet Office","Westminster","Male","2520","2510","52440","43890"
"In post","2021","Cabinet Office","Wiltshire","Female","20","20","[c]","[c]"
"In post","2021","Cabinet Office","Wiltshire","Male","45","45","59490","53320"
"In post","2021","Cabinet Office","York","Female","235","215","28550","26670"
"In post","2021","Cabinet Office","York","Male","210","200","29910","26670"
"In post","2021","Chancellor's other departments","Blackpool","Female","10","10","[c]","[c]"
"In post","2021","Chancellor's other departments","Blackpool","Male","5","5","[c]","[c]"
"In post","2021","Chancellor's other departments","Camden and City of London","Female","75","70","60350","60780"
"In post","2021","Chancellor's other departments","Camden and City of London","Male","125","120","67730","57250"
"In post","2021","Chancellor's other departments","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Durham CC","Female","5","5","[c]","[c]"
"In post","2021","Chancellor's other departments","Durham CC","Male","10","10","[c]","[c]"
"In post","2021","Chancellor's other departments","Glasgow City","Female","10","10","[c]","[c]"
"In post","2021","Chancellor's other departments","Glasgow City","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Westminster","Female","80","80","47740","44370"
"In post","2021","Chancellor's other departments","Westminster","Male","80","80","57400","49220"
"In post","2021","Charity Commission","Monmouthshire and Newport","Female","5","5","[c]","[c]"
"In post","2021","Charity Commission","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Sefton","Female","175","160","32560","29160"
"In post","2021","Charity Commission","Sefton","Male","130","130","33070","29160"
"In post","2021","Charity Commission","Somerset","Female","25","20","[c]","[c]"
"In post","2021","Charity Commission","Somerset","Male","25","25","[c]","[c]"
"In post","2021","Charity Commission","Westminster","Female","50","45","41680","37910"
"In post","2021","Charity Commission","Westminster","Male","25","25","[c]","[c]"
"In post","2021","Competition and Markets Authority","Belfast","Female","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","City of Edinburgh","Female","30","30","55280","55090"
"In post","2021","Competition and Markets Authority","City of Edinburgh","Male","20","20","[c]","[c]"
"In post","2021","Competition and Markets Authority","Tower Hamlets","Female","400","380","58800","56000"
"In post","2021","Competition and Markets Authority","Tower Hamlets","Male","385","380","62910","59170"
"In post","2021","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","Female","65","60","44440","36740"
"In post","2021","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","Male","65","65","49920","43700"
"In post","2021","Department for Business, Energy and Industrial Strategy","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Antrim and Newtownabbey","Male","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Bedford","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Bedford","Male","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Belfast","Female","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Belfast","Male","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Berkshire","Female","25","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Berkshire","Male","25","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Birmingham","Female","370","350","32440","30360"
"In post","2021","Department for Business, Energy and Industrial Strategy","Birmingham","Male","295","285","34370","31000"
"In post","2021","Department for Business, Energy and Industrial Strategy","Blackpool","Female","35","35","31780","27720"
"In post","2021","Department for Business, Energy and Industrial Strategy","Blackpool","Male","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Brighton and Hove","Female","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Bristol, City of","Female","60","55","34920","34390"
"In post","2021","Department for Business, Energy and Industrial Strategy","Bristol, City of","Male","60","55","36030","34450"
"In post","2021","Department for Business, Energy and Industrial Strategy","Cambridgeshire CC","Female","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Cambridgeshire CC","Male","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Camden and City of London","Female","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Camden and City of London","Male","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","Female","715","630","29660","24730"
"In post","2021","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","Male","560","550","33100","30720"
"In post","2021","Department for Business, Energy and Industrial Strategy","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Chorley and West Lancashire","Male","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","City of Edinburgh","Female","75","70","26570","21840"
"In post","2021","Department for Business, Energy and Industrial Strategy","City of Edinburgh","Male","60","60","28540","24920"
"In post","2021","Department for Business, Energy and Industrial Strategy","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Cornwall and Isles of Scilly","Male","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Croydon","Female","40","35","30580","25060"
"In post","2021","Department for Business, Energy and Industrial Strategy","Croydon","Male","25","25","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Devon CC","Female","680","630","37710","38200"
"In post","2021","Department for Business, Energy and Industrial Strategy","Devon CC","Male","1090","1060","41480","40040"
"In post","2021","Department for Business, Energy and Industrial Strategy","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
