"Status","Year","Age","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Human Resources","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","East Midlands (England)","Female","20","20","[c]","[c]"
"In post","2021","16-19","No function","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","16-19","No function","East of England","Female","10","10","[c]","[c]"
"In post","2021","16-19","No function","East of England","Male","10","10","[c]","[c]"
"In post","2021","16-19","No function","London","Female","35","35","23760","23970"
"In post","2021","16-19","No function","London","Male","35","30","23640","24300"
"In post","2021","16-19","No function","North East (England)","Female","20","20","[c]","[c]"
"In post","2021","16-19","No function","North East (England)","Male","15","10","[c]","[c]"
"In post","2021","16-19","No function","North West (England)","Female","45","45","20580","20140"
"In post","2021","16-19","No function","North West (England)","Male","25","25","[c]","[c]"
"In post","2021","16-19","No function","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Scotland","Female","15","15","[c]","[c]"
"In post","2021","16-19","No function","Scotland","Male","15","15","[c]","[c]"
"In post","2021","16-19","No function","South East (England)","Female","25","25","[c]","[c]"
"In post","2021","16-19","No function","South East (England)","Male","15","15","[c]","[c]"
"In post","2021","16-19","No function","South West (England)","Female","20","20","[c]","[c]"
"In post","2021","16-19","No function","South West (England)","Male","15","15","[c]","[c]"
"In post","2021","16-19","No function","Wales","Female","45","40","19960","20140"
"In post","2021","16-19","No function","Wales","Male","30","30","19740","19850"
"In post","2021","16-19","No function","West Midlands (England)","Female","20","20","[c]","[c]"
"In post","2021","16-19","No function","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","16-19","No function","Yorkshire and The Humber","Female","25","25","[c]","[c]"
"In post","2021","16-19","No function","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2021","16-19","Project Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Scotland","Male","10","10","[c]","[c]"
"In post","2021","16-19","Project Delivery","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","South East (England)","Male","5","5","[c]","[c]"
"In post","2021","16-19","Project Delivery","South West (England)","Female","20","20","[c]","[c]"
"In post","2021","16-19","Project Delivery","South West (England)","Male","75","75","17750","17780"
"In post","2021","16-19","Project Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Wales","Male","15","15","[c]","[c]"
"In post","2021","16-19","Project Delivery","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","South East (England)","Male","5","5","[c]","[c]"
"In post","2021","16-19","Property","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","South East (England)","Male","10","10","[c]","[c]"
"In post","2021","16-19","Security","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","East of England","Female","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","East of England","Male","15","10","[c]","[c]"
"In post","2021","16-19","Unknown","London","Female","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","London","Male","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","North East (England)","Female","20","20","[c]","[c]"
"In post","2021","16-19","Unknown","North East (England)","Male","20","20","[c]","[c]"
"In post","2021","16-19","Unknown","North West (England)","Female","30","25","[c]","[c]"
"In post","2021","16-19","Unknown","North West (England)","Male","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","Scotland","Female","55","55","21440","21150"
"In post","2021","16-19","Unknown","Scotland","Male","30","25","[c]","[c]"
"In post","2021","16-19","Unknown","South East (England)","Female","20","20","[c]","[c]"
"In post","2021","16-19","Unknown","South East (England)","Male","20","20","[c]","[c]"
"In post","2021","16-19","Unknown","South West (England)","Female","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Female","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Male","30","30","19060","16200"
"In post","2021","16-19","Unknown","Wales","Female","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","Wales","Male","15","10","[c]","[c]"
"In post","2021","16-19","Unknown","West Midlands (England)","Female","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Yorkshire and The Humber","Female","20","20","[c]","[c]"
"In post","2021","16-19","Unknown","Yorkshire and The Humber","Male","15","15","[c]","[c]"
"In post","2021","20-29","Analysis","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","East of England","Female","25","25","[c]","[c]"
"In post","2021","20-29","Analysis","East of England","Male","25","25","[c]","[c]"
"In post","2021","20-29","Analysis","London","Female","635","630","38620","35640"
"In post","2021","20-29","Analysis","London","Male","835","830","38850","35920"
"In post","2021","20-29","Analysis","London","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","North East (England)","Female","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","North West (England)","Female","55","55","32950","31810"
"In post","2021","20-29","Analysis","North West (England)","Male","75","75","34590","31810"
"In post","2021","20-29","Analysis","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","South East (England)","Female","135","135","32350","29540"
"In post","2021","20-29","Analysis","South East (England)","Male","115","115","31390","29540"
"In post","2021","20-29","Analysis","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","South West (England)","Female","45","45","32330","31370"
"In post","2021","20-29","Analysis","South West (England)","Male","45","45","30370","28650"
"In post","2021","20-29","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Wales","Female","185","185","32270","29540"
"In post","2021","20-29","Analysis","Wales","Male","155","155","30480","29540"
"In post","2021","20-29","Analysis","Wales","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Analysis","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","Yorkshire and The Humber","Female","50","50","34770","32870"
"In post","2021","20-29","Analysis","Yorkshire and The Humber","Male","40","40","34670","31000"
"In post","2021","20-29","Commercial","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","East of England","Female","15","15","[c]","[c]"
"In post","2021","20-29","Commercial","East of England","Male","25","25","[c]","[c]"
"In post","2021","20-29","Commercial","London","Female","155","155","41020","39250"
"In post","2021","20-29","Commercial","London","Male","110","110","41100","38160"
"In post","2021","20-29","Commercial","North East (England)","Female","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","North West (England)","Female","55","50","32170","29360"
"In post","2021","20-29","Commercial","North West (England)","Male","50","50","31090","29360"
"In post","2021","20-29","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Overseas","Male","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","Scotland","Female","25","25","[c]","[c]"
"In post","2021","20-29","Commercial","Scotland","Male","35","35","28050","28000"
"In post","2021","20-29","Commercial","South East (England)","Female","50","50","27580","26630"
"In post","2021","20-29","Commercial","South East (England)","Male","45","45","28210","26670"
"In post","2021","20-29","Commercial","South West (England)","Female","105","105","30470","29520"
"In post","2021","20-29","Commercial","South West (England)","Male","110","110","29830","29550"
"In post","2021","20-29","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Wales","Female","10","10","[c]","[c]"
"In post","2021","20-29","Commercial","Wales","Male","15","15","[c]","[c]"
"In post","2021","20-29","Commercial","West Midlands (England)","Female","20","20","[c]","[c]"
"In post","2021","20-29","Commercial","West Midlands (England)","Male","15","15","[c]","[c]"
"In post","2021","20-29","Commercial","Yorkshire and The Humber","Female","40","40","31460","29360"
"In post","2021","20-29","Commercial","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2021","20-29","Communications","East Midlands (England)","Female","70","70","26940","25560"
"In post","2021","20-29","Communications","East Midlands (England)","Male","95","90","26680","25560"
"In post","2021","20-29","Communications","East of England","Female","10","10","[c]","[c]"
"In post","2021","20-29","Communications","East of England","Male","10","10","[c]","[c]"
"In post","2021","20-29","Communications","London","Female","425","420","35760","34550"
"In post","2021","20-29","Communications","London","Male","255","255","36330","35260"
"In post","2021","20-29","Communications","North East (England)","Female","190","190","26470","25560"
"In post","2021","20-29","Communications","North East (England)","Male","185","180","27070","25560"
"In post","2021","20-29","Communications","North West (England)","Female","75","75","27440","25560"
"In post","2021","20-29","Communications","North West (England)","Male","120","120","27870","25560"
"In post","2021","20-29","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Scotland","Female","10","10","[c]","[c]"
"In post","2021","20-29","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","South East (England)","Female","25","25","[c]","[c]"
"In post","2021","20-29","Communications","South East (England)","Male","10","10","[c]","[c]"
"In post","2021","20-29","Communications","South West (England)","Female","25","25","[c]","[c]"
"In post","2021","20-29","Communications","South West (England)","Male","15","15","[c]","[c]"
"In post","2021","20-29","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Wales","Female","135","130","27130","25560"
"In post","2021","20-29","Communications","Wales","Male","110","110","27230","25560"
"In post","2021","20-29","Communications","West Midlands (England)","Female","35","35","27590","25560"
"In post","2021","20-29","Communications","West Midlands (England)","Male","40","40","27350","25560"
"In post","2021","20-29","Communications","Yorkshire and The Humber","Female","100","100","26870","25560"
"In post","2021","20-29","Communications","Yorkshire and The Humber","Male","125","120","26820","25560"
"In post","2021","20-29","Counter Fraud","East Midlands (England)","Female","30","30","[c]","[c]"
"In post","2021","20-29","Counter Fraud","East Midlands (England)","Male","40","40","30240","25560"
"In post","2021","20-29","Counter Fraud","East of England","Female","25","25","[c]","[c]"
"In post","2021","20-29","Counter Fraud","East of England","Male","20","20","[c]","[c]"
"In post","2021","20-29","Counter Fraud","London","Female","135","130","33010","29570"
"In post","2021","20-29","Counter Fraud","London","Male","170","170","33870","29570"
"In post","2021","20-29","Counter Fraud","North East (England)","Female","35","35","28700","25560"
"In post","2021","20-29","Counter Fraud","North East (England)","Male","25","25","[c]","[c]"
"In post","2021","20-29","Counter Fraud","North West (England)","Female","80","80","28230","25560"
"In post","2021","20-29","Counter Fraud","North West (England)","Male","110","110","26850","25560"
"In post","2021","20-29","Counter Fraud","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Northern Ireland","Male","15","15","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Scotland","Female","40","40","26740","25560"
"In post","2021","20-29","Counter Fraud","Scotland","Male","40","40","27060","25560"
"In post","2021","20-29","Counter Fraud","South East (England)","Female","25","25","[c]","[c]"
"In post","2021","20-29","Counter Fraud","South East (England)","Male","20","20","[c]","[c]"
"In post","2021","20-29","Counter Fraud","South West (England)","Female","35","35","32740","25560"
"In post","2021","20-29","Counter Fraud","South West (England)","Male","25","25","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Wales","Female","30","30","29040","25560"
"In post","2021","20-29","Counter Fraud","Wales","Male","15","15","[c]","[c]"
"In post","2021","20-29","Counter Fraud","West Midlands (England)","Female","25","25","[c]","[c]"
"In post","2021","20-29","Counter Fraud","West Midlands (England)","Male","30","30","28700","25560"
"In post","2021","20-29","Counter Fraud","Yorkshire and The Humber","Female","45","45","32350","30130"
"In post","2021","20-29","Counter Fraud","Yorkshire and The Humber","Male","70","70","28740","25560"
"In post","2021","20-29","Debt","East Midlands (England)","Female","30","25","20330","20140"
"In post","2021","20-29","Debt","East Midlands (England)","Male","40","35","20970","20140"
"In post","2021","20-29","Debt","London","Female","25","25","[c]","[c]"
"In post","2021","20-29","Debt","London","Male","30","30","[c]","[c]"
"In post","2021","20-29","Debt","North East (England)","Female","85","85","20460","20140"
"In post","2021","20-29","Debt","North East (England)","Male","90","90","20400","20140"
"In post","2021","20-29","Debt","North West (England)","Female","25","25","[c]","[c]"
"In post","2021","20-29","Debt","North West (England)","Male","35","35","20610","20140"
"In post","2021","20-29","Debt","Scotland","Female","180","175","20920","20140"
"In post","2021","20-29","Debt","Scotland","Male","170","170","20780","20140"
"In post","2021","20-29","Debt","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Debt","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Debt","Wales","Female","45","45","22620","20140"
"In post","2021","20-29","Debt","Wales","Male","70","65","23000","20140"
"In post","2021","20-29","Debt","West Midlands (England)","Female","70","70","20840","20140"
"In post","2021","20-29","Debt","West Midlands (England)","Male","65","65","20770","20140"
"In post","2021","20-29","Debt","Yorkshire and The Humber","Female","35","35","20430","20140"
"In post","2021","20-29","Debt","Yorkshire and The Humber","Male","65","65","20560","20140"
"In post","2021","20-29","Digital, Data & Technology","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","East Midlands (England)","Male","35","35","31090","28840"
"In post","2021","20-29","Digital, Data & Technology","East of England","Female","20","20","[c]","[c]"
