"Status","Year","Age","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Ministry of Defence","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Defence","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Defence","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Defence","Staffordshire CC","75","75","27330","26670"
"In post","2021","20-29","Ministry of Defence","Suffolk","25","25","22760","20920"
"In post","2021","20-29","Ministry of Defence","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Defence","Telford and Wrekin","10","10","24970","22320"
"In post","2021","20-29","Ministry of Defence","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Defence","Unknown","380","380","29060","28980"
"In post","2021","20-29","Ministry of Defence","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Defence","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Defence","Warrington","5","5","[c]","[c]"
"In post","2021","20-29","Ministry of Defence","Warwickshire","25","25","20700","19560"
"In post","2021","20-29","Ministry of Defence","West Cumbria","45","45","27230","25620"
"In post","2021","20-29","Ministry of Defence","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Defence","West Kent","55","55","29960","28650"
"In post","2021","20-29","Ministry of Defence","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Defence","West Surrey","10","10","[c]","[c]"
"In post","2021","20-29","Ministry of Defence","Westminster","615","615","38420","37640"
"In post","2021","20-29","Ministry of Defence","Wiltshire","900","895","28540","28650"
"In post","2021","20-29","Ministry of Defence","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Defence","York","5","5","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Birmingham","20","20","33990","30870"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Bristol, City of","80","80","26230","21270"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Leeds","10","10","36510","30190"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Manchester","15","15","32850","30260"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Nottingham","5","5","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Westminster","560","555","38420","33210"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Wirral","15","15","25490","24060"
"In post","2021","20-29","Ministry of Justice","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Justice","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Justice","Barking & Dagenham and Havering","20","20","26530","26810"
"In post","2021","20-29","Ministry of Justice","Barnet","20","20","26310","26810"
"In post","2021","20-29","Ministry of Justice","Barnsley, Doncaster and Rotherham","320","315","24830","25110"
"In post","2021","20-29","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","120","115","23760","23970"
"In post","2021","20-29","Ministry of Justice","Bedford","120","120","27380","29920"
"In post","2021","20-29","Ministry of Justice","Berkshire","45","45","24330","24020"
"In post","2021","20-29","Ministry of Justice","Bexley and Greenwich","245","240","29500","30150"
"In post","2021","20-29","Ministry of Justice","Birmingham","615","595","22430","19930"
"In post","2021","20-29","Ministry of Justice","Blackburn with Darwen","15","10","24320","22920"
"In post","2021","20-29","Ministry of Justice","Blackpool","10","10","[c]","[c]"
"In post","2021","20-29","Ministry of Justice","Bournemouth and Poole","25","25","21310","22460"
"In post","2021","20-29","Ministry of Justice","Bradford","55","55","22420","22920"
"In post","2021","20-29","Ministry of Justice","Breckland and South Norfolk","95","95","24180","23970"
"In post","2021","20-29","Ministry of Justice","Brent","30","30","26940","26810"
"In post","2021","20-29","Ministry of Justice","Bridgend and Neath Port Talbot","20","20","23060","19020"
"In post","2021","20-29","Ministry of Justice","Brighton and Hove","25","20","21660","19930"
"In post","2021","20-29","Ministry of Justice","Bristol, City of","210","205","23090","22850"
"In post","2021","20-29","Ministry of Justice","Bromley","15","15","21810","21300"
"In post","2021","20-29","Ministry of Justice","Buckinghamshire CC","145","145","26630","27850"
"In post","2021","20-29","Ministry of Justice","Calderdale and Kirklees","20","15","23010","22920"
"In post","2021","20-29","Ministry of Justice","Cambridgeshire CC","215","215","26480","27700"
"In post","2021","20-29","Ministry of Justice","Camden and City of London","175","175","23970","22680"
"In post","2021","20-29","Ministry of Justice","Cardiff and Vale of Glamorgan","215","215","23390","22850"
"In post","2021","20-29","Ministry of Justice","Central Hampshire","85","85","28140","29440"
"In post","2021","20-29","Ministry of Justice","Central Valleys","15","15","26210","24800"
"In post","2021","20-29","Ministry of Justice","Cheshire East","70","70","24340","23970"
"In post","2021","20-29","Ministry of Justice","Cheshire West and Chester","15","15","23230","22920"
"In post","2021","20-29","Ministry of Justice","Chorley and West Lancashire","185","185","24650","24620"
"In post","2021","20-29","Ministry of Justice","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Justice","Conwy and Denbighshire","15","15","23460","22920"
"In post","2021","20-29","Ministry of Justice","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Justice","Coventry","20","15","24100","22920"
"In post","2021","20-29","Ministry of Justice","Croydon","175","175","28320","27070"
"In post","2021","20-29","Ministry of Justice","Darlington","15","15","21530","18880"
"In post","2021","20-29","Ministry of Justice","Derby","40","40","22900","22920"
"In post","2021","20-29","Ministry of Justice","Devon CC","185","180","24260","23970"
"In post","2021","20-29","Ministry of Justice","Dorset CC","165","160","25050","25400"
"In post","2021","20-29","Ministry of Justice","Dudley","15","15","24190","22920"
"In post","2021","20-29","Ministry of Justice","Durham CC","350","345","24440","24440"
"In post","2021","20-29","Ministry of Justice","Ealing","10","10","30970","28510"
"In post","2021","20-29","Ministry of Justice","East Cumbria","10","10","[c]","[c]"
"In post","2021","20-29","Ministry of Justice","East Derbyshire","10","10","[c]","[c]"
"In post","2021","20-29","Ministry of Justice","East Kent","25","25","23740","24020"
"In post","2021","20-29","Ministry of Justice","East Lancashire","15","10","22640","22920"
"In post","2021","20-29","Ministry of Justice","East Merseyside","25","25","23350","22920"
"In post","2021","20-29","Ministry of Justice","East Riding of Yorkshire","230","230","24090","24440"
"In post","2021","20-29","Ministry of Justice","East Surrey","150","150","30960","32430"
"In post","2021","20-29","Ministry of Justice","East Sussex CC","105","105","26010","25850"
"In post","2021","20-29","Ministry of Justice","Enfield","10","10","25190","26810"
"In post","2021","20-29","Ministry of Justice","Essex Haven Gateway","5","5","[c]","[c]"
"In post","2021","20-29","Ministry of Justice","Essex Thames Gateway","35","35","22170","22920"
"In post","2021","20-29","Ministry of Justice","Flintshire and Wrexham","255","250","24040","23970"
"In post","2021","20-29","Ministry of Justice","Glasgow City","55","55","22570","19930"
"In post","2021","20-29","Ministry of Justice","Gloucestershire","25","25","23980","22920"
"In post","2021","20-29","Ministry of Justice","Greater Manchester North East","65","65","24820","24120"
"In post","2021","20-29","Ministry of Justice","Greater Manchester North West","85","85","24330","24440"
"In post","2021","20-29","Ministry of Justice","Greater Manchester South East","15","15","27800","30210"
"In post","2021","20-29","Ministry of Justice","Greater Manchester South West","115","115","22910","20650"
"In post","2021","20-29","Ministry of Justice","Gwent Valleys","35","30","21600","21170"
"In post","2021","20-29","Ministry of Justice","Gwynedd","15","15","23450","22920"
"In post","2021","20-29","Ministry of Justice","Hackney and Newham","40","40","26960","26810"
"In post","2021","20-29","Ministry of Justice","Haringey and Islington","205","205","28210","27730"
"In post","2021","20-29","Ministry of Justice","Harrow and Hillingdon","20","20","24570","24440"
"In post","2021","20-29","Ministry of Justice","Hartlepool and Stockton-on-Tees","90","85","24430","23970"
"In post","2021","20-29","Ministry of Justice","Heart of Essex","130","130","27070","26550"
"In post","2021","20-29","Ministry of Justice","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Justice","Hertfordshire","165","160","27370","27850"
"In post","2021","20-29","Ministry of Justice","Hounslow and Richmond upon Thames","210","210","30340","33050"
"In post","2021","20-29","Ministry of Justice","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Justice","Isle of Wight","85","85","24890","25300"
"In post","2021","20-29","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","135","135","30890","32680"
"In post","2021","20-29","Ministry of Justice","Kent Thames Gateway","245","240","28810","30400"
"In post","2021","20-29","Ministry of Justice","Kingston upon Hull, City of","125","120","23860","24000"
"In post","2021","20-29","Ministry of Justice","Lambeth","90","90","30760","30220"
"In post","2021","20-29","Ministry of Justice","Lancaster and Wyre","55","50","23870","24120"
"In post","2021","20-29","Ministry of Justice","Leeds","585","580","24700","24440"
"In post","2021","20-29","Ministry of Justice","Leicester","100","100","23050","22850"
"In post","2021","20-29","Ministry of Justice","Leicestershire CC and Rutland","160","160","24480","24920"
"In post","2021","20-29","Ministry of Justice","Lewisham and Southwark","75","75","26600","26410"
"In post","2021","20-29","Ministry of Justice","Lincolnshire","150","150","24600","25300"
"In post","2021","20-29","Ministry of Justice","Liverpool","140","140","23440","22920"
"In post","2021","20-29","Ministry of Justice","Luton","40","40","21780","20220"
"In post","2021","20-29","Ministry of Justice","Manchester","235","230","22820","22850"
"In post","2021","20-29","Ministry of Justice","Medway","205","200","28210","29810"
"In post","2021","20-29","Ministry of Justice","Merton, Kingston upon Thames and Sutton","30","30","25680","24440"
"In post","2021","20-29","Ministry of Justice","Mid Kent","75","75","24920","25790"
"In post","2021","20-29","Ministry of Justice","Mid Lancashire","100","95","24390","23970"
"In post","2021","20-29","Ministry of Justice","Milton Keynes","160","160","28400","29920"
"In post","2021","20-29","Ministry of Justice","Monmouthshire and Newport","65","65","24530","22920"
"In post","2021","20-29","Ministry of Justice","North and North East Lincolnshire","15","15","23120","22920"
"In post","2021","20-29","Ministry of Justice","North and West Norfolk","35","35","24330","25790"
"In post","2021","20-29","Ministry of Justice","North Hampshire","20","20","22010","22920"
"In post","2021","20-29","Ministry of Justice","North Northamptonshire","5","5","[c]","[c]"
"In post","2021","20-29","Ministry of Justice","North Nottinghamshire","145","145","25350","25380"
"In post","2021","20-29","Ministry of Justice","North Yorkshire CC","15","15","23860","22920"
"In post","2021","20-29","Ministry of Justice","Northumberland","5","5","[c]","[c]"
"In post","2021","20-29","Ministry of Justice","Norwich and East Norfolk","110","110","23760","23970"
"In post","2021","20-29","Ministry of Justice","Nottingham","335","330","22560","22030"
"In post","2021","20-29","Ministry of Justice","Oxfordshire","220","215","27570","29010"
"In post","2021","20-29","Ministry of Justice","Peterborough","30","30","26250","24620"
"In post","2021","20-29","Ministry of Justice","Plymouth","10","10","[c]","[c]"
"In post","2021","20-29","Ministry of Justice","Portsmouth","25","25","23210","19930"
"In post","2021","20-29","Ministry of Justice","Powys","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Justice","Redbridge and Waltham Forest","35","35","24280","24440"
"In post","2021","20-29","Ministry of Justice","Sandwell","15","15","25820","23840"
"In post","2021","20-29","Ministry of Justice","Sefton","10","10","[c]","[c]"
"In post","2021","20-29","Ministry of Justice","Sheffield","70","70","24700","21170"
"In post","2021","20-29","Ministry of Justice","Shropshire CC","65","60","24670","25300"
"In post","2021","20-29","Ministry of Justice","Somerset","30","30","25370","22920"
"In post","2021","20-29","Ministry of Justice","South and West Derbyshire","70","65","24110","24620"
"In post","2021","20-29","Ministry of Justice","South Hampshire","10","10","21960","19930"
"In post","2021","20-29","Ministry of Justice","South Nottinghamshire","60","60","25610","25790"
"In post","2021","20-29","Ministry of Justice","South Teesside","25","25","21070","18890"
"In post","2021","20-29","Ministry of Justice","South West Wales","15","15","22290","22920"
"In post","2021","20-29","Ministry of Justice","Southampton","25","25","22550","19930"
"In post","2021","20-29","Ministry of Justice","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Justice","Staffordshire CC","455","450","25000","24620"
"In post","2021","20-29","Ministry of Justice","Stoke-on-Trent","145","140","19600","18880"
"In post","2021","20-29","Ministry of Justice","Suffolk","220","220","26830","27770"
"In post","2021","20-29","Ministry of Justice","Sunderland","10","10","24280","23380"
"In post","2021","20-29","Ministry of Justice","Swansea","70","70","23830","24440"
"In post","2021","20-29","Ministry of Justice","Swindon","25","25","21200","21170"
"In post","2021","20-29","Ministry of Justice","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Justice","Tower Hamlets","305","305","33960","32870"
"In post","2021","20-29","Ministry of Justice","Tyneside","85","80","22880","21170"
"In post","2021","20-29","Ministry of Justice","Unknown","10","10","21300","20610"
"In post","2021","20-29","Ministry of Justice","Wakefield","160","160","23620","23970"
"In post","2021","20-29","Ministry of Justice","Walsall","10","10","[c]","[c]"
"In post","2021","20-29","Ministry of Justice","Wandsworth","175","175","31280","31550"
"In post","2021","20-29","Ministry of Justice","Warrington","120","120","24170","24120"
"In post","2021","20-29","Ministry of Justice","Warwickshire","40","35","23260","22920"
"In post","2021","20-29","Ministry of Justice","West Cumbria","25","25","26060","25790"
"In post","2021","20-29","Ministry of Justice","West Essex","10","10","[c]","[c]"
"In post","2021","20-29","Ministry of Justice","West Northamptonshire","180","170","22270","22850"
"In post","2021","20-29","Ministry of Justice","West Surrey","125","125","26870","27850"
"In post","2021","20-29","Ministry of Justice","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Justice","West Sussex (South West)","25","25","24280","22920"
"In post","2021","20-29","Ministry of Justice","Westminster","860","855","33400","30850"
"In post","2021","20-29","Ministry of Justice","Wiltshire","85","85","26090","25850"
"In post","2021","20-29","Ministry of Justice","Wirral","10","10","26420","26570"
"In post","2021","20-29","Ministry of Justice","Wolverhampton","25","25","21610","18880"
"In post","2021","20-29","Ministry of Justice","Worcestershire","270","265","23700","23970"
"In post","2021","20-29","Ministry of Justice","York","45","45","25000","23840"
"In post","2021","20-29","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","115","115","29680","28840"
"In post","2021","20-29","National Crime Agency","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","20-29","National Crime Agency","Belfast","5","5","[c]","[c]"
"In post","2021","20-29","National Crime Agency","Berkshire","15","15","31960","32260"
"In post","2021","20-29","National Crime Agency","Birmingham","55","55","30730","32770"
"In post","2021","20-29","National Crime Agency","Bridgend and Neath Port Talbot","5","5","[c]","[c]"
"In post","2021","20-29","National Crime Agency","Central Hampshire","5","5","[c]","[c]"
"In post","2021","20-29","National Crime Agency","Chorley and West Lancashire","15","15","28710","27440"
"In post","2021","20-29","National Crime Agency","Coventry","5","5","[c]","[c]"
"In post","2021","20-29","National Crime Agency","Devon CC","5","5","[c]","[c]"
"In post","2021","20-29","National Crime Agency","East Kent","15","15","29520","32770"
"In post","2021","20-29","National Crime Agency","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","National Crime Agency","Heart of Essex","5","5","[c]","[c]"
"In post","2021","20-29","National Crime Agency","Hertfordshire","10","10","33750","34140"
"In post","2021","20-29","National Crime Agency","Inverclyde, East Renfrewshire and Renfrewshire","5","5","[c]","[c]"
"In post","2021","20-29","National Crime Agency","Lambeth","325","325","34870","34080"
"In post","2021","20-29","National Crime Agency","Leicestershire CC and Rutland","10","10","27020","24820"
"In post","2021","20-29","National Crime Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","National Crime Agency","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","20-29","National Crime Agency","Medway","10","10","33580","34230"
"In post","2021","20-29","National Crime Agency","Merton, Kingston upon Thames and Sutton","10","10","[c]","[c]"
"In post","2021","20-29","National Crime Agency","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","20-29","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","National Crime Agency","Sheffield","10","10","29790","30810"
"In post","2021","20-29","National Crime Agency","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","National Crime Agency","Staffordshire CC","10","10","[c]","[c]"
"In post","2021","20-29","National Crime Agency","Sunderland","15","15","30350","32770"
"In post","2021","20-29","National Crime Agency","Wakefield","15","15","31930","32770"
"In post","2021","20-29","National Crime Agency","Warrington","240","240","30010","30640"
"In post","2021","20-29","National Crime Agency","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northern Ireland Office","Belfast","10","10","[c]","[c]"
"In post","2021","20-29","Northern Ireland Office","Westminster","20","20","44520","41410"
"In post","2021","20-29","Office for Standards in Education","Birmingham","10","10","[c]","[c]"
"In post","2021","20-29","Office for Standards in Education","Bristol, City of","30","30","29000","25880"
"In post","2021","20-29","Office for Standards in Education","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office for Standards in Education","Manchester","60","60","26910","25620"
"In post","2021","20-29","Office for Standards in Education","Nottingham","15","15","24200","21160"
"In post","2021","20-29","Office for Standards in Education","Westminster","40","40","33480","34700"
"In post","2021","20-29","Office for Standards in Education","York","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Gas and Electricity Markets","Glasgow City","165","165","27730","24650"
"In post","2021","20-29","Office of Gas and Electricity Markets","Tower Hamlets","180","180","33980","34240"
"In post","2021","20-29","Office of Qualifications and Examinations Regulation","Coventry","25","25","31420","31000"
"In post","2021","20-29","Office of Rail and Road","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Rail and Road","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Rail and Road","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Rail and Road","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Rail and Road","Tower Hamlets","20","20","34630","31910"
"In post","2021","20-29","Other Cabinet Office Agencies","Birmingham","15","15","29410","27770"
"In post","2021","20-29","Other Cabinet Office Agencies","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","Leeds","5","5","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","Liverpool","65","65","27930","27770"
"In post","2021","20-29","Other Cabinet Office Agencies","Monmouthshire and Newport","20","20","29070","27770"
"In post","2021","20-29","Other Cabinet Office Agencies","Norwich and East Norfolk","30","30","26260","27770"
"In post","2021","20-29","Other Cabinet Office Agencies","Tower Hamlets","15","15","37070","35470"
"In post","2021","20-29","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","Westminster","10","10","36500","32000"
"In post","2021","20-29","Scotland Office","City of Edinburgh","15","15","32350","30750"
"In post","2021","20-29","Scotland Office","Westminster","10","10","29140","27090"
"In post","2021","20-29","Scottish Government","Aberdeen City and Aberdeenshire","175","170","26420","25870"
"In post","2021","20-29","Scottish Government","Angus and Dundee City","95","90","25000","23340"
"In post","2021","20-29","Scottish Government","Caithness and Sutherland and Ross and Cromarty","25","25","24860","25140"
"In post","2021","20-29","Scottish Government","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scottish Government","City of Edinburgh","1630","1610","28740","27150"
"In post","2021","20-29","Scottish Government","Clackmannanshire and Fife","90","90","26170","25650"
"In post","2021","20-29","Scottish Government","Dumfries and Galloway","60","60","25700","25870"
"In post","2021","20-29","Scottish Government","East Ayrshire and North Ayrshire mainland","20","20","25260","22820"
"In post","2021","20-29","Scottish Government","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","80","80","25690","25410"
"In post","2021","20-29","Scottish Government","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scottish Government","Falkirk","90","90","25620","24450"
"In post","2021","20-29","Scottish Government","Glasgow City","760","745","27260","26160"
"In post","2021","20-29","Scottish Government","Inverclyde, East Renfrewshire and Renfrewshire","55","55","25400","25410"
"In post","2021","20-29","Scottish Government","Inverness and Nairn and Moray, Badenoch and Strathspey","60","60","25320","22920"
"In post","2021","20-29","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","30","25","24560","25140"
"In post","2021","20-29","Scottish Government","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scottish Government","North Lanarkshire","65","65","25250","25640"
"In post","2021","20-29","Scottish Government","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scottish Government","Perth and Kinross and Stirling","110","105","26320","25870"
"In post","2021","20-29","Scottish Government","Scottish Borders","40","40","25380","24110"
"In post","2021","20-29","Scottish Government","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scottish Government","South Ayrshire","15","15","24740","26160"
"In post","2021","20-29","Scottish Government","South Lanarkshire","30","25","29320","26160"
"In post","2021","20-29","Scottish Government","West Lothian","20","20","25430","22870"
"In post","2021","20-29","The National Archives","Hounslow and Richmond upon Thames","75","75","26800","23960"
"In post","2021","20-29","UK Export Finance","Westminster","70","65","35960","33000"
"In post","2021","20-29","UK Supreme Court","Westminster","15","15","33510","37230"
"In post","2021","20-29","United Kingdom Statistics Authority","Monmouthshire and Newport","655","650","29500","29540"
"In post","2021","20-29","United Kingdom Statistics Authority","South Hampshire","370","350","28300","29540"
"In post","2021","20-29","United Kingdom Statistics Authority","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","United Kingdom Statistics Authority","Westminster","195","195","33990","32540"
"In post","2021","20-29","Wales Office","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wales Office","Westminster","5","5","[c]","[c]"
"In post","2021","20-29","Water Services Regulation Authority","Birmingham","20","20","30340","29000"
"In post","2021","20-29","Water Services Regulation Authority","Camden and City of London","10","10","[c]","[c]"
"In post","2021","20-29","Welsh Government","Cardiff and Vale of Glamorgan","325","320","28090","26290"
"In post","2021","20-29","Welsh Government","Central Valleys","75","75","26520","23830"
"In post","2021","20-29","Welsh Government","Conwy and Denbighshire","30","25","25100","23830"
"In post","2021","20-29","Welsh Government","Gwent Valleys","20","15","25170","23830"
"In post","2021","20-29","Welsh Government","Gwynedd","15","10","23060","22160"
"In post","2021","20-29","Welsh Government","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Welsh Government","Monmouthshire and Newport","5","5","[c]","[c]"
"In post","2021","20-29","Welsh Government","Powys","10","10","23550","22160"
"In post","2021","20-29","Welsh Government","South West Wales","55","55","24870","23830"
"In post","2021","20-29","Welsh Government","Swansea","20","20","25610","23830"
"In post","2021","30-39","Attorney General's Departments","Bath and North East Somerset, North Somerset and South Gloucestershire","10","10","49450","49950"
"In post","2021","30-39","Attorney General's Departments","Berkshire","35","30","40950","40400"
"In post","2021","30-39","Attorney General's Departments","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Attorney General's Departments","Birmingham","85","85","37290","38000"
"In post","2021","30-39","Attorney General's Departments","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Attorney General's Departments","Brighton and Hove","15","15","43350","45260"
"In post","2021","30-39","Attorney General's Departments","Bristol, City of","20","20","40470","38000"
"In post","2021","30-39","Attorney General's Departments","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Attorney General's Departments","Cardiff and Vale of Glamorgan","35","30","38950","43420"
"In post","2021","30-39","Attorney General's Departments","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Attorney General's Departments","Croydon","10","10","32840","27350"
"In post","2021","30-39","Attorney General's Departments","Devon CC","15","15","43220","43800"
"In post","2021","30-39","Attorney General's Departments","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Attorney General's Departments","East Kent","15","15","41740","51120"
"In post","2021","30-39","Attorney General's Departments","Flintshire and Wrexham","10","10","37970","38000"
"In post","2021","30-39","Attorney General's Departments","Heart of Essex","30","30","41990","40000"
"In post","2021","30-39","Attorney General's Departments","Hertfordshire","45","45","38460","36240"
"In post","2021","30-39","Attorney General's Departments","Kingston upon Hull, City of","15","10","39990","38760"
"In post","2021","30-39","Attorney General's Departments","Leeds","75","70","43420","48080"
"In post","2021","30-39","Attorney General's Departments","Leicester","35","30","40250","48450"
"In post","2021","30-39","Attorney General's Departments","Lewisham and Southwark","5","5","[c]","[c]"
"In post","2021","30-39","Attorney General's Departments","Liverpool","70","65","38260","38000"
"In post","2021","30-39","Attorney General's Departments","Manchester","70","65","38100","38090"
"In post","2021","30-39","Attorney General's Departments","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Attorney General's Departments","Mid Lancashire","20","20","35830","38000"
"In post","2021","30-39","Attorney General's Departments","Norwich and East Norfolk","15","10","31320","22710"
"In post","2021","30-39","Attorney General's Departments","Nottingham","60","55","38210","39330"
"In post","2021","30-39","Attorney General's Departments","Portsmouth","20","20","36320","30110"
"In post","2021","30-39","Attorney General's Departments","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Attorney General's Departments","Sheffield","20","15","32280","26130"
"In post","2021","30-39","Attorney General's Departments","South Hampshire","25","25","42480","40000"
"In post","2021","30-39","Attorney General's Departments","South Teesside","15","15","39490","48080"
"In post","2021","30-39","Attorney General's Departments","Stoke-on-Trent","15","10","39220","48080"
"In post","2021","30-39","Attorney General's Departments","Suffolk","5","5","[c]","[c]"
"In post","2021","30-39","Attorney General's Departments","Swansea","10","10","[c]","[c]"
"In post","2021","30-39","Attorney General's Departments","Tyneside","55","50","35560","30370"
"In post","2021","30-39","Attorney General's Departments","Wakefield","10","10","34390","30130"
"In post","2021","30-39","Attorney General's Departments","Warrington","5","5","[c]","[c]"
"In post","2021","30-39","Attorney General's Departments","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Attorney General's Departments","West Surrey","15","10","47060","50520"
"In post","2021","30-39","Attorney General's Departments","Westminster","1235","1175","49690","51250"
"In post","2021","30-39","Attorney General's Departments","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Attorney General's Departments","York","35","30","35680","30130"
"In post","2021","30-39","Cabinet Office","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","5","5","[c]","[c]"
"In post","2021","30-39","Cabinet Office","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cabinet Office","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cabinet Office","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Cabinet Office","Bristol, City of","20","15","42510","38240"
"In post","2021","30-39","Cabinet Office","Buckinghamshire CC","[c]","[c]","[c]","[c]"
