"Status","Year","Disability","Function_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","No function","Surrey, East and West Sussex","SEO/HEO","420","400","39090","38750"
"In post","2021","Declared non-disabled","No function","Surrey, East and West Sussex","Unknown","265","235","30450","30210"
"In post","2021","Declared non-disabled","No function","Tees Valley and Durham","AA/AO","1605","1470","24360","23240"
"In post","2021","Declared non-disabled","No function","Tees Valley and Durham","EO","585","540","28260","27130"
"In post","2021","Declared non-disabled","No function","Tees Valley and Durham","G6/G7","120","120","56490","50630"
"In post","2021","Declared non-disabled","No function","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Tees Valley and Durham","SEO/HEO","585","550","37200","36540"
"In post","2021","Declared non-disabled","No function","Tees Valley and Durham","Unknown","270","250","29240","30210"
"In post","2021","Declared non-disabled","No function","Unknown","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Unknown","EO","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Unknown","G6/G7","35","35","54810","54700"
"In post","2021","Declared non-disabled","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Unknown","SEO/HEO","65","65","40510","40000"
"In post","2021","Declared non-disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","West Central Scotland","AA/AO","645","580","21070","20760"
"In post","2021","Declared non-disabled","No function","West Central Scotland","EO","555","530","25830","25560"
"In post","2021","Declared non-disabled","No function","West Central Scotland","G6/G7","195","190","56790","53430"
"In post","2021","Declared non-disabled","No function","West Central Scotland","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","No function","West Central Scotland","SEO/HEO","700","675","34490","32480"
"In post","2021","Declared non-disabled","No function","West Midlands","AA/AO","1610","1455","21040","20140"
"In post","2021","Declared non-disabled","No function","West Midlands","EO","875","820","25690","25560"
"In post","2021","Declared non-disabled","No function","West Midlands","G6/G7","590","570","57680","52580"
"In post","2021","Declared non-disabled","No function","West Midlands","SCS level","75","65","95270","88680"
"In post","2021","Declared non-disabled","No function","West Midlands","SEO/HEO","1390","1330","35450","33840"
"In post","2021","Declared non-disabled","No function","West Midlands","Unknown","545","500","29190","28200"
"In post","2021","Declared non-disabled","No function","West Wales and The Valleys","AA/AO","3115","2660","20780","21590"
"In post","2021","Declared non-disabled","No function","West Wales and The Valleys","EO","845","770","26870","26780"
"In post","2021","Declared non-disabled","No function","West Wales and The Valleys","G6/G7","75","70","68490","60830"
"In post","2021","Declared non-disabled","No function","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","West Wales and The Valleys","SEO/HEO","490","455","35530","33840"
"In post","2021","Declared non-disabled","No function","West Wales and The Valleys","Unknown","420","395","30100","30210"
"In post","2021","Declared non-disabled","No function","West Yorkshire","AA/AO","1765","1590","23180","21550"
"In post","2021","Declared non-disabled","No function","West Yorkshire","EO","630","585","27810","26780"
"In post","2021","Declared non-disabled","No function","West Yorkshire","G6/G7","365","350","56130","52580"
"In post","2021","Declared non-disabled","No function","West Yorkshire","SCS level","30","25","94050","83440"
"In post","2021","Declared non-disabled","No function","West Yorkshire","SEO/HEO","935","880","35900","33450"
"In post","2021","Declared non-disabled","No function","West Yorkshire","Unknown","395","360","30130","30210"
"In post","2021","Declared non-disabled","Project Delivery","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Bedfordshire and Hertfordshire","EO","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Bedfordshire and Hertfordshire","G6/G7","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Bedfordshire and Hertfordshire","SEO/HEO","75","75","38690","37640"
"In post","2021","Declared non-disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","65","60","25570","26670"
"In post","2021","Declared non-disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","70","70","59600","57350"
"In post","2021","Declared non-disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","215","210","37370","36530"
"In post","2021","Declared non-disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Cheshire","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Cornwall and Isles of Scilly","EO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Cornwall and Isles of Scilly","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Cumbria","EO","55","55","21710","20680"
"In post","2021","Declared non-disabled","Project Delivery","Cumbria","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Cumbria","SEO/HEO","40","40","33450","32540"
"In post","2021","Declared non-disabled","Project Delivery","Cumbria","Unknown","100","95","43720","41920"
"In post","2021","Declared non-disabled","Project Delivery","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Derbyshire and Nottinghamshire","EO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Derbyshire and Nottinghamshire","G6/G7","70","70","55090","52620"
"In post","2021","Declared non-disabled","Project Delivery","Derbyshire and Nottinghamshire","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Derbyshire and Nottinghamshire","SEO/HEO","105","100","35560","35640"
"In post","2021","Declared non-disabled","Project Delivery","Derbyshire and Nottinghamshire","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Devon","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Devon","EO","90","90","23950","24650"
"In post","2021","Declared non-disabled","Project Delivery","Devon","G6/G7","125","120","53070","48540"
"In post","2021","Declared non-disabled","Project Delivery","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Devon","SEO/HEO","255","245","37490","38550"
"In post","2021","Declared non-disabled","Project Delivery","Devon","Unknown","65","65","38650","37810"
"In post","2021","Declared non-disabled","Project Delivery","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Dorset and Somerset","EO","75","70","23700","24920"
"In post","2021","Declared non-disabled","Project Delivery","Dorset and Somerset","G6/G7","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Dorset and Somerset","SEO/HEO","220","210","36450","35200"
"In post","2021","Declared non-disabled","Project Delivery","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","East Anglia","AA/AO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","East Anglia","EO","40","40","25400","26350"
"In post","2021","Declared non-disabled","Project Delivery","East Anglia","G6/G7","45","45","56210","54540"
"In post","2021","Declared non-disabled","Project Delivery","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","East Anglia","SEO/HEO","240","235","35210","33620"
"In post","2021","Declared non-disabled","Project Delivery","East Wales","AA/AO","40","40","19140","19810"
"In post","2021","Declared non-disabled","Project Delivery","East Wales","EO","130","120","27670","28440"
"In post","2021","Declared non-disabled","Project Delivery","East Wales","G6/G7","80","75","54610","52680"
"In post","2021","Declared non-disabled","Project Delivery","East Wales","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","East Wales","SEO/HEO","120","115","35670","36030"
"In post","2021","Declared non-disabled","Project Delivery","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Eastern Scotland","AA/AO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Eastern Scotland","EO","60","55","26630","26670"
"In post","2021","Declared non-disabled","Project Delivery","Eastern Scotland","G6/G7","60","55","58140","56680"
"In post","2021","Declared non-disabled","Project Delivery","Eastern Scotland","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Eastern Scotland","SEO/HEO","155","150","37840","37530"
"In post","2021","Declared non-disabled","Project Delivery","Eastern Scotland","Unknown","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Essex","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Essex","G6/G7","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Essex","SEO/HEO","65","60","36610","38630"
"In post","2021","Declared non-disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","30","30","20070","20920"
"In post","2021","Declared non-disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","1170","1120","23430","23960"
"In post","2021","Declared non-disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","1410","1380","56070","54540"
"In post","2021","Declared non-disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","80","80","96740","90400"
"In post","2021","Declared non-disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","4000","3865","35860","35630"
"In post","2021","Declared non-disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","700","690","42600","40000"
"In post","2021","Declared non-disabled","Project Delivery","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Greater Manchester","EO","45","45","25790","25880"
"In post","2021","Declared non-disabled","Project Delivery","Greater Manchester","G6/G7","130","130","55170","52580"
"In post","2021","Declared non-disabled","Project Delivery","Greater Manchester","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Greater Manchester","SEO/HEO","195","190","35570","36620"
"In post","2021","Declared non-disabled","Project Delivery","Hampshire and Isle of Wight","AA/AO","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Hampshire and Isle of Wight","EO","215","210","24070","25460"
"In post","2021","Declared non-disabled","Project Delivery","Hampshire and Isle of Wight","G6/G7","240","235","55150","54540"
"In post","2021","Declared non-disabled","Project Delivery","Hampshire and Isle of Wight","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Hampshire and Isle of Wight","SEO/HEO","630","610","36080","36030"
"In post","2021","Declared non-disabled","Project Delivery","Hampshire and Isle of Wight","Unknown","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Herefordshire, Worcestershire and Warwickshire","EO","80","75","21030","20040"
"In post","2021","Declared non-disabled","Project Delivery","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","55","50","32020","30730"
"In post","2021","Declared non-disabled","Project Delivery","Highlands and Islands","AA/AO","35","35","23320","22920"
"In post","2021","Declared non-disabled","Project Delivery","Highlands and Islands","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Highlands and Islands","SEO/HEO","35","35","39290","37530"
"In post","2021","Declared non-disabled","Project Delivery","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Inner London - East","AA/AO","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Inner London - East","EO","65","65","29230","29570"
"In post","2021","Declared non-disabled","Project Delivery","Inner London - East","G6/G7","285","275","64960","60850"
"In post","2021","Declared non-disabled","Project Delivery","Inner London - East","SCS level","60","60","100930","97750"
"In post","2021","Declared non-disabled","Project Delivery","Inner London - East","SEO/HEO","255","245","38210","37000"
"In post","2021","Declared non-disabled","Project Delivery","Inner London - West","AA/AO","35","35","25390","25430"
"In post","2021","Declared non-disabled","Project Delivery","Inner London - West","EO","180","175","29070","29570"
"In post","2021","Declared non-disabled","Project Delivery","Inner London - West","G6/G7","1150","1120","60460","59160"
"In post","2021","Declared non-disabled","Project Delivery","Inner London - West","SCS level","255","245","92910","82550"
"In post","2021","Declared non-disabled","Project Delivery","Inner London - West","SEO/HEO","820","810","38640","38600"
"In post","2021","Declared non-disabled","Project Delivery","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Kent","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Kent","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Kent","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Kent","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Lancashire","AA/AO","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Lancashire","EO","50","45","26060","25560"
"In post","2021","Declared non-disabled","Project Delivery","Lancashire","G6/G7","75","75","53210","52580"
"In post","2021","Declared non-disabled","Project Delivery","Lancashire","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Lancashire","SEO/HEO","165","160","35880","36520"
"In post","2021","Declared non-disabled","Project Delivery","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Leicestershire, Rutland and Northamptonshire","EO","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Leicestershire, Rutland and Northamptonshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Leicestershire, Rutland and Northamptonshire","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Lincolnshire","AA/AO","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Lincolnshire","EO","40","40","26520","26670"
"In post","2021","Declared non-disabled","Project Delivery","Lincolnshire","G6/G7","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Lincolnshire","SEO/HEO","160","155","35490","34630"
"In post","2021","Declared non-disabled","Project Delivery","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Merseyside","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Merseyside","EO","55","50","25900","25560"
"In post","2021","Declared non-disabled","Project Delivery","Merseyside","G6/G7","115","115","54370","52580"
"In post","2021","Declared non-disabled","Project Delivery","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Merseyside","SEO/HEO","220","210","35240","35000"
"In post","2021","Declared non-disabled","Project Delivery","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","North Eastern Scotland","EO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","North Yorkshire","EO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","North Yorkshire","G6/G7","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","North Yorkshire","SEO/HEO","85","80","35580","35900"
"In post","2021","Declared non-disabled","Project Delivery","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Northern Ireland","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Northern Ireland","G6/G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Northern Ireland","SEO/HEO","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Northumberland and Tyne and Wear","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Northumberland and Tyne and Wear","EO","80","65","25930","25560"
"In post","2021","Declared non-disabled","Project Delivery","Northumberland and Tyne and Wear","G6/G7","215","210","52900","52580"
"In post","2021","Declared non-disabled","Project Delivery","Northumberland and Tyne and Wear","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Northumberland and Tyne and Wear","SEO/HEO","370","355","35290","36520"
"In post","2021","Declared non-disabled","Project Delivery","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Outer London - East and North East","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Outer London - South","EO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Outer London - South","G6/G7","65","60","65010","65380"
"In post","2021","Declared non-disabled","Project Delivery","Outer London - South","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Outer London - South","SEO/HEO","30","30","38840","41760"
"In post","2021","Declared non-disabled","Project Delivery","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Outer London - West and North West","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Outer London - West and North West","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Overseas","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Overseas","G6/G7","265","265","60270","58030"
"In post","2021","Declared non-disabled","Project Delivery","Overseas","SCS level","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Overseas","SEO/HEO","80","80","40780","41020"
"In post","2021","Declared non-disabled","Project Delivery","Overseas","Unknown","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Shropshire and Staffordshire","AA/AO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Shropshire and Staffordshire","EO","60","60","25380","26670"
"In post","2021","Declared non-disabled","Project Delivery","Shropshire and Staffordshire","G6/G7","65","65","55930","53500"
"In post","2021","Declared non-disabled","Project Delivery","Shropshire and Staffordshire","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Shropshire and Staffordshire","SEO/HEO","165","160","36220","36580"
"In post","2021","Declared non-disabled","Project Delivery","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","South Yorkshire","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","South Yorkshire","G6/G7","40","40","54150","50630"
"In post","2021","Declared non-disabled","Project Delivery","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","South Yorkshire","SEO/HEO","30","30","34490","36500"
"In post","2021","Declared non-disabled","Project Delivery","Southern Scotland","AA/AO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Southern Scotland","EO","170","165","24050","24870"
"In post","2021","Declared non-disabled","Project Delivery","Southern Scotland","G6/G7","135","130","55830","54270"
"In post","2021","Declared non-disabled","Project Delivery","Southern Scotland","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Southern Scotland","SEO/HEO","200","195","33810","33930"
"In post","2021","Declared non-disabled","Project Delivery","Surrey, East and West Sussex","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Surrey, East and West Sussex","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Surrey, East and West Sussex","G6/G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Surrey, East and West Sussex","SEO/HEO","40","40","36280","34310"
"In post","2021","Declared non-disabled","Project Delivery","Tees Valley and Durham","EO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Tees Valley and Durham","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Tees Valley and Durham","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Unknown","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","West Central Scotland","EO","50","50","22510","21500"
"In post","2021","Declared non-disabled","Project Delivery","West Central Scotland","G6/G7","50","50","58280","55920"
"In post","2021","Declared non-disabled","Project Delivery","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","West Central Scotland","SEO/HEO","155","150","35230","33900"
"In post","2021","Declared non-disabled","Project Delivery","West Central Scotland","Unknown","40","40","35260","37890"
"In post","2021","Declared non-disabled","Project Delivery","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","West Midlands","EO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","West Midlands","G6/G7","90","85","55570","52580"
"In post","2021","Declared non-disabled","Project Delivery","West Midlands","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","West Midlands","SEO/HEO","120","120","36890","38630"
"In post","2021","Declared non-disabled","Project Delivery","West Wales and The Valleys","AA/AO","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","West Wales and The Valleys","EO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","West Wales and The Valleys","G6/G7","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","West Wales and The Valleys","SEO/HEO","70","65","37600","39040"
"In post","2021","Declared non-disabled","Project Delivery","West Yorkshire","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","West Yorkshire","EO","30","30","25120","25560"
"In post","2021","Declared non-disabled","Project Delivery","West Yorkshire","G6/G7","75","75","54400","52580"
"In post","2021","Declared non-disabled","Project Delivery","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","West Yorkshire","SEO/HEO","115","110","34290","33300"
"In post","2021","Declared non-disabled","Property","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Bedfordshire and Hertfordshire","EO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Bedfordshire and Hertfordshire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","40","40","19290","18760"
"In post","2021","Declared non-disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","EO","60","60","27030","26770"
"In post","2021","Declared non-disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","35","35","58280","57120"
"In post","2021","Declared non-disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","125","125","39870","40580"
"In post","2021","Declared non-disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","Unknown","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Cheshire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Cornwall and Isles of Scilly","AA/AO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Cornwall and Isles of Scilly","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Cornwall and Isles of Scilly","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Cumbria","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Cumbria","EO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Cumbria","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Derbyshire and Nottinghamshire","AA/AO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Derbyshire and Nottinghamshire","EO","45","40","26180","26000"
"In post","2021","Declared non-disabled","Property","Derbyshire and Nottinghamshire","G6/G7","45","45","55450","54990"
