"Status","Year","Disability","Ethnicity","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","White","Department for Transport","G6","345","335","69880","66230"
"In post","2021","Declared non-disabled","White","Department for Transport","G7","815","790","56700","54760"
"In post","2021","Declared non-disabled","White","Department for Transport","HEO","1335","1290","33690","33350"
"In post","2021","Declared non-disabled","White","Department for Transport","SCS level","175","170","90270","81900"
"In post","2021","Declared non-disabled","White","Department for Transport","SEO","970","945","43030","42470"
"In post","2021","Declared non-disabled","White","Department for Work and Pensions","AA","150","125","20180","20230"
"In post","2021","Declared non-disabled","White","Department for Work and Pensions","AO","16730","14315","21040","21010"
"In post","2021","Declared non-disabled","White","Department for Work and Pensions","EO","26745","23985","27810","27570"
"In post","2021","Declared non-disabled","White","Department for Work and Pensions","G6","625","605","66180","65640"
"In post","2021","Declared non-disabled","White","Department for Work and Pensions","G7","1605","1535","53540","52200"
"In post","2021","Declared non-disabled","White","Department for Work and Pensions","HEO","4890","4575","33240","32280"
"In post","2021","Declared non-disabled","White","Department for Work and Pensions","SCS level","190","185","89020","80060"
"In post","2021","Declared non-disabled","White","Department for Work and Pensions","SEO","2485","2360","40030","37710"
"In post","2021","Declared non-disabled","White","Department of Health and Social Care","AA","65","55","19480","18850"
"In post","2021","Declared non-disabled","White","Department of Health and Social Care","AO","380","340","20930","20150"
"In post","2021","Declared non-disabled","White","Department of Health and Social Care","EO","485","450","25490","25010"
"In post","2021","Declared non-disabled","White","Department of Health and Social Care","G6","440","410","69050","66850"
"In post","2021","Declared non-disabled","White","Department of Health and Social Care","G7","905","850","53270","53120"
"In post","2021","Declared non-disabled","White","Department of Health and Social Care","HEO","740","685","31600","31370"
"In post","2021","Declared non-disabled","White","Department of Health and Social Care","SCS level","345","305","95240","91530"
"In post","2021","Declared non-disabled","White","Department of Health and Social Care","SEO","895","820","39950","40070"
"In post","2021","Declared non-disabled","White","ESTYN","AO","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","White","ESTYN","EO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","White","ESTYN","G6","55","50","74440","74730"
"In post","2021","Declared non-disabled","White","ESTYN","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","ESTYN","HEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","White","ESTYN","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","ESTYN","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Food Standards Agency","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Food Standards Agency","EO","295","280","27270","26750"
"In post","2021","Declared non-disabled","White","Food Standards Agency","G6","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","White","Food Standards Agency","G7","95","95","53760","52070"
"In post","2021","Declared non-disabled","White","Food Standards Agency","HEO","130","125","31830","30810"
"In post","2021","Declared non-disabled","White","Food Standards Agency","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","White","Food Standards Agency","SEO","145","140","39790","39300"
"In post","2021","Declared non-disabled","White","Foreign, Commonwealth and Development Office","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Foreign, Commonwealth and Development Office","AO","295","285","25150","24750"
"In post","2021","Declared non-disabled","White","Foreign, Commonwealth and Development Office","EO","480","465","29350","28700"
"In post","2021","Declared non-disabled","White","Foreign, Commonwealth and Development Office","G6","645","635","67900","67370"
"In post","2021","Declared non-disabled","White","Foreign, Commonwealth and Development Office","G7","1170","1130","56230","56040"
"In post","2021","Declared non-disabled","White","Foreign, Commonwealth and Development Office","HEO","1230","1215","35640","34770"
"In post","2021","Declared non-disabled","White","Foreign, Commonwealth and Development Office","SCS level","360","355","87360","78200"
"In post","2021","Declared non-disabled","White","Foreign, Commonwealth and Development Office","SEO","570","560","43580","43300"
"In post","2021","Declared non-disabled","White","Foreign, Commonwealth and Development Office","Unknown","35","35","22570","21600"
"In post","2021","Declared non-disabled","White","HM Land Registry","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","HM Land Registry","AO","315","290","22480","22350"
"In post","2021","Declared non-disabled","White","HM Land Registry","EO","1405","1200","27390","27130"
"In post","2021","Declared non-disabled","White","HM Land Registry","G6","35","35","74370","73880"
"In post","2021","Declared non-disabled","White","HM Land Registry","G7","135","125","60540","60520"
"In post","2021","Declared non-disabled","White","HM Land Registry","HEO","920","805","34530","33840"
"In post","2021","Declared non-disabled","White","HM Land Registry","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","White","HM Land Registry","SEO","490","455","42170","40860"
"In post","2021","Declared non-disabled","White","HM Revenue and Customs","AA","400","310","20050","20070"
"In post","2021","Declared non-disabled","White","HM Revenue and Customs","AO","7550","6505","20770","20140"
"In post","2021","Declared non-disabled","White","HM Revenue and Customs","EO","7080","6465","26310","25560"
"In post","2021","Declared non-disabled","White","HM Revenue and Customs","G6","1290","1235","66570","64670"
"In post","2021","Declared non-disabled","White","HM Revenue and Customs","G7","3245","3120","53290","52580"
"In post","2021","Declared non-disabled","White","HM Revenue and Customs","HEO","6855","6470","32390","31810"
"In post","2021","Declared non-disabled","White","HM Revenue and Customs","SCS level","340","335","84530","78540"
"In post","2021","Declared non-disabled","White","HM Revenue and Customs","SEO","4020","3825","39260","38630"
"In post","2021","Declared non-disabled","White","HM Treasury","AO","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","White","HM Treasury","EO","110","110","26870","26750"
"In post","2021","Declared non-disabled","White","HM Treasury","G6","210","205","65960","63920"
"In post","2021","Declared non-disabled","White","HM Treasury","G7","430","415","54630","52840"
"In post","2021","Declared non-disabled","White","HM Treasury","HEO","410","405","34260","32320"
"In post","2021","Declared non-disabled","White","HM Treasury","SCS level","125","120","86720","78190"
"In post","2021","Declared non-disabled","White","HM Treasury","SEO","95","90","43760","43250"
"In post","2021","Declared non-disabled","White","Home Office","AA","500","425","18890","17990"
"In post","2021","Declared non-disabled","White","Home Office","AO","4350","3860","21810","21430"
"In post","2021","Declared non-disabled","White","Home Office","EO","8515","7770","26510","25310"
"In post","2021","Declared non-disabled","White","Home Office","G6","640","620","69900","68940"
"In post","2021","Declared non-disabled","White","Home Office","G7","1545","1510","57250","57460"
"In post","2021","Declared non-disabled","White","Home Office","HEO","3035","2910","32850","31390"
"In post","2021","Declared non-disabled","White","Home Office","SCS level","225","220","91820","83790"
"In post","2021","Declared non-disabled","White","Home Office","SEO","2090","2030","40890","41950"
"In post","2021","Declared non-disabled","White","Home Office","Unknown","150","150","[c]","[c]"
"In post","2021","Declared non-disabled","White","Ministry of Defence","AA","2975","2885","19380","19560"
"In post","2021","Declared non-disabled","White","Ministry of Defence","AO","6395","6115","23700","21130"
"In post","2021","Declared non-disabled","White","Ministry of Defence","EO","6460","6245","26780","26670"
"In post","2021","Declared non-disabled","White","Ministry of Defence","G6","815","790","68910","67220"
"In post","2021","Declared non-disabled","White","Ministry of Defence","G7","3180","3060","54490","54540"
"In post","2021","Declared non-disabled","White","Ministry of Defence","HEO","7025","6810","33080","33300"
"In post","2021","Declared non-disabled","White","Ministry of Defence","SCS level","310","300","93450","85490"
"In post","2021","Declared non-disabled","White","Ministry of Defence","SEO","5445","5280","41590","40580"
"In post","2021","Declared non-disabled","White","Ministry of Defence","Unknown","1440","1410","41140","39860"
"In post","2021","Declared non-disabled","White","Ministry of Housing, Communities and Local Government","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Ministry of Housing, Communities and Local Government","AO","105","100","22720","22560"
"In post","2021","Declared non-disabled","White","Ministry of Housing, Communities and Local Government","EO","190","180","27850","27530"
"In post","2021","Declared non-disabled","White","Ministry of Housing, Communities and Local Government","G6","365","340","64830","64090"
"In post","2021","Declared non-disabled","White","Ministry of Housing, Communities and Local Government","G7","565","545","52790","53130"
"In post","2021","Declared non-disabled","White","Ministry of Housing, Communities and Local Government","HEO","400","385","33230","33210"
"In post","2021","Declared non-disabled","White","Ministry of Housing, Communities and Local Government","SCS level","105","100","85680","77060"
"In post","2021","Declared non-disabled","White","Ministry of Housing, Communities and Local Government","SEO","325","315","40310","39600"
"In post","2021","Declared non-disabled","White","Ministry of Justice","AA","4015","3660","20140","20600"
"In post","2021","Declared non-disabled","White","Ministry of Justice","AO","17435","16185","25330","24440"
"In post","2021","Declared non-disabled","White","Ministry of Justice","EO","5790","5505","28180","27380"
"In post","2021","Declared non-disabled","White","Ministry of Justice","G6","240","230","82780","84390"
"In post","2021","Declared non-disabled","White","Ministry of Justice","G7","1645","1595","59150","58130"
"In post","2021","Declared non-disabled","White","Ministry of Justice","HEO","3810","3670","33060","32160"
"In post","2021","Declared non-disabled","White","Ministry of Justice","SCS level","225","220","90220","86800"
"In post","2021","Declared non-disabled","White","Ministry of Justice","SEO","3190","3040","44610","43870"
"In post","2021","Declared non-disabled","White","Ministry of Justice","Unknown","6820","6295","30220","30210"
"In post","2021","Declared non-disabled","White","National Crime Agency","AO","40","35","25750","25450"
"In post","2021","Declared non-disabled","White","National Crime Agency","EO","500","480","34670","34540"
"In post","2021","Declared non-disabled","White","National Crime Agency","G6","45","45","73420","72170"
"In post","2021","Declared non-disabled","White","National Crime Agency","G7","110","110","61880","60990"
"In post","2021","Declared non-disabled","White","National Crime Agency","HEO","500","485","42370","42900"
"In post","2021","Declared non-disabled","White","National Crime Agency","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","White","National Crime Agency","SEO","285","280","50870","48900"
"In post","2021","Declared non-disabled","White","Northern Ireland Office","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Northern Ireland Office","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","White","Northern Ireland Office","G7","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","White","Northern Ireland Office","HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","White","Northern Ireland Office","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","White","Northern Ireland Office","SEO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","White","Office for Standards in Education","AO","150","135","21290","21160"
"In post","2021","Declared non-disabled","White","Office for Standards in Education","EO","130","125","26120","25880"
"In post","2021","Declared non-disabled","White","Office for Standards in Education","G6","105","105","81580","85550"
"In post","2021","Declared non-disabled","White","Office for Standards in Education","G7","375","370","71210","75500"
"In post","2021","Declared non-disabled","White","Office for Standards in Education","HEO","150","140","32510","32010"
"In post","2021","Declared non-disabled","White","Office for Standards in Education","SCS level","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","White","Office for Standards in Education","SEO","350","340","47110","51360"
"In post","2021","Declared non-disabled","White","Office of Gas and Electricity Markets","AO","35","35","19830","19750"
"In post","2021","Declared non-disabled","White","Office of Gas and Electricity Markets","EO","165","165","25540","24820"
"In post","2021","Declared non-disabled","White","Office of Gas and Electricity Markets","G6","65","65","75200","76500"
"In post","2021","Declared non-disabled","White","Office of Gas and Electricity Markets","G7","220","215","55620","54150"
"In post","2021","Declared non-disabled","White","Office of Gas and Electricity Markets","HEO","155","150","34120","34000"
"In post","2021","Declared non-disabled","White","Office of Gas and Electricity Markets","SCS level","30","30","102850","96110"
"In post","2021","Declared non-disabled","White","Office of Gas and Electricity Markets","SEO","75","75","39700","39500"
"In post","2021","Declared non-disabled","White","Office of Qualifications and Examinations Regulation","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Office of Qualifications and Examinations Regulation","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","White","Office of Qualifications and Examinations Regulation","G6","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","White","Office of Qualifications and Examinations Regulation","G7","35","35","48920","47880"
"In post","2021","Declared non-disabled","White","Office of Qualifications and Examinations Regulation","HEO","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","White","Office of Qualifications and Examinations Regulation","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","White","Office of Qualifications and Examinations Regulation","SEO","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","White","Office of Rail and Road","AO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","White","Office of Rail and Road","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","White","Office of Rail and Road","G6","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","White","Office of Rail and Road","G7","105","100","60240","60020"
"In post","2021","Declared non-disabled","White","Office of Rail and Road","HEO","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","White","Office of Rail and Road","SCS level","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","White","Office of Rail and Road","SEO","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","White","Other Cabinet Office Agencies","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Other Cabinet Office Agencies","EO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","White","Other Cabinet Office Agencies","G6","40","40","63630","64500"
"In post","2021","Declared non-disabled","White","Other Cabinet Office Agencies","G7","80","75","51660","52000"
"In post","2021","Declared non-disabled","White","Other Cabinet Office Agencies","HEO","65","60","30510","31290"
"In post","2021","Declared non-disabled","White","Other Cabinet Office Agencies","SCS level","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","White","Other Cabinet Office Agencies","SEO","80","80","37250","36430"
"In post","2021","Declared non-disabled","White","Scotland Office","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Scotland Office","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Scotland Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Scotland Office","G6","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","White","Scotland Office","G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","White","Scotland Office","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Scotland Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Scotland Office","SEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","White","Scottish Government","AA","555","525","21160","21150"
"In post","2021","Declared non-disabled","White","Scottish Government","AO","1515","1405","23690","22920"
"In post","2021","Declared non-disabled","White","Scottish Government","EO","1685","1620","28730","29040"
"In post","2021","Declared non-disabled","White","Scottish Government","G6","670","645","71490","73940"
"In post","2021","Declared non-disabled","White","Scottish Government","G7","1140","1090","58080","61010"
"In post","2021","Declared non-disabled","White","Scottish Government","HEO","1730","1655","34080","34150"
"In post","2021","Declared non-disabled","White","Scottish Government","SCS level","170","165","89610","83230"
"In post","2021","Declared non-disabled","White","Scottish Government","SEO","1805","1725","44500","45210"
"In post","2021","Declared non-disabled","White","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","The National Archives","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","The National Archives","AO","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","White","The National Archives","EO","30","30","24400","23500"
"In post","2021","Declared non-disabled","White","The National Archives","G6","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","White","The National Archives","G7","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","White","The National Archives","HEO","60","55","30680","28950"
"In post","2021","Declared non-disabled","White","The National Archives","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","White","The National Archives","SEO","65","65","39410","37250"
"In post","2021","Declared non-disabled","White","UK Export Finance","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","UK Export Finance","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","UK Export Finance","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","White","UK Export Finance","G6","35","35","76800","76790"
"In post","2021","Declared non-disabled","White","UK Export Finance","G7","55","55","63300","60510"
"In post","2021","Declared non-disabled","White","UK Export Finance","HEO","40","40","35120","33350"
"In post","2021","Declared non-disabled","White","UK Export Finance","SCS level","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","White","UK Export Finance","SEO","80","80","46620","45760"
"In post","2021","Declared non-disabled","White","UK Supreme Court","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","UK Supreme Court","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","White","UK Supreme Court","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","UK Supreme Court","G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","White","UK Supreme Court","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","UK Supreme Court","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","UK Supreme Court","SEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","White","United Kingdom Statistics Authority","AA","130","75","19520","18320"
"In post","2021","Declared non-disabled","White","United Kingdom Statistics Authority","AO","430","300","19570","19520"
"In post","2021","Declared non-disabled","White","United Kingdom Statistics Authority","EO","315","285","24110","23520"
"In post","2021","Declared non-disabled","White","United Kingdom Statistics Authority","G6","125","120","60610","58880"
"In post","2021","Declared non-disabled","White","United Kingdom Statistics Authority","G7","410","395","50780","50090"
"In post","2021","Declared non-disabled","White","United Kingdom Statistics Authority","HEO","470","445","30570","29580"
"In post","2021","Declared non-disabled","White","United Kingdom Statistics Authority","SCS level","50","50","82220","74720"
"In post","2021","Declared non-disabled","White","United Kingdom Statistics Authority","SEO","435","410","37110","36840"
"In post","2021","Declared non-disabled","White","Wales Office","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Wales Office","EO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","White","Wales Office","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Wales Office","G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","White","Wales Office","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Wales Office","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","White","Wales Office","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Water Services Regulation Authority","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","White","Water Services Regulation Authority","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","White","Water Services Regulation Authority","G6","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","White","Water Services Regulation Authority","G7","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","White","Water Services Regulation Authority","HEO","45","45","43240","43490"
"In post","2021","Declared non-disabled","White","Water Services Regulation Authority","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","White","Water Services Regulation Authority","SEO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","White","Welsh Government","AO","735","670","23440","23830"
"In post","2021","Declared non-disabled","White","Welsh Government","EO","815","765","28740","28850"
"In post","2021","Declared non-disabled","White","Welsh Government","G6","160","160","73160","74730"
"In post","2021","Declared non-disabled","White","Welsh Government","G7","700","670","59030","60830"
"In post","2021","Declared non-disabled","White","Welsh Government","HEO","1205","1135","36720","37410"
"In post","2021","Declared non-disabled","White","Welsh Government","SCS level","140","135","89340","81760"
"In post","2021","Declared non-disabled","White","Welsh Government","SEO","915","875","46400","47000"
"In post","2021","Undeclared","Asian","Attorney General's Departments","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Attorney General's Departments","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Cabinet Office","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Cabinet Office","HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Asian","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Cabinet Office","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Chancellor's other departments","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Chancellor's other departments","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Chancellor's other departments","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Chancellor's other departments","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Chancellor's other departments","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Chancellor's other departments","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Charity Commission","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Charity Commission","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Charity Commission","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Charity Commission","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Charity Commission","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Business, Energy and Industrial Strategy","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Digital, Culture, Media and Sport","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Education","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Education","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Education","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Education","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Education","HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Education","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Environment, Food and Rural Affairs","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for International Trade","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for International Trade","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Transport","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Transport","AO","5","5","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Transport","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Transport","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Transport","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Transport","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Work and Pensions","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Asian","Department for Work and Pensions","AO","105","85","21640","21010"
"In post","2021","Undeclared","Asian","Department for Work and Pensions","EO","215","205","28790","27570"
"In post","2021","Undeclared","Asian","Department for Work and Pensions","G6","[c]","[c]","[c]","[c]"
