"Status","Year","Disability","Ethnicity","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Unknown","AA","50","45","20080","20070"
"In post","2021","Declared disabled","Unknown","AO","370","315","22540","21440"
"In post","2021","Declared disabled","Unknown","EO","385","355","29190","27570"
"In post","2021","Declared disabled","Unknown","G6","25","25","[c]","[c]"
"In post","2021","Declared disabled","Unknown","G7","80","80","55660","54780"
"In post","2021","Declared disabled","Unknown","HEO","190","175","34270","33750"
"In post","2021","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","SEO","105","100","42810","40940"
"In post","2021","Declared disabled","Unknown","Unknown","35","30","33220","36580"
"In post","2021","Declared disabled","White","AA","1805","1600","19760","19560"
"In post","2021","Declared disabled","White","AO","11075","9680","22210","21010"
"In post","2021","Declared disabled","White","EO","12415","11215","27560","27570"
"In post","2021","Declared disabled","White","G6","975","935","68070","66590"
"In post","2021","Declared disabled","White","G7","2840","2730","55020","54200"
"In post","2021","Declared disabled","White","HEO","5900","5590","33290","33000"
"In post","2021","Declared disabled","White","SCS level","365","360","89110","81000"
"In post","2021","Declared disabled","White","SEO","3740","3565","41520","40580"
"In post","2021","Declared disabled","White","Unknown","1940","1805","30990","30210"
"In post","2021","Declared non-disabled","Asian","AA","505","460","20700","20600"
"In post","2021","Declared non-disabled","Asian","AO","5860","5155","22300","21050"
"In post","2021","Declared non-disabled","Asian","EO","7835","7315","28200","27570"
"In post","2021","Declared non-disabled","Asian","G6","465","450","69070","67160"
"In post","2021","Declared non-disabled","Asian","G7","1850","1800","56100","54700"
"In post","2021","Declared non-disabled","Asian","HEO","3635","3515","33970","33680"
"In post","2021","Declared non-disabled","Asian","SCS level","230","220","89850","83230"
"In post","2021","Declared non-disabled","Asian","SEO","2140","2090","41920","41410"
"In post","2021","Declared non-disabled","Asian","Unknown","485","450","29850","28200"
"In post","2021","Declared non-disabled","Black","AA","370","350","21780","21550"
"In post","2021","Declared non-disabled","Black","AO","2755","2570","24350","23500"
"In post","2021","Declared non-disabled","Black","EO","4260","4090","29130","29290"
"In post","2021","Declared non-disabled","Black","G6","150","150","69830","68720"
"In post","2021","Declared non-disabled","Black","G7","830","820","56150","54700"
"In post","2021","Declared non-disabled","Black","HEO","1905","1865","34340","34310"
"In post","2021","Declared non-disabled","Black","SCS level","65","65","90310","82100"
"In post","2021","Declared non-disabled","Black","SEO","1130","1115","42310","41910"
"In post","2021","Declared non-disabled","Black","Unknown","605","585","30860","28200"
"In post","2021","Declared non-disabled","Chinese","AA","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","AO","190","175","22440","21270"
"In post","2021","Declared non-disabled","Chinese","EO","235","225","27730","27570"
"In post","2021","Declared non-disabled","Chinese","G6","40","40","68090","66680"
"In post","2021","Declared non-disabled","Chinese","G7","160","155","55560","54570"
"In post","2021","Declared non-disabled","Chinese","HEO","185","180","34430","34270"
"In post","2021","Declared non-disabled","Chinese","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Chinese","SEO","130","125","42200","41110"
"In post","2021","Declared non-disabled","Chinese","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Mixed","AA","115","105","20290","20480"
"In post","2021","Declared non-disabled","Mixed","AO","1275","1180","23450","21430"
"In post","2021","Declared non-disabled","Mixed","EO","1595","1515","28020","27570"
"In post","2021","Declared non-disabled","Mixed","G6","225","215","68300","66440"
"In post","2021","Declared non-disabled","Mixed","G7","745","725","55410","54650"
"In post","2021","Declared non-disabled","Mixed","HEO","1045","1025","33700","33350"
"In post","2021","Declared non-disabled","Mixed","SCS level","110","105","84990","79800"
"In post","2021","Declared non-disabled","Mixed","SEO","665","645","41650","40640"
"In post","2021","Declared non-disabled","Mixed","Unknown","270","250","30090","30210"
"In post","2021","Declared non-disabled","Other ethnicity","AA","50","45","20230","19560"
"In post","2021","Declared non-disabled","Other ethnicity","AO","375","340","23830","22450"
"In post","2021","Declared non-disabled","Other ethnicity","EO","530","500","28290","27580"
"In post","2021","Declared non-disabled","Other ethnicity","G6","80","80","68350","67050"
"In post","2021","Declared non-disabled","Other ethnicity","G7","215","205","56180","54700"
"In post","2021","Declared non-disabled","Other ethnicity","HEO","285","275","34220","34470"
"In post","2021","Declared non-disabled","Other ethnicity","SCS level","40","40","85360","83560"
"In post","2021","Declared non-disabled","Other ethnicity","SEO","200","195","43400","41500"
"In post","2021","Declared non-disabled","Other ethnicity","Unknown","50","50","29940","30210"
"In post","2021","Declared non-disabled","Undeclared","AA","185","170","19680","19560"
"In post","2021","Declared non-disabled","Undeclared","AO","2260","1980","22440","21010"
"In post","2021","Declared non-disabled","Undeclared","EO","2860","2590","28150","27570"
"In post","2021","Declared non-disabled","Undeclared","G6","275","260","69330","68700"
"In post","2021","Declared non-disabled","Undeclared","G7","745","720","56080","55380"
"In post","2021","Declared non-disabled","Undeclared","HEO","1345","1285","34220","33630"
"In post","2021","Declared non-disabled","Undeclared","SCS level","65","60","89660","82360"
"In post","2021","Declared non-disabled","Undeclared","SEO","985","945","41970","41130"
"In post","2021","Declared non-disabled","Undeclared","Unknown","225","215","34910","34340"
"In post","2021","Declared non-disabled","Unknown","AA","315","280","19950","20070"
"In post","2021","Declared non-disabled","Unknown","AO","3000","2640","22450","21010"
"In post","2021","Declared non-disabled","Unknown","EO","2585","2385","27890","27570"
"In post","2021","Declared non-disabled","Unknown","G6","260","250","68370","66250"
"In post","2021","Declared non-disabled","Unknown","G7","790","760","55520","54700"
"In post","2021","Declared non-disabled","Unknown","HEO","1175","1110","33710","33280"
"In post","2021","Declared non-disabled","Unknown","SCS level","115","110","96190","91970"
"In post","2021","Declared non-disabled","Unknown","SEO","940","890","42290","40860"
"In post","2021","Declared non-disabled","Unknown","Unknown","415","370","33400","33890"
"In post","2021","Declared non-disabled","White","AA","9655","8755","19740","19560"
"In post","2021","Declared non-disabled","White","AO","61600","55185","22760","21300"
"In post","2021","Declared non-disabled","White","EO","67530","62065","27410","27570"
"In post","2021","Declared non-disabled","White","G6","10070","9695","68460","66760"
"In post","2021","Declared non-disabled","White","G7","26295","25285","55270","54300"
"In post","2021","Declared non-disabled","White","HEO","40830","39020","33330","32970"
"In post","2021","Declared non-disabled","White","SCS level","4400","4245","90030","82390"
"In post","2021","Declared non-disabled","White","SEO","29595","28390","41640","40580"
"In post","2021","Declared non-disabled","White","Unknown","8450","7895","32100","30680"
"In post","2021","Undeclared","Asian","AA","35","30","21360","21550"
"In post","2021","Undeclared","Asian","AO","325","275","23030","21050"
"In post","2021","Undeclared","Asian","EO","425","400","28340","27570"
"In post","2021","Undeclared","Asian","G6","25","25","[c]","[c]"
"In post","2021","Undeclared","Asian","G7","95","90","54900","54610"
"In post","2021","Undeclared","Asian","HEO","175","165","33790","33100"
"In post","2021","Undeclared","Asian","SCS level","15","15","[c]","[c]"
"In post","2021","Undeclared","Asian","SEO","110","105","41810","41010"
"In post","2021","Undeclared","Asian","Unknown","25","25","[c]","[c]"
"In post","2021","Undeclared","Black","AA","65","60","24170","25400"
"In post","2021","Undeclared","Black","AO","230","215","27410","25630"
"In post","2021","Undeclared","Black","EO","245","235","30080","29990"
"In post","2021","Undeclared","Black","G6","5","5","[c]","[c]"
"In post","2021","Undeclared","Black","G7","30","30","53610","53280"
"In post","2021","Undeclared","Black","HEO","115","110","35130","34830"
"In post","2021","Undeclared","Black","SCS level","5","5","[c]","[c]"
"In post","2021","Undeclared","Black","SEO","50","50","41940","40410"
"In post","2021","Undeclared","Black","Unknown","30","30","32430","31420"
"In post","2021","Undeclared","Chinese","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","AO","20","15","[c]","[c]"
"In post","2021","Undeclared","Chinese","EO","15","15","[c]","[c]"
"In post","2021","Undeclared","Chinese","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Chinese","HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Chinese","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chinese","SEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","AA","15","10","[c]","[c]"
"In post","2021","Undeclared","Mixed","AO","110","105","24830","23050"
"In post","2021","Undeclared","Mixed","EO","100","95","28460","27570"
"In post","2021","Undeclared","Mixed","G6","15","10","[c]","[c]"
"In post","2021","Undeclared","Mixed","G7","45","45","55400","54620"
"In post","2021","Undeclared","Mixed","HEO","70","65","34440","33730"
"In post","2021","Undeclared","Mixed","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","SEO","35","35","43110","40960"
"In post","2021","Undeclared","Mixed","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","AA","5","5","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","AO","40","35","27270","25370"
"In post","2021","Undeclared","Other ethnicity","EO","40","40","29110","28440"
"In post","2021","Undeclared","Other ethnicity","G6","15","15","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","G7","25","25","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","HEO","20","20","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","SCS level","5","5","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","SEO","20","20","[c]","[c]"
"In post","2021","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Undeclared","AA","160","150","19390","19560"
"In post","2021","Undeclared","Undeclared","AO","1395","1290","23380","21440"
"In post","2021","Undeclared","Undeclared","EO","1785","1660","27870","27500"
"In post","2021","Undeclared","Undeclared","G6","300","290","68380","67530"
"In post","2021","Undeclared","Undeclared","G7","910","890","54810","54280"
"In post","2021","Undeclared","Undeclared","HEO","1470","1410","33730","33300"
"In post","2021","Undeclared","Undeclared","SCS level","80","80","87800","80930"
"In post","2021","Undeclared","Undeclared","SEO","1090","1050","41780","40740"
"In post","2021","Undeclared","Undeclared","Unknown","185","180","35570","33110"
"In post","2021","Undeclared","Unknown","AA","135","120","20800","20600"
"In post","2021","Undeclared","Unknown","AO","500","440","26360","25400"
"In post","2021","Undeclared","Unknown","EO","395","375","28580","28130"
"In post","2021","Undeclared","Unknown","G6","65","65","66970","66090"
"In post","2021","Undeclared","Unknown","G7","240","235","56460","54650"
"In post","2021","Undeclared","Unknown","HEO","370","355","33940","34710"
"In post","2021","Undeclared","Unknown","SCS level","25","25","[c]","[c]"
"In post","2021","Undeclared","Unknown","SEO","255","250","42970","42500"
"In post","2021","Undeclared","Unknown","Unknown","40","35","33970","34340"
"In post","2021","Undeclared","White","AA","1260","1115","20600","20600"
"In post","2021","Undeclared","White","AO","5295","4740","25560","22660"
"In post","2021","Undeclared","White","EO","4195","3935","28540","27570"
"In post","2021","Undeclared","White","G6","375","360","69120","67460"
"In post","2021","Undeclared","White","G7","1000","965","55310","53750"
"In post","2021","Undeclared","White","HEO","2395","2300","33850","33290"
"In post","2021","Undeclared","White","SCS level","160","150","89930","82080"
"In post","2021","Undeclared","White","SEO","1605","1545","43020","40960"
"In post","2021","Undeclared","White","Unknown","410","385","32240","31920"
"In post","2021","Unknown","Asian","AA","55","45","20860","20070"
"In post","2021","Unknown","Asian","AO","435","395","22640","21440"
"In post","2021","Unknown","Asian","EO","545","515","28210","27570"
"In post","2021","Unknown","Asian","G6","80","75","69610","67130"
"In post","2021","Unknown","Asian","G7","270","260","54850","53620"
"In post","2021","Unknown","Asian","HEO","465","455","34530","33570"
"In post","2021","Unknown","Asian","SCS level","50","45","108950","104510"
"In post","2021","Unknown","Asian","SEO","255","250","41710","40650"
"In post","2021","Unknown","Asian","Unknown","15","10","[c]","[c]"
"In post","2021","Unknown","Black","AA","35","30","20880","20600"
"In post","2021","Unknown","Black","AO","180","170","23710","23510"
"In post","2021","Unknown","Black","EO","240","230","28570","28120"
"In post","2021","Unknown","Black","G6","25","25","[c]","[c]"
"In post","2021","Unknown","Black","G7","115","115","54890","53910"
"In post","2021","Unknown","Black","HEO","195","190","34710","34630"
"In post","2021","Unknown","Black","SCS level","15","15","[c]","[c]"
"In post","2021","Unknown","Black","SEO","130","130","41410","40650"
"In post","2021","Unknown","Black","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Chinese","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","AO","5","5","[c]","[c]"
"In post","2021","Unknown","Chinese","EO","30","25","[c]","[c]"
"In post","2021","Unknown","Chinese","G6","10","10","[c]","[c]"
"In post","2021","Unknown","Chinese","G7","25","25","[c]","[c]"
"In post","2021","Unknown","Chinese","HEO","25","25","[c]","[c]"
"In post","2021","Unknown","Chinese","SCS level","5","5","[c]","[c]"
"In post","2021","Unknown","Chinese","SEO","20","20","[c]","[c]"
"In post","2021","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","AA","10","10","[c]","[c]"
"In post","2021","Unknown","Mixed","AO","105","95","22480","21980"
"In post","2021","Unknown","Mixed","EO","140","135","28720","27570"
"In post","2021","Unknown","Mixed","G6","25","25","[c]","[c]"
"In post","2021","Unknown","Mixed","G7","110","105","53970","53420"
"In post","2021","Unknown","Mixed","HEO","135","130","34490","33280"
"In post","2021","Unknown","Mixed","SCS level","15","15","[c]","[c]"
"In post","2021","Unknown","Mixed","SEO","75","75","40770","40500"
"In post","2021","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","AA","10","10","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","AO","20","20","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","EO","50","45","29680","28560"
"In post","2021","Unknown","Other ethnicity","G6","15","15","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","G7","40","35","55520","53900"
"In post","2021","Unknown","Other ethnicity","HEO","45","40","34870","34260"
"In post","2021","Unknown","Other ethnicity","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","SEO","40","40","42720","42000"
"In post","2021","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","AA","60","50","20560","20600"
"In post","2021","Unknown","Undeclared","AO","365","330","23920","21990"
"In post","2021","Unknown","Undeclared","EO","540","505","30350","30650"
"In post","2021","Unknown","Undeclared","G6","95","95","69660","66850"
"In post","2021","Unknown","Undeclared","G7","350","335","54720","53600"
"In post","2021","Unknown","Undeclared","HEO","405","390","35140","34940"
"In post","2021","Unknown","Undeclared","SCS level","30","25","[c]","[c]"
"In post","2021","Unknown","Undeclared","SEO","330","315","41240","40580"
"In post","2021","Unknown","Undeclared","Unknown","25","25","[c]","[c]"
"In post","2021","Unknown","Unknown","AA","2870","2620","20070","20070"
"In post","2021","Unknown","Unknown","AO","16430","15415","22430","21100"
"In post","2021","Unknown","Unknown","EO","11375","10950","27440","27130"
"In post","2021","Unknown","Unknown","G6","1760","1695","69310","66780"
"In post","2021","Unknown","Unknown","G7","4710","4585","54770","53440"
"In post","2021","Unknown","Unknown","HEO","9215","9015","32750","31940"
"In post","2021","Unknown","Unknown","SCS level","1015","990","90260","78740"
"In post","2021","Unknown","Unknown","SEO","4205","4080","40810","40210"
"In post","2021","Unknown","Unknown","Unknown","2620","2550","34160","32400"
"In post","2021","Unknown","White","AA","1120","1010","19980","19560"
"In post","2021","Unknown","White","AO","5300","4755","23160","21440"
"In post","2021","Unknown","White","EO","5665","5370","29000","28130"
"In post","2021","Unknown","White","G6","1030","990","69750","68490"
"In post","2021","Unknown","White","G7","2795","2680","54760","53620"
"In post","2021","Unknown","White","HEO","4415","4220","34730","33620"
"In post","2021","Unknown","White","SCS level","395","380","96860","87940"
"In post","2021","Unknown","White","SEO","3285","3150","42000","40660"
"In post","2021","Unknown","White","Unknown","210","200","40900","38180"
"Leaver CS","2021","Declared disabled","Asian","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","AO","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","EO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","AO","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","EO","45","[c]","28990","27570"
"Leaver CS","2021","Declared disabled","Undeclared","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Undeclared","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","AO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","AA","200","[c]","18630","18230"
"Leaver CS","2021","Declared disabled","White","AO","875","[c]","21630","21010"
"Leaver CS","2021","Declared disabled","White","EO","670","[c]","27410","27570"
"Leaver CS","2021","Declared disabled","White","G6","45","[c]","74280","71780"
"Leaver CS","2021","Declared disabled","White","G7","110","[c]","55550","55000"
"Leaver CS","2021","Declared disabled","White","HEO","270","[c]","33450","33230"
"Leaver CS","2021","Declared disabled","White","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","SEO","185","[c]","41310","40670"
"Leaver CS","2021","Declared disabled","White","Unknown","130","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","AA","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","AO","385","[c]","21900","21010"
"Leaver CS","2021","Declared non-disabled","Asian","EO","245","[c]","27790","27570"
"Leaver CS","2021","Declared non-disabled","Asian","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","G7","50","[c]","56100","55130"
"Leaver CS","2021","Declared non-disabled","Asian","HEO","85","[c]","33090","32830"
"Leaver CS","2021","Declared non-disabled","Asian","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","SEO","65","[c]","41750","40650"
"Leaver CS","2021","Declared non-disabled","Asian","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","AO","175","[c]","23020","23360"
"Leaver CS","2021","Declared non-disabled","Black","EO","110","[c]","28030","27760"
"Leaver CS","2021","Declared non-disabled","Black","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","HEO","60","[c]","32530","32830"
"Leaver CS","2021","Declared non-disabled","Black","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","SEO","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","G7","5","[c]","[c]","[c]"
