"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Attorney General's Departments","Communications","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Communications","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Corporate Finance","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Corporate Finance","Inner London - West","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Counter Fraud","Inner London - West","Female","110","110","42550","35480"
"In post","2021","Attorney General's Departments","Counter Fraud","Inner London - West","Male","170","165","47030","41140"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Inner London - West","Female","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Inner London - West","Male","55","55","44350","40170"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","North Yorkshire","Female","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","North Yorkshire","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","West Yorkshire","Female","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","West Yorkshire","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Derbyshire and Nottinghamshire","Female","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Derbyshire and Nottinghamshire","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Inner London - West","Female","35","30","39450","31630"
"In post","2021","Attorney General's Departments","Finance","Inner London - West","Male","30","30","46250","38320"
"In post","2021","Attorney General's Departments","Finance","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","North Yorkshire","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","North Yorkshire","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","West Yorkshire","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","West Yorkshire","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Inner London - West","Female","75","75","42090","36200"
"In post","2021","Attorney General's Departments","Human Resources","Inner London - West","Male","35","35","39590","34160"
"In post","2021","Attorney General's Departments","Human Resources","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Merseyside","Female","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Merseyside","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","North Yorkshire","Female","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","North Yorkshire","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","West Midlands","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","West Yorkshire","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Knowledge and Information Management","Inner London - West","Female","10","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Knowledge and Information Management","Inner London - West","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Bedfordshire and Hertfordshire","Female","50","45","53570","54770"
"In post","2021","Attorney General's Departments","Legal","Bedfordshire and Hertfordshire","Male","45","45","56790","60950"
"In post","2021","Attorney General's Departments","Legal","Berkshire, Buckinghamshire and Oxfordshire","Female","50","45","56540","60710"
"In post","2021","Attorney General's Departments","Legal","Berkshire, Buckinghamshire and Oxfordshire","Male","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Cheshire","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Cornwall and Isles of Scilly","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Cornwall and Isles of Scilly","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Cumbria","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Derbyshire and Nottinghamshire","Female","70","60","53450","55610"
"In post","2021","Attorney General's Departments","Legal","Derbyshire and Nottinghamshire","Male","45","45","51650","48830"
"In post","2021","Attorney General's Departments","Legal","Devon","Female","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Devon","Male","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","East Anglia","Female","25","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","East Anglia","Male","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","East Wales","Female","95","85","50390","49580"
"In post","2021","Attorney General's Departments","Legal","East Wales","Male","60","55","54410","55610"
"In post","2021","Attorney General's Departments","Legal","East Yorkshire and Northern Lincolnshire","Female","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","East Yorkshire and Northern Lincolnshire","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Essex","Female","70","65","51140","51420"
"In post","2021","Attorney General's Departments","Legal","Essex","Male","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Female","75","65","52110","51470"
"In post","2021","Attorney General's Departments","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Male","50","45","55120","55610"
"In post","2021","Attorney General's Departments","Legal","Greater Manchester","Female","110","100","53850","55610"
"In post","2021","Attorney General's Departments","Legal","Greater Manchester","Male","70","70","55550","55610"
"In post","2021","Attorney General's Departments","Legal","Hampshire and Isle of Wight","Female","80","75","57230","55780"
"In post","2021","Attorney General's Departments","Legal","Hampshire and Isle of Wight","Male","50","45","57670","62130"
"In post","2021","Attorney General's Departments","Legal","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Inner London - East","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Inner London - West","Female","1745","1585","59330","58970"
"In post","2021","Attorney General's Departments","Legal","Inner London - West","Male","950","930","61410","62590"
"In post","2021","Attorney General's Departments","Legal","Kent","Female","30","30","52150","51730"
"In post","2021","Attorney General's Departments","Legal","Kent","Male","30","30","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Lancashire","Female","50","45","51160","54200"
"In post","2021","Attorney General's Departments","Legal","Lancashire","Male","40","40","53810","55610"
"In post","2021","Attorney General's Departments","Legal","Leicestershire, Rutland and Northamptonshire","Female","60","50","48150","49580"
"In post","2021","Attorney General's Departments","Legal","Leicestershire, Rutland and Northamptonshire","Male","30","30","50650","50710"
"In post","2021","Attorney General's Departments","Legal","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Lincolnshire","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Merseyside","Female","80","75","50560","51470"
"In post","2021","Attorney General's Departments","Legal","Merseyside","Male","65","65","51280","53350"
"In post","2021","Attorney General's Departments","Legal","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","North Yorkshire","Female","90","75","58450","55610"
"In post","2021","Attorney General's Departments","Legal","North Yorkshire","Male","70","70","59390","55610"
"In post","2021","Attorney General's Departments","Legal","Northumberland and Tyne and Wear","Female","65","60","51290","51940"
"In post","2021","Attorney General's Departments","Legal","Northumberland and Tyne and Wear","Male","45","40","52940","54910"
"In post","2021","Attorney General's Departments","Legal","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Outer London - South","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Outer London - South","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Shropshire and Staffordshire","Female","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Shropshire and Staffordshire","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","South Yorkshire","Female","35","35","47950","48830"
"In post","2021","Attorney General's Departments","Legal","South Yorkshire","Male","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Surrey, East and West Sussex","Female","55","50","54860","60710"
"In post","2021","Attorney General's Departments","Legal","Surrey, East and West Sussex","Male","30","30","57490","56560"
"In post","2021","Attorney General's Departments","Legal","Tees Valley and Durham","Female","30","30","52380","55610"
"In post","2021","Attorney General's Departments","Legal","Tees Valley and Durham","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Midlands","Female","150","135","51900","51470"
"In post","2021","Attorney General's Departments","Legal","West Midlands","Male","95","90","55080","55610"
"In post","2021","Attorney General's Departments","Legal","West Wales and The Valleys","Female","25","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Wales and The Valleys","Male","15","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Yorkshire","Female","130","120","51960","50140"
"In post","2021","Attorney General's Departments","Legal","West Yorkshire","Male","90","90","56390","55610"
"In post","2021","Attorney General's Departments","Operational Delivery","Bedfordshire and Hertfordshire","Female","60","55","26900","27050"
"In post","2021","Attorney General's Departments","Operational Delivery","Bedfordshire and Hertfordshire","Male","15","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Female","50","45","28050","24590"
"In post","2021","Attorney General's Departments","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cheshire","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cornwall and Isles of Scilly","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cumbria","Female","20","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Derbyshire and Nottinghamshire","Female","85","75","25940","23470"
"In post","2021","Attorney General's Departments","Operational Delivery","Derbyshire and Nottinghamshire","Male","40","40","26220","25480"
"In post","2021","Attorney General's Departments","Operational Delivery","Devon","Female","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Devon","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","East Anglia","Female","55","45","26720","23470"
"In post","2021","Attorney General's Departments","Operational Delivery","East Anglia","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","East Wales","Female","90","85","26360","25820"
"In post","2021","Attorney General's Departments","Operational Delivery","East Wales","Male","30","30","31280","23470"
"In post","2021","Attorney General's Departments","Operational Delivery","East Yorkshire and Northern Lincolnshire","Female","30","25","25150","24480"
"In post","2021","Attorney General's Departments","Operational Delivery","East Yorkshire and Northern Lincolnshire","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Essex","Female","60","55","27100","26230"
"In post","2021","Attorney General's Departments","Operational Delivery","Essex","Male","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Female","50","50","26420","24480"
"In post","2021","Attorney General's Departments","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Greater Manchester","Female","125","110","27290","28430"
"In post","2021","Attorney General's Departments","Operational Delivery","Greater Manchester","Male","45","45","27460","28430"
"In post","2021","Attorney General's Departments","Operational Delivery","Hampshire and Isle of Wight","Female","85","75","27850","26970"
"In post","2021","Attorney General's Departments","Operational Delivery","Hampshire and Isle of Wight","Male","40","35","28130","23520"
"In post","2021","Attorney General's Departments","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Inner London - East","Female","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Inner London - East","Male","10","10","[c]","[c]"
