"Status","Year","Region_ITL3","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Aberdeen City and Aberdeenshire","SEO/HEO","Female","Unknown","45","45","37900","35110"
"In post","2021","Aberdeen City and Aberdeenshire","SEO/HEO","Male","Heterosexual / straight","185","180","53420","42120"
"In post","2021","Aberdeen City and Aberdeenshire","SEO/HEO","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Aberdeen City and Aberdeenshire","SEO/HEO","Male","Undeclared","25","25","[c]","[c]"
"In post","2021","Aberdeen City and Aberdeenshire","SEO/HEO","Male","Unknown","100","95","44110","39650"
"In post","2021","Aberdeen City and Aberdeenshire","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Aberdeen City and Aberdeenshire","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","AA/AO","Female","Heterosexual / straight","365","320","21260","21010"
"In post","2021","Angus and Dundee City","AA/AO","Female","LGBO","30","30","21230","21010"
"In post","2021","Angus and Dundee City","AA/AO","Female","Undeclared","70","55","21300","21010"
"In post","2021","Angus and Dundee City","AA/AO","Female","Unknown","170","150","20900","21010"
"In post","2021","Angus and Dundee City","AA/AO","Male","Heterosexual / straight","265","260","21190","21010"
"In post","2021","Angus and Dundee City","AA/AO","Male","LGBO","25","25","[c]","[c]"
"In post","2021","Angus and Dundee City","AA/AO","Male","Undeclared","45","40","21030","21010"
"In post","2021","Angus and Dundee City","AA/AO","Male","Unknown","135","135","20830","21010"
"In post","2021","Angus and Dundee City","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","EO","Female","Heterosexual / straight","230","205","27440","27570"
"In post","2021","Angus and Dundee City","EO","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Angus and Dundee City","EO","Female","Undeclared","30","30","28100","27570"
"In post","2021","Angus and Dundee City","EO","Female","Unknown","65","55","27170","27570"
"In post","2021","Angus and Dundee City","EO","Male","Heterosexual / straight","110","105","27310","27570"
"In post","2021","Angus and Dundee City","EO","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Angus and Dundee City","EO","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Angus and Dundee City","EO","Male","Unknown","35","30","27530","27570"
"In post","2021","Angus and Dundee City","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","G6/G7","Female","Heterosexual / straight","30","30","61770","61650"
"In post","2021","Angus and Dundee City","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","G6/G7","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Angus and Dundee City","G6/G7","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Angus and Dundee City","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","G6/G7","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Angus and Dundee City","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","SEO/HEO","Female","Heterosexual / straight","115","110","37270","35000"
"In post","2021","Angus and Dundee City","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","SEO/HEO","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Angus and Dundee City","SEO/HEO","Female","Unknown","25","25","[c]","[c]"
"In post","2021","Angus and Dundee City","SEO/HEO","Male","Heterosexual / straight","60","60","37140","34290"
"In post","2021","Angus and Dundee City","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","SEO/HEO","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Angus and Dundee City","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","AA/AO","Female","Heterosexual / straight","35","35","20860","20560"
"In post","2021","Antrim and Newtownabbey","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","AA/AO","Male","Heterosexual / straight","95","95","20710","20310"
"In post","2021","Antrim and Newtownabbey","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","AA/AO","Male","Unknown","15","15","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","EO","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","EO","Male","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","SEO/HEO","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","SEO/HEO","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","AA/AO","Female","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Ards and North Down","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","AA/AO","Male","Heterosexual / straight","110","110","20870","20310"
"In post","2021","Ards and North Down","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","AA/AO","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Ards and North Down","AA/AO","Male","Unknown","15","15","[c]","[c]"
"In post","2021","Ards and North Down","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","EO","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Ards and North Down","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","EO","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Ards and North Down","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","SEO/HEO","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Ards and North Down","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","SEO/HEO","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Ards and North Down","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","AA/AO","Female","Heterosexual / straight","55","45","23360","22910"
"In post","2021","Barking & Dagenham and Havering","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","AA/AO","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","AA/AO","Female","Unknown","15","15","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","AA/AO","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","AA/AO","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","EO","Female","Heterosexual / straight","155","140","30990","31060"
"In post","2021","Barking & Dagenham and Havering","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","EO","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","EO","Female","Unknown","55","45","31080","31060"
"In post","2021","Barking & Dagenham and Havering","EO","Male","Heterosexual / straight","95","95","30970","31060"
"In post","2021","Barking & Dagenham and Havering","EO","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","EO","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","EO","Male","Unknown","40","40","31060","31060"
"In post","2021","Barking & Dagenham and Havering","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","SEO/HEO","Female","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","SEO/HEO","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","SEO/HEO","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","SEO/HEO","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Unknown","Female","Heterosexual / straight","35","30","32610","28690"
"In post","2021","Barking & Dagenham and Havering","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Unknown","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","AA/AO","Female","Heterosexual / straight","135","115","24020","23690"
"In post","2021","Barnet","AA/AO","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Barnet","AA/AO","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","Barnet","AA/AO","Female","Unknown","40","30","23970","23730"
"In post","2021","Barnet","AA/AO","Male","Heterosexual / straight","60","55","23250","23530"
"In post","2021","Barnet","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","AA/AO","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Barnet","AA/AO","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Barnet","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","EO","Female","Heterosexual / straight","200","185","29830","31060"
"In post","2021","Barnet","EO","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Barnet","EO","Female","Undeclared","20","20","[c]","[c]"
"In post","2021","Barnet","EO","Female","Unknown","60","55","30930","31060"
"In post","2021","Barnet","EO","Male","Heterosexual / straight","110","105","29850","30780"
"In post","2021","Barnet","EO","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Barnet","EO","Male","Undeclared","15","10","[c]","[c]"
"In post","2021","Barnet","EO","Male","Unknown","20","20","[c]","[c]"
"In post","2021","Barnet","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","G6/G7","Female","Heterosexual / straight","100","95","58540","55130"
"In post","2021","Barnet","G6/G7","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Barnet","G6/G7","Female","Undeclared","10","5","[c]","[c]"
"In post","2021","Barnet","G6/G7","Female","Unknown","50","50","61620","57050"
"In post","2021","Barnet","G6/G7","Male","Heterosexual / straight","80","80","61930","60630"
"In post","2021","Barnet","G6/G7","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Barnet","G6/G7","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","Barnet","G6/G7","Male","Unknown","35","35","58710","57590"
"In post","2021","Barnet","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","SCS level","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Barnet","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","SCS level","Female","Unknown","10","10","[c]","[c]"
"In post","2021","Barnet","SCS level","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Barnet","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","SCS level","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Barnet","SCS level","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Barnet","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","SEO/HEO","Female","Heterosexual / straight","245","235","37690","38120"
