"Status","Year","Disability","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Animal and Plant Health Agency","SEO/HEO","Female","55","50","33640","32560"
"In post","2021","Declared disabled","Animal and Plant Health Agency","SEO/HEO","Male","35","35","33330","31640"
"In post","2021","Declared disabled","Animal and Plant Health Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","AA/AO","Female","45","35","22030","20920"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","AA/AO","Male","35","35","22160","20920"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","EO","Female","65","60","27280","27500"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","EO","Male","50","50","27080","27500"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","G6/G7","Female","125","120","58020","54700"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","G6/G7","Male","110","110","58270","56340"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","SCS level","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","SCS level","Male","25","25","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","SEO/HEO","Female","135","130","36550","35590"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","SEO/HEO","Male","100","100","35740","34550"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Female","10","5","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","EO","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","AA/AO","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Companies House","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Companies House","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","EO","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Companies House","EO","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Companies House","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Companies House","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2021","Declared disabled","Companies House","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Companies House","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","EO","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","EO","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","SEO/HEO","Female","20","15","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","AA/AO","Female","25","20","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","AA/AO","Male","10","5","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","EO","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","SEO/HEO","Female","30","30","42890","39790"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","AA/AO","Female","110","95","22560","21950"
"In post","2021","Declared disabled","Crown Prosecution Service","AA/AO","Male","50","45","22230","21950"
"In post","2021","Declared disabled","Crown Prosecution Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","EO","Female","100","90","28150","28430"
"In post","2021","Declared disabled","Crown Prosecution Service","EO","Male","35","35","28390","28430"
"In post","2021","Declared disabled","Crown Prosecution Service","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","G6/G7","Female","200","180","58310","55610"
"In post","2021","Declared disabled","Crown Prosecution Service","G6/G7","Male","115","110","60250","56560"
"In post","2021","Declared disabled","Crown Prosecution Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","SEO/HEO","Female","70","65","36190","35020"
"In post","2021","Declared disabled","Crown Prosecution Service","SEO/HEO","Male","35","35","36900","36240"
"In post","2021","Declared disabled","Crown Prosecution Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service Inspectorate","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service Inspectorate","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service Inspectorate","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service Inspectorate","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service Inspectorate","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service Inspectorate","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service Inspectorate","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service Inspectorate","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service Inspectorate","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service Inspectorate","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service Inspectorate","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service Inspectorate","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service Inspectorate","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service Inspectorate","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service Inspectorate","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt Management Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt Management Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt Management Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt Management Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt Management Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt Management Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt Management Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt Management Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt Management Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt Management Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt Management Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt Management Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Electronics and Components Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Electronics and Components Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Electronics and Components Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Electronics and Components Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Electronics and Components Agency","EO","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Defence Electronics and Components Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Electronics and Components Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Electronics and Components Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Electronics and Components Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Electronics and Components Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Electronics and Components Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Electronics and Components Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Electronics and Components Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Electronics and Components Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Electronics and Components Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","EO","Female","125","110","22660","22290"
"In post","2021","Declared disabled","Defence Equipment and Support","EO","Male","165","160","22610","21490"
"In post","2021","Declared disabled","Defence Equipment and Support","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","G6/G7","Female","55","50","56270","55210"
"In post","2021","Declared disabled","Defence Equipment and Support","G6/G7","Male","80","80","56460","55200"
"In post","2021","Declared disabled","Defence Equipment and Support","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","SEO/HEO","Female","250","240","34210","33190"
"In post","2021","Declared disabled","Defence Equipment and Support","SEO/HEO","Male","400","390","36800","37390"
"In post","2021","Declared disabled","Defence Equipment and Support","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","EO","Female","25","20","[c]","[c]"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","EO","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","G6/G7","Female","65","65","49850","46090"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","G6/G7","Male","100","95","50900","47140"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","SEO/HEO","Female","95","90","32960","32660"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","SEO/HEO","Male","145","145","33130","29880"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Male","5","5","[c]","[c]"
