"Status","Year","Disability","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Outside London","AA/AO","Male","33415","32055","23050","21050"
"In post","2021","Declared non-disabled","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Outside London","EO","Female","42055","37275","26980","27570"
"In post","2021","Declared non-disabled","Outside London","EO","Male","30300","29170","27400","27570"
"In post","2021","Declared non-disabled","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Outside London","G6/G7","Female","10970","10350","56850","54230"
"In post","2021","Declared non-disabled","Outside London","G6/G7","Male","12395","12095","58010","55640"
"In post","2021","Declared non-disabled","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Outside London","SCS level","Female","705","675","88030","82920"
"In post","2021","Declared non-disabled","Outside London","SCS level","Male","885","865","91790","83790"
"In post","2021","Declared non-disabled","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Outside London","SEO/HEO","Female","32745","30585","35700","34290"
"In post","2021","Declared non-disabled","Outside London","SEO/HEO","Male","30680","29870","36850","35810"
"In post","2021","Declared non-disabled","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Outside London","Unknown","Female","6320","5745","30050","30210"
"In post","2021","Declared non-disabled","Outside London","Unknown","Male","2770","2700","35390","33360"
"In post","2021","Declared non-disabled","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Overseas","AA/AO","Female","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Overseas","AA/AO","Male","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Overseas","EO","Female","95","90","27780","27090"
"In post","2021","Declared non-disabled","Overseas","EO","Male","120","120","27750","27170"
"In post","2021","Declared non-disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Overseas","G6/G7","Female","360","360","59360","57400"
"In post","2021","Declared non-disabled","Overseas","G6/G7","Male","515","515","60090","58000"
"In post","2021","Declared non-disabled","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Overseas","SCS level","Female","75","75","86460","76970"
"In post","2021","Declared non-disabled","Overseas","SCS level","Male","135","135","86910","79720"
"In post","2021","Declared non-disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Overseas","SEO/HEO","Female","340","340","36710","34260"
"In post","2021","Declared non-disabled","Overseas","SEO/HEO","Male","670","670","39770","34770"
"In post","2021","Declared non-disabled","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Overseas","Unknown","Female","85","80","[c]","[c]"
"In post","2021","Declared non-disabled","Overseas","Unknown","Male","130","130","[c]","[c]"
"In post","2021","Declared non-disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","AA/AO","Female","120","105","22590","21320"
"In post","2021","Declared non-disabled","Unknown","AA/AO","Male","55","50","21760","21010"
"In post","2021","Declared non-disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","EO","Female","250","230","28080","27570"
"In post","2021","Declared non-disabled","Unknown","EO","Male","160","155","28100","27570"
"In post","2021","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","G6/G7","Female","75","70","54400","52000"
"In post","2021","Declared non-disabled","Unknown","G6/G7","Male","50","50","57560","54810"
"In post","2021","Declared non-disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","SEO/HEO","Female","130","120","35840","35000"
"In post","2021","Declared non-disabled","Unknown","SEO/HEO","Male","115","115","37340","34640"
"In post","2021","Declared non-disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Unknown","Male","55","55","28420","27370"
"In post","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","London","AA/AO","Female","500","440","25810","25110"
"In post","2021","Undeclared","London","AA/AO","Male","540","515","28960","26630"
"In post","2021","Undeclared","London","EO","Female","655","620","29990","30270"
"In post","2021","Undeclared","London","EO","Male","545","530","30700","30500"
"In post","2021","Undeclared","London","G6/G7","Female","660","630","59890","57850"
"In post","2021","Undeclared","London","G6/G7","Male","830","820","61180","59160"
"In post","2021","Undeclared","London","SCS level","Female","90","80","84140","79700"
"In post","2021","Undeclared","London","SCS level","Male","125","125","91820","82440"
"In post","2021","Undeclared","London","SEO/HEO","Female","980","950","38220","36900"
"In post","2021","Undeclared","London","SEO/HEO","Male","1080","1065","39250","38500"
"In post","2021","Undeclared","London","Unknown","Female","55","55","34730","34100"
"In post","2021","Undeclared","London","Unknown","Male","30","25","[c]","[c]"
"In post","2021","Undeclared","Outside London","AA/AO","Female","3910","3335","22320","21050"
"In post","2021","Undeclared","Outside London","AA/AO","Male","4625","4310","25440","21710"
"In post","2021","Undeclared","Outside London","EO","Female","2770","2515","27310","27570"
"In post","2021","Undeclared","Outside London","EO","Male","3190","3055","28680","27570"
"In post","2021","Undeclared","Outside London","G6/G7","Female","610","580","56200","53250"
"In post","2021","Undeclared","Outside London","G6/G7","Male","1000","975","57010","54540"
"In post","2021","Undeclared","Outside London","SCS level","Female","35","35","88080","82160"
"In post","2021","Undeclared","Outside London","SCS level","Male","35","30","96270","93000"
"In post","2021","Undeclared","Outside London","SEO/HEO","Female","2420","2270","36180","35110"
"In post","2021","Undeclared","Outside London","SEO/HEO","Male","3235","3145","37440","36710"
"In post","2021","Undeclared","Outside London","Unknown","Female","350","320","30540","30210"
"In post","2021","Undeclared","Outside London","Unknown","Male","250","245","36370","34840"
"In post","2021","Undeclared","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Overseas","EO","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Overseas","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Overseas","G6/G7","Male","35","35","60800","56590"
"In post","2021","Undeclared","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Overseas","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Overseas","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Overseas","SEO/HEO","Male","50","50","36690","34450"
"In post","2021","Undeclared","Overseas","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Overseas","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Unknown","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","EO","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","EO","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","SEO/HEO","Female","10","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Unknown","London","AA/AO","Female","1190","1140","24620","24120"
"In post","2021","Unknown","London","AA/AO","Male","990","970","26200","24890"
"In post","2021","Unknown","London","EO","Female","1905","1830","29700","29570"
"In post","2021","Unknown","London","EO","Male","1315","1295","30200","29570"
"In post","2021","Unknown","London","G6/G7","Female","2720","2600","59320","57190"
"In post","2021","Unknown","London","G6/G7","Male","2585","2550","60840","59160"
"In post","2021","Unknown","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","SCS level","Female","470","445","92980","81990"
"In post","2021","Unknown","London","SCS level","Male","500","495","95530","85000"
"In post","2021","Unknown","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","London","SEO/HEO","Female","3975","3880","36530","36160"
"In post","2021","Unknown","London","SEO/HEO","Male","3575","3550","37530","36660"
"In post","2021","Unknown","London","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","London","Unknown","Female","75","70","28050","26810"
"In post","2021","Unknown","London","Unknown","Male","40","40","29360","26810"
"In post","2021","Unknown","Outside London","AA/AO","Female","12895","11370","21360","21010"
"In post","2021","Unknown","Outside London","AA/AO","Male","11890","11450","22620","21010"
"In post","2021","Unknown","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outside London","EO","Female","7285","6800","27220","26670"
"In post","2021","Unknown","Outside London","EO","Male","7985","7765","28070","27130"
"In post","2021","Unknown","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outside London","G6/G7","Female","2635","2480","56990","54120"
"In post","2021","Unknown","Outside London","G6/G7","Male","3135","3065","57570","54540"
"In post","2021","Unknown","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outside London","SCS level","Female","220","215","90170","83230"
"In post","2021","Unknown","Outside London","SCS level","Male","270","265","91830","83230"
"In post","2021","Unknown","Outside London","SEO/HEO","Female","6950","6560","35350","34500"
"In post","2021","Unknown","Outside London","SEO/HEO","Male","7880","7675","36340","35810"
"In post","2021","Unknown","Outside London","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Outside London","Unknown","Female","555","500","26250","22920"
"In post","2021","Unknown","Outside London","Unknown","Male","350","330","34790","30210"
"In post","2021","Unknown","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","EO","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Overseas","EO","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Overseas","G6/G7","Female","135","135","59850","58030"
"In post","2021","Unknown","Overseas","G6/G7","Male","175","175","60310","57930"
"In post","2021","Unknown","Overseas","SCS level","Female","30","30","[c]","[c]"
"In post","2021","Unknown","Overseas","SCS level","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Overseas","SEO/HEO","Female","195","195","42760","41600"
"In post","2021","Unknown","Overseas","SEO/HEO","Male","185","185","46220","41600"
"In post","2021","Unknown","Overseas","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Overseas","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","EO","Female","30","30","27570","27570"
"In post","2021","Unknown","Unknown","EO","Male","30","30","28300","27570"
"In post","2021","Unknown","Unknown","G6/G7","Female","25","25","[c]","[c]"
"In post","2021","Unknown","Unknown","G6/G7","Male","35","30","59630","57000"
"In post","2021","Unknown","Unknown","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","SEO/HEO","Female","235","230","31960","32000"
"In post","2021","Unknown","Unknown","SEO/HEO","Male","220","220","33440","32000"
"In post","2021","Unknown","Unknown","Unknown","Female","165","165","33120","32700"
"In post","2021","Unknown","Unknown","Unknown","Male","1685","1685","38010","34460"
"Leaver CS","2021","Declared disabled","London","AA/AO","Female","60","[c]","23160","23500"
"Leaver CS","2021","Declared disabled","London","AA/AO","Male","50","[c]","24050","23500"
"Leaver CS","2021","Declared disabled","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","EO","Female","60","[c]","29600","30310"
"Leaver CS","2021","Declared disabled","London","EO","Male","50","[c]","30280","31060"
"Leaver CS","2021","Declared disabled","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","G6/G7","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","G6/G7","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","SEO/HEO","Female","65","[c]","37310","36650"
"Leaver CS","2021","Declared disabled","London","SEO/HEO","Male","60","[c]","37430","37440"
"Leaver CS","2021","Declared disabled","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outside London","AA/AO","Female","675","[c]","20450","20920"
"Leaver CS","2021","Declared disabled","Outside London","AA/AO","Male","480","[c]","21460","21010"
"Leaver CS","2021","Declared disabled","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outside London","EO","Female","390","[c]","26940","27570"
"Leaver CS","2021","Declared disabled","Outside London","EO","Male","300","[c]","27730","27570"
"Leaver CS","2021","Declared disabled","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outside London","G6/G7","Female","50","[c]","58660","55610"
"Leaver CS","2021","Declared disabled","Outside London","G6/G7","Male","60","[c]","62850","57830"
"Leaver CS","2021","Declared disabled","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outside London","SEO/HEO","Female","205","[c]","35850","34360"
"Leaver CS","2021","Declared disabled","Outside London","SEO/HEO","Male","200","[c]","36900","35660"
"Leaver CS","2021","Declared disabled","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outside London","Unknown","Female","105","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outside London","Unknown","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","London","AA/AO","Female","400","[c]","23350","23520"
"Leaver CS","2021","Declared non-disabled","London","AA/AO","Male","295","[c]","23490","23500"
"Leaver CS","2021","Declared non-disabled","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","London","EO","Female","325","[c]","28660","28590"
"Leaver CS","2021","Declared non-disabled","London","EO","Male","250","[c]","29040","29080"
"Leaver CS","2021","Declared non-disabled","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","London","G6/G7","Female","300","[c]","61000","58830"
"Leaver CS","2021","Declared non-disabled","London","G6/G7","Male","345","[c]","61320","59710"
"Leaver CS","2021","Declared non-disabled","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
