"Status","Year","Age","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Scotland","Male","250","[c]","38750","33650"
"Leaver CS","2021","60-64","South East (England)","Female","190","[c]","29280","26720"
"Leaver CS","2021","60-64","South East (England)","Male","250","[c]","35010","29440"
"Leaver CS","2021","60-64","South West (England)","Female","160","[c]","33200","27570"
"Leaver CS","2021","60-64","South West (England)","Male","260","[c]","40140","35340"
"Leaver CS","2021","60-64","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Male","65","[c]","42760","36580"
"Leaver CS","2021","60-64","Wales","Female","190","[c]","31370","26120"
"Leaver CS","2021","60-64","Wales","Male","160","[c]","38310","30690"
"Leaver CS","2021","60-64","West Midlands (England)","Female","200","[c]","29400","26970"
"Leaver CS","2021","60-64","West Midlands (England)","Male","145","[c]","34890","27570"
"Leaver CS","2021","60-64","Yorkshire and The Humber","Female","235","[c]","30520","27180"
"Leaver CS","2021","60-64","Yorkshire and The Humber","Male","195","[c]","34350","29200"
"Leaver CS","2021","65+","East Midlands (England)","Female","105","[c]","23940","21230"
"Leaver CS","2021","65+","East Midlands (England)","Male","95","[c]","25060","21480"
"Leaver CS","2021","65+","East of England","Female","120","[c]","24950","22220"
"Leaver CS","2021","65+","East of England","Male","130","[c]","33200","27010"
"Leaver CS","2021","65+","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Female","220","[c]","34630","28640"
"Leaver CS","2021","65+","London","Male","245","[c]","39970","31520"
"Leaver CS","2021","65+","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","North East (England)","Female","180","[c]","23740","21010"
"Leaver CS","2021","65+","North East (England)","Male","105","[c]","24000","21010"
"Leaver CS","2021","65+","North West (England)","Female","265","[c]","24240","21010"
"Leaver CS","2021","65+","North West (England)","Male","195","[c]","27860","21580"
"Leaver CS","2021","65+","Northern Ireland","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Northern Ireland","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scotland","Female","160","[c]","27350","23730"
"Leaver CS","2021","65+","Scotland","Male","200","[c]","32320","27570"
"Leaver CS","2021","65+","South East (England)","Female","180","[c]","25540","22080"
"Leaver CS","2021","65+","South East (England)","Male","225","[c]","30950","27570"
"Leaver CS","2021","65+","South West (England)","Female","125","[c]","28270","26570"
"Leaver CS","2021","65+","South West (England)","Male","225","[c]","32970","30840"
"Leaver CS","2021","65+","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wales","Female","130","[c]","24760","21510"
"Leaver CS","2021","65+","Wales","Male","130","[c]","32910","26380"
"Leaver CS","2021","65+","West Midlands (England)","Female","130","[c]","25680","21130"
"Leaver CS","2021","65+","West Midlands (England)","Male","115","[c]","29220","26120"
"Leaver CS","2021","65+","Yorkshire and The Humber","Female","135","[c]","26960","24700"
"Leaver CS","2021","65+","Yorkshire and The Humber","Male","130","[c]","28500","26270"
"Leaver CS","2021","Unknown","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Midlands (England)","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Midlands (England)","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","Female","1230","[c]","35460","33250"
"Leaver Dept.","2021","20-29","London","Male","970","[c]","35900","33510"
"Leaver Dept.","2021","20-29","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North East (England)","Female","115","[c]","23070","21010"
"Leaver Dept.","2021","20-29","North East (England)","Male","65","[c]","24410","21010"
"Leaver Dept.","2021","20-29","North West (England)","Female","150","[c]","24720","24110"
"Leaver Dept.","2021","20-29","North West (England)","Male","140","[c]","24930","24310"
"Leaver Dept.","2021","20-29","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","Female","90","[c]","24240","23190"
"Leaver Dept.","2021","20-29","Scotland","Male","60","[c]","28730","24910"
"Leaver Dept.","2021","20-29","South East (England)","Female","70","[c]","26570","26520"
"Leaver Dept.","2021","20-29","South East (England)","Male","55","[c]","27540","26570"
"Leaver Dept.","2021","20-29","South West (England)","Female","115","[c]","26320","26440"
"Leaver Dept.","2021","20-29","South West (England)","Male","135","[c]","26980","27500"
"Leaver Dept.","2021","20-29","Unknown","Female","270","[c]","32030","32000"
"Leaver Dept.","2021","20-29","Unknown","Male","200","[c]","32580","32000"
"Leaver Dept.","2021","20-29","Wales","Female","100","[c]","25370","23990"
"Leaver Dept.","2021","20-29","Wales","Male","75","[c]","26410","23250"
"Leaver Dept.","2021","20-29","West Midlands (England)","Female","85","[c]","22920","21050"
"Leaver Dept.","2021","20-29","West Midlands (England)","Male","60","[c]","23420","21090"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","Female","105","[c]","27410","27570"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","Male","85","[c]","27360","26450"
"Leaver Dept.","2021","30-39","East Midlands (England)","Female","50","[c]","25720","23470"
"Leaver Dept.","2021","30-39","East Midlands (England)","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","Female","35","[c]","32800","27980"
"Leaver Dept.","2021","30-39","East of England","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Female","885","[c]","46960","48900"
"Leaver Dept.","2021","30-39","London","Male","815","[c]","46690","46000"
"Leaver Dept.","2021","30-39","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","Female","110","[c]","25280","24620"
"Leaver Dept.","2021","30-39","North East (England)","Male","85","[c]","27690","26220"
"Leaver Dept.","2021","30-39","North West (England)","Female","160","[c]","27840","25560"
"Leaver Dept.","2021","30-39","North West (England)","Male","155","[c]","27870","25990"
"Leaver Dept.","2021","30-39","Northern Ireland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northern Ireland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","Female","105","[c]","30810","27570"
"Leaver Dept.","2021","30-39","Scotland","Male","85","[c]","29220","27570"
"Leaver Dept.","2021","30-39","South East (England)","Female","60","[c]","31680","31470"
"Leaver Dept.","2021","30-39","South East (England)","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Female","130","[c]","34310","31990"
"Leaver Dept.","2021","30-39","South West (England)","Male","110","[c]","34910","33300"
"Leaver Dept.","2021","30-39","Unknown","Female","80","[c]","40370","32040"
"Leaver Dept.","2021","30-39","Unknown","Male","85","[c]","39090","32160"
"Leaver Dept.","2021","30-39","Wales","Female","110","[c]","31840","29540"
"Leaver Dept.","2021","30-39","Wales","Male","105","[c]","32060","29230"
"Leaver Dept.","2021","30-39","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","Female","100","[c]","27760","22710"
"Leaver Dept.","2021","30-39","West Midlands (England)","Male","85","[c]","27140","25010"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","Female","90","[c]","33690","31680"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","Male","80","[c]","34700","31990"
"Leaver Dept.","2021","40-49","East Midlands (England)","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Female","500","[c]","56140","55650"
"Leaver Dept.","2021","40-49","London","Male","345","[c]","55590","54470"
"Leaver Dept.","2021","40-49","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North East (England)","Female","80","[c]","29320","27570"
"Leaver Dept.","2021","40-49","North East (England)","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Female","160","[c]","30960","27570"
"Leaver Dept.","2021","40-49","North West (England)","Male","105","[c]","30740","27570"
"Leaver Dept.","2021","40-49","Northern Ireland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","Female","70","[c]","32800","27570"
"Leaver Dept.","2021","40-49","Scotland","Male","55","[c]","30670","27570"
"Leaver Dept.","2021","40-49","South East (England)","Female","50","[c]","35510","31990"
"Leaver Dept.","2021","40-49","South East (England)","Male","45","[c]","38310","33300"
"Leaver Dept.","2021","40-49","South West (England)","Female","95","[c]","41310","37280"
"Leaver Dept.","2021","40-49","South West (England)","Male","75","[c]","43930","40580"
"Leaver Dept.","2021","40-49","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales","Female","65","[c]","32760","27570"
"Leaver Dept.","2021","40-49","Wales","Male","45","[c]","37670","31860"
"Leaver Dept.","2021","40-49","West Midlands (England)","Female","80","[c]","32300","27570"
"Leaver Dept.","2021","40-49","West Midlands (England)","Male","50","[c]","31920","27510"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","Female","85","[c]","35950","32960"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","Male","75","[c]","36650","34290"
"Leaver Dept.","2021","50-59","East Midlands (England)","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Female","240","[c]","51250","44660"
"Leaver Dept.","2021","50-59","London","Male","200","[c]","54880","53600"
"Leaver Dept.","2021","50-59","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North East (England)","Female","60","[c]","34050","27570"
"Leaver Dept.","2021","50-59","North East (England)","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Female","105","[c]","34780","29930"
"Leaver Dept.","2021","50-59","North West (England)","Male","80","[c]","35670","27770"
"Leaver Dept.","2021","50-59","Northern Ireland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scotland","Female","85","[c]","32670","27570"
"Leaver Dept.","2021","50-59","Scotland","Male","50","[c]","34020","27570"
"Leaver Dept.","2021","50-59","South East (England)","Female","50","[c]","32540","28430"
"Leaver Dept.","2021","50-59","South East (England)","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South West (England)","Female","50","[c]","37610","33170"
"Leaver Dept.","2021","50-59","South West (England)","Male","70","[c]","42110","41020"
"Leaver Dept.","2021","50-59","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Wales","Female","40","[c]","32730","30680"
"Leaver Dept.","2021","50-59","Wales","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","West Midlands (England)","Female","40","[c]","31820","27570"
"Leaver Dept.","2021","50-59","West Midlands (England)","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","Female","60","[c]","38200","31990"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North West (England)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Scotland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Scotland","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Wales","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East Midlands (England)","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East Midlands (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East of England","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","East of England","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","Female","65","[c]","24760","24300"
"New entrant CS","2021","16-19","London","Male","55","[c]","24840","24300"
"New entrant CS","2021","16-19","North East (England)","Female","40","[c]","20680","20380"
"New entrant CS","2021","16-19","North East (England)","Male","40","[c]","21600","21010"
"New entrant CS","2021","16-19","North West (England)","Female","60","[c]","20820","21010"
"New entrant CS","2021","16-19","North West (England)","Male","35","[c]","21540","21010"
"New entrant CS","2021","16-19","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Scotland","Female","50","[c]","20530","20140"
"New entrant CS","2021","16-19","Scotland","Male","45","[c]","19690","20140"
"New entrant CS","2021","16-19","South East (England)","Female","40","[c]","22130","21430"
"New entrant CS","2021","16-19","South East (England)","Male","45","[c]","23010","21430"
"New entrant CS","2021","16-19","South West (England)","Female","40","[c]","20040","19630"
"New entrant CS","2021","16-19","South West (England)","Male","60","[c]","17530","16780"
"New entrant CS","2021","16-19","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Wales","Female","55","[c]","20380","20140"
"New entrant CS","2021","16-19","Wales","Male","40","[c]","20340","20140"
"New entrant CS","2021","16-19","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","West Midlands (England)","Female","30","[c]","21930","21010"
"New entrant CS","2021","16-19","West Midlands (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Yorkshire and The Humber","Female","45","[c]","21210","21010"
"New entrant CS","2021","16-19","Yorkshire and The Humber","Male","40","[c]","20980","20600"
"New entrant CS","2021","20-29","East Midlands (England)","Female","535","[c]","23700","22920"
"New entrant CS","2021","20-29","East Midlands (England)","Male","380","[c]","24420","24000"
"New entrant CS","2021","20-29","East of England","Female","640","[c]","25090","24180"
"New entrant CS","2021","20-29","East of England","Male","420","[c]","25820","26140"
"New entrant CS","2021","20-29","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","Female","4655","[c]","30780","31060"
"New entrant CS","2021","20-29","London","Male","3240","[c]","31600","31060"
"New entrant CS","2021","20-29","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","North East (England)","Female","715","[c]","23320","21010"
"New entrant CS","2021","20-29","North East (England)","Male","630","[c]","23090","21010"
"New entrant CS","2021","20-29","North West (England)","Female","1335","[c]","24010","22570"
"New entrant CS","2021","20-29","North West (England)","Male","1100","[c]","24430","22850"
"New entrant CS","2021","20-29","Northern Ireland","Female","65","[c]","21990","20140"
"New entrant CS","2021","20-29","Northern Ireland","Male","60","[c]","22200","20140"
"New entrant CS","2021","20-29","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scotland","Female","935","[c]","24550","21430"
"New entrant CS","2021","20-29","Scotland","Male","630","[c]","23900","21010"
"New entrant CS","2021","20-29","South East (England)","Female","1125","[c]","25110","24880"
"New entrant CS","2021","20-29","South East (England)","Male","775","[c]","25570","25540"
"New entrant CS","2021","20-29","South East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","South West (England)","Female","940","[c]","24370","22920"
"New entrant CS","2021","20-29","South West (England)","Male","835","[c]","25110","24500"
"New entrant CS","2021","20-29","Unknown","Female","200","[c]","27820","28000"
"New entrant CS","2021","20-29","Unknown","Male","145","[c]","28270","27570"
"New entrant CS","2021","20-29","Wales","Female","690","[c]","23460","21590"
"New entrant CS","2021","20-29","Wales","Male","570","[c]","23540","21590"
"New entrant CS","2021","20-29","Wales","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","West Midlands (England)","Female","800","[c]","23890","22850"
"New entrant CS","2021","20-29","West Midlands (England)","Male","530","[c]","24170","22850"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Female","1065","[c]","24630","22920"
"New entrant CS","2021","20-29","Yorkshire and The Humber","Male","865","[c]","24580","22850"
"New entrant CS","2021","30-39","East Midlands (England)","Female","325","[c]","27180","25560"
"New entrant CS","2021","30-39","East Midlands (England)","Male","265","[c]","26800","25560"
"New entrant CS","2021","30-39","East of England","Female","405","[c]","27510","27570"
"New entrant CS","2021","30-39","East of England","Male","280","[c]","27450","27570"
"New entrant CS","2021","30-39","London","Female","1970","[c]","38090","32560"
"New entrant CS","2021","30-39","London","Male","1495","[c]","40260","34100"
"New entrant CS","2021","30-39","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","North East (England)","Female","420","[c]","24900","22350"
"New entrant CS","2021","30-39","North East (England)","Male","360","[c]","26250","22850"
"New entrant CS","2021","30-39","North West (England)","Female","735","[c]","27210","26550"
"New entrant CS","2021","30-39","North West (England)","Male","710","[c]","28350","25560"
"New entrant CS","2021","30-39","Northern Ireland","Female","50","[c]","27760","20780"
"New entrant CS","2021","30-39","Northern Ireland","Male","65","[c]","24080","20140"
"New entrant CS","2021","30-39","Overseas","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scotland","Female","630","[c]","29250","27570"
"New entrant CS","2021","30-39","Scotland","Male","545","[c]","28100","26070"
"New entrant CS","2021","30-39","South East (England)","Female","715","[c]","28810","27570"
"New entrant CS","2021","30-39","South East (England)","Male","560","[c]","29090","27570"
"New entrant CS","2021","30-39","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","South West (England)","Female","660","[c]","29610","27570"
"New entrant CS","2021","30-39","South West (England)","Male","540","[c]","31020","27570"
"New entrant CS","2021","30-39","Unknown","Female","110","[c]","34240","27570"
"New entrant CS","2021","30-39","Unknown","Male","75","[c]","32560","27570"
"New entrant CS","2021","30-39","Wales","Female","420","[c]","26390","23320"
"New entrant CS","2021","30-39","Wales","Male","355","[c]","28740","25560"
"New entrant CS","2021","30-39","Wales","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","West Midlands (England)","Female","480","[c]","28210","27570"
"New entrant CS","2021","30-39","West Midlands (England)","Male","385","[c]","28580","27570"
"New entrant CS","2021","30-39","Yorkshire and The Humber","Female","535","[c]","28860","27570"
"New entrant CS","2021","30-39","Yorkshire and The Humber","Male","485","[c]","28830","27570"
"New entrant CS","2021","30-39","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","East Midlands (England)","Female","240","[c]","28040","27570"
"New entrant CS","2021","40-49","East Midlands (England)","Male","190","[c]","30750","27570"
"New entrant CS","2021","40-49","East of England","Female","325","[c]","27220","27570"
"New entrant CS","2021","40-49","East of England","Male","250","[c]","29600","27570"
"New entrant CS","2021","40-49","London","Female","1155","[c]","40250","32330"
"New entrant CS","2021","40-49","London","Male","835","[c]","46180","37350"
"New entrant CS","2021","40-49","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","North East (England)","Female","290","[c]","26550","22920"
"New entrant CS","2021","40-49","North East (England)","Male","250","[c]","26610","22850"
"New entrant CS","2021","40-49","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","North West (England)","Female","540","[c]","29020","27570"
