"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","North Yorkshire","50","[c]","28920","27570"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","South Yorkshire","360","[c]","26940","24930"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","West Yorkshire","580","[c]","30250","27570"
"Leaver CS","2021","Veterinarian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","East Anglia","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Inner London - West","20","[c]","39380","38540"
"Leaver Dept.","2021","Commercial","London","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","65","[c]","35090","32410"
"Leaver Dept.","2021","Commercial","Wales","East Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","Inner London - West","140","[c]","44390","40140"
"Leaver Dept.","2021","Communications","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales","East Wales","15","[c]","43010","37410"
"Leaver Dept.","2021","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","Inner London - West","10","[c]","44760","36740"
"Leaver Dept.","2021","Counter Fraud","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","Inner London - East","15","[c]","52720","48900"
"Leaver Dept.","2021","Digital, Data and Technology","London","Inner London - West","60","[c]","52310","51580"
"Leaver Dept.","2021","Digital, Data and Technology","London","Outer London - South","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","39170","37710"
"Leaver Dept.","2021","Digital, Data and Technology","Wales","East Wales","15","[c]","42550","36420"
"Leaver Dept.","2021","Digital, Data and Technology","Wales","West Wales and The Valleys","25","[c]","36080","31080"
"Leaver Dept.","2021","Digital, Data and Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","West Midlands (England)","West Midlands","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","London","Inner London - East","10","[c]","50240","52870"
"Leaver Dept.","2021","Economics","London","Inner London - West","85","[c]","41730","34690"
"Leaver Dept.","2021","Economics","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","London","Inner London - East","15","[c]","51920","40480"
"Leaver Dept.","2021","Finance","London","Inner London - West","105","[c]","51220","51580"
"Leaver Dept.","2021","Finance","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North West (England)","Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scotland","Southern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","38970","36740"
"Leaver Dept.","2021","Finance","Wales","East Wales","10","[c]","37520","35380"
"Leaver Dept.","2021","Finance","Wales","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Yorkshire and The Humber","South Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East of England","East Anglia","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","London","Inner London - East","10","[c]","49340","45600"
"Leaver Dept.","2021","Human Resources","London","Inner London - West","115","[c]","42800","38540"
"Leaver Dept.","2021","Human Resources","London","Outer London - South","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North West (England)","Greater Manchester","20","[c]","26200","23180"
"Leaver Dept.","2021","Human Resources","North West (England)","Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","North West (England)","Merseyside","15","[c]","32500","28890"
"Leaver Dept.","2021","Human Resources","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","35","[c]","35650","32080"
"Leaver Dept.","2021","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Wales","East Wales","15","[c]","35430","33300"
"Leaver Dept.","2021","Human Resources","Wales","West Wales and The Valleys","15","[c]","35250","31000"
"Leaver Dept.","2021","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","London","Inner London - West","25","[c]","41480","37640"
"Leaver Dept.","2021","Intelligence Analysis","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","London","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","London","Inner London - West","90","[c]","42090","38540"
"Leaver Dept.","2021","International Trade","Overseas","Overseas","40","[c]","54120","53060"
"Leaver Dept.","2021","International Trade","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","London","Inner London - West","15","[c]","48290","52300"
"Leaver Dept.","2021","Knowledge and Information Management","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","38260","32830"
"Leaver Dept.","2021","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","London","Inner London - East","15","[c]","57660","53510"
"Leaver Dept.","2021","Legal","London","Inner London - West","70","[c]","57800","56740"
"Leaver Dept.","2021","Legal","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Wales","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","60","[c]","22890","21170"
"Leaver Dept.","2021","Operational Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","35","[c]","21270","19570"
"Leaver Dept.","2021","Operational Delivery","East Midlands (England)","Lincolnshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","East of England","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","East of England","East Anglia","30","[c]","25050","25100"
"Leaver Dept.","2021","Operational Delivery","East of England","Essex","20","[c]","27540","25400"
"Leaver Dept.","2021","Operational Delivery","London","Inner London - East","100","[c]","40500","38770"
"Leaver Dept.","2021","Operational Delivery","London","Inner London - West","330","[c]","37980","31180"
"Leaver Dept.","2021","Operational Delivery","London","Outer London - East and North East","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","London","Outer London - South","50","[c]","34300","28810"
"Leaver Dept.","2021","Operational Delivery","London","Outer London - West and North West","45","[c]","29770","28740"
"Leaver Dept.","2021","Operational Delivery","North East (England)","Northumberland and Tyne and Wear","45","[c]","26700","24250"
"Leaver Dept.","2021","Operational Delivery","North East (England)","Tees Valley and Durham","40","[c]","22220","21430"
"Leaver Dept.","2021","Operational Delivery","North West (England)","Cheshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","North West (England)","Cumbria","35","[c]","22350","20430"
"Leaver Dept.","2021","Operational Delivery","North West (England)","Greater Manchester","85","[c]","25580","24250"
"Leaver Dept.","2021","Operational Delivery","North West (England)","Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","North West (England)","Merseyside","120","[c]","24540","24110"
"Leaver Dept.","2021","Operational Delivery","Northern Ireland","Northern Ireland","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Scotland","Eastern Scotland","30","[c]","30220","23970"
"Leaver Dept.","2021","Operational Delivery","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Scotland","Southern Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Scotland","West Central Scotland","65","[c]","26100","24180"
"Leaver Dept.","2021","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","South East (England)","Hampshire and Isle of Wight","75","[c]","27430","23410"
