"Status","Year","Function_of_post","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","Flintshire and Wrexham","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Glasgow City","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Glasgow City","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Hackney and Newham","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Hackney and Newham","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Leeds","Female","75","70","39870","38280"
"In post","2021","Analysis","Leeds","Male","65","65","43500","48350"
"In post","2021","Analysis","Leicester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Leicester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Liverpool","Female","40","35","40380","38630"
"In post","2021","Analysis","Liverpool","Male","35","35","39440","38630"
"In post","2021","Analysis","Manchester","Female","95","90","38260","33190"
"In post","2021","Analysis","Manchester","Male","125","125","38140","36640"
"In post","2021","Analysis","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Monmouthshire and Newport","Female","540","500","35080","32630"
"In post","2021","Analysis","Monmouthshire and Newport","Male","485","475","37950","36030"
"In post","2021","Analysis","Monmouthshire and Newport","Unknown","15","15","[c]","[c]"
"In post","2021","Analysis","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Nottingham","Female","15","10","[c]","[c]"
"In post","2021","Analysis","Nottingham","Male","20","20","[c]","[c]"
"In post","2021","Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Peterborough","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Peterborough","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Plymouth","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Portsmouth","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Portsmouth","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Sefton","Female","20","15","[c]","[c]"
"In post","2021","Analysis","Sefton","Male","20","15","[c]","[c]"
"In post","2021","Analysis","Sheffield","Female","60","55","42340","42220"
"In post","2021","Analysis","Sheffield","Male","65","60","45660","45620"
"In post","2021","Analysis","Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","South Hampshire","Female","255","235","37190","37020"
"In post","2021","Analysis","South Hampshire","Male","190","185","37700","34460"
"In post","2021","Analysis","South Hampshire","Unknown","5","5","[c]","[c]"
"In post","2021","Analysis","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Southampton","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Southampton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Southend-on-Sea","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Southend-on-Sea","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Suffolk","Female","155","140","31480","29270"
"In post","2021","Analysis","Suffolk","Male","200","190","36560","35900"
"In post","2021","Analysis","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Swansea","Male","25","25","[c]","[c]"
"In post","2021","Analysis","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tower Hamlets","Female","295","275","49920","45740"
"In post","2021","Analysis","Tower Hamlets","Male","385","380","51440","46940"
"In post","2021","Analysis","Tyneside","Female","15","15","[c]","[c]"
"In post","2021","Analysis","Tyneside","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Wakefield","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Wakefield","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Surrey","Female","5","5","[c]","[c]"
"In post","2021","Analysis","West Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Westminster","Female","1090","1045","46620","42980"
"In post","2021","Analysis","Westminster","Male","1390","1375","46800","42980"
"In post","2021","Analysis","Westminster","Unknown","15","15","[c]","[c]"
"In post","2021","Analysis","Wiltshire","Female","50","50","37140","37320"
"In post","2021","Analysis","Wiltshire","Male","60","60","38160","37320"
"In post","2021","Analysis","Wirral","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Wirral","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Worcestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Worcestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","York","Female","35","30","37110","31610"
"In post","2021","Analysis","York","Male","30","30","38700","32050"
"In post","2021","Commercial","Aberdeen City and Aberdeenshire","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Barnet","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Barnet","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Barnsley, Doncaster and Rotherham","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","270","255","41130","34800"
"In post","2021","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","370","365","46170","41500"
"In post","2021","Commercial","Bedford","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Bedford","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Berkshire","Female","15","15","[c]","[c]"
"In post","2021","Commercial","Berkshire","Male","15","15","[c]","[c]"
"In post","2021","Commercial","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Bexley and Greenwich","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Birmingham","Female","40","40","45420","40550"
"In post","2021","Commercial","Birmingham","Male","35","35","50560","40830"
"In post","2021","Commercial","Blackpool","Female","20","20","[c]","[c]"
"In post","2021","Commercial","Blackpool","Male","15","15","[c]","[c]"
"In post","2021","Commercial","Bournemouth and Poole","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Bournemouth and Poole","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Bradford","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Bradford","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Bristol, City of","Female","50","45","39450","37920"
"In post","2021","Commercial","Bristol, City of","Male","30","30","[c]","[c]"
"In post","2021","Commercial","Buckinghamshire CC","Female","35","35","39960","35300"
"In post","2021","Commercial","Buckinghamshire CC","Male","35","35","39970","36800"
"In post","2021","Commercial","Cambridgeshire CC","Female","75","70","35530","33300"
"In post","2021","Commercial","Cambridgeshire CC","Male","50","50","40230","40080"
"In post","2021","Commercial","Camden and City of London","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Camden and City of London","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Cardiff and Vale of Glamorgan","Female","20","20","[c]","[c]"
"In post","2021","Commercial","Cardiff and Vale of Glamorgan","Male","15","15","[c]","[c]"
"In post","2021","Commercial","Central Bedfordshire","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Central Hampshire","Female","120","115","35410","33300"
"In post","2021","Commercial","Central Hampshire","Male","90","90","40580","34650"
"In post","2021","Commercial","Central Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Central Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cheshire East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cheshire East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chorley and West Lancashire","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Chorley and West Lancashire","Male","5","5","[c]","[c]"
"In post","2021","Commercial","City of Edinburgh","Female","25","25","[c]","[c]"
"In post","2021","Commercial","City of Edinburgh","Male","35","30","38130","34190"
"In post","2021","Commercial","Clackmannanshire and Fife","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Clackmannanshire and Fife","Male","15","15","[c]","[c]"
"In post","2021","Commercial","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Coventry","Female","20","20","[c]","[c]"
"In post","2021","Commercial","Coventry","Male","20","20","[c]","[c]"
"In post","2021","Commercial","Croydon","Female","75","70","46880","45070"
"In post","2021","Commercial","Croydon","Male","50","50","50860","53880"
"In post","2021","Commercial","Darlington","Female","15","15","[c]","[c]"
"In post","2021","Commercial","Darlington","Male","15","15","[c]","[c]"
"In post","2021","Commercial","Derby","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Derby","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Devon CC","Female","100","95","40920","38340"
"In post","2021","Commercial","Devon CC","Male","95","95","45130","47680"
"In post","2021","Commercial","Dorset CC","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Dorset CC","Male","15","15","[c]","[c]"
"In post","2021","Commercial","Dudley","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Dudley","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Durham CC","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Durham CC","Male","5","5","[c]","[c]"
"In post","2021","Commercial","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","10","10","[c]","[c]"
"In post","2021","Commercial","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","5","5","[c]","[c]"
"In post","2021","Commercial","East Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Merseyside","Female","5","5","[c]","[c]"
"In post","2021","Commercial","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Riding of Yorkshire","Male","10","10","[c]","[c]"
"In post","2021","Commercial","East Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Enfield","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Enfield","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Falkirk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Falkirk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Fermanagh and Omagh","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Flintshire and Wrexham","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Flintshire and Wrexham","Male","20","20","[c]","[c]"
"In post","2021","Commercial","Glasgow City","Female","60","55","37260","33300"
"In post","2021","Commercial","Glasgow City","Male","95","95","38460","34800"
"In post","2021","Commercial","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South East","Female","15","15","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South East","Male","15","15","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South West","Female","70","65","44480","38630"
"In post","2021","Commercial","Greater Manchester South West","Male","85","85","44880","38630"
"In post","2021","Commercial","Gwynedd","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gwynedd","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Harrow and Hillingdon","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hartlepool and Stockton-on-Tees","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, County of","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","Male","15","15","[c]","[c]"
"In post","2021","Commercial","Hounslow and Richmond upon Thames","Female","25","25","[c]","[c]"
"In post","2021","Commercial","Hounslow and Richmond upon Thames","Male","30","30","[c]","[c]"
"In post","2021","Commercial","Inverclyde, East Renfrewshire and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inverclyde, East Renfrewshire and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Wight","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Kensington & Chelsea and Hammersmith & Fulham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent Thames Gateway","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kingston upon Hull, City of","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lambeth","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Lambeth","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Lancaster and Wyre","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leeds","Female","155","150","45790","38570"
"In post","2021","Commercial","Leeds","Male","100","100","47710","46550"
"In post","2021","Commercial","Leicester","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Leicester","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Leicestershire CC and Rutland","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Leicestershire CC and Rutland","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Lewisham and Southwark","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Lewisham and Southwark","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","Male","15","15","[c]","[c]"
"In post","2021","Commercial","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Liverpool","Female","145","140","39480","34800"
"In post","2021","Commercial","Liverpool","Male","130","125","44530","38480"
"In post","2021","Commercial","Luton","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Luton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Manchester","Female","85","80","44320","39850"
"In post","2021","Commercial","Manchester","Male","65","65","45480","38000"
"In post","2021","Commercial","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mid Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mid Lancashire","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","Female","40","40","41040","34370"
"In post","2021","Commercial","Milton Keynes","Male","35","35","46900","44740"
"In post","2021","Commercial","Monmouthshire and Newport","Female","55","50","36410","33320"
"In post","2021","Commercial","Monmouthshire and Newport","Male","55","55","39410","35420"
"In post","2021","Commercial","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Hampshire","Male","5","5","[c]","[c]"
"In post","2021","Commercial","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Nottinghamshire","Female","5","5","[c]","[c]"
"In post","2021","Commercial","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire CC","Female","10","5","[c]","[c]"
"In post","2021","Commercial","North Yorkshire CC","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Northumberland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Norwich and East Norfolk","Female","75","70","42280","38440"
"In post","2021","Commercial","Norwich and East Norfolk","Male","75","75","43940","37300"
"In post","2021","Commercial","Nottingham","Female","35","30","37980","38530"
"In post","2021","Commercial","Nottingham","Male","25","25","[c]","[c]"
"In post","2021","Commercial","Overseas","Female","10","10","[c]","[c]"
