"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","Economics","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","South East (England)","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Economics","South East (England)","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Economics","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Wales","Female","45","45","33010","29540"
"In post","2021","Analysis","Economics","Wales","Male","80","75","37850","31080"
"In post","2021","Analysis","Economics","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Economics","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","London","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Finance","London","Male","20","20","[c]","[c]"
"In post","2021","Analysis","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","London","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Human Resources","London","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Human Resources","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","London","Female","95","90","54570","53360"
"In post","2021","Analysis","Intelligence Analysis","London","Male","115","115","53550","53360"
"In post","2021","Analysis","Intelligence Analysis","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Yorkshire and The Humber","Female","30","30","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Yorkshire and The Humber","Male","30","30","48870","49530"
"In post","2021","Analysis","Knowledge and Information Management","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","London","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","London","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","South West (England)","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Wales","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","London","Female","45","45","35080","32540"
"In post","2021","Analysis","Operational Delivery","London","Male","35","35","45270","36930"
"In post","2021","Analysis","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","North West (England)","Female","20","15","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","North West (England)","Male","25","25","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","South East (England)","Female","60","55","32010","29540"
"In post","2021","Analysis","Operational Delivery","South East (England)","Male","40","40","29240","29540"
"In post","2021","Analysis","Operational Delivery","South West (England)","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","South West (England)","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Wales","Female","180","165","29980","29540"
"In post","2021","Analysis","Operational Delivery","Wales","Male","145","145","31800","30130"
"In post","2021","Analysis","Operational Delivery","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","London","Female","115","105","48930","45300"
"In post","2021","Analysis","Operational Research","London","Male","160","160","49740","48230"
"In post","2021","Analysis","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","North West (England)","Female","25","20","[c]","[c]"
"In post","2021","Analysis","Operational Research","North West (England)","Male","40","35","42290","38630"
"In post","2021","Analysis","Operational Research","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","South East (England)","Female","65","60","38780","37320"
"In post","2021","Analysis","Operational Research","South East (England)","Male","185","180","42810","46080"
"In post","2021","Analysis","Operational Research","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","South West (England)","Female","15","15","[c]","[c]"
"In post","2021","Analysis","Operational Research","South West (England)","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Operational Research","Wales","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Research","Wales","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Research","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Research","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Research","Yorkshire and The Humber","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Other","London","Female","80","70","59930","57270"
"In post","2021","Analysis","Other","London","Male","130","125","66460","57250"
"In post","2021","Analysis","Other","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Policy","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","London","Female","110","100","50990","47640"
"In post","2021","Analysis","Policy","London","Male","105","105","49980","46030"
"In post","2021","Analysis","Policy","North East (England)","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Policy","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","North West (England)","Female","15","15","[c]","[c]"
"In post","2021","Analysis","Policy","North West (England)","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Policy","South West (England)","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Policy","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Yorkshire and The Humber","Female","35","35","41720","42220"
"In post","2021","Analysis","Policy","Yorkshire and The Humber","Male","35","35","45430","44860"
"In post","2021","Analysis","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Psychology","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Psychology","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","East of England","Female","150","140","31340","29270"
"In post","2021","Analysis","Science and Engineering","East of England","Male","200","190","36630","35900"
"In post","2021","Analysis","Science and Engineering","London","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","London","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Scotland","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","South East (England)","Female","20","15","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","South East (England)","Male","65","65","39250","37320"
"In post","2021","Analysis","Science and Engineering","South West (England)","Female","85","80","31590","29270"
"In post","2021","Analysis","Science and Engineering","South West (England)","Male","110","105","35050","29750"
"In post","2021","Analysis","Science and Engineering","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","London","Female","235","225","46330","42360"
"In post","2021","Analysis","Social Research","London","Male","90","90","47230","45160"
"In post","2021","Analysis","Social Research","London","Unknown","5","5","[c]","[c]"
"In post","2021","Analysis","Social Research","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","North West (England)","Female","25","25","[c]","[c]"
"In post","2021","Analysis","Social Research","North West (England)","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Social Research","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","South East (England)","Female","125","115","37530","37020"
"In post","2021","Analysis","Social Research","South East (England)","Male","90","85","37740","36030"
"In post","2021","Analysis","Social Research","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","South West (England)","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Social Research","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","Wales","Female","170","155","37880","37020"
"In post","2021","Analysis","Social Research","Wales","Male","90","90","38970","37020"
"In post","2021","Analysis","Social Research","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Social Research","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Statistics","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Statistics","East of England","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Statistics","East of England","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Statistics","London","Female","340","325","47380","42890"
"In post","2021","Analysis","Statistics","London","Male","440","430","46730","42400"
"In post","2021","Analysis","Statistics","London","Unknown","5","5","[c]","[c]"
"In post","2021","Analysis","Statistics","North East (England)","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Statistics","North East (England)","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Statistics","North West (England)","Female","55","50","38500","32480"
"In post","2021","Analysis","Statistics","North West (England)","Male","70","70","38890","38630"
"In post","2021","Analysis","Statistics","Scotland","Female","15","15","[c]","[c]"
"In post","2021","Analysis","Statistics","Scotland","Male","20","20","[c]","[c]"
"In post","2021","Analysis","Statistics","South East (England)","Female","95","90","40110","37020"
"In post","2021","Analysis","Statistics","South East (England)","Male","85","85","40800","36500"
"In post","2021","Analysis","Statistics","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","South West (England)","Female","85","75","40040","39070"
"In post","2021","Analysis","Statistics","South West (England)","Male","90","90","39030","36150"
"In post","2021","Analysis","Statistics","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Wales","Female","140","135","39350","37020"
"In post","2021","Analysis","Statistics","Wales","Male","160","155","43250","37020"
"In post","2021","Analysis","Statistics","Wales","Unknown","10","10","[c]","[c]"
"In post","2021","Analysis","Statistics","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Statistics","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Statistics","Yorkshire and The Humber","Female","55","50","36520","31380"
"In post","2021","Analysis","Statistics","Yorkshire and The Humber","Male","45","45","40110","36560"
"In post","2021","Analysis","Tax","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","London","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Tax","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","North West (England)","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Tax","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","London","Female","25","25","[c]","[c]"
"In post","2021","Analysis","Unknown","London","Male","50","50","45050","41760"
"In post","2021","Analysis","Unknown","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","North West (England)","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Unknown","North West (England)","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Unknown","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","East Midlands (England)","Female","60","55","39950","38800"
"In post","2021","Commercial","Commercial","East Midlands (England)","Male","55","55","45990","46870"
"In post","2021","Commercial","Commercial","East of England","Female","130","120","36930","35700"
"In post","2021","Commercial","Commercial","East of England","Male","100","100","41990","37110"
"In post","2021","Commercial","Commercial","London","Female","385","370","46040","40940"
"In post","2021","Commercial","Commercial","London","Male","315","310","49290","45030"
"In post","2021","Commercial","Commercial","North East (England)","Female","35","35","43290","38280"
"In post","2021","Commercial","Commercial","North East (England)","Male","35","35","48350","43960"
"In post","2021","Commercial","Commercial","North West (England)","Female","265","250","37710","35420"
"In post","2021","Commercial","Commercial","North West (England)","Male","200","195","39490","36500"
"In post","2021","Commercial","Commercial","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Overseas","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","Overseas","Male","30","30","[c]","[c]"
"In post","2021","Commercial","Commercial","Scotland","Female","135","130","34890","33930"
"In post","2021","Commercial","Commercial","Scotland","Male","140","135","36290","34060"
"In post","2021","Commercial","Commercial","South East (England)","Female","240","230","36080","34800"
"In post","2021","Commercial","Commercial","South East (England)","Male","185","185","41310","40520"
"In post","2021","Commercial","Commercial","South West (England)","Female","470","445","38180","35130"
"In post","2021","Commercial","Commercial","South West (England)","Male","435","425","42250","40380"
"In post","2021","Commercial","Commercial","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","Wales","Female","165","150","33520","31090"
"In post","2021","Commercial","Commercial","Wales","Male","160","160","36290","32090"
"In post","2021","Commercial","Commercial","West Midlands (England)","Female","120","115","38200","36780"
"In post","2021","Commercial","Commercial","West Midlands (England)","Male","90","90","41530","40080"
"In post","2021","Commercial","Commercial","Yorkshire and The Humber","Female","195","185","39560","36970"
"In post","2021","Commercial","Commercial","Yorkshire and The Humber","Male","125","120","41730","37970"
"In post","2021","Commercial","Communications","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Communications","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Corporate Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Corporate Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","East Midlands (England)","Female","10","5","[c]","[c]"
"In post","2021","Commercial","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","London","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Finance","London","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Finance","North East (England)","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","South West (England)","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
