"Status","Year","Age","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","West Wales and The Valleys","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","40-49","West Yorkshire","AA/AO","Heterosexual / straight","520","455","22560","21010"
"In post","2021","40-49","West Yorkshire","AA/AO","LGBO","35","35","22450","21010"
"In post","2021","40-49","West Yorkshire","AA/AO","Undeclared","100","85","22630","21010"
"In post","2021","40-49","West Yorkshire","AA/AO","Unknown","285","245","21870","20640"
"In post","2021","40-49","West Yorkshire","EO","Heterosexual / straight","715","660","27070","27570"
"In post","2021","40-49","West Yorkshire","EO","LGBO","40","40","27040","27570"
"In post","2021","40-49","West Yorkshire","EO","Undeclared","110","100","26930","27570"
"In post","2021","40-49","West Yorkshire","EO","Unknown","265","240","26850","27570"
"In post","2021","40-49","West Yorkshire","G6/G7","Heterosexual / straight","415","395","55700","52580"
"In post","2021","40-49","West Yorkshire","G6/G7","LGBO","20","20","[c]","[c]"
"In post","2021","40-49","West Yorkshire","G6/G7","Undeclared","30","30","55810","52580"
"In post","2021","40-49","West Yorkshire","G6/G7","Unknown","155","150","55360","52580"
"In post","2021","40-49","West Yorkshire","SCS level","Heterosexual / straight","35","30","85990","75740"
"In post","2021","40-49","West Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","West Yorkshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","West Yorkshire","SCS level","Unknown","20","20","[c]","[c]"
"In post","2021","40-49","West Yorkshire","SEO/HEO","Heterosexual / straight","760","725","35670","35290"
"In post","2021","40-49","West Yorkshire","SEO/HEO","LGBO","45","45","35100","35310"
"In post","2021","40-49","West Yorkshire","SEO/HEO","Undeclared","90","90","37080","36420"
"In post","2021","40-49","West Yorkshire","SEO/HEO","Unknown","255","240","35170","34020"
"In post","2021","40-49","West Yorkshire","Unknown","Heterosexual / straight","150","135","32260","32690"
"In post","2021","40-49","West Yorkshire","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","West Yorkshire","Unknown","Undeclared","10","5","[c]","[c]"
"In post","2021","40-49","West Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Bedfordshire and Hertfordshire","AA/AO","Heterosexual / straight","225","210","23310","22320"
"In post","2021","50-59","Bedfordshire and Hertfordshire","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Bedfordshire and Hertfordshire","AA/AO","Undeclared","30","30","22750","21590"
"In post","2021","50-59","Bedfordshire and Hertfordshire","AA/AO","Unknown","70","65","24970","22980"
"In post","2021","50-59","Bedfordshire and Hertfordshire","EO","Heterosexual / straight","370","340","29340","29290"
"In post","2021","50-59","Bedfordshire and Hertfordshire","EO","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Bedfordshire and Hertfordshire","EO","Undeclared","50","45","29480","29290"
"In post","2021","50-59","Bedfordshire and Hertfordshire","EO","Unknown","105","95","29200","29290"
"In post","2021","50-59","Bedfordshire and Hertfordshire","G6/G7","Heterosexual / straight","75","75","64770","62590"
"In post","2021","50-59","Bedfordshire and Hertfordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Bedfordshire and Hertfordshire","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Bedfordshire and Hertfordshire","G6/G7","Unknown","25","25","[c]","[c]"
"In post","2021","50-59","Bedfordshire and Hertfordshire","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","50-59","Bedfordshire and Hertfordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Bedfordshire and Hertfordshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Bedfordshire and Hertfordshire","SEO/HEO","Heterosexual / straight","240","235","39220","37890"
"In post","2021","50-59","Bedfordshire and Hertfordshire","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Bedfordshire and Hertfordshire","SEO/HEO","Undeclared","35","35","37990","36460"
"In post","2021","50-59","Bedfordshire and Hertfordshire","SEO/HEO","Unknown","40","35","39060","38510"
"In post","2021","50-59","Bedfordshire and Hertfordshire","Unknown","Heterosexual / straight","35","35","31910","28200"
"In post","2021","50-59","Bedfordshire and Hertfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Bedfordshire and Hertfordshire","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","Bedfordshire and Hertfordshire","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Heterosexual / straight","635","605","24540","21580"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","LGBO","25","25","[c]","[c]"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Undeclared","100","95","26380","23520"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Unknown","165","155","25360","23270"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","EO","Heterosexual / straight","515","500","29420","28130"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","EO","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","EO","Undeclared","100","95","30030","28670"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","EO","Unknown","125","120","30590","29290"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Heterosexual / straight","200","185","61170","59300"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Unknown","60","55","59320","58570"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Heterosexual / straight","585","570","39380","38160"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Undeclared","120","115","39520","37400"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Unknown","130","120","38540","38330"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","75","75","32890","33590"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","50-59","Cheshire","AA/AO","Heterosexual / straight","220","195","22320","21010"
"In post","2021","50-59","Cheshire","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Cheshire","AA/AO","Undeclared","35","30","23660","21010"
"In post","2021","50-59","Cheshire","AA/AO","Unknown","100","90","24830","21550"
"In post","2021","50-59","Cheshire","EO","Heterosexual / straight","280","270","28790","27570"
"In post","2021","50-59","Cheshire","EO","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","Cheshire","EO","Undeclared","40","40","29060","27570"
"In post","2021","50-59","Cheshire","EO","Unknown","65","60","30870","28000"
"In post","2021","50-59","Cheshire","G6/G7","Heterosexual / straight","70","70","59320","57380"
"In post","2021","50-59","Cheshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Cheshire","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","Cheshire","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Cheshire","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","50-59","Cheshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Cheshire","SEO/HEO","Heterosexual / straight","210","205","40730","40210"
"In post","2021","50-59","Cheshire","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Cheshire","SEO/HEO","Undeclared","30","30","41340","40150"
"In post","2021","50-59","Cheshire","SEO/HEO","Unknown","35","35","39950","40210"
"In post","2021","50-59","Cheshire","Unknown","Heterosexual / straight","50","45","29990","28200"
"In post","2021","50-59","Cheshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Cheshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Cornwall and Isles of Scilly","AA/AO","Heterosexual / straight","180","165","20680","20970"
"In post","2021","50-59","Cornwall and Isles of Scilly","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Cornwall and Isles of Scilly","AA/AO","Undeclared","30","25","[c]","[c]"
"In post","2021","50-59","Cornwall and Isles of Scilly","AA/AO","Unknown","40","35","20540","20630"
"In post","2021","50-59","Cornwall and Isles of Scilly","EO","Heterosexual / straight","175","165","27160","27570"
"In post","2021","50-59","Cornwall and Isles of Scilly","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Cornwall and Isles of Scilly","EO","Undeclared","25","20","[c]","[c]"
"In post","2021","50-59","Cornwall and Isles of Scilly","EO","Unknown","50","45","27080","27570"
"In post","2021","50-59","Cornwall and Isles of Scilly","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Cornwall and Isles of Scilly","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Cornwall and Isles of Scilly","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Cornwall and Isles of Scilly","SEO/HEO","Heterosexual / straight","85","80","35770","34040"
"In post","2021","50-59","Cornwall and Isles of Scilly","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Cornwall and Isles of Scilly","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Cornwall and Isles of Scilly","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","50-59","Cornwall and Isles of Scilly","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Cornwall and Isles of Scilly","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Cumbria","AA/AO","Heterosexual / straight","145","130","22730","21050"
"In post","2021","50-59","Cumbria","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Cumbria","AA/AO","Undeclared","25","20","[c]","[c]"
"In post","2021","50-59","Cumbria","AA/AO","Unknown","85","75","21400","21050"
"In post","2021","50-59","Cumbria","EO","Heterosexual / straight","145","135","25700","26120"
"In post","2021","50-59","Cumbria","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Cumbria","EO","Undeclared","20","20","[c]","[c]"
"In post","2021","50-59","Cumbria","EO","Unknown","45","40","27400","27570"
"In post","2021","50-59","Cumbria","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","50-59","Cumbria","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Cumbria","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Cumbria","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Cumbria","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Cumbria","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Cumbria","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Cumbria","SEO/HEO","Heterosexual / straight","85","80","35290","33870"
"In post","2021","50-59","Cumbria","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Cumbria","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","Cumbria","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2021","50-59","Cumbria","Unknown","Heterosexual / straight","50","50","39560","37830"
"In post","2021","50-59","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Cumbria","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Cumbria","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Derbyshire and Nottinghamshire","AA/AO","Heterosexual / straight","670","605","22010","21010"
"In post","2021","50-59","Derbyshire and Nottinghamshire","AA/AO","LGBO","20","20","[c]","[c]"
"In post","2021","50-59","Derbyshire and Nottinghamshire","AA/AO","Undeclared","120","105","21870","21010"
"In post","2021","50-59","Derbyshire and Nottinghamshire","AA/AO","Unknown","290","250","22690","21010"
"In post","2021","50-59","Derbyshire and Nottinghamshire","EO","Heterosexual / straight","675","625","26970","27570"
"In post","2021","50-59","Derbyshire and Nottinghamshire","EO","LGBO","25","25","[c]","[c]"
"In post","2021","50-59","Derbyshire and Nottinghamshire","EO","Undeclared","140","125","27480","27380"
"In post","2021","50-59","Derbyshire and Nottinghamshire","EO","Unknown","260","240","27210","27570"
"In post","2021","50-59","Derbyshire and Nottinghamshire","G6/G7","Heterosexual / straight","335","325","59480","55610"
"In post","2021","50-59","Derbyshire and Nottinghamshire","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","Derbyshire and Nottinghamshire","G6/G7","Undeclared","45","45","56350","53820"
"In post","2021","50-59","Derbyshire and Nottinghamshire","G6/G7","Unknown","65","60","58770","56690"
"In post","2021","50-59","Derbyshire and Nottinghamshire","SCS level","Heterosexual / straight","40","35","92150","83850"
"In post","2021","50-59","Derbyshire and Nottinghamshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Derbyshire and Nottinghamshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Derbyshire and Nottinghamshire","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Derbyshire and Nottinghamshire","SEO/HEO","Heterosexual / straight","695","660","36920","35310"
"In post","2021","50-59","Derbyshire and Nottinghamshire","SEO/HEO","LGBO","25","25","[c]","[c]"
"In post","2021","50-59","Derbyshire and Nottinghamshire","SEO/HEO","Undeclared","135","130","37890","35290"
"In post","2021","50-59","Derbyshire and Nottinghamshire","SEO/HEO","Unknown","200","190","35330","33610"
"In post","2021","50-59","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","100","90","31430","30210"
"In post","2021","50-59","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Derbyshire and Nottinghamshire","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Derbyshire and Nottinghamshire","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","50-59","Devon","AA/AO","Heterosexual / straight","585","530","22330","21010"
"In post","2021","50-59","Devon","AA/AO","LGBO","25","25","[c]","[c]"
"In post","2021","50-59","Devon","AA/AO","Undeclared","90","80","24160","21010"
"In post","2021","50-59","Devon","AA/AO","Unknown","220","190","22410","21010"
"In post","2021","50-59","Devon","EO","Heterosexual / straight","505","465","27140","27570"
"In post","2021","50-59","Devon","EO","LGBO","20","15","[c]","[c]"
"In post","2021","50-59","Devon","EO","Undeclared","90","85","28180","27570"
"In post","2021","50-59","Devon","EO","Unknown","155","145","27280","27570"
"In post","2021","50-59","Devon","G6/G7","Heterosexual / straight","110","110","59190","56750"
"In post","2021","50-59","Devon","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Devon","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","Devon","G6/G7","Unknown","195","185","53790","50600"
"In post","2021","50-59","Devon","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","50-59","Devon","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Devon","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Devon","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Devon","SEO/HEO","Heterosexual / straight","400","380","38230","37790"
"In post","2021","50-59","Devon","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Devon","SEO/HEO","Undeclared","90","85","39110","38450"
"In post","2021","50-59","Devon","SEO/HEO","Unknown","265","255","38330","39650"
"In post","2021","50-59","Devon","Unknown","Heterosexual / straight","70","65","38500","37170"
"In post","2021","50-59","Devon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Devon","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Dorset and Somerset","AA/AO","Heterosexual / straight","395","365","22080","21010"
"In post","2021","50-59","Dorset and Somerset","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Dorset and Somerset","AA/AO","Undeclared","65","60","22050","21010"
"In post","2021","50-59","Dorset and Somerset","AA/AO","Unknown","85","80","23630","21580"
"In post","2021","50-59","Dorset and Somerset","EO","Heterosexual / straight","400","370","27510","27570"
"In post","2021","50-59","Dorset and Somerset","EO","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Dorset and Somerset","EO","Undeclared","70","65","27830","27370"
"In post","2021","50-59","Dorset and Somerset","EO","Unknown","125","105","27610","27570"
"In post","2021","50-59","Dorset and Somerset","G6/G7","Heterosexual / straight","65","60","60140","57350"
"In post","2021","50-59","Dorset and Somerset","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Dorset and Somerset","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Dorset and Somerset","G6/G7","Unknown","25","20","[c]","[c]"
"In post","2021","50-59","Dorset and Somerset","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Dorset and Somerset","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Dorset and Somerset","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Dorset and Somerset","SEO/HEO","Heterosexual / straight","395","380","37270","35270"
"In post","2021","50-59","Dorset and Somerset","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Dorset and Somerset","SEO/HEO","Undeclared","85","80","37090","35340"
"In post","2021","50-59","Dorset and Somerset","SEO/HEO","Unknown","65","60","37620","36460"
"In post","2021","50-59","Dorset and Somerset","Unknown","Heterosexual / straight","35","30","30570","28200"
"In post","2021","50-59","Dorset and Somerset","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Dorset and Somerset","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Anglia","AA/AO","Heterosexual / straight","1010","950","22880","21430"
"In post","2021","50-59","East Anglia","AA/AO","LGBO","35","30","23210","21440"
"In post","2021","50-59","East Anglia","AA/AO","Undeclared","150","145","22600","21430"
"In post","2021","50-59","East Anglia","AA/AO","Unknown","250","225","23720","21440"
"In post","2021","50-59","East Anglia","EO","Heterosexual / straight","790","745","27850","27570"
"In post","2021","50-59","East Anglia","EO","LGBO","25","20","[c]","[c]"
"In post","2021","50-59","East Anglia","EO","Undeclared","135","130","27860","27570"
"In post","2021","50-59","East Anglia","EO","Unknown","230","210","28110","27570"
"In post","2021","50-59","East Anglia","G6/G7","Heterosexual / straight","215","210","60550","57540"
"In post","2021","50-59","East Anglia","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","East Anglia","G6/G7","Undeclared","30","25","[c]","[c]"
"In post","2021","50-59","East Anglia","G6/G7","Unknown","60","60","56050","53570"
"In post","2021","50-59","East Anglia","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","50-59","East Anglia","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Anglia","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Anglia","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","East Anglia","SEO/HEO","Heterosexual / straight","750","730","36920","34800"
"In post","2021","50-59","East Anglia","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2021","50-59","East Anglia","SEO/HEO","Undeclared","165","155","36580","34290"
"In post","2021","50-59","East Anglia","SEO/HEO","Unknown","110","105","37660","35900"
"In post","2021","50-59","East Anglia","Unknown","Heterosexual / straight","90","85","30160","28200"
"In post","2021","50-59","East Anglia","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Anglia","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","East Anglia","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","East Wales","AA/AO","Heterosexual / straight","870","790","21610","21010"
"In post","2021","50-59","East Wales","AA/AO","LGBO","25","20","[c]","[c]"
"In post","2021","50-59","East Wales","AA/AO","Undeclared","160","145","21530","21010"
"In post","2021","50-59","East Wales","AA/AO","Unknown","435","365","21420","21010"
"In post","2021","50-59","East Wales","EO","Heterosexual / straight","890","830","27190","27570"
"In post","2021","50-59","East Wales","EO","LGBO","40","40","27260","27570"
"In post","2021","50-59","East Wales","EO","Undeclared","200","190","28030","27840"
"In post","2021","50-59","East Wales","EO","Unknown","250","230","26900","27460"
"In post","2021","50-59","East Wales","G6/G7","Heterosexual / straight","535","520","59750","59720"
"In post","2021","50-59","East Wales","G6/G7","LGBO","20","20","[c]","[c]"
"In post","2021","50-59","East Wales","G6/G7","Undeclared","75","70","60980","60830"
"In post","2021","50-59","East Wales","G6/G7","Unknown","115","110","57830","58490"
"In post","2021","50-59","East Wales","SCS level","Heterosexual / straight","80","80","85670","78460"
"In post","2021","50-59","East Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Wales","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","East Wales","SCS level","Unknown","15","15","[c]","[c]"
"In post","2021","50-59","East Wales","SEO/HEO","Heterosexual / straight","1040","1005","37540","37410"
"In post","2021","50-59","East Wales","SEO/HEO","LGBO","30","30","38050","36030"
"In post","2021","50-59","East Wales","SEO/HEO","Undeclared","175","175","38600","37410"
"In post","2021","50-59","East Wales","SEO/HEO","Unknown","225","215","35810","35000"
"In post","2021","50-59","East Wales","Unknown","Heterosexual / straight","80","75","31120","30210"
"In post","2021","50-59","East Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Wales","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","East Wales","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","AA/AO","Heterosexual / straight","410","365","24410","21550"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","AA/AO","Undeclared","75","70","23850","21130"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","125","115","25080","21580"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","EO","Heterosexual / straight","455","420","27590","27380"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","EO","LGBO","20","15","[c]","[c]"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","EO","Undeclared","100","95","27760","27130"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","EO","Unknown","125","115","27850","27570"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","G6/G7","Heterosexual / straight","30","30","60850","55930"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","SEO/HEO","Heterosexual / straight","190","180","36930","33840"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","SEO/HEO","Undeclared","40","35","37750","33900"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","SEO/HEO","Unknown","30","30","37690","33860"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","Unknown","Heterosexual / straight","55","55","29980","28200"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","East Yorkshire and Northern Lincolnshire","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Eastern Scotland","AA/AO","Heterosexual / straight","735","685","21810","21010"
"In post","2021","50-59","Eastern Scotland","AA/AO","LGBO","40","40","21450","21010"
"In post","2021","50-59","Eastern Scotland","AA/AO","Undeclared","230","210","21690","21400"
"In post","2021","50-59","Eastern Scotland","AA/AO","Unknown","560","515","22880","22230"
"In post","2021","50-59","Eastern Scotland","EO","Heterosexual / straight","885","830","28790","27570"
"In post","2021","50-59","Eastern Scotland","EO","LGBO","35","30","28670","27570"
"In post","2021","50-59","Eastern Scotland","EO","Undeclared","165","155","28400","28150"
"In post","2021","50-59","Eastern Scotland","EO","Unknown","515","490","30990","32170"
"In post","2021","50-59","Eastern Scotland","G6/G7","Heterosexual / straight","530","510","64060","61010"
"In post","2021","50-59","Eastern Scotland","G6/G7","LGBO","20","20","[c]","[c]"
"In post","2021","50-59","Eastern Scotland","G6/G7","Undeclared","75","75","63690","61010"
"In post","2021","50-59","Eastern Scotland","G6/G7","Unknown","200","190","64410","62480"
"In post","2021","50-59","Eastern Scotland","SCS level","Heterosexual / straight","60","60","91740","83230"
"In post","2021","50-59","Eastern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Eastern Scotland","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Eastern Scotland","SCS level","Unknown","30","30","[c]","[c]"
"In post","2021","50-59","Eastern Scotland","SEO/HEO","Heterosexual / straight","970","940","39500","38630"
"In post","2021","50-59","Eastern Scotland","SEO/HEO","LGBO","30","30","40460","38870"
"In post","2021","50-59","Eastern Scotland","SEO/HEO","Undeclared","145","140","38900","37460"
"In post","2021","50-59","Eastern Scotland","SEO/HEO","Unknown","415","400","40740","39500"
"In post","2021","50-59","Eastern Scotland","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","50-59","Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
