"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Operational Delivery","North West (England)","Unknown","LGBO","115","110","29580","28200"
"In post","2021","Operational Delivery","North West (England)","Unknown","Undeclared","125","115","30680","30210"
"In post","2021","Operational Delivery","North West (England)","Unknown","Unknown","155","135","26820","23840"
"In post","2021","Operational Delivery","Northern Ireland","AA","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","AA","Unknown","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","AO","Heterosexual / straight","415","355","21100","21430"
"In post","2021","Operational Delivery","Northern Ireland","AO","LGBO","20","20","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","AO","Undeclared","40","35","21200","21430"
"In post","2021","Operational Delivery","Northern Ireland","AO","Unknown","255","230","20580","20140"
"In post","2021","Operational Delivery","Northern Ireland","EO","Heterosexual / straight","415","385","26620","25560"
"In post","2021","Operational Delivery","Northern Ireland","EO","LGBO","20","20","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","EO","Undeclared","35","35","26190","25560"
"In post","2021","Operational Delivery","Northern Ireland","EO","Unknown","125","115","26350","25560"
"In post","2021","Operational Delivery","Northern Ireland","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","HEO","Heterosexual / straight","170","165","33290","31810"
"In post","2021","Operational Delivery","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","HEO","Undeclared","20","15","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","HEO","Unknown","35","35","33970","31810"
"In post","2021","Operational Delivery","Northern Ireland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","SEO","Heterosexual / straight","65","60","40660","38630"
"In post","2021","Operational Delivery","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Northern Ireland","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","EO","Heterosexual / straight","70","70","27890","27370"
"In post","2021","Operational Delivery","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","EO","Undeclared","25","25","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","G7","Unknown","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","SEO","Heterosexual / straight","75","75","64000","62870"
"In post","2021","Operational Delivery","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","SEO","Unknown","20","20","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","AA","Heterosexual / straight","80","70","19310","20070"
"In post","2021","Operational Delivery","Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","AA","Undeclared","270","225","20030","20070"
"In post","2021","Operational Delivery","Scotland","AA","Unknown","65","60","20340","20070"
"In post","2021","Operational Delivery","Scotland","AO","Heterosexual / straight","2715","2405","21660","21430"
"In post","2021","Operational Delivery","Scotland","AO","LGBO","165","160","21480","20880"
"In post","2021","Operational Delivery","Scotland","AO","Undeclared","880","780","22170","22820"
"In post","2021","Operational Delivery","Scotland","AO","Unknown","2155","1955","21840","20880"
"In post","2021","Operational Delivery","Scotland","EO","Heterosexual / straight","2370","2210","28350","27370"
"In post","2021","Operational Delivery","Scotland","EO","LGBO","145","140","28290","26700"
"In post","2021","Operational Delivery","Scotland","EO","Undeclared","675","615","28230","29350"
"In post","2021","Operational Delivery","Scotland","EO","Unknown","1845","1720","30390","33650"
"In post","2021","Operational Delivery","Scotland","G6","Heterosexual / straight","55","55","69500","66580"
"In post","2021","Operational Delivery","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","G6","Undeclared","15","15","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","G6","Unknown","20","20","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","G7","Heterosexual / straight","145","135","56970","52580"
"In post","2021","Operational Delivery","Scotland","G7","LGBO","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","G7","Undeclared","40","40","56510","55420"
"In post","2021","Operational Delivery","Scotland","G7","Unknown","40","40","52310","52580"
"In post","2021","Operational Delivery","Scotland","HEO","Heterosexual / straight","1160","1090","33550","32740"
"In post","2021","Operational Delivery","Scotland","HEO","LGBO","65","65","32100","31810"
"In post","2021","Operational Delivery","Scotland","HEO","Undeclared","245","235","33550","34500"
"In post","2021","Operational Delivery","Scotland","HEO","Unknown","410","380","35130","35810"
"In post","2021","Operational Delivery","Scotland","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","SEO","Heterosexual / straight","430","410","47160","42520"
"In post","2021","Operational Delivery","Scotland","SEO","LGBO","20","20","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","SEO","Undeclared","120","115","46120","45190"
"In post","2021","Operational Delivery","Scotland","SEO","Unknown","125","115","45110","42140"
"In post","2021","Operational Delivery","Scotland","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Scotland","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Operational Delivery","South East (England)","AA","Heterosexual / straight","1015","855","20430","20600"
"In post","2021","Operational Delivery","South East (England)","AA","LGBO","75","75","21010","21500"
"In post","2021","Operational Delivery","South East (England)","AA","Undeclared","110","100","20530","20600"
"In post","2021","Operational Delivery","South East (England)","AA","Unknown","435","360","20890","21180"
"In post","2021","Operational Delivery","South East (England)","AO","Heterosexual / straight","4460","4050","25480","24370"
"In post","2021","Operational Delivery","South East (England)","AO","LGBO","285","275","27160","27850"
"In post","2021","Operational Delivery","South East (England)","AO","Undeclared","545","490","25480","22450"
"In post","2021","Operational Delivery","South East (England)","AO","Unknown","1545","1400","26010","25630"
"In post","2021","Operational Delivery","South East (England)","EO","Heterosexual / straight","3520","3225","27840","26780"
"In post","2021","Operational Delivery","South East (England)","EO","LGBO","195","185","28290","26970"
"In post","2021","Operational Delivery","South East (England)","EO","Undeclared","665","590","28130","27370"
"In post","2021","Operational Delivery","South East (England)","EO","Unknown","685","635","29000","27380"
"In post","2021","Operational Delivery","South East (England)","G6","Heterosexual / straight","80","80","70460","66620"
"In post","2021","Operational Delivery","South East (England)","G6","LGBO","5","5","[c]","[c]"
"In post","2021","Operational Delivery","South East (England)","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","Operational Delivery","South East (England)","G6","Unknown","15","15","[c]","[c]"
"In post","2021","Operational Delivery","South East (England)","G7","Heterosexual / straight","225","215","54550","52570"
"In post","2021","Operational Delivery","South East (England)","G7","LGBO","10","10","[c]","[c]"
"In post","2021","Operational Delivery","South East (England)","G7","Undeclared","35","35","54040","52460"
"In post","2021","Operational Delivery","South East (England)","G7","Unknown","55","50","54030","52190"
"In post","2021","Operational Delivery","South East (England)","HEO","Heterosexual / straight","1230","1165","33990","32740"
"In post","2021","Operational Delivery","South East (England)","HEO","LGBO","105","100","34650","33900"
"In post","2021","Operational Delivery","South East (England)","HEO","Undeclared","225","210","33740","32940"
"In post","2021","Operational Delivery","South East (England)","HEO","Unknown","230","210","34940","34390"
"In post","2021","Operational Delivery","South East (England)","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Operational Delivery","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","South East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","South East (England)","SEO","Heterosexual / straight","620","595","43820","41340"
"In post","2021","Operational Delivery","South East (England)","SEO","LGBO","25","25","[c]","[c]"
"In post","2021","Operational Delivery","South East (England)","SEO","Undeclared","95","90","44500","41690"
"In post","2021","Operational Delivery","South East (England)","SEO","Unknown","95","95","41810","38630"
"In post","2021","Operational Delivery","South East (England)","Unknown","Heterosexual / straight","1005","915","29630","30210"
"In post","2021","Operational Delivery","South East (England)","Unknown","LGBO","85","80","27250","24020"
"In post","2021","Operational Delivery","South East (England)","Unknown","Undeclared","115","105","30570","30210"
"In post","2021","Operational Delivery","South East (England)","Unknown","Unknown","130","110","26260","23840"
"In post","2021","Operational Delivery","South West (England)","AA","Heterosexual / straight","435","400","19530","20600"
"In post","2021","Operational Delivery","South West (England)","AA","LGBO","25","25","[c]","[c]"
"In post","2021","Operational Delivery","South West (England)","AA","Undeclared","50","45","19570","20600"
"In post","2021","Operational Delivery","South West (England)","AA","Unknown","150","135","19980","20600"
"In post","2021","Operational Delivery","South West (England)","AO","Heterosexual / straight","2370","2180","23410","22090"
"In post","2021","Operational Delivery","South West (England)","AO","LGBO","175","170","24120","22850"
"In post","2021","Operational Delivery","South West (England)","AO","Undeclared","285","255","23490","21710"
"In post","2021","Operational Delivery","South West (England)","AO","Unknown","855","790","23450","22350"
"In post","2021","Operational Delivery","South West (England)","EO","Heterosexual / straight","1605","1500","27450","26780"
"In post","2021","Operational Delivery","South West (England)","EO","LGBO","75","70","26650","26470"
"In post","2021","Operational Delivery","South West (England)","EO","Undeclared","280","250","27330","27130"
"In post","2021","Operational Delivery","South West (England)","EO","Unknown","445","395","27310","26750"
"In post","2021","Operational Delivery","South West (England)","G6","Heterosexual / straight","100","95","68770","66500"
"In post","2021","Operational Delivery","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","South West (England)","G6","Undeclared","15","15","[c]","[c]"
"In post","2021","Operational Delivery","South West (England)","G6","Unknown","40","35","64030","60560"
"In post","2021","Operational Delivery","South West (England)","G7","Heterosexual / straight","225","220","52610","52580"
"In post","2021","Operational Delivery","South West (England)","G7","LGBO","5","5","[c]","[c]"
"In post","2021","Operational Delivery","South West (England)","G7","Undeclared","30","30","53870","53430"
"In post","2021","Operational Delivery","South West (England)","G7","Unknown","70","70","51320","50190"
"In post","2021","Operational Delivery","South West (England)","HEO","Heterosexual / straight","970","895","33230","33290"
"In post","2021","Operational Delivery","South West (England)","HEO","LGBO","50","45","33240","33030"
"In post","2021","Operational Delivery","South West (England)","HEO","Undeclared","140","125","33740","33840"
"In post","2021","Operational Delivery","South West (England)","HEO","Unknown","240","220","33790","33840"
"In post","2021","Operational Delivery","South West (England)","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Operational Delivery","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","South West (England)","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Operational Delivery","South West (England)","SEO","Heterosexual / straight","485","465","42630","40860"
"In post","2021","Operational Delivery","South West (England)","SEO","LGBO","20","20","[c]","[c]"
"In post","2021","Operational Delivery","South West (England)","SEO","Undeclared","75","70","42410","40860"
"In post","2021","Operational Delivery","South West (England)","SEO","Unknown","140","135","42100","41480"
"In post","2021","Operational Delivery","South West (England)","Unknown","Heterosexual / straight","830","750","30270","30210"
"In post","2021","Operational Delivery","South West (England)","Unknown","LGBO","45","45","26760","23840"
"In post","2021","Operational Delivery","South West (England)","Unknown","Undeclared","100","90","31710","30210"
"In post","2021","Operational Delivery","South West (England)","Unknown","Unknown","60","55","26410","22920"
"In post","2021","Operational Delivery","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","AO","Unknown","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","EO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","HEO","Heterosexual / straight","35","30","42080","43630"
"In post","2021","Operational Delivery","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","HEO","Unknown","15","15","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Wales","AA","Heterosexual / straight","815","680","18420","18060"
"In post","2021","Operational Delivery","Wales","AA","LGBO","55","50","18630","18060"
"In post","2021","Operational Delivery","Wales","AA","Undeclared","440","320","18220","18060"
"In post","2021","Operational Delivery","Wales","AA","Unknown","280","225","18720","18060"
"In post","2021","Operational Delivery","Wales","AO","Heterosexual / straight","4470","4005","22010","21590"
"In post","2021","Operational Delivery","Wales","AO","LGBO","245","240","21770","21590"
"In post","2021","Operational Delivery","Wales","AO","Undeclared","920","770","22020","21590"
"In post","2021","Operational Delivery","Wales","AO","Unknown","1680","1485","21740","21440"
"In post","2021","Operational Delivery","Wales","EO","Heterosexual / straight","2245","2090","26570","26520"
"In post","2021","Operational Delivery","Wales","EO","LGBO","125","120","25910","25560"
"In post","2021","Operational Delivery","Wales","EO","Undeclared","375","335","27200","26780"
"In post","2021","Operational Delivery","Wales","EO","Unknown","735","675","25830","25560"
"In post","2021","Operational Delivery","Wales","G6","Heterosexual / straight","100","95","69630","71510"
"In post","2021","Operational Delivery","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Wales","G6","Undeclared","15","15","[c]","[c]"
"In post","2021","Operational Delivery","Wales","G6","Unknown","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Wales","G7","Heterosexual / straight","290","280","55370","54990"
"In post","2021","Operational Delivery","Wales","G7","LGBO","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Wales","G7","Undeclared","45","45","57570","60830"
"In post","2021","Operational Delivery","Wales","G7","Unknown","50","45","52280","50090"
"In post","2021","Operational Delivery","Wales","HEO","Heterosexual / straight","1185","1120","33050","31920"
"In post","2021","Operational Delivery","Wales","HEO","LGBO","70","70","31600","31810"
"In post","2021","Operational Delivery","Wales","HEO","Undeclared","150","140","34100","33350"
"In post","2021","Operational Delivery","Wales","HEO","Unknown","295","275","31920","31810"
"In post","2021","Operational Delivery","Wales","SCS level","Heterosexual / straight","50","50","88960","78460"
"In post","2021","Operational Delivery","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Wales","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Wales","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Wales","SEO","Heterosexual / straight","635","605","42120","40860"
"In post","2021","Operational Delivery","Wales","SEO","LGBO","25","25","[c]","[c]"
"In post","2021","Operational Delivery","Wales","SEO","Undeclared","95","90","43530","42580"
"In post","2021","Operational Delivery","Wales","SEO","Unknown","125","120","38910","37940"
"In post","2021","Operational Delivery","Wales","Unknown","Heterosexual / straight","860","805","29850","28750"
"In post","2021","Operational Delivery","Wales","Unknown","LGBO","35","35","28980","24800"
"In post","2021","Operational Delivery","Wales","Unknown","Undeclared","55","50","30810","30810"
"In post","2021","Operational Delivery","Wales","Unknown","Unknown","130","120","28620","28200"
"In post","2021","Operational Delivery","West Midlands (England)","AA","Heterosexual / straight","515","470","19530","20600"
"In post","2021","Operational Delivery","West Midlands (England)","AA","LGBO","45","45","20800","20600"
"In post","2021","Operational Delivery","West Midlands (England)","AA","Undeclared","50","40","19020","17990"
"In post","2021","Operational Delivery","West Midlands (England)","AA","Unknown","240","220","20180","20600"
"In post","2021","Operational Delivery","West Midlands (England)","AO","Heterosexual / straight","3665","3385","22720","21430"
"In post","2021","Operational Delivery","West Midlands (England)","AO","LGBO","225","220","23320","22150"
"In post","2021","Operational Delivery","West Midlands (England)","AO","Undeclared","410","375","22480","20950"
"In post","2021","Operational Delivery","West Midlands (England)","AO","Unknown","1310","1210","22980","21440"
"In post","2021","Operational Delivery","West Midlands (England)","EO","Heterosexual / straight","2035","1925","26890","26000"
"In post","2021","Operational Delivery","West Midlands (England)","EO","LGBO","90","85","26570","25950"
"In post","2021","Operational Delivery","West Midlands (England)","EO","Undeclared","325","300","27220","26780"
"In post","2021","Operational Delivery","West Midlands (England)","EO","Unknown","520","495","27380","26470"
"In post","2021","Operational Delivery","West Midlands (England)","G6","Heterosexual / straight","80","80","68550","64670"
"In post","2021","Operational Delivery","West Midlands (England)","G6","LGBO","5","5","[c]","[c]"
"In post","2021","Operational Delivery","West Midlands (England)","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","Operational Delivery","West Midlands (England)","G6","Unknown","20","20","[c]","[c]"
"In post","2021","Operational Delivery","West Midlands (England)","G7","Heterosexual / straight","260","255","52450","50910"
"In post","2021","Operational Delivery","West Midlands (England)","G7","LGBO","10","10","[c]","[c]"
"In post","2021","Operational Delivery","West Midlands (England)","G7","Undeclared","30","30","53170","52330"
"In post","2021","Operational Delivery","West Midlands (England)","G7","Unknown","75","75","53150","50630"
"In post","2021","Operational Delivery","West Midlands (England)","HEO","Heterosexual / straight","1105","1055","33050","31850"
"In post","2021","Operational Delivery","West Midlands (England)","HEO","LGBO","50","50","32600","31810"
"In post","2021","Operational Delivery","West Midlands (England)","HEO","Undeclared","140","130","32960","31860"
"In post","2021","Operational Delivery","West Midlands (England)","HEO","Unknown","230","220","33190","31810"
"In post","2021","Operational Delivery","West Midlands (England)","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Operational Delivery","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","West Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","West Midlands (England)","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","Operational Delivery","West Midlands (England)","SEO","Heterosexual / straight","540","520","42120","38970"
"In post","2021","Operational Delivery","West Midlands (England)","SEO","LGBO","20","20","[c]","[c]"
"In post","2021","Operational Delivery","West Midlands (England)","SEO","Undeclared","70","70","42690","40110"
"In post","2021","Operational Delivery","West Midlands (England)","SEO","Unknown","105","105","40090","38630"
"In post","2021","Operational Delivery","West Midlands (England)","Unknown","Heterosexual / straight","1085","995","29490","28200"
"In post","2021","Operational Delivery","West Midlands (England)","Unknown","LGBO","55","50","26630","23380"
"In post","2021","Operational Delivery","West Midlands (England)","Unknown","Undeclared","85","75","31040","30210"
"In post","2021","Operational Delivery","West Midlands (England)","Unknown","Unknown","125","105","27350","28200"
"In post","2021","Operational Delivery","Yorkshire and The Humber","AA","Heterosexual / straight","625","570","20000","20600"
"In post","2021","Operational Delivery","Yorkshire and The Humber","AA","LGBO","30","30","20160","20600"
"In post","2021","Operational Delivery","Yorkshire and The Humber","AA","Undeclared","80","70","19880","20600"
"In post","2021","Operational Delivery","Yorkshire and The Humber","AA","Unknown","265","240","20430","20600"
"In post","2021","Operational Delivery","Yorkshire and The Humber","AO","Heterosexual / straight","4045","3635","23550","21710"
"In post","2021","Operational Delivery","Yorkshire and The Humber","AO","LGBO","250","240","23580","21950"
"In post","2021","Operational Delivery","Yorkshire and The Humber","AO","Undeclared","495","440","23860","21440"
"In post","2021","Operational Delivery","Yorkshire and The Humber","AO","Unknown","1435","1310","23520","21440"
"In post","2021","Operational Delivery","Yorkshire and The Humber","EO","Heterosexual / straight","2525","2345","26950","25560"
"In post","2021","Operational Delivery","Yorkshire and The Humber","EO","LGBO","130","125","26870","25560"
"In post","2021","Operational Delivery","Yorkshire and The Humber","EO","Undeclared","375","345","27330","26780"
"In post","2021","Operational Delivery","Yorkshire and The Humber","EO","Unknown","545","510","27500","26350"
"In post","2021","Operational Delivery","Yorkshire and The Humber","G6","Heterosexual / straight","75","75","69180","63580"
"In post","2021","Operational Delivery","Yorkshire and The Humber","G6","LGBO","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Yorkshire and The Humber","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Yorkshire and The Humber","G6","Unknown","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Yorkshire and The Humber","G7","Heterosexual / straight","260","250","53310","52280"
"In post","2021","Operational Delivery","Yorkshire and The Humber","G7","LGBO","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Yorkshire and The Humber","G7","Undeclared","35","35","55470","52580"
"In post","2021","Operational Delivery","Yorkshire and The Humber","G7","Unknown","40","35","55060","52580"
"In post","2021","Operational Delivery","Yorkshire and The Humber","HEO","Heterosexual / straight","1225","1150","32760","31810"
"In post","2021","Operational Delivery","Yorkshire and The Humber","HEO","LGBO","75","70","32780","31810"
"In post","2021","Operational Delivery","Yorkshire and The Humber","HEO","Undeclared","160","145","33320","32370"
"In post","2021","Operational Delivery","Yorkshire and The Humber","HEO","Unknown","210","200","33400","31810"
"In post","2021","Operational Delivery","Yorkshire and The Humber","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Operational Delivery","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Yorkshire and The Humber","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Yorkshire and The Humber","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Yorkshire and The Humber","SEO","Heterosexual / straight","600","575","42030","38630"
"In post","2021","Operational Delivery","Yorkshire and The Humber","SEO","LGBO","30","30","41760","38360"
"In post","2021","Operational Delivery","Yorkshire and The Humber","SEO","Undeclared","90","80","42450","40010"
"In post","2021","Operational Delivery","Yorkshire and The Humber","SEO","Unknown","100","95","40930","38630"
"In post","2021","Operational Delivery","Yorkshire and The Humber","Unknown","Heterosexual / straight","1085","980","29790","30210"
"In post","2021","Operational Delivery","Yorkshire and The Humber","Unknown","LGBO","60","60","29390","28200"
"In post","2021","Operational Delivery","Yorkshire and The Humber","Unknown","Undeclared","100","90","32340","34340"
"In post","2021","Operational Delivery","Yorkshire and The Humber","Unknown","Unknown","70","65","24340","22920"
"In post","2021","Operational Research","East Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","East Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","East Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","East Midlands (England)","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Operational Research","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","East Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","East Midlands (England)","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Operational Research","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
