"Status","Year","Age","Ethnicity","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Mixed","AO","Male","10","10","[c]","[c]"
"In post","2021","16-19","Mixed","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","AA","Female","35","30","19290","19090"
"In post","2021","16-19","Unknown","AA","Male","35","35","18810","18980"
"In post","2021","16-19","Unknown","AO","Female","160","155","20960","20140"
"In post","2021","16-19","Unknown","AO","Male","130","125","21090","20140"
"In post","2021","16-19","Unknown","EO","Female","25","25","[c]","[c]"
"In post","2021","16-19","Unknown","EO","Male","60","60","20600","17780"
"In post","2021","16-19","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Female","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Male","45","45","18570","16780"
"In post","2021","16-19","White","AA","Female","65","60","20010","20600"
"In post","2021","16-19","White","AA","Male","65","65","18720","19160"
"In post","2021","16-19","White","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","AO","Female","230","220","21390","21010"
"In post","2021","16-19","White","AO","Male","150","145","21280","21010"
"In post","2021","16-19","White","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","EO","Female","80","80","24070","25230"
"In post","2021","16-19","White","EO","Male","100","100","22470","23050"
"In post","2021","16-19","White","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Unknown","Female","5","5","[c]","[c]"
"In post","2021","16-19","White","Unknown","Male","10","10","[c]","[c]"
"In post","2021","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","AA","Female","45","40","20280","19060"
"In post","2021","20-29","Asian","AA","Male","35","35","21010","21320"
"In post","2021","20-29","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","AO","Female","785","740","21840","21010"
"In post","2021","20-29","Asian","AO","Male","750","725","21850","21010"
"In post","2021","20-29","Asian","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","EO","Female","1215","1195","28030","27570"
"In post","2021","20-29","Asian","EO","Male","990","985","27740","27570"
"In post","2021","20-29","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","G6","Female","10","10","[c]","[c]"
"In post","2021","20-29","Asian","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","G7","Female","125","125","53770","53380"
"In post","2021","20-29","Asian","G7","Male","130","130","54420","53380"
"In post","2021","20-29","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","HEO","Female","630","625","33200","33100"
"In post","2021","20-29","Asian","HEO","Male","515","510","33310","32870"
"In post","2021","20-29","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","SEO","Female","200","195","39910","40070"
"In post","2021","20-29","Asian","SEO","Male","160","160","40030","40050"
"In post","2021","20-29","Asian","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Unknown","Female","95","90","25190","23840"
"In post","2021","20-29","Asian","Unknown","Male","35","35","26100","26810"
"In post","2021","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","AA","Female","25","25","[c]","[c]"
"In post","2021","20-29","Black","AA","Male","20","20","[c]","[c]"
"In post","2021","20-29","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","AO","Female","335","325","24300","23510"
"In post","2021","20-29","Black","AO","Male","180","175","24070","23550"
"In post","2021","20-29","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","EO","Female","610","600","28820","29030"
"In post","2021","20-29","Black","EO","Male","235","230","28530","28670"
"In post","2021","20-29","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","G7","Female","45","45","53420","53380"
"In post","2021","20-29","Black","G7","Male","25","25","[c]","[c]"
"In post","2021","20-29","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","HEO","Female","315","310","33590","33570"
"In post","2021","20-29","Black","HEO","Male","135","135","33570","33110"
"In post","2021","20-29","Black","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","SEO","Female","95","95","40540","40070"
"In post","2021","20-29","Black","SEO","Male","40","40","40630","40580"
"In post","2021","20-29","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Unknown","Female","105","105","27050","26810"
"In post","2021","20-29","Black","Unknown","Male","15","10","[c]","[c]"
"In post","2021","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","AO","Female","20","20","[c]","[c]"
"In post","2021","20-29","Chinese","AO","Male","20","20","[c]","[c]"
"In post","2021","20-29","Chinese","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","EO","Female","35","35","27130","26970"
"In post","2021","20-29","Chinese","EO","Male","25","25","[c]","[c]"
"In post","2021","20-29","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","G7","Female","15","15","[c]","[c]"
"In post","2021","20-29","Chinese","G7","Male","15","15","[c]","[c]"
"In post","2021","20-29","Chinese","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","HEO","Female","30","30","[c]","[c]"
"In post","2021","20-29","Chinese","HEO","Male","35","35","33520","33280"
"In post","2021","20-29","Chinese","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","SEO","Female","15","15","[c]","[c]"
"In post","2021","20-29","Chinese","SEO","Male","10","10","[c]","[c]"
"In post","2021","20-29","Chinese","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","AA","Female","25","20","[c]","[c]"
"In post","2021","20-29","Mixed","AA","Male","10","10","[c]","[c]"
"In post","2021","20-29","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","AO","Female","310","300","22950","21430"
"In post","2021","20-29","Mixed","AO","Male","235","230","24010","23060"
"In post","2021","20-29","Mixed","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","EO","Female","395","390","27870","27570"
"In post","2021","20-29","Mixed","EO","Male","250","250","27800","27570"
"In post","2021","20-29","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","G6","Female","10","10","[c]","[c]"
"In post","2021","20-29","Mixed","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","G7","Female","75","75","53360","53380"
"In post","2021","20-29","Mixed","G7","Male","70","70","54680","53760"
"In post","2021","20-29","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","HEO","Female","330","325","32870","32640"
"In post","2021","20-29","Mixed","HEO","Male","200","200","33320","33230"
"In post","2021","20-29","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","SEO","Female","95","95","39670","40050"
"In post","2021","20-29","Mixed","SEO","Male","75","70","40860","40250"
"In post","2021","20-29","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Unknown","Female","55","55","25540","24020"
"In post","2021","20-29","Mixed","Unknown","Male","15","15","[c]","[c]"
"In post","2021","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","AA","Female","5","5","[c]","[c]"
"In post","2021","20-29","Other ethnicity","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","AO","Female","50","50","23260","22680"
"In post","2021","20-29","Other ethnicity","AO","Male","30","30","24950","24150"
"In post","2021","20-29","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","EO","Female","100","95","28450","28500"
"In post","2021","20-29","Other ethnicity","EO","Male","70","70","27970","27570"
"In post","2021","20-29","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","G7","Female","15","15","[c]","[c]"
"In post","2021","20-29","Other ethnicity","G7","Male","15","15","[c]","[c]"
"In post","2021","20-29","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","HEO","Female","60","60","34000","33570"
"In post","2021","20-29","Other ethnicity","HEO","Male","45","45","33450","33570"
"In post","2021","20-29","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","SEO","Female","30","30","40940","41230"
"In post","2021","20-29","Other ethnicity","SEO","Male","15","15","[c]","[c]"
"In post","2021","20-29","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Unknown","Female","10","10","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","AA","Female","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","AA","Male","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","AO","Female","140","135","22680","21430"
"In post","2021","20-29","Undeclared","AO","Male","205","205","23590","21590"
"In post","2021","20-29","Undeclared","EO","Female","175","170","27480","27570"
"In post","2021","20-29","Undeclared","EO","Male","250","250","27350","27540"
"In post","2021","20-29","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","G7","Female","35","35","54670","53420"
"In post","2021","20-29","Undeclared","G7","Male","70","70","53920","53380"
"In post","2021","20-29","Undeclared","HEO","Female","105","105","33190","33000"
"In post","2021","20-29","Undeclared","HEO","Male","235","235","32670","32350"
"In post","2021","20-29","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","SEO","Female","60","60","39000","38900"
"In post","2021","20-29","Undeclared","SEO","Male","105","105","40160","39600"
"In post","2021","20-29","Undeclared","Unknown","Female","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","Unknown","Male","25","25","[c]","[c]"
"In post","2021","20-29","Unknown","AA","Female","475","455","20130","20600"
"In post","2021","20-29","Unknown","AA","Male","440","430","19960","20310"
"In post","2021","20-29","Unknown","AO","Female","3470","3350","22160","21010"
"In post","2021","20-29","Unknown","AO","Male","3565","3510","22850","21050"
"In post","2021","20-29","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","EO","Female","2260","2225","26930","26740"
"In post","2021","20-29","Unknown","EO","Male","2145","2135","26640","26160"
"In post","2021","20-29","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","G6","Female","35","35","64290","64500"
"In post","2021","20-29","Unknown","G6","Male","45","45","64730","64670"
"In post","2021","20-29","Unknown","G7","Female","460","455","53640","53380"
"In post","2021","20-29","Unknown","G7","Male","425","425","53990","53420"
"In post","2021","20-29","Unknown","HEO","Female","2400","2390","31450","31810"
"In post","2021","20-29","Unknown","HEO","Male","2230","2225","32020","31850"
"In post","2021","20-29","Unknown","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","SCS level","Female","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","SCS level","Male","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","SEO","Female","525","520","39740","40230"
"In post","2021","20-29","Unknown","SEO","Male","525","525","39840","39960"
"In post","2021","20-29","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Unknown","Female","310","305","24990","22920"
"In post","2021","20-29","Unknown","Unknown","Male","410","405","27910","28830"
"In post","2021","20-29","White","AA","Female","935","890","19960","20600"
"In post","2021","20-29","White","AA","Male","755","740","20060","20070"
"In post","2021","20-29","White","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","White","AO","Female","7175","6910","22480","21430"
"In post","2021","20-29","White","AO","Male","6380","6315","23380","21590"
"In post","2021","20-29","White","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","White","EO","Female","7250","7135","26820","27130"
"In post","2021","20-29","White","EO","Male","5595","5570","26710","26950"
"In post","2021","20-29","White","EO","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","White","G6","Female","100","100","64560","64500"
"In post","2021","20-29","White","G6","Male","75","75","64430","64500"
"In post","2021","20-29","White","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","White","G7","Female","1350","1345","53400","53360"
"In post","2021","20-29","White","G7","Male","1190","1185","53880","53380"
"In post","2021","20-29","White","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","White","HEO","Female","5015","4970","32420","32140"
"In post","2021","20-29","White","HEO","Male","4255","4245","32660","32330"
"In post","2021","20-29","White","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","White","SCS level","Female","5","5","[c]","[c]"
"In post","2021","20-29","White","SCS level","Male","10","10","[c]","[c]"
"In post","2021","20-29","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","White","SEO","Female","1930","1915","39580","39600"
"In post","2021","20-29","White","SEO","Male","1570","1565","39670","39670"
"In post","2021","20-29","White","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","White","Unknown","Female","1425","1400","25850","23840"
"In post","2021","20-29","White","Unknown","Male","445","445","27190","26810"
"In post","2021","20-29","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","AA","Female","60","50","20350","20070"
"In post","2021","30-39","Asian","AA","Male","50","50","20770","20600"
"In post","2021","30-39","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","AO","Female","955","785","21540","21010"
"In post","2021","30-39","Asian","AO","Male","830","800","22580","21010"
"In post","2021","30-39","Asian","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","EO","Female","1340","1205","27730","27570"
"In post","2021","30-39","Asian","EO","Male","1215","1200","27800","27570"
"In post","2021","30-39","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","G6","Female","105","100","66860","66230"
"In post","2021","30-39","Asian","G6","Male","70","70","69130","65690"
"In post","2021","30-39","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","G7","Female","460","445","54980","54280"
"In post","2021","30-39","Asian","G7","Male","375","370","55160","54300"
"In post","2021","30-39","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","HEO","Female","680","645","33620","33300"
"In post","2021","30-39","Asian","HEO","Male","730","715","33370","32110"
"In post","2021","30-39","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","SCS level","Female","25","25","[c]","[c]"
"In post","2021","30-39","Asian","SCS level","Male","35","35","81700","74980"
"In post","2021","30-39","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","SEO","Female","430","415","40820","40600"
"In post","2021","30-39","Asian","SEO","Male","420","420","41570","40980"
"In post","2021","30-39","Asian","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","Unknown","Female","115","105","29140","28690"
"In post","2021","30-39","Asian","Unknown","Male","60","60","29630","29130"
"In post","2021","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","AA","Female","25","25","[c]","[c]"
"In post","2021","30-39","Black","AA","Male","35","35","21330","20600"
"In post","2021","30-39","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","AO","Female","335","295","22460","21430"
"In post","2021","30-39","Black","AO","Male","285","280","26670","25110"
"In post","2021","30-39","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","EO","Female","725","685","28820","28850"
"In post","2021","30-39","Black","EO","Male","330","330","28510","28670"
"In post","2021","30-39","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","G6","Female","25","25","[c]","[c]"
"In post","2021","30-39","Black","G6","Male","10","10","[c]","[c]"
"In post","2021","30-39","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","G7","Female","175","175","54210","53460"
"In post","2021","30-39","Black","G7","Male","95","95","54900","53380"
"In post","2021","30-39","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","HEO","Female","380","370","33470","33300"
"In post","2021","30-39","Black","HEO","Male","180","180","33390","33620"
"In post","2021","30-39","Black","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","SEO","Female","225","225","40890","40960"
"In post","2021","30-39","Black","SEO","Male","105","105","40400","40070"
"In post","2021","30-39","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","Unknown","Female","140","135","29560","27730"
"In post","2021","30-39","Black","Unknown","Male","30","30","[c]","[c]"
"In post","2021","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","AO","Female","25","20","[c]","[c]"
"In post","2021","30-39","Chinese","AO","Male","25","25","[c]","[c]"
"In post","2021","30-39","Chinese","AO","Unknown","[c]","[c]","[c]","[c]"
