"Status","Year","Organisation","Region_ITL1","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cabinet Office (excl. agencies)","Northern Ireland","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Scotland","Outside London","Female","45","45","48150","36460"
"In post","2021","Cabinet Office (excl. agencies)","Scotland","Outside London","Male","35","35","48250","50010"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","Outside London","Female","105","100","39030","33300"
"In post","2021","Cabinet Office (excl. agencies)","South East (England)","Outside London","Male","110","110","46100","34640"
"In post","2021","Cabinet Office (excl. agencies)","South West (England)","Outside London","Female","75","75","54100","49620"
"In post","2021","Cabinet Office (excl. agencies)","South West (England)","Outside London","Male","110","110","53580","51700"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","Female","325","320","36050","32000"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","Male","275","275","36480","32000"
"In post","2021","Cabinet Office (excl. agencies)","Wales","Outside London","Female","35","35","35320","29250"
"In post","2021","Cabinet Office (excl. agencies)","Wales","Outside London","Male","30","30","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Midlands (England)","Outside London","Female","30","30","55500","51650"
"In post","2021","Cabinet Office (excl. agencies)","West Midlands (England)","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Outside London","Female","395","370","36140","32960"
"In post","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Outside London","Male","340","330","36570","33300"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","Outside London","Female","215","200","31780","29270"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","Outside London","Male","245","240","37130","32770"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Outside London","Female","70","65","30970","29270"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Outside London","Male","75","75","34220","29270"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","London","London","Female","50","45","41680","37910"
"In post","2021","Charity Commission","London","London","Male","25","25","[c]","[c]"
"In post","2021","Charity Commission","North West (England)","Outside London","Female","175","160","32560","29160"
"In post","2021","Charity Commission","North West (England)","Outside London","Male","130","130","33070","29160"
"In post","2021","Charity Commission","South West (England)","Outside London","Female","25","20","[c]","[c]"
"In post","2021","Charity Commission","South West (England)","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Charity Commission","Wales","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Charity Commission","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","London","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","London","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Northern Ireland","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Companies House","Northern Ireland","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Companies House","Scotland","Outside London","Female","25","20","[c]","[c]"
"In post","2021","Companies House","Scotland","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Companies House","Wales","Outside London","Female","570","495","29340","24500"
"In post","2021","Companies House","Wales","Outside London","Male","460","455","33330","30720"
"In post","2021","Competition and Markets Authority","London","London","Female","400","380","58800","56000"
"In post","2021","Competition and Markets Authority","London","London","Male","385","380","62910","59170"
"In post","2021","Competition and Markets Authority","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Scotland","Outside London","Female","30","30","55280","55090"
"In post","2021","Competition and Markets Authority","Scotland","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Competition and Markets Authority","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","Outside London","Female","160","145","26500","22570"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","Outside London","Male","140","140","25680","22860"
"In post","2021","Crown Commercial Service","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","Outside London","Female","80","75","34840","34800"
"In post","2021","Crown Commercial Service","East of England","Outside London","Male","90","85","35180","32640"
"In post","2021","Crown Commercial Service","London","London","Female","30","30","49280","45650"
"In post","2021","Crown Commercial Service","London","London","Male","40","40","51190","49300"
"In post","2021","Crown Commercial Service","North West (England)","Outside London","Female","225","220","36320","34800"
"In post","2021","Crown Commercial Service","North West (England)","Outside London","Male","175","175","40710","35040"
"In post","2021","Crown Commercial Service","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Wales","Outside London","Female","50","50","33860","31680"
"In post","2021","Crown Commercial Service","Wales","Outside London","Male","55","55","33490","31300"
"In post","2021","Crown Commercial Service","West Midlands (England)","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Crown Commercial Service","West Midlands (England)","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Crown Commercial Service","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","Outside London","Female","1460","1330","34880","29040"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","Outside London","Male","565","545","37880","32930"
"In post","2021","Crown Prosecution Service","East Midlands (England)","Outside London","Female","300","270","37150","30130"
"In post","2021","Crown Prosecution Service","East Midlands (England)","Outside London","Male","140","140","40540","45140"
"In post","2021","Crown Prosecution Service","East of England","Outside London","Female","330","285","37950","30110"
"In post","2021","Crown Prosecution Service","East of England","Outside London","Male","150","145","46020","50520"
"In post","2021","Crown Prosecution Service","London","London","Female","1100","1015","43330","39750"
"In post","2021","Crown Prosecution Service","London","London","Male","590","580","46730","40800"
"In post","2021","Crown Prosecution Service","North East (England)","Outside London","Female","230","205","36330","28430"
"In post","2021","Crown Prosecution Service","North East (England)","Outside London","Male","110","105","41530","48080"
"In post","2021","Crown Prosecution Service","North West (England)","Outside London","Female","640","585","37660","30610"
"In post","2021","Crown Prosecution Service","North West (England)","Outside London","Male","315","310","42830","48080"
"In post","2021","Crown Prosecution Service","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","South East (England)","Outside London","Female","475","430","40860","33930"
"In post","2021","Crown Prosecution Service","South East (England)","Outside London","Male","220","215","45120","50520"
"In post","2021","Crown Prosecution Service","South West (England)","Outside London","Female","175","160","37680","32050"
"In post","2021","Crown Prosecution Service","South West (England)","Outside London","Male","115","110","43000","48080"
"In post","2021","Crown Prosecution Service","Wales","Outside London","Female","240","220","38680","34480"
"In post","2021","Crown Prosecution Service","Wales","Outside London","Male","115","110","46540","48830"
"In post","2021","Crown Prosecution Service","West Midlands (England)","Outside London","Female","380","345","38270","32370"
"In post","2021","Crown Prosecution Service","West Midlands (England)","Outside London","Male","175","175","43690","48080"
"In post","2021","Crown Prosecution Service","Yorkshire and The Humber","Outside London","Female","610","540","39610","37890"
"In post","2021","Crown Prosecution Service","Yorkshire and The Humber","Outside London","Male","325","315","44780","48830"
"In post","2021","Crown Prosecution Service Inspectorate","London","London","Female","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","London","London","Male","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Yorkshire and The Humber","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Debt Management Office","London","London","Female","40","35","50070","41720"
"In post","2021","Debt Management Office","London","London","Male","75","75","63150","58810"
"In post","2021","Defence Electronics and Components Agency","Wales","Outside London","Female","65","65","28350","26060"
"In post","2021","Defence Electronics and Components Agency","Wales","Outside London","Male","310","300","28940","28750"
"In post","2021","Defence Electronics and Components Agency","West Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","West Midlands (England)","Outside London","Male","55","55","25890","25950"
"In post","2021","Defence Equipment and Support","East Midlands (England)","Outside London","Female","70","70","34100","33070"
"In post","2021","Defence Equipment and Support","East Midlands (England)","Outside London","Male","150","150","36860","35630"
"In post","2021","Defence Equipment and Support","East of England","Outside London","Female","60","60","32180","29620"
"In post","2021","Defence Equipment and Support","East of England","Outside London","Male","160","155","35350","33740"
"In post","2021","Defence Equipment and Support","London","London","Female","40","40","28640","23700"
"In post","2021","Defence Equipment and Support","London","London","Male","155","150","25170","21760"
"In post","2021","Defence Equipment and Support","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","North West (England)","Outside London","Female","35","30","25790","23090"
"In post","2021","Defence Equipment and Support","North West (England)","Outside London","Male","110","105","29690","25500"
"In post","2021","Defence Equipment and Support","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Overseas","Overseas","Female","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Overseas","Overseas","Male","35","35","43300","42200"
"In post","2021","Defence Equipment and Support","Scotland","Outside London","Female","80","75","25910","22800"
"In post","2021","Defence Equipment and Support","Scotland","Outside London","Male","430","420","29680","26550"
"In post","2021","Defence Equipment and Support","South East (England)","Outside London","Female","130","120","29360","27150"
"In post","2021","Defence Equipment and Support","South East (England)","Outside London","Male","330","325","30060","27230"
"In post","2021","Defence Equipment and Support","South West (England)","Outside London","Female","3160","2945","34870","32570"
"In post","2021","Defence Equipment and Support","South West (England)","Outside London","Male","5495","5405","39490","37830"
"In post","2021","Defence Equipment and Support","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Unknown","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Wales","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Defence Equipment and Support","West Midlands (England)","Outside London","Female","60","60","24380","22980"
"In post","2021","Defence Equipment and Support","West Midlands (England)","Outside London","Male","145","145","27000","23490"
"In post","2021","Defence Equipment and Support","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Yorkshire and The Humber","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","East of England","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","London","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","London","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","South East (England)","Outside London","Female","505","465","37560","37320"
"In post","2021","Defence Science and Technology Laboratory","South East (England)","Outside London","Male","1195","1160","42810","46080"
"In post","2021","Defence Science and Technology Laboratory","South West (England)","Outside London","Female","1030","965","37810","37320"
"In post","2021","Defence Science and Technology Laboratory","South West (England)","Outside London","Male","1635","1610","41150","37940"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","London","Female","2360","2280","48280","46620"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","London","Male","2540","2520","50530","53380"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","Outside London","Female","60","55","46060","36740"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","Outside London","Male","40","40","56060","69490"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","South East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Outside London","Female","50","50","32820","26900"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Outside London","Female","85","80","39300","36740"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Outside London","Male","70","65","40860","36740"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","London","Female","920","895","48550","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","London","London","Male","790","785","50460","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","London","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Scotland","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","South West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","East Midlands (England)","Outside London","Female","135","125","40000","36780"
"In post","2021","Department for Education (excl. agencies)","East Midlands (England)","Outside London","Male","85","85","44820","40700"
"In post","2021","Department for Education (excl. agencies)","East of England","Outside London","Female","45","40","45400","40940"
"In post","2021","Department for Education (excl. agencies)","East of England","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","London","London","Female","1355","1280","49410","53420"
"In post","2021","Department for Education (excl. agencies)","London","London","Male","815","810","51330","53420"
"In post","2021","Department for Education (excl. agencies)","North East (England)","Outside London","Female","355","330","36940","36500"
"In post","2021","Department for Education (excl. agencies)","North East (England)","Outside London","Male","215","215","41090","37100"
"In post","2021","Department for Education (excl. agencies)","North West (England)","Outside London","Female","510","495","40600","36780"
"In post","2021","Department for Education (excl. agencies)","North West (England)","Outside London","Male","420","415","40720","36780"
"In post","2021","Department for Education (excl. agencies)","South West (England)","Outside London","Female","90","85","44150","41590"
"In post","2021","Department for Education (excl. agencies)","South West (England)","Outside London","Male","55","50","49330","49860"
"In post","2021","Department for Education (excl. agencies)","Unknown","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Unknown","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","West Midlands (England)","Outside London","Female","260","245","38490","36500"
"In post","2021","Department for Education (excl. agencies)","West Midlands (England)","Outside London","Male","215","215","41520","36960"
"In post","2021","Department for Education (excl. agencies)","Yorkshire and The Humber","Outside London","Female","615","575","40530","36960"
"In post","2021","Department for Education (excl. agencies)","Yorkshire and The Humber","Outside London","Male","500","495","42130","37100"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Outside London","Female","50","45","39710","36590"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Outside London","Male","30","30","39650","36520"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Outside London","Female","95","85","37800","36970"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Outside London","Male","80","80","37050","35900"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","London","London","Female","1350","1290","44950","39420"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","London","London","Male","1135","1120","45650","40040"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Outside London","Female","95","85","37400","35900"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Outside London","Male","100","100","40860","36970"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Outside London","Female","155","145","39470","36970"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Outside London","Male","135","135","42240","41560"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Outside London","Female","160","150","39250","36560"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Outside London","Male","165","165","43720","40270"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Outside London","Female","555","510","38330","36520"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Outside London","Male","385","380","42920","38640"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Outside London","Female","130","120","40530","36970"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Outside London","Male","85","85","44940","40220"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Outside London","Female","340","325","39280","36520"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Outside London","Male","305","305","39400","36520"
"In post","2021","Department for International Trade","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","East Midlands (England)","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Department for International Trade","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","East of England","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Department for International Trade","London","London","Female","1135","1115","44160","38540"
"In post","2021","Department for International Trade","London","London","Male","1185","1175","46260","39790"
