"Status","Year","Age","Function_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Property","Tees Valley and Durham","HEO","5","5","[c]","[c]"
"In post","2021","40-49","Property","Tees Valley and Durham","SEO","10","10","[c]","[c]"
"In post","2021","40-49","Property","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Property","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Property","West Central Scotland","AA","5","5","[c]","[c]"
"In post","2021","40-49","Property","West Central Scotland","AO","5","5","[c]","[c]"
"In post","2021","40-49","Property","West Central Scotland","EO","5","5","[c]","[c]"
"In post","2021","40-49","Property","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Property","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Property","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Property","West Midlands","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Property","West Midlands","AO","5","5","[c]","[c]"
"In post","2021","40-49","Property","West Midlands","EO","10","10","26360","25970"
"In post","2021","40-49","Property","West Midlands","G6","5","5","[c]","[c]"
"In post","2021","40-49","Property","West Midlands","G7","15","15","54330","54020"
"In post","2021","40-49","Property","West Midlands","HEO","15","15","32000","32110"
"In post","2021","40-49","Property","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Property","West Midlands","SEO","10","10","[c]","[c]"
"In post","2021","40-49","Property","West Wales and The Valleys","AO","5","5","[c]","[c]"
"In post","2021","40-49","Property","West Wales and The Valleys","EO","10","10","26450","26350"
"In post","2021","40-49","Property","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Property","West Wales and The Valleys","G7","5","5","[c]","[c]"
"In post","2021","40-49","Property","West Wales and The Valleys","HEO","10","10","31640","31040"
"In post","2021","40-49","Property","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Property","West Yorkshire","AA","10","10","19680","19850"
"In post","2021","40-49","Property","West Yorkshire","AO","20","20","21100","21100"
"In post","2021","40-49","Property","West Yorkshire","EO","15","10","26160","26000"
"In post","2021","40-49","Property","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Property","West Yorkshire","G7","10","10","51270","51480"
"In post","2021","40-49","Property","West Yorkshire","HEO","25","25","31270","32110"
"In post","2021","40-49","Property","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Property","West Yorkshire","SEO","10","10","40080","41340"
"In post","2021","40-49","Security","Bedfordshire and Hertfordshire","AA","10","10","20490","19560"
"In post","2021","40-49","Security","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Bedfordshire and Hertfordshire","HEO","5","5","[c]","[c]"
"In post","2021","40-49","Security","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Berkshire, Buckinghamshire and Oxfordshire","AA","10","10","19560","19560"
"In post","2021","40-49","Security","Berkshire, Buckinghamshire and Oxfordshire","AO","120","120","34350","41070"
"In post","2021","40-49","Security","Berkshire, Buckinghamshire and Oxfordshire","EO","40","40","38630","42930"
"In post","2021","40-49","Security","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Berkshire, Buckinghamshire and Oxfordshire","G7","5","5","[c]","[c]"
"In post","2021","40-49","Security","Berkshire, Buckinghamshire and Oxfordshire","HEO","25","25","39130","34770"
"In post","2021","40-49","Security","Berkshire, Buckinghamshire and Oxfordshire","SEO","15","15","46800","44160"
"In post","2021","40-49","Security","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Cheshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Cumbria","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Cumbria","AO","5","5","[c]","[c]"
"In post","2021","40-49","Security","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Derbyshire and Nottinghamshire","AO","5","5","[c]","[c]"
"In post","2021","40-49","Security","Derbyshire and Nottinghamshire","EO","5","5","[c]","[c]"
"In post","2021","40-49","Security","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Devon","AA","25","25","19560","19560"
"In post","2021","40-49","Security","Devon","AO","30","30","37060","39070"
"In post","2021","40-49","Security","Devon","EO","15","15","25430","22200"
"In post","2021","40-49","Security","Devon","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Devon","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Dorset and Somerset","AA","15","15","19560","19560"
"In post","2021","40-49","Security","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","East Anglia","AA","10","10","19560","19560"
"In post","2021","40-49","Security","East Anglia","AO","20","20","31930","39070"
"In post","2021","40-49","Security","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","East Anglia","HEO","5","5","[c]","[c]"
"In post","2021","40-49","Security","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","East Anglia","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","East Wales","AA","5","5","[c]","[c]"
"In post","2021","40-49","Security","East Wales","AO","5","5","[c]","[c]"
"In post","2021","40-49","Security","East Wales","EO","5","5","[c]","[c]"
"In post","2021","40-49","Security","East Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","East Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","East Wales","HEO","5","5","[c]","[c]"
"In post","2021","40-49","Security","East Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","East Yorkshire and Northern Lincolnshire","AO","10","10","35130","39070"
"In post","2021","40-49","Security","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Eastern Scotland","AA","5","5","[c]","[c]"
"In post","2021","40-49","Security","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Essex","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Essex","AO","20","20","37320","41070"
"In post","2021","40-49","Security","Essex","EO","10","10","43120","45290"
"In post","2021","40-49","Security","Essex","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Essex","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Gloucestershire, Wiltshire and Bath/Bristol area","AA","35","35","19560","19560"
"In post","2021","40-49","Security","Gloucestershire, Wiltshire and Bath/Bristol area","AO","30","30","36470","39070"
"In post","2021","40-49","Security","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","10","31240","26670"
"In post","2021","40-49","Security","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","10","10","[c]","[c]"
"In post","2021","40-49","Security","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Greater Manchester","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Greater Manchester","SEO","5","5","[c]","[c]"
"In post","2021","40-49","Security","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Hampshire and Isle of Wight","AA","30","30","19570","19560"
"In post","2021","40-49","Security","Hampshire and Isle of Wight","AO","70","65","36200","40070"
"In post","2021","40-49","Security","Hampshire and Isle of Wight","EO","25","25","33050","28710"
"In post","2021","40-49","Security","Hampshire and Isle of Wight","HEO","10","10","[c]","[c]"
"In post","2021","40-49","Security","Herefordshire, Worcestershire and Warwickshire","AA","10","10","19560","19560"
"In post","2021","40-49","Security","Herefordshire, Worcestershire and Warwickshire","AO","15","15","34940","39070"
"In post","2021","40-49","Security","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Highlands and Islands","AA","10","10","[c]","[c]"
"In post","2021","40-49","Security","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Inner London - East","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Inner London - East","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Inner London - East","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Inner London - East","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Inner London - West","AA","10","10","22510","22650"
"In post","2021","40-49","Security","Inner London - West","AO","20","20","38290","44910"
"In post","2021","40-49","Security","Inner London - West","EO","20","20","33850","32530"
"In post","2021","40-49","Security","Inner London - West","G6","25","20","71340","69510"
"In post","2021","40-49","Security","Inner London - West","G7","25","25","57800","57080"
"In post","2021","40-49","Security","Inner London - West","HEO","30","30","36820","36180"
"In post","2021","40-49","Security","Inner London - West","SCS level","15","15","88650","89350"
"In post","2021","40-49","Security","Inner London - West","SEO","35","35","49270","45200"
"In post","2021","40-49","Security","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Kent","AA","10","10","[c]","[c]"
"In post","2021","40-49","Security","Kent","AO","5","5","[c]","[c]"
"In post","2021","40-49","Security","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Lancashire","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Lancashire","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Lincolnshire","AA","10","10","[c]","[c]"
"In post","2021","40-49","Security","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Merseyside","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Merseyside","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","North Eastern Scotland","AO","15","15","41620","44070"
"In post","2021","40-49","Security","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","North Yorkshire","AA","15","15","19650","19560"
"In post","2021","40-49","Security","North Yorkshire","AO","70","65","29900","26750"
"In post","2021","40-49","Security","North Yorkshire","EO","15","15","27590","26670"
"In post","2021","40-49","Security","North Yorkshire","G7","5","5","[c]","[c]"
"In post","2021","40-49","Security","North Yorkshire","HEO","25","25","33420","33300"
"In post","2021","40-49","Security","North Yorkshire","SEO","20","20","40340","40580"
"In post","2021","40-49","Security","Northern Ireland","AA","105","105","20270","20310"
"In post","2021","40-49","Security","Northern Ireland","AO","10","10","23200","21670"
"In post","2021","40-49","Security","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Northumberland and Tyne and Wear","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Northumberland and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Northumberland and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Outer London - South","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Outer London - West and North West","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Overseas","G7","5","5","[c]","[c]"
"In post","2021","40-49","Security","Overseas","HEO","15","15","33720","34310"
"In post","2021","40-49","Security","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Shropshire and Staffordshire","AA","10","10","[c]","[c]"
"In post","2021","40-49","Security","Shropshire and Staffordshire","AO","5","5","[c]","[c]"
"In post","2021","40-49","Security","Shropshire and Staffordshire","EO","5","5","[c]","[c]"
"In post","2021","40-49","Security","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Shropshire and Staffordshire","G7","5","5","[c]","[c]"
"In post","2021","40-49","Security","Shropshire and Staffordshire","HEO","10","10","[c]","[c]"
"In post","2021","40-49","Security","Shropshire and Staffordshire","SEO","5","5","[c]","[c]"
"In post","2021","40-49","Security","South Yorkshire","AO","5","5","[c]","[c]"
"In post","2021","40-49","Security","South Yorkshire","EO","10","10","[c]","[c]"
"In post","2021","40-49","Security","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Southern Scotland","AA","5","5","[c]","[c]"
"In post","2021","40-49","Security","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Tees Valley and Durham","EO","5","5","[c]","[c]"
"In post","2021","40-49","Security","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Tees Valley and Durham","HEO","5","5","[c]","[c]"
"In post","2021","40-49","Security","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","Unknown","HEO","5","5","[c]","[c]"
"In post","2021","40-49","Security","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","West Central Scotland","AA","35","35","19630","19560"
"In post","2021","40-49","Security","West Central Scotland","AO","110","110","35900","39070"
"In post","2021","40-49","Security","West Central Scotland","EO","15","15","39360","43920"
"In post","2021","40-49","Security","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","West Midlands","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","West Midlands","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","West Midlands","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","West Midlands","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","West Wales and The Valleys","AA","25","25","23090","25390"
"In post","2021","40-49","Security","West Wales and The Valleys","AO","5","5","[c]","[c]"
"In post","2021","40-49","Security","West Wales and The Valleys","EO","5","5","[c]","[c]"
"In post","2021","40-49","Security","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","West Wales and The Valleys","HEO","5","5","[c]","[c]"
"In post","2021","40-49","Security","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Bedfordshire and Hertfordshire","AA","5","5","[c]","[c]"
"In post","2021","40-49","Unknown","Bedfordshire and Hertfordshire","AO","55","50","22930","22150"
"In post","2021","40-49","Unknown","Bedfordshire and Hertfordshire","EO","270","250","28590","29290"
"In post","2021","40-49","Unknown","Bedfordshire and Hertfordshire","G6","15","15","68310","66930"
"In post","2021","40-49","Unknown","Bedfordshire and Hertfordshire","G7","35","30","56850","53970"
"In post","2021","40-49","Unknown","Bedfordshire and Hertfordshire","HEO","60","55","34630","35120"
"In post","2021","40-49","Unknown","Bedfordshire and Hertfordshire","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","Unknown","Bedfordshire and Hertfordshire","SEO","45","45","42160","41040"
"In post","2021","40-49","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AA","25","25","19180","18800"
"In post","2021","40-49","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AO","130","120","21940","21210"
"In post","2021","40-49","Unknown","Berkshire, Buckinghamshire and Oxfordshire","EO","235","220","28370","27570"
"In post","2021","40-49","Unknown","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Berkshire, Buckinghamshire and Oxfordshire","G7","10","10","77920","84490"
"In post","2021","40-49","Unknown","Berkshire, Buckinghamshire and Oxfordshire","HEO","50","45","34130","33300"
"In post","2021","40-49","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SEO","30","30","42500","40580"
"In post","2021","40-49","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","20","20","39910","37330"
"In post","2021","40-49","Unknown","Cheshire","AO","65","60","20880","21010"
"In post","2021","40-49","Unknown","Cheshire","EO","115","105","27430","27570"
"In post","2021","40-49","Unknown","Cheshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Cheshire","HEO","10","10","32250","31990"
"In post","2021","40-49","Unknown","Cheshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Cornwall and Isles of Scilly","AA","5","5","[c]","[c]"
"In post","2021","40-49","Unknown","Cornwall and Isles of Scilly","AO","95","85","21090","21010"
"In post","2021","40-49","Unknown","Cornwall and Isles of Scilly","EO","130","120","27430","27570"
"In post","2021","40-49","Unknown","Cornwall and Isles of Scilly","G7","5","5","[c]","[c]"
"In post","2021","40-49","Unknown","Cornwall and Isles of Scilly","HEO","20","20","34120","33300"
"In post","2021","40-49","Unknown","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Cumbria","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Cumbria","AO","20","15","20980","21010"
"In post","2021","40-49","Unknown","Cumbria","EO","60","50","27460","27570"
"In post","2021","40-49","Unknown","Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Derbyshire and Nottinghamshire","AO","175","150","20870","21010"
"In post","2021","40-49","Unknown","Derbyshire and Nottinghamshire","EO","355","320","27530","27570"
"In post","2021","40-49","Unknown","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Derbyshire and Nottinghamshire","HEO","50","45","32500","31990"
"In post","2021","40-49","Unknown","Derbyshire and Nottinghamshire","SEO","10","10","38510","37100"
"In post","2021","40-49","Unknown","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Devon","AA","35","30","18930","18760"
"In post","2021","40-49","Unknown","Devon","AO","220","180","20900","21010"
"In post","2021","40-49","Unknown","Devon","EO","330","295","27320","27570"
"In post","2021","40-49","Unknown","Devon","G6","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","Devon","G7","20","15","67340","73760"
"In post","2021","40-49","Unknown","Devon","HEO","60","55","32940","31990"
"In post","2021","40-49","Unknown","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Devon","SEO","25","25","38080","36390"
"In post","2021","40-49","Unknown","Dorset and Somerset","AA","15","15","18610","18760"
"In post","2021","40-49","Unknown","Dorset and Somerset","AO","80","70","21090","21010"
"In post","2021","40-49","Unknown","Dorset and Somerset","EO","225","205","27950","27570"
"In post","2021","40-49","Unknown","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Dorset and Somerset","G7","5","5","[c]","[c]"
"In post","2021","40-49","Unknown","Dorset and Somerset","HEO","35","35","33840","32640"
"In post","2021","40-49","Unknown","Dorset and Somerset","SEO","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","East Anglia","AA","40","40","18950","18800"
"In post","2021","40-49","Unknown","East Anglia","AO","260","220","21270","21130"
"In post","2021","40-49","Unknown","East Anglia","EO","490","445","27290","27570"
"In post","2021","40-49","Unknown","East Anglia","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","East Anglia","G7","15","15","59820","54020"
"In post","2021","40-49","Unknown","East Anglia","HEO","100","100","32680","33000"
"In post","2021","40-49","Unknown","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","East Anglia","SEO","40","35","39870","40580"
"In post","2021","40-49","Unknown","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","East Wales","AA","10","10","18930","19050"
"In post","2021","40-49","Unknown","East Wales","AO","275","240","21590","21010"
"In post","2021","40-49","Unknown","East Wales","EO","485","450","27730","27570"
"In post","2021","40-49","Unknown","East Wales","G6","35","35","72590","74730"
"In post","2021","40-49","Unknown","East Wales","G7","240","230","58430","60830"
"In post","2021","40-49","Unknown","East Wales","HEO","295","280","35760","37410"
"In post","2021","40-49","Unknown","East Wales","SCS level","50","50","85540","78470"
"In post","2021","40-49","Unknown","East Wales","SEO","230","220","45450","47000"
"In post","2021","40-49","Unknown","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","East Yorkshire and Northern Lincolnshire","AA","5","5","[c]","[c]"
"In post","2021","40-49","Unknown","East Yorkshire and Northern Lincolnshire","AO","120","100","21000","21010"
"In post","2021","40-49","Unknown","East Yorkshire and Northern Lincolnshire","EO","250","230","27150","27570"
"In post","2021","40-49","Unknown","East Yorkshire and Northern Lincolnshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","East Yorkshire and Northern Lincolnshire","HEO","30","30","32090","31990"
"In post","2021","40-49","Unknown","East Yorkshire and Northern Lincolnshire","SEO","10","10","36740","36690"
"In post","2021","40-49","Unknown","Eastern Scotland","AA","105","100","21710","22230"
