"Status","Year","Disability","Organisation","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","HEO","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","HEO","Male","10","5","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","SEO","Female","25","25","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","SEO","Male","15","10","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","AO","Female","110","95","22560","21950"
"In post","2021","Declared disabled","Crown Prosecution Service","AO","Male","45","45","22400","21950"
"In post","2021","Declared disabled","Crown Prosecution Service","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","EO","Female","100","90","28150","28430"
"In post","2021","Declared disabled","Crown Prosecution Service","EO","Male","35","35","28390","28430"
"In post","2021","Declared disabled","Crown Prosecution Service","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","G6","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","G6","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","G7","Female","185","165","57260","55610"
"In post","2021","Declared disabled","Crown Prosecution Service","G7","Male","105","100","57990","55610"
"In post","2021","Declared disabled","Crown Prosecution Service","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","HEO","Female","55","50","35000","34480"
"In post","2021","Declared disabled","Crown Prosecution Service","HEO","Male","25","25","[c]","[c]"
