"Status","Year","Age","Disability","Ethnicity","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Declared non-disabled","White","Female","315","305","21760","21010"
"In post","2021","16-19","Declared non-disabled","White","Male","275","270","21090","21010"
"In post","2021","16-19","Declared non-disabled","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Asian","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Asian","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Unknown","Female","5","5","[c]","[c]"
"In post","2021","16-19","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","White","Female","10","10","[c]","[c]"
"In post","2021","16-19","Undeclared","White","Male","5","5","[c]","[c]"
"In post","2021","16-19","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Female","220","215","20780","20140"
"In post","2021","16-19","Unknown","Unknown","Male","265","255","20270","20140"
"In post","2021","16-19","Unknown","White","Female","30","30","22250","21750"
"In post","2021","16-19","Unknown","White","Male","30","25","[c]","[c]"
"In post","2021","16-19","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Asian","Female","195","190","28980","27570"
"In post","2021","20-29","Declared disabled","Asian","Male","150","145","29900","27760"
"In post","2021","20-29","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Black","Female","160","160","29610","30090"
"In post","2021","20-29","Declared disabled","Black","Male","40","40","30040","28980"
"In post","2021","20-29","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Chinese","Male","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Mixed","Female","130","125","28880","27570"
"In post","2021","20-29","Declared disabled","Mixed","Male","85","85","28730","27570"
"In post","2021","20-29","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Other ethnicity","Female","20","20","[c]","[c]"
"In post","2021","20-29","Declared disabled","Other ethnicity","Male","20","20","[c]","[c]"
"In post","2021","20-29","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Undeclared","Female","30","30","28830","28220"
"In post","2021","20-29","Declared disabled","Undeclared","Male","60","60","29230","27550"
"In post","2021","20-29","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Female","60","60","29100","27570"
"In post","2021","20-29","Declared disabled","Unknown","Male","50","50","29160","27920"
"In post","2021","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","White","Female","2335","2280","28830","27570"
"In post","2021","20-29","Declared disabled","White","Male","1585","1570","28760","27570"
"In post","2021","20-29","Declared disabled","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Asian","Female","2490","2420","28990","27570"
"In post","2021","20-29","Declared non-disabled","Asian","Male","2185","2150","29080","27570"
"In post","2021","20-29","Declared non-disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Black","Female","1185","1165","29890","29300"
"In post","2021","20-29","Declared non-disabled","Black","Male","520","515","29710","28670"
"In post","2021","20-29","Declared non-disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Chinese","Female","95","95","34010","31060"
"In post","2021","20-29","Declared non-disabled","Chinese","Male","95","95","33720","31810"
"In post","2021","20-29","Declared non-disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Mixed","Female","1000","985","30400","28670"
"In post","2021","20-29","Declared non-disabled","Mixed","Male","670","665","31530","28810"
"In post","2021","20-29","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Other ethnicity","Female","210","205","30790","30350"
"In post","2021","20-29","Declared non-disabled","Other ethnicity","Male","130","130","32820","30770"
"In post","2021","20-29","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Undeclared","Female","260","250","29620","27570"
"In post","2021","20-29","Declared non-disabled","Undeclared","Male","360","360","30760","28660"
"In post","2021","20-29","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Unknown","Female","530","510","27940","26470"
"In post","2021","20-29","Declared non-disabled","Unknown","Male","585","580","27530","26780"
"In post","2021","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","White","Female","19870","19470","28880","27130"
"In post","2021","20-29","Declared non-disabled","White","Male","16310","16220","29410","27570"
"In post","2021","20-29","Declared non-disabled","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Asian","Female","125","120","30830","29360"
"In post","2021","20-29","Undeclared","Asian","Male","90","85","28930","27570"
"In post","2021","20-29","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Black","Female","55","50","32080","31060"
"In post","2021","20-29","Undeclared","Black","Male","30","30","30570","30310"
"In post","2021","20-29","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Mixed","Female","40","40","30030","27570"
"In post","2021","20-29","Undeclared","Mixed","Male","35","35","30260","29250"
"In post","2021","20-29","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Other ethnicity","Female","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Other ethnicity","Male","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Undeclared","Female","155","150","30790","28500"
"In post","2021","20-29","Undeclared","Undeclared","Male","360","355","31840","29290"
"In post","2021","20-29","Undeclared","Unknown","Female","195","190","33760","32280"
"In post","2021","20-29","Undeclared","Unknown","Male","210","210","34460","34710"
"In post","2021","20-29","Undeclared","White","Female","800","780","29120","27570"
"In post","2021","20-29","Undeclared","White","Male","650","645","29320","27570"
"In post","2021","20-29","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Asian","Female","295","290","30650","28840"
"In post","2021","20-29","Unknown","Asian","Male","205","200","30190","28650"
"In post","2021","20-29","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Black","Female","130","125","30940","28620"
"In post","2021","20-29","Unknown","Black","Male","55","55","31330","30600"
"In post","2021","20-29","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Chinese","Female","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Chinese","Male","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Mixed","Female","125","125","31290","28900"
"In post","2021","20-29","Unknown","Mixed","Male","70","70","33950","32780"
"In post","2021","20-29","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Other ethnicity","Female","25","20","[c]","[c]"
"In post","2021","20-29","Unknown","Other ethnicity","Male","20","20","[c]","[c]"
"In post","2021","20-29","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Undeclared","Female","100","100","31240","28840"
"In post","2021","20-29","Unknown","Undeclared","Male","135","135","32520","31880"
"In post","2021","20-29","Unknown","Unknown","Female","9160","8990","27940","26350"
"In post","2021","20-29","Unknown","Unknown","Male","8950","8870","28260","26400"
"In post","2021","20-29","Unknown","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","White","Female","2185","2145","29700","28500"
"In post","2021","20-29","Unknown","White","Male","1730","1720","30340","28680"
"In post","2021","20-29","Unknown","White","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Declared disabled","Asian","Female","290","265","31420","28450"
"In post","2021","30-39","Declared disabled","Asian","Male","245","240","33480","31060"
"In post","2021","30-39","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Black","Female","205","195","33690","31060"
"In post","2021","30-39","Declared disabled","Black","Male","65","65","33880","33260"
"In post","2021","30-39","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Chinese","Female","10","10","[c]","[c]"
"In post","2021","30-39","Declared disabled","Chinese","Male","5","5","[c]","[c]"
"In post","2021","30-39","Declared disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Mixed","Female","160","145","33470","30530"
"In post","2021","30-39","Declared disabled","Mixed","Male","105","105","34660","31060"
"In post","2021","30-39","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Other ethnicity","Female","35","35","36770","31430"
"In post","2021","30-39","Declared disabled","Other ethnicity","Male","25","25","[c]","[c]"
"In post","2021","30-39","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Undeclared","Female","100","95","31980","27570"
"In post","2021","30-39","Declared disabled","Undeclared","Male","140","135","33170","27620"
"In post","2021","30-39","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Unknown","Female","115","105","32370","27570"
"In post","2021","30-39","Declared disabled","Unknown","Male","105","100","33290","29730"
"In post","2021","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","White","Female","3795","3475","32110","27570"
"In post","2021","30-39","Declared disabled","White","Male","2740","2700","33040","28850"
"In post","2021","30-39","Declared disabled","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Asian","Female","3435","3105","32850","29080"
"In post","2021","30-39","Declared non-disabled","Asian","Male","3100","3050","32830","29570"
"In post","2021","30-39","Declared non-disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Black","Female","1620","1535","32360","30830"
"In post","2021","30-39","Declared non-disabled","Black","Male","900","895","32430","31060"
"In post","2021","30-39","Declared non-disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Chinese","Female","170","160","39780","37290"
"In post","2021","30-39","Declared non-disabled","Chinese","Male","115","115","37960","34740"
"In post","2021","30-39","Declared non-disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Mixed","Female","1030","960","36170","31810"
"In post","2021","30-39","Declared non-disabled","Mixed","Male","715","710","37640","33260"
"In post","2021","30-39","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Other ethnicity","Female","265","245","36310","31060"
"In post","2021","30-39","Declared non-disabled","Other ethnicity","Male","185","185","37320","34060"
"In post","2021","30-39","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Undeclared","Female","630","560","33090","28850"
"In post","2021","30-39","Declared non-disabled","Undeclared","Male","895","885","35950","31990"
"In post","2021","30-39","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Unknown","Female","1260","1090","31110","27570"
"In post","2021","30-39","Declared non-disabled","Unknown","Male","1070","1055","32990","29290"
"In post","2021","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","White","Female","29510","26710","33910","30080"
"In post","2021","30-39","Declared non-disabled","White","Male","24340","24160","35550","31810"
"In post","2021","30-39","Declared non-disabled","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Asian","Female","180","160","33020","27570"
"In post","2021","30-39","Undeclared","Asian","Male","175","170","31880","27570"
"In post","2021","30-39","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Black","Female","85","80","32010","31060"
"In post","2021","30-39","Undeclared","Black","Male","40","40","32000","31060"
"In post","2021","30-39","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Chinese","Female","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Chinese","Male","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Mixed","Female","65","60","33420","30850"
"In post","2021","30-39","Undeclared","Mixed","Male","45","45","37480","34200"
"In post","2021","30-39","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Other ethnicity","Female","20","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Other ethnicity","Male","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Undeclared","Female","410","385","36480","31810"
"In post","2021","30-39","Undeclared","Undeclared","Male","890","885","36920","33300"
"In post","2021","30-39","Undeclared","Unknown","Female","210","195","36490","31310"
"In post","2021","30-39","Undeclared","Unknown","Male","250","245","39920","35430"
"In post","2021","30-39","Undeclared","White","Female","1735","1575","32360","28690"
"In post","2021","30-39","Undeclared","White","Male","1310","1300","33880","31610"
"In post","2021","30-39","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Asian","Female","265","250","35130","32640"
"In post","2021","30-39","Unknown","Asian","Male","265","260","37790","33620"
"In post","2021","30-39","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Black","Female","125","115","35580","33090"
"In post","2021","30-39","Unknown","Black","Male","70","70","35270","32120"
"In post","2021","30-39","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Chinese","Female","20","20","[c]","[c]"
"In post","2021","30-39","Unknown","Chinese","Male","15","15","[c]","[c]"
"In post","2021","30-39","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Mixed","Female","100","100","36660","33170"
"In post","2021","30-39","Unknown","Mixed","Male","105","100","40520","37410"
"In post","2021","30-39","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Other ethnicity","Female","40","35","36230","33300"
"In post","2021","30-39","Unknown","Other ethnicity","Male","25","25","[c]","[c]"
"In post","2021","30-39","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Undeclared","Female","195","175","35310","33570"
"In post","2021","30-39","Unknown","Undeclared","Male","275","270","38860","37320"
"In post","2021","30-39","Unknown","Unknown","Female","6695","6220","33820","29350"
"In post","2021","30-39","Unknown","Unknown","Male","7235","7165","34160","30620"
"In post","2021","30-39","Unknown","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","White","Female","2730","2525","35770","33190"
"In post","2021","30-39","Unknown","White","Male","2405","2390","36900","33850"
"In post","2021","30-39","Unknown","White","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Declared disabled","Asian","Female","460","400","32620","29080"
"In post","2021","40-49","Declared disabled","Asian","Male","345","330","31330","28490"
"In post","2021","40-49","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Black","Female","240","220","32920","30330"
"In post","2021","40-49","Declared disabled","Black","Male","115","115","32420","31060"
"In post","2021","40-49","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Chinese","Female","15","15","[c]","[c]"
"In post","2021","40-49","Declared disabled","Chinese","Male","5","5","[c]","[c]"
"In post","2021","40-49","Declared disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Mixed","Female","195","175","33990","29290"
"In post","2021","40-49","Declared disabled","Mixed","Male","110","105","38580","31060"
"In post","2021","40-49","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Other ethnicity","Female","45","45","34790","31060"
"In post","2021","40-49","Declared disabled","Other ethnicity","Male","40","40","36330","31880"
"In post","2021","40-49","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Undeclared","Female","210","185","30470","27570"
"In post","2021","40-49","Declared disabled","Undeclared","Male","270","265","32680","28850"
"In post","2021","40-49","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","Female","145","130","31490","27580"
"In post","2021","40-49","Declared disabled","Unknown","Male","100","95","33370","30400"
"In post","2021","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","White","Female","5900","5270","32060","27570"
"In post","2021","40-49","Declared disabled","White","Male","3605","3525","34100","29290"
"In post","2021","40-49","Declared disabled","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Asian","Female","3560","3100","34040","29290"
"In post","2021","40-49","Declared non-disabled","Asian","Male","2575","2505","35220","30470"
"In post","2021","40-49","Declared non-disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Black","Female","1750","1640","33740","31060"
"In post","2021","40-49","Declared non-disabled","Black","Male","1115","1105","34070","31060"
"In post","2021","40-49","Declared non-disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Chinese","Female","175","165","37740","32300"
"In post","2021","40-49","Declared non-disabled","Chinese","Male","95","95","37680","34940"
"In post","2021","40-49","Declared non-disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Mixed","Female","735","665","38440","31880"
"In post","2021","40-49","Declared non-disabled","Mixed","Male","540","535","39760","35110"
"In post","2021","40-49","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Other ethnicity","Female","250","230","37420","31060"
"In post","2021","40-49","Declared non-disabled","Other ethnicity","Male","210","205","38540","31810"
"In post","2021","40-49","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Undeclared","Female","1005","890","32110","27570"
"In post","2021","40-49","Declared non-disabled","Undeclared","Male","1115","1100","35950","31810"
"In post","2021","40-49","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Unknown","Female","1365","1180","32670","27570"
"In post","2021","40-49","Declared non-disabled","Unknown","Male","1070","1050","36350","31580"
"In post","2021","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","White","Female","34830","31115","35460","29750"
"In post","2021","40-49","Declared non-disabled","White","Male","26455","26185","38870","33120"
"In post","2021","40-49","Declared non-disabled","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Asian","Female","190","165","33130","29080"
"In post","2021","40-49","Undeclared","Asian","Male","150","145","33820","30850"
"In post","2021","40-49","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Black","Female","115","105","33400","31060"
"In post","2021","40-49","Undeclared","Black","Male","65","65","34070","31540"
"In post","2021","40-49","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Chinese","Female","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Chinese","Male","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Mixed","Female","50","45","38270","33300"
"In post","2021","40-49","Undeclared","Mixed","Male","50","45","36200","33260"
"In post","2021","40-49","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Other ethnicity","Female","20","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Other ethnicity","Male","25","25","[c]","[c]"
"In post","2021","40-49","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Undeclared","Female","630","580","35580","31810"
"In post","2021","40-49","Undeclared","Undeclared","Male","1200","1185","37870","33060"
"In post","2021","40-49","Undeclared","Unknown","Female","185","170","36660","31650"
