"Status","Year","Parent_department","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Attorney General's Departments","Mid Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Mid Lancashire","Outside London","Female","110","100","38190","32890"
"In post","2021","Attorney General's Departments","Mid Lancashire","Outside London","Male","65","65","43340","48080"
"In post","2021","Attorney General's Departments","Northumberland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Northumberland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Norwich and East Norfolk","Outside London","Female","50","45","31690","26960"
"In post","2021","Attorney General's Departments","Norwich and East Norfolk","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Nottingham","Outside London","Female","175","160","36680","28430"
"In post","2021","Attorney General's Departments","Nottingham","Outside London","Male","90","90","38510","34480"
"In post","2021","Attorney General's Departments","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Peterborough","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Peterborough","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Portsmouth","Outside London","Female","70","65","36650","30110"
"In post","2021","Attorney General's Departments","Portsmouth","Outside London","Male","40","35","42820","39880"
"In post","2021","Attorney General's Departments","Redbridge and Waltham Forest","London","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Redbridge and Waltham Forest","London","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Sheffield","Outside London","Female","100","85","34320","28430"
"In post","2021","Attorney General's Departments","Sheffield","Outside London","Male","40","40","39800","34480"
"In post","2021","Attorney General's Departments","Shropshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","South Hampshire","Outside London","Female","100","90","46040","45530"
"In post","2021","Attorney General's Departments","South Hampshire","Outside London","Male","50","50","45410","50520"
"In post","2021","Attorney General's Departments","South Teesside","Outside London","Female","70","60","36990","28430"
"In post","2021","Attorney General's Departments","South Teesside","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Staffordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Staffordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Stoke-on-Trent","Outside London","Female","50","45","39920","48080"
"In post","2021","Attorney General's Departments","Stoke-on-Trent","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Suffolk","Outside London","Female","25","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Suffolk","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Swansea","Outside London","Female","55","50","39220","33310"
"In post","2021","Attorney General's Departments","Swansea","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Tyneside","Outside London","Female","160","140","36090","28430"
"In post","2021","Attorney General's Departments","Tyneside","Outside London","Male","85","80","41760","48080"
"In post","2021","Attorney General's Departments","Wakefield","Outside London","Female","40","35","33960","29280"
"In post","2021","Attorney General's Departments","Wakefield","Outside London","Male","30","30","38730","30130"
"In post","2021","Attorney General's Departments","Warrington","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Warrington","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Cumbria","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","West Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Northamptonshire","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","West Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Surrey","Outside London","Female","40","40","40650","40000"
"In post","2021","Attorney General's Departments","West Surrey","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","West Sussex (North East)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Sussex (North East)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Westminster","London","Female","2825","2600","50040","51250"
"In post","2021","Attorney General's Departments","Westminster","London","Male","1675","1640","51380","51250"
"In post","2021","Attorney General's Departments","Wiltshire","Outside London","Female","15","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Wiltshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Wolverhampton","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Wolverhampton","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Worcestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Worcestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","York","Outside London","Female","195","170","45790","51470"
"In post","2021","Attorney General's Departments","York","Outside London","Male","125","120","49250","55610"
"In post","2021","Cabinet Office","Ards and North Down","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Ards and North Down","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Cabinet Office","Belfast","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Belfast","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Berkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Berkshire","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Birmingham","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Birmingham","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Cabinet Office","Blackpool","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Cabinet Office","Blackpool","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Cabinet Office","Bradford","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Bradford","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Brighton and Hove","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Brighton and Hove","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Bristol, City of","Outside London","Female","35","30","39300","37300"
"In post","2021","Cabinet Office","Bristol, City of","Outside London","Male","30","30","47420","49700"
"In post","2021","Cabinet Office","Buckinghamshire CC","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Buckinghamshire CC","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Cambridgeshire CC","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Cambridgeshire CC","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Camden and City of London","London","Female","40","35","50970","54700"
"In post","2021","Cabinet Office","Camden and City of London","London","Male","60","55","56290","56340"
"In post","2021","Cabinet Office","Cardiff and Vale of Glamorgan","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Cabinet Office","Cardiff and Vale of Glamorgan","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Cabinet Office","Central Hampshire","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office","Central Hampshire","Outside London","Male","25","20","[c]","[c]"
"In post","2021","Cabinet Office","City of Edinburgh","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office","City of Edinburgh","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Coventry","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Croydon","London","Female","30","30","[c]","[c]"
"In post","2021","Cabinet Office","Croydon","London","Male","20","20","[c]","[c]"
"In post","2021","Cabinet Office","Darlington","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Darlington","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Devon CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Dorset CC","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Dorset CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Glasgow City","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Glasgow City","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Cabinet Office","Gloucestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Gloucestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South East","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South East","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South West","Outside London","Female","100","95","44200","38410"
"In post","2021","Cabinet Office","Greater Manchester South West","Outside London","Male","70","70","46580","49700"
"In post","2021","Cabinet Office","Hackney and Newham","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hackney and Newham","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Harrow and Hillingdon","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Harrow and Hillingdon","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lambeth","London","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Lambeth","London","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Lancaster and Wyre","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lancaster and Wyre","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Leeds","Outside London","Female","105","100","47700","40250"
"In post","2021","Cabinet Office","Leeds","Outside London","Male","85","80","46360","40250"
"In post","2021","Cabinet Office","Lewisham and Southwark","London","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Lewisham and Southwark","London","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Liverpool","Outside London","Female","60","55","46930","49700"
"In post","2021","Cabinet Office","Liverpool","Outside London","Male","65","65","51310","49700"
"In post","2021","Cabinet Office","Manchester","Outside London","Female","55","55","42720","33300"
"In post","2021","Cabinet Office","Manchester","Outside London","Male","40","40","51340","49700"
"In post","2021","Cabinet Office","Medway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Medway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Mid Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Mid Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Milton Keynes","Outside London","Female","50","45","28550","26670"
"In post","2021","Cabinet Office","Milton Keynes","Outside London","Male","40","40","31660","33300"
"In post","2021","Cabinet Office","Monmouthshire and Newport","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office","Monmouthshire and Newport","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Cabinet Office","North Hampshire","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","North Hampshire","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","North Yorkshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North Yorkshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Norwich and East Norfolk","Outside London","Female","50","45","45630","39370"
"In post","2021","Cabinet Office","Norwich and East Norfolk","Outside London","Male","45","45","46660","49700"
"In post","2021","Cabinet Office","Nottingham","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Nottingham","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Peterborough","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Peterborough","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Plymouth","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Portsmouth","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office","Portsmouth","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Sheffield","Outside London","Female","55","55","46160","40160"
"In post","2021","Cabinet Office","Sheffield","Outside London","Male","45","45","48050","49700"
"In post","2021","Cabinet Office","South Hampshire","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office","South Hampshire","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office","South Lanarkshire","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office","South Lanarkshire","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office","South Teesside","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South Teesside","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Suffolk","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Suffolk","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Telford and Wrekin","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Telford and Wrekin","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Tower Hamlets","London","Female","435","425","48900","54700"
"In post","2021","Cabinet Office","Tower Hamlets","London","Male","435","430","54470","54700"
"In post","2021","Cabinet Office","Tyneside","Outside London","Female","250","225","27650","23850"
"In post","2021","Cabinet Office","Tyneside","Outside London","Male","155","150","29760","23850"
"In post","2021","Cabinet Office","Unknown","Unknown","Female","325","320","36050","32000"
"In post","2021","Cabinet Office","Unknown","Unknown","Male","275","275","36480","32000"
"In post","2021","Cabinet Office","Warrington","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Warrington","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Sussex (North East)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Sussex (North East)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Westminster","London","Female","2930","2875","46750","38580"
"In post","2021","Cabinet Office","Westminster","London","Male","2520","2510","52440","43890"
"In post","2021","Cabinet Office","Wiltshire","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Cabinet Office","Wiltshire","Outside London","Male","45","45","59490","53320"
"In post","2021","Cabinet Office","York","Outside London","Female","235","215","28550","26670"
"In post","2021","Cabinet Office","York","Outside London","Male","210","200","29910","26670"
"In post","2021","Chancellor's other departments","Blackpool","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Chancellor's other departments","Blackpool","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Chancellor's other departments","Camden and City of London","London","Female","75","70","60350","60780"
"In post","2021","Chancellor's other departments","Camden and City of London","London","Male","125","120","67730","57250"
"In post","2021","Chancellor's other departments","City of Edinburgh","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Durham CC","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Chancellor's other departments","Durham CC","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Chancellor's other departments","Glasgow City","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Chancellor's other departments","Glasgow City","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Westminster","London","Female","80","80","47740","44370"
"In post","2021","Chancellor's other departments","Westminster","London","Male","80","80","57400","49220"
"In post","2021","Charity Commission","Monmouthshire and Newport","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Charity Commission","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Sefton","Outside London","Female","175","160","32560","29160"
"In post","2021","Charity Commission","Sefton","Outside London","Male","130","130","33070","29160"
"In post","2021","Charity Commission","Somerset","Outside London","Female","25","20","[c]","[c]"
"In post","2021","Charity Commission","Somerset","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Charity Commission","Westminster","London","Female","50","45","41680","37910"
"In post","2021","Charity Commission","Westminster","London","Male","25","25","[c]","[c]"
"In post","2021","Competition and Markets Authority","Belfast","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Belfast","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","City of Edinburgh","Outside London","Female","30","30","55280","55090"
"In post","2021","Competition and Markets Authority","City of Edinburgh","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Competition and Markets Authority","Tower Hamlets","London","Female","400","380","58800","56000"
"In post","2021","Competition and Markets Authority","Tower Hamlets","London","Male","385","380","62910","59170"
"In post","2021","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","Outside London","Female","65","60","44440","36740"
"In post","2021","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","Outside London","Male","65","65","49920","43700"
"In post","2021","Department for Business, Energy and Industrial Strategy","Antrim and Newtownabbey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Antrim and Newtownabbey","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Bedford","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Bedford","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Belfast","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Belfast","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Berkshire","Outside London","Female","25","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Berkshire","Outside London","Male","25","20","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Birmingham","Outside London","Female","370","350","32440","30360"
