"Status","Year","Profession_of_post","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","London","Female","35","35","43890","38180"
"In post","2021","Commercial","Inner London - East","London","Male","40","40","46050","43490"
"In post","2021","Commercial","Inner London - West","London","Female","310","300","48260","42170"
"In post","2021","Commercial","Inner London - West","London","Male","265","260","52560","48020"
"In post","2021","Commercial","Kent","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Kent","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Lancashire","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Commercial","Lancashire","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Commercial","Merseyside","Outside London","Female","125","120","34770","34800"
"In post","2021","Commercial","Merseyside","Outside London","Male","100","100","37560","34800"
"In post","2021","Commercial","North Eastern Scotland","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Commercial","North Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire","Outside London","Female","35","35","43250","38230"
"In post","2021","Commercial","North Yorkshire","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Commercial","Outer London - East and North East","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - East and North East","London","Male","5","5","[c]","[c]"
"In post","2021","Commercial","Outer London - South","London","Female","85","85","42340","42070"
"In post","2021","Commercial","Outer London - South","London","Male","60","60","46220","45460"
"In post","2021","Commercial","Outer London - West and North West","London","Female","30","30","35930","31290"
"In post","2021","Commercial","Outer London - West and North West","London","Male","45","40","39230","34320"
"In post","2021","Commercial","Overseas","Overseas","Female","10","10","[c]","[c]"
"In post","2021","Commercial","Overseas","Overseas","Male","30","30","[c]","[c]"
"In post","2021","Commercial","Shropshire and Staffordshire","Outside London","Female","60","60","37900","34800"
"In post","2021","Commercial","Shropshire and Staffordshire","Outside London","Male","40","40","41520","34800"
"In post","2021","Commercial","South Yorkshire","Outside London","Female","65","60","37330","36780"
"In post","2021","Commercial","South Yorkshire","Outside London","Male","40","40","40520","37680"
"In post","2021","Commercial","Southern Scotland","Outside London","Female","45","40","41130","39860"
"In post","2021","Commercial","Southern Scotland","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Commercial","Surrey, East and West Sussex","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Commercial","Surrey, East and West Sussex","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Commercial","Tees Valley and Durham","Outside London","Female","45","40","41980","37100"
"In post","2021","Commercial","Tees Valley and Durham","Outside London","Male","40","40","45100","42630"
"In post","2021","Commercial","Unknown","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Commercial","Unknown","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Commercial","West Central Scotland","Outside London","Female","50","50","33140","33000"
"In post","2021","Commercial","West Central Scotland","Outside London","Male","60","55","35930","34800"
"In post","2021","Commercial","West Midlands","Outside London","Female","70","70","38800","36780"
"In post","2021","Commercial","West Midlands","Outside London","Male","60","60","39110","38130"
"In post","2021","Commercial","West Wales and The Valleys","Outside London","Female","90","80","31840","31040"
"In post","2021","Commercial","West Wales and The Valleys","Outside London","Male","80","80","35330","31380"
"In post","2021","Commercial","West Yorkshire","Outside London","Female","110","110","40210","36820"
"In post","2021","Commercial","West Yorkshire","Outside London","Male","80","80","41660","37000"
"In post","2021","Communications","Bedfordshire and Hertfordshire","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Communications","Bedfordshire and Hertfordshire","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","35","35","32300","29200"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","45","45","32570","31200"
"In post","2021","Communications","Cheshire","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Communications","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Communications","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Outside London","Female","55","55","37320","36780"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Communications","Devon","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Communications","Devon","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","Outside London","Female","25","20","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Communications","East Anglia","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Communications","East Anglia","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Communications","East Wales","Outside London","Female","155","140","38400","36950"
"In post","2021","Communications","East Wales","Outside London","Male","100","100","39330","37410"
"In post","2021","Communications","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Outside London","Female","30","30","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Communications","Essex","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Communications","Essex","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","110","100","35130","33320"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","105","100","37880","36240"
"In post","2021","Communications","Greater Manchester","Outside London","Female","55","50","33740","31810"
"In post","2021","Communications","Greater Manchester","Outside London","Male","35","30","34810","31980"
"In post","2021","Communications","Hampshire and Isle of Wight","Outside London","Female","110","105","33860","33000"
"In post","2021","Communications","Hampshire and Isle of Wight","Outside London","Male","75","75","32050","29370"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Communications","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - East","London","Female","130","125","45950","41010"
"In post","2021","Communications","Inner London - East","London","Male","90","85","50180","43340"
"In post","2021","Communications","Inner London - West","London","Female","1065","1035","46010","42710"
"In post","2021","Communications","Inner London - West","London","Male","740","735","46800","42840"
"In post","2021","Communications","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Communications","Lancashire","Outside London","Male","15","10","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Outside London","Female","10","5","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Communications","Merseyside","Outside London","Female","45","40","40360","38010"
"In post","2021","Communications","Merseyside","Outside London","Male","30","30","[c]","[c]"
"In post","2021","Communications","North Yorkshire","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Communications","North Yorkshire","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Communications","Northumberland and Tyne and Wear","Outside London","Female","55","50","33580","31460"
"In post","2021","Communications","Northumberland and Tyne and Wear","Outside London","Male","35","35","35650","31870"
"In post","2021","Communications","Outer London - East and North East","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - East and North East","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - South","London","Female","20","15","[c]","[c]"
"In post","2021","Communications","Outer London - South","London","Male","15","15","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","London","Female","20","20","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","London","Male","15","15","[c]","[c]"
"In post","2021","Communications","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Communications","South Yorkshire","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Communications","South Yorkshire","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Communications","Southern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Southern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Communications","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Central Scotland","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Communications","West Central Scotland","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Communications","West Midlands","Outside London","Female","65","60","43880","40000"
"In post","2021","Communications","West Midlands","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Communications","West Wales and The Valleys","Outside London","Female","60","55","31920","26780"
"In post","2021","Communications","West Wales and The Valleys","Outside London","Male","40","35","31690","27810"
"In post","2021","Communications","West Yorkshire","Outside London","Female","35","30","49970","52580"
"In post","2021","Communications","West Yorkshire","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Corporate Finance","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East Anglia","Outside London","Female","10","5","[c]","[c]"
"In post","2021","Corporate Finance","East Anglia","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Corporate Finance","Hampshire and Isle of Wight","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Corporate Finance","Hampshire and Isle of Wight","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - East","London","Female","10","10","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - East","London","Male","15","15","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - West","London","Female","20","20","[c]","[c]"
"In post","2021","Corporate Finance","Inner London - West","London","Male","30","30","[c]","[c]"
"In post","2021","Corporate Finance","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Central Scotland","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Corporate Finance","West Central Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Counter Fraud","East Wales","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Eastern Scotland","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Eastern Scotland","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","10","5","[c]","[c]"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","Outside London","Female","25","20","[c]","[c]"
"In post","2021","Counter Fraud","Greater Manchester","Outside London","Male","40","40","38160","35830"
"In post","2021","Counter Fraud","Hampshire and Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Hampshire and Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - East","London","Female","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - East","London","Male","30","30","[c]","[c]"
"In post","2021","Counter Fraud","Inner London - West","London","Female","140","135","40810","33770"
"In post","2021","Counter Fraud","Inner London - West","London","Male","205","200","45650","40560"
"In post","2021","Counter Fraud","Lancashire","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","Outside London","Female","25","20","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","North Yorkshire","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","North Yorkshire","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northumberland and Tyne and Wear","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northumberland and Tyne and Wear","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - East and North East","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - East and North East","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - South","London","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - South","London","Male","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Southern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Southern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Surrey, East and West Sussex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Surrey, East and West Sussex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tees Valley and Durham","Outside London","Female","20","15","[c]","[c]"
"In post","2021","Counter Fraud","Tees Valley and Durham","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Counter Fraud","West Central Scotland","Outside London","Female","50","45","27360","25040"
"In post","2021","Counter Fraud","West Central Scotland","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands","Outside London","Female","30","30","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands","Outside London","Male","40","40","38290","37910"
"In post","2021","Counter Fraud","West Wales and The Valleys","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","West Wales and The Valleys","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","West Yorkshire","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Counter Fraud","West Yorkshire","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","Outside London","Female","25","20","[c]","[c]"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","Outside London","Male","50","50","36670","37640"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","80","75","39860","35300"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","170","165","42240","39790"
"In post","2021","Digital, Data and Technology","Cheshire","Outside London","Female","55","50","40530","36740"
"In post","2021","Digital, Data and Technology","Cheshire","Outside London","Male","80","80","42960","45480"
"In post","2021","Digital, Data and Technology","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cornwall and Isles of Scilly","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cumbria","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cumbria","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Derbyshire and Nottinghamshire","Outside London","Female","65","60","41390","39060"
"In post","2021","Digital, Data and Technology","Derbyshire and Nottinghamshire","Outside London","Male","115","115","37200","32240"
"In post","2021","Digital, Data and Technology","Devon","Outside London","Female","265","245","36290","35030"
"In post","2021","Digital, Data and Technology","Devon","Outside London","Male","620","605","38420","38450"
"In post","2021","Digital, Data and Technology","Dorset and Somerset","Outside London","Female","55","50","35110","33290"
"In post","2021","Digital, Data and Technology","Dorset and Somerset","Outside London","Male","185","185","38670","35340"
"In post","2021","Digital, Data and Technology","East Anglia","Outside London","Female","65","60","33630","30810"
"In post","2021","Digital, Data and Technology","East Anglia","Outside London","Male","100","100","35680","33300"
"In post","2021","Digital, Data and Technology","East Wales","Outside London","Female","355","340","39650","37020"
"In post","2021","Digital, Data and Technology","East Wales","Outside London","Male","745","735","40220","37410"
"In post","2021","Digital, Data and Technology","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Eastern Scotland","Outside London","Female","55","55","38650","34190"
"In post","2021","Digital, Data and Technology","Eastern Scotland","Outside London","Male","165","165","38690","35230"
"In post","2021","Digital, Data and Technology","Essex","Outside London","Female","70","60","38430","35000"
"In post","2021","Digital, Data and Technology","Essex","Outside London","Male","200","185","37150","34620"
"In post","2021","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","330","305","37940","35900"
"In post","2021","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","690","680","42020","40580"
"In post","2021","Digital, Data and Technology","Greater Manchester","Outside London","Female","145","140","40900","37100"
"In post","2021","Digital, Data and Technology","Greater Manchester","Outside London","Male","310","305","40420","37660"
"In post","2021","Digital, Data and Technology","Hampshire and Isle of Wight","Outside London","Female","130","125","35140","31700"
"In post","2021","Digital, Data and Technology","Hampshire and Isle of Wight","Outside London","Male","245","245","38270","36030"
"In post","2021","Digital, Data and Technology","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","35","35","40660","32730"
"In post","2021","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","40","40","36250","33150"
"In post","2021","Digital, Data and Technology","Highlands and Islands","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Inner London - East","London","Female","245","240","46850","41760"
"In post","2021","Digital, Data and Technology","Inner London - East","London","Male","385","380","51650","48900"
"In post","2021","Digital, Data and Technology","Inner London - West","London","Female","695","675","48570","45530"
"In post","2021","Digital, Data and Technology","Inner London - West","London","Male","1115","1105","50910","46710"
"In post","2021","Digital, Data and Technology","Kent","Outside London","Female","10","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Kent","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","Lancashire","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Lancashire","Outside London","Male","40","40","32460","30990"
"In post","2021","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Outside London","Female","30","25","[c]","[c]"
"In post","2021","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Outside London","Male","45","45","35460","35560"
"In post","2021","Digital, Data and Technology","Lincolnshire","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Lincolnshire","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Merseyside","Outside London","Female","135","125","36460","31990"
"In post","2021","Digital, Data and Technology","Merseyside","Outside London","Male","240","240","39410","37890"
