"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Analysis","Tax","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Analysis","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Analysis","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Asian","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Commercial","Female","90","85","38140","34010"
"In post","2021","Asian","Commercial","Commercial","Male","70","70","39100","38280"
"In post","2021","Asian","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Finance","Female","5","5","[c]","[c]"
"In post","2021","Asian","Commercial","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Knowledge and Information Management","Female","10","10","[c]","[c]"
"In post","2021","Asian","Commercial","Knowledge and Information Management","Male","15","15","[c]","[c]"
"In post","2021","Asian","Commercial","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Operational Delivery","Female","15","15","[c]","[c]"
"In post","2021","Asian","Commercial","Operational Delivery","Male","25","25","[c]","[c]"
"In post","2021","Asian","Commercial","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Tax","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Tax","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Unknown","Female","15","15","[c]","[c]"
"In post","2021","Asian","Commercial","Unknown","Male","20","20","[c]","[c]"
"In post","2021","Asian","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Commercial","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Communications","Female","90","90","40720","36920"
"In post","2021","Asian","Communications","Communications","Male","60","60","38580","33790"
"In post","2021","Asian","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Operational Delivery","Female","35","35","32360","31810"
"In post","2021","Asian","Communications","Operational Delivery","Male","70","70","30560","31810"
"In post","2021","Asian","Communications","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Other","Female","10","10","[c]","[c]"
"In post","2021","Asian","Communications","Other","Male","35","35","20540","19860"
"In post","2021","Asian","Communications","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Tax","Female","45","45","27360","25560"
"In post","2021","Asian","Communications","Tax","Male","95","95","27890","25560"
"In post","2021","Asian","Communications","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Communications","Unknown","Female","25","25","[c]","[c]"
"In post","2021","Asian","Communications","Unknown","Male","25","25","[c]","[c]"
"In post","2021","Asian","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Counter Fraud","Female","15","15","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Counter Fraud","Male","15","15","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Intelligence Analysis","Male","5","5","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Legal","Female","70","65","30830","29570"
"In post","2021","Asian","Counter Fraud","Legal","Male","95","95","30560","29570"
"In post","2021","Asian","Counter Fraud","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Operational Delivery","Female","115","100","28460","25630"
"In post","2021","Asian","Counter Fraud","Operational Delivery","Male","95","95","29140","29570"
"In post","2021","Asian","Counter Fraud","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Other","Female","15","10","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Other","Male","15","15","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Tax","Female","65","60","35500","36160"
"In post","2021","Asian","Counter Fraud","Tax","Male","85","80","36560","34170"
"In post","2021","Asian","Counter Fraud","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Asian","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Operational Delivery","Female","185","150","24130","24670"
"In post","2021","Asian","Debt","Operational Delivery","Male","115","105","24360","21440"
"In post","2021","Asian","Debt","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Tax","Female","30","25","[c]","[c]"
"In post","2021","Asian","Debt","Tax","Male","20","15","[c]","[c]"
"In post","2021","Asian","Debt","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Digital, Data and Technology","Female","240","235","41080","36500"
"In post","2021","Asian","Digital, Data & Technology","Digital, Data and Technology","Male","365","365","40320","36970"
"In post","2021","Asian","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Operational Delivery","Female","15","15","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Operational Delivery","Male","25","25","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Tax","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Tax","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Digital, Data & Technology","Unknown","Female","55","50","48540","52580"
"In post","2021","Asian","Digital, Data & Technology","Unknown","Male","70","70","47210","41760"
"In post","2021","Asian","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Corporate Finance","Female","10","10","[c]","[c]"
"In post","2021","Asian","Finance","Corporate Finance","Male","10","10","[c]","[c]"
"In post","2021","Asian","Finance","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Finance","Female","290","270","37700","34170"
"In post","2021","Asian","Finance","Finance","Male","300","300","41120","37940"
"In post","2021","Asian","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Operational Delivery","Female","40","35","26800","21440"
"In post","2021","Asian","Finance","Operational Delivery","Male","40","40","25580","25560"
"In post","2021","Asian","Finance","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Tax","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Tax","Male","5","5","[c]","[c]"
"In post","2021","Asian","Finance","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Finance","Unknown","Female","15","10","[c]","[c]"
"In post","2021","Asian","Finance","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Asian","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
