"Status","Year","Age","Disability","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Undeclared","Undeclared","Yorkshire and The Humber","85","85","31810","27680"
"In post","2021","30-39","Undeclared","Unknown","East Midlands (England)","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Unknown","East of England","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Unknown","London","235","230","46410","42890"
"In post","2021","30-39","Undeclared","Unknown","North East (England)","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Unknown","North West (England)","40","35","26730","24920"
"In post","2021","30-39","Undeclared","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Unknown","Scotland","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Unknown","South East (England)","40","35","33630","31230"
"In post","2021","30-39","Undeclared","Unknown","South West (England)","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Unknown","Wales","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Unknown","West Midlands (England)","25","25","[c]","[c]"
"In post","2021","30-39","Undeclared","Unknown","Yorkshire and The Humber","25","25","[c]","[c]"
"In post","2021","30-39","Undeclared","White","East Midlands (England)","175","160","30270","29750"
"In post","2021","30-39","Undeclared","White","East of England","155","145","30190","29810"
"In post","2021","30-39","Undeclared","White","London","480","470","47100","44230"
"In post","2021","30-39","Undeclared","White","North East (England)","250","230","28200","27150"
"In post","2021","30-39","Undeclared","White","North West (England)","375","355","28710","27570"
"In post","2021","30-39","Undeclared","White","Northern Ireland","35","30","33880","31810"
"In post","2021","30-39","Undeclared","White","Overseas","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","White","Scotland","215","205","30060","27570"
"In post","2021","30-39","Undeclared","White","South East (England)","320","305","31600","31050"
"In post","2021","30-39","Undeclared","White","South West (England)","300","285","34070","31650"
"In post","2021","30-39","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","White","Wales","290","270","28330","26800"
"In post","2021","30-39","Undeclared","White","West Midlands (England)","165","155","28800","27570"
"In post","2021","30-39","Undeclared","White","Yorkshire and The Humber","265","245","31380","30810"
"In post","2021","30-39","Unknown","Asian","East Midlands (England)","25","20","[c]","[c]"
"In post","2021","30-39","Unknown","Asian","East of England","15","10","[c]","[c]"
"In post","2021","30-39","Unknown","Asian","London","250","240","40660","36310"
"In post","2021","30-39","Unknown","Asian","North East (England)","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Asian","North West (England)","45","45","32850","31810"
"In post","2021","30-39","Unknown","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Asian","Overseas","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Asian","Scotland","25","20","[c]","[c]"
"In post","2021","30-39","Unknown","Asian","South East (England)","20","20","[c]","[c]"
"In post","2021","30-39","Unknown","Asian","South West (England)","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Asian","Wales","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Asian","West Midlands (England)","75","70","34420","31800"
"In post","2021","30-39","Unknown","Asian","Yorkshire and The Humber","40","35","28420","25560"
"In post","2021","30-39","Unknown","Black","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Black","East of England","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Black","London","100","100","39000","36160"
"In post","2021","30-39","Unknown","Black","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Black","North West (England)","15","15","[c]","[c]"
"In post","2021","30-39","Unknown","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Black","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Black","Scotland","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Black","South East (England)","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Black","South West (England)","15","15","[c]","[c]"
"In post","2021","30-39","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Black","Wales","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Black","West Midlands (England)","20","15","[c]","[c]"
"In post","2021","30-39","Unknown","Black","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Chinese","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Chinese","East of England","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Chinese","London","25","25","[c]","[c]"
"In post","2021","30-39","Unknown","Chinese","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Chinese","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Chinese","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Chinese","Wales","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Chinese","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Mixed","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Mixed","East of England","15","15","[c]","[c]"
"In post","2021","30-39","Unknown","Mixed","London","80","80","46460","49530"
"In post","2021","30-39","Unknown","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Mixed","North West (England)","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Mixed","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Mixed","Scotland","15","15","[c]","[c]"
"In post","2021","30-39","Unknown","Mixed","South East (England)","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Mixed","South West (England)","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Mixed","Wales","20","20","[c]","[c]"
"In post","2021","30-39","Unknown","Mixed","West Midlands (England)","20","20","[c]","[c]"
"In post","2021","30-39","Unknown","Mixed","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Other ethnicity","London","35","35","44740","40170"
"In post","2021","30-39","Unknown","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Other ethnicity","South East (England)","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Other ethnicity","South West (England)","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Undeclared","East Midlands (England)","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Undeclared","East of England","20","15","[c]","[c]"
"In post","2021","30-39","Unknown","Undeclared","London","105","100","47320","44500"
"In post","2021","30-39","Unknown","Undeclared","North East (England)","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Undeclared","North West (England)","30","30","33100","30640"
"In post","2021","30-39","Unknown","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Undeclared","Scotland","95","95","33450","33650"
"In post","2021","30-39","Unknown","Undeclared","South East (England)","40","35","38330","37320"
"In post","2021","30-39","Unknown","Undeclared","South West (England)","75","75","39010","37320"
"In post","2021","30-39","Unknown","Undeclared","Wales","45","40","31080","29990"
"In post","2021","30-39","Unknown","Undeclared","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Undeclared","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","East Midlands (England)","530","505","26890","25560"
"In post","2021","30-39","Unknown","Unknown","East of England","305","290","29340","27570"
"In post","2021","30-39","Unknown","Unknown","London","3325","3265","46560","42730"
"In post","2021","30-39","Unknown","Unknown","North East (England)","895","845","27020","25560"
"In post","2021","30-39","Unknown","Unknown","North West (England)","1430","1355","28250","25560"
"In post","2021","30-39","Unknown","Unknown","Northern Ireland","185","175","25860","24880"
"In post","2021","30-39","Unknown","Unknown","Overseas","180","180","50660","52430"
"In post","2021","30-39","Unknown","Unknown","Scotland","2340","2240","30260","28390"
"In post","2021","30-39","Unknown","Unknown","South East (England)","680","645","30820","29290"
"In post","2021","30-39","Unknown","Unknown","South West (England)","755","705","32370","28840"
"In post","2021","30-39","Unknown","Unknown","Unknown","520","520","37870","33570"
"In post","2021","30-39","Unknown","Unknown","Wales","1125","1060","28650","25560"
"In post","2021","30-39","Unknown","Unknown","West Midlands (England)","695","660","28560","25560"
"In post","2021","30-39","Unknown","Unknown","Yorkshire and The Humber","975","935","30120","26290"
"In post","2021","30-39","Unknown","White","East Midlands (England)","110","105","31820","30640"
"In post","2021","30-39","Unknown","White","East of England","205","195","34860","33200"
"In post","2021","30-39","Unknown","White","London","925","905","48100","46010"
"In post","2021","30-39","Unknown","White","North East (England)","280","260","28640","25560"
"In post","2021","30-39","Unknown","White","North West (England)","635","610","32280","31700"
"In post","2021","30-39","Unknown","White","Northern Ireland","35","35","28490","25560"
"In post","2021","30-39","Unknown","White","Overseas","60","60","48590","50460"
"In post","2021","30-39","Unknown","White","Scotland","1090","1045","35280","33620"
"In post","2021","30-39","Unknown","White","South East (England)","380","360","33720","31810"
"In post","2021","30-39","Unknown","White","South West (England)","545","515","35570","33950"
"In post","2021","30-39","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","White","Wales","425","400","30740","28390"
"In post","2021","30-39","Unknown","White","West Midlands (England)","230","220","33020","30790"
"In post","2021","30-39","Unknown","White","Yorkshire and The Humber","220","215","34640","31810"
"In post","2021","40-49","Declared disabled","Asian","East Midlands (England)","55","50","26240","25880"
"In post","2021","40-49","Declared disabled","Asian","East of England","40","35","30390","27570"
"In post","2021","40-49","Declared disabled","Asian","London","360","340","37460","32390"
"In post","2021","40-49","Declared disabled","Asian","North East (England)","10","10","[c]","[c]"
"In post","2021","40-49","Declared disabled","Asian","North West (England)","90","80","26930","24670"
"In post","2021","40-49","Declared disabled","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Asian","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Asian","Scotland","10","10","[c]","[c]"
"In post","2021","40-49","Declared disabled","Asian","South East (England)","25","20","[c]","[c]"
"In post","2021","40-49","Declared disabled","Asian","South West (England)","15","15","[c]","[c]"
"In post","2021","40-49","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Asian","Wales","5","5","[c]","[c]"
"In post","2021","40-49","Declared disabled","Asian","West Midlands (England)","120","110","27900","27570"
"In post","2021","40-49","Declared disabled","Asian","Yorkshire and The Humber","65","60","26500","27570"
"In post","2021","40-49","Declared disabled","Black","East Midlands (England)","10","10","[c]","[c]"
"In post","2021","40-49","Declared disabled","Black","East of England","10","10","[c]","[c]"
"In post","2021","40-49","Declared disabled","Black","London","230","215","34510","31060"
"In post","2021","40-49","Declared disabled","Black","North East (England)","5","5","[c]","[c]"
"In post","2021","40-49","Declared disabled","Black","North West (England)","20","15","[c]","[c]"
"In post","2021","40-49","Declared disabled","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Black","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Black","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Black","South East (England)","15","15","[c]","[c]"
"In post","2021","40-49","Declared disabled","Black","South West (England)","15","15","[c]","[c]"
"In post","2021","40-49","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Black","Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Black","West Midlands (England)","30","30","27450","27570"
"In post","2021","40-49","Declared disabled","Black","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","40-49","Declared disabled","Chinese","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Chinese","East of England","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Chinese","London","10","10","[c]","[c]"
"In post","2021","40-49","Declared disabled","Chinese","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Chinese","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Chinese","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Chinese","Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Chinese","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Mixed","East Midlands (England)","20","15","[c]","[c]"
"In post","2021","40-49","Declared disabled","Mixed","East of England","20","20","[c]","[c]"
"In post","2021","40-49","Declared disabled","Mixed","London","100","95","44610","40640"
"In post","2021","40-49","Declared disabled","Mixed","North East (England)","10","10","[c]","[c]"
"In post","2021","40-49","Declared disabled","Mixed","North West (England)","40","35","27410","26900"
"In post","2021","40-49","Declared disabled","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Mixed","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Mixed","Scotland","10","5","[c]","[c]"
"In post","2021","40-49","Declared disabled","Mixed","South East (England)","20","20","[c]","[c]"
"In post","2021","40-49","Declared disabled","Mixed","South West (England)","20","15","[c]","[c]"
"In post","2021","40-49","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Mixed","Wales","15","15","[c]","[c]"
"In post","2021","40-49","Declared disabled","Mixed","West Midlands (England)","20","20","[c]","[c]"
"In post","2021","40-49","Declared disabled","Mixed","Yorkshire and The Humber","30","25","[c]","[c]"
"In post","2021","40-49","Declared disabled","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Other ethnicity","London","40","40","37670","33680"
"In post","2021","40-49","Declared disabled","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Other ethnicity","North West (England)","10","10","[c]","[c]"
"In post","2021","40-49","Declared disabled","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Other ethnicity","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","40-49","Declared disabled","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Undeclared","East Midlands (England)","25","25","[c]","[c]"
"In post","2021","40-49","Declared disabled","Undeclared","East of England","15","15","[c]","[c]"
"In post","2021","40-49","Declared disabled","Undeclared","London","85","80","39520","33050"
"In post","2021","40-49","Declared disabled","Undeclared","North East (England)","25","25","[c]","[c]"
"In post","2021","40-49","Declared disabled","Undeclared","North West (England)","70","60","28360","27570"
"In post","2021","40-49","Declared disabled","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Undeclared","Overseas","5","5","[c]","[c]"
"In post","2021","40-49","Declared disabled","Undeclared","Scotland","40","35","29360","27570"
"In post","2021","40-49","Declared disabled","Undeclared","South East (England)","65","60","31510","27570"
"In post","2021","40-49","Declared disabled","Undeclared","South West (England)","50","45","32570","29170"
"In post","2021","40-49","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Undeclared","Wales","25","25","[c]","[c]"
"In post","2021","40-49","Declared disabled","Undeclared","West Midlands (England)","35","35","28970","27570"
"In post","2021","40-49","Declared disabled","Undeclared","Yorkshire and The Humber","40","35","29140","27570"
"In post","2021","40-49","Declared disabled","Unknown","East Midlands (England)","15","15","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","East of England","15","10","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","London","50","50","40180","37910"
"In post","2021","40-49","Declared disabled","Unknown","North East (England)","25","20","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","North West (England)","20","20","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","Scotland","40","35","31330","33650"
"In post","2021","40-49","Declared disabled","Unknown","South East (England)","15","15","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","South West (England)","30","25","33830","29000"
"In post","2021","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","Wales","5","5","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","West Midlands (England)","15","15","[c]","[c]"
"In post","2021","40-49","Declared disabled","Unknown","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","40-49","Declared disabled","White","East Midlands (England)","505","465","29520","27570"
"In post","2021","40-49","Declared disabled","White","East of England","525","485","30010","28400"
"In post","2021","40-49","Declared disabled","White","London","1160","1110","47920","42470"
"In post","2021","40-49","Declared disabled","White","North East (England)","740","675","27850","27230"
"In post","2021","40-49","Declared disabled","White","North West (England)","1540","1400","29030","27570"
"In post","2021","40-49","Declared disabled","White","Northern Ireland","85","75","26750","24890"
"In post","2021","40-49","Declared disabled","White","Overseas","50","50","47340","40920"
"In post","2021","40-49","Declared disabled","White","Scotland","890","830","32500","27570"
"In post","2021","40-49","Declared disabled","White","South East (England)","850","785","31720","28470"
"In post","2021","40-49","Declared disabled","White","South West (England)","910","850","34510","31350"
"In post","2021","40-49","Declared disabled","White","Unknown","25","25","[c]","[c]"
"In post","2021","40-49","Declared disabled","White","Wales","800","730","29310","27570"
"In post","2021","40-49","Declared disabled","White","West Midlands (England)","615","570","31370","27570"
"In post","2021","40-49","Declared disabled","White","Yorkshire and The Humber","815","745","31250","27570"
"In post","2021","40-49","Declared non-disabled","Asian","East Midlands (England)","355","315","28130","26030"
"In post","2021","40-49","Declared non-disabled","Asian","East of England","275","245","30880","27570"
"In post","2021","40-49","Declared non-disabled","Asian","London","2745","2560","39500","33760"
"In post","2021","40-49","Declared non-disabled","Asian","North East (England)","70","65","30070","25560"
"In post","2021","40-49","Declared non-disabled","Asian","North West (England)","555","490","28310","25560"
"In post","2021","40-49","Declared non-disabled","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Asian","Overseas","50","50","49590","53470"
"In post","2021","40-49","Declared non-disabled","Asian","Scotland","100","95","35890","27570"
"In post","2021","40-49","Declared non-disabled","Asian","South East (England)","285","255","31210","28350"
"In post","2021","40-49","Declared non-disabled","Asian","South West (England)","160","150","39560","36060"
"In post","2021","40-49","Declared non-disabled","Asian","Unknown","25","25","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Asian","Wales","80","75","34110","27570"
"In post","2021","40-49","Declared non-disabled","Asian","West Midlands (England)","925","840","29470","27570"
"In post","2021","40-49","Declared non-disabled","Asian","Yorkshire and The Humber","500","440","30060","27570"
"In post","2021","40-49","Declared non-disabled","Black","East Midlands (England)","90","85","26600","25560"
"In post","2021","40-49","Declared non-disabled","Black","East of England","110","105","31030","29290"
"In post","2021","40-49","Declared non-disabled","Black","London","1690","1625","36450","31880"
"In post","2021","40-49","Declared non-disabled","Black","North East (England)","50","45","26510","23240"
"In post","2021","40-49","Declared non-disabled","Black","North West (England)","160","155","28000","26160"
"In post","2021","40-49","Declared non-disabled","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Black","Overseas","20","20","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Black","Scotland","85","80","32970","27570"
"In post","2021","40-49","Declared non-disabled","Black","South East (England)","175","165","30720","29290"
"In post","2021","40-49","Declared non-disabled","Black","South West (England)","115","115","35250","33000"
"In post","2021","40-49","Declared non-disabled","Black","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Black","Wales","50","45","30060","27570"
"In post","2021","40-49","Declared non-disabled","Black","West Midlands (England)","205","195","28610","27570"
"In post","2021","40-49","Declared non-disabled","Black","Yorkshire and The Humber","110","105","29080","27570"
"In post","2021","40-49","Declared non-disabled","Chinese","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Chinese","East of England","15","15","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Chinese","London","135","130","44050","40450"
"In post","2021","40-49","Declared non-disabled","Chinese","North East (England)","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Chinese","North West (England)","25","25","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Chinese","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Chinese","Scotland","15","15","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Chinese","South East (England)","20","15","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Chinese","South West (England)","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Chinese","Wales","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Chinese","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Chinese","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Mixed","East Midlands (England)","55","50","33400","31180"
"In post","2021","40-49","Declared non-disabled","Mixed","East of England","60","60","32860","29130"
"In post","2021","40-49","Declared non-disabled","Mixed","London","490","465","46530","41760"
"In post","2021","40-49","Declared non-disabled","Mixed","North East (England)","40","40","31910","27570"
"In post","2021","40-49","Declared non-disabled","Mixed","North West (England)","125","115","32980","27570"
"In post","2021","40-49","Declared non-disabled","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Mixed","Overseas","30","30","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Mixed","Scotland","45","40","38650","31810"
"In post","2021","40-49","Declared non-disabled","Mixed","South East (England)","95","90","33410","30820"
"In post","2021","40-49","Declared non-disabled","Mixed","South West (England)","115","110","33640","28680"
"In post","2021","40-49","Declared non-disabled","Mixed","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Mixed","Wales","60","55","34350","28850"
"In post","2021","40-49","Declared non-disabled","Mixed","West Midlands (England)","70","65","33550","27570"
"In post","2021","40-49","Declared non-disabled","Mixed","Yorkshire and The Humber","80","75","32290","27570"
"In post","2021","40-49","Declared non-disabled","Other ethnicity","East Midlands (England)","15","15","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Other ethnicity","East of England","15","15","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Other ethnicity","London","210","200","44090","37210"
"In post","2021","40-49","Declared non-disabled","Other ethnicity","North East (England)","10","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Other ethnicity","North West (England)","35","35","28000","26980"
"In post","2021","40-49","Declared non-disabled","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Other ethnicity","Overseas","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Other ethnicity","Scotland","15","15","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Other ethnicity","South East (England)","45","45","31670","27230"
"In post","2021","40-49","Declared non-disabled","Other ethnicity","South West (England)","40","40","31620","27570"
"In post","2021","40-49","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Other ethnicity","Wales","20","15","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Other ethnicity","West Midlands (England)","30","25","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Other ethnicity","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Undeclared","East Midlands (England)","115","110","30070","27570"
"In post","2021","40-49","Declared non-disabled","Undeclared","East of England","95","85","29010","27570"
"In post","2021","40-49","Declared non-disabled","Undeclared","London","480","455","41930","36550"
"In post","2021","40-49","Declared non-disabled","Undeclared","North East (England)","110","105","28010","26140"
"In post","2021","40-49","Declared non-disabled","Undeclared","North West (England)","265","240","28740","27570"
"In post","2021","40-49","Declared non-disabled","Undeclared","Northern Ireland","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Undeclared","Overseas","25","25","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Undeclared","Scotland","160","150","32810","27570"
"In post","2021","40-49","Declared non-disabled","Undeclared","South East (England)","195","185","31790","27680"
"In post","2021","40-49","Declared non-disabled","Undeclared","South West (England)","220","215","37840","35830"
"In post","2021","40-49","Declared non-disabled","Undeclared","Unknown","5","5","[c]","[c]"
