"Status","Year","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other ethnicity","Wales","100","95","31920","27570"
"In post","2021","Other ethnicity","West Midlands (England)","155","140","30110","27570"
"In post","2021","Other ethnicity","Yorkshire and The Humber","115","105","32940","27570"
"In post","2021","Undeclared","East Midlands (England)","915","845","30190","27570"
"In post","2021","Undeclared","East of England","1085","1005","31410","29200"
"In post","2021","Undeclared","London","4660","4440","42060","36650"
"In post","2021","Undeclared","North East (England)","1040","945","29090","26350"
"In post","2021","Undeclared","North West (England)","2225","2035","30400","27570"
"In post","2021","Undeclared","Northern Ireland","95","90","28160","25560"
"In post","2021","Undeclared","Overseas","195","195","47080","41620"
"In post","2021","Undeclared","Scotland","1635","1510","32650","28630"
"In post","2021","Undeclared","South East (England)","2270","2110","33030","30110"
"In post","2021","Undeclared","South West (England)","2455","2325","36610","33860"
"In post","2021","Undeclared","Unknown","55","50","34660","30330"
"In post","2021","Undeclared","Wales","1250","1165","32020","27570"
"In post","2021","Undeclared","West Midlands (England)","1260","1150","30270","27570"
"In post","2021","Undeclared","Yorkshire and The Humber","1400","1295","31150","27570"
"In post","2021","Unknown","East Midlands (England)","2700","2540","27590","25560"
"In post","2021","Unknown","East of England","2080","1965","29250","26930"
"In post","2021","Unknown","London","15570","15200","42860","36160"
"In post","2021","Unknown","North East (England)","4345","3970","26100","22350"
"In post","2021","Unknown","North West (England)","7260","6840","27960","25560"
"In post","2021","Unknown","Northern Ireland","645","615","25990","21440"
"In post","2021","Unknown","Overseas","565","565","51740","51500"
"In post","2021","Unknown","Scotland","10135","9485","30040","26160"
"In post","2021","Unknown","South East (England)","4230","3955","30220","27570"
"In post","2021","Unknown","South West (England)","4180","3945","31940","27570"
"In post","2021","Unknown","Unknown","2440","2430","37020","32700"
"In post","2021","Unknown","Wales","4470","4200","28330","24880"
"In post","2021","Unknown","West Midlands (England)","3605","3410","28700","25560"
"In post","2021","Unknown","Yorkshire and The Humber","4850","4620","29920","25560"
"In post","2021","White","East Midlands (England)","15105","13965","30200","27570"
"In post","2021","White","East of England","17125","15875","30900","28200"
"In post","2021","White","London","52895","50845","47090","41950"
"In post","2021","White","North East (England)","24365","21790","28510","26000"
"In post","2021","White","North West (England)","45480","41770","29790","27570"
"In post","2021","White","Northern Ireland","3035","2850","28390","25560"
"In post","2021","White","Overseas","2620","2610","50320","50430"
"In post","2021","White","Scotland","34670","32145","32730","27570"
"In post","2021","White","South East (England)","32060","29790","31620","28650"
"In post","2021","White","South West (England)","36395","34135","34450","31580"
"In post","2021","White","Unknown","970","915","33710","27570"
"In post","2021","White","Wales","29205","26795","31200","27570"
"In post","2021","White","West Midlands (England)","19625","18120","31110","27570"
"In post","2021","White","Yorkshire and The Humber","26845","24645","31750","27570"
"Leaver CS","2021","Asian","East Midlands (England)","75","[c]","24710","21010"
"Leaver CS","2021","Asian","East of England","55","[c]","27120","23690"
"Leaver CS","2021","Asian","London","595","[c]","33550","29080"
"Leaver CS","2021","Asian","North East (England)","30","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","95","[c]","25270","21010"
"Leaver CS","2021","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South East (England)","45","[c]","31380","27570"
"Leaver CS","2021","Asian","South West (England)","35","[c]","30740","23930"
"Leaver CS","2021","Asian","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Midlands (England)","135","[c]","28620","21010"
"Leaver CS","2021","Asian","Yorkshire and The Humber","85","[c]","29770","25310"
"Leaver CS","2021","Black","East Midlands (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","35","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","350","[c]","32340","27760"
"Leaver CS","2021","Black","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","30","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","30","[c]","[c]","[c]"
"Leaver CS","2021","Black","South West (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","West Midlands (England)","45","[c]","[c]","[c]"
"Leaver CS","2021","Black","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","30","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","East of England","30","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","160","[c]","36880","32120"
"Leaver CS","2021","Mixed","North East (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","North West (England)","35","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South East (England)","40","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South West (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wales","20","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Midlands (England)","30","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","65","[c]","43770","37910"
"Leaver CS","2021","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","65","[c]","28250","27130"
"Leaver CS","2021","Undeclared","East of England","140","[c]","30770","30290"
"Leaver CS","2021","Undeclared","London","290","[c]","37480","31100"
"Leaver CS","2021","Undeclared","North East (England)","50","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North West (England)","95","[c]","27940","26840"
"Leaver CS","2021","Undeclared","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland","100","[c]","32900","29190"
"Leaver CS","2021","Undeclared","South East (England)","180","[c]","29440","26890"
"Leaver CS","2021","Undeclared","South West (England)","135","[c]","34450","33010"
"Leaver CS","2021","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales","110","[c]","28030","22320"
"Leaver CS","2021","Undeclared","West Midlands (England)","75","[c]","27570","22500"
"Leaver CS","2021","Undeclared","Yorkshire and The Humber","85","[c]","29060","27570"
"Leaver CS","2021","Unknown","East Midlands (England)","345","[c]","25540","24250"
"Leaver CS","2021","Unknown","East of England","330","[c]","27770","26000"
"Leaver CS","2021","Unknown","London","1390","[c]","38730","31060"
"Leaver CS","2021","Unknown","North East (England)","345","[c]","24790","21050"
"Leaver CS","2021","Unknown","North West (England)","555","[c]","26370","21050"
"Leaver CS","2021","Unknown","Northern Ireland","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","35","[c]","39430","36960"
"Leaver CS","2021","Unknown","Scotland","640","[c]","31740","27150"
"Leaver CS","2021","Unknown","South East (England)","545","[c]","29680","25150"
"Leaver CS","2021","Unknown","South West (England)","455","[c]","30790","27570"
"Leaver CS","2021","Unknown","Unknown","625","[c]","40850","32060"
"Leaver CS","2021","Unknown","Wales","335","[c]","27440","21590"
"Leaver CS","2021","Unknown","West Midlands (England)","405","[c]","28920","21590"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","515","[c]","30170","25970"
"Leaver CS","2021","White","East Midlands (England)","1065","[c]","27890","25980"
"Leaver CS","2021","White","East of England","1200","[c]","30970","26890"
"Leaver CS","2021","White","London","2445","[c]","46000","39910"
"Leaver CS","2021","White","North East (England)","1225","[c]","26830","21010"
"Leaver CS","2021","White","North West (England)","1940","[c]","28480","24890"
"Leaver CS","2021","White","Northern Ireland","160","[c]","27250","21430"
"Leaver CS","2021","White","Overseas","90","[c]","42660","38690"
"Leaver CS","2021","White","Scotland","1545","[c]","32490","27570"
"Leaver CS","2021","White","South East (England)","1840","[c]","29970","26930"
"Leaver CS","2021","White","South West (England)","1775","[c]","32450","27570"
"Leaver CS","2021","White","Unknown","50","[c]","39690","27570"
"Leaver CS","2021","White","Wales","1475","[c]","29700","23320"
"Leaver CS","2021","White","West Midlands (England)","1170","[c]","30520","26530"
"Leaver CS","2021","White","Yorkshire and The Humber","1590","[c]","30260","26750"
"Leaver Dept.","2021","Asian","East Midlands (England)","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East of England","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","London","540","[c]","39490","34560"
"Leaver Dept.","2021","Asian","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","North West (England)","100","[c]","25300","25000"
"Leaver Dept.","2021","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South East (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","South West (England)","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","30","[c]","37830","32320"
"Leaver Dept.","2021","Asian","Wales","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","West Midlands (England)","120","[c]","24040","21380"
"Leaver Dept.","2021","Asian","Yorkshire and The Humber","55","[c]","29080","27570"
"Leaver Dept.","2021","Black","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","London","315","[c]","36650","33690"
"Leaver Dept.","2021","Black","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","North West (England)","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","South West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","West Midlands (England)","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","215","[c]","42200","35750"
"Leaver Dept.","2021","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","50","[c]","36260","33640"
"Leaver Dept.","2021","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","195","[c]","42620","37840"
"Leaver Dept.","2021","Undeclared","North East (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","40","[c]","36940","36740"
"Leaver Dept.","2021","Undeclared","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","45","[c]","39000","37020"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","65","[c]","27720","21010"
"Leaver Dept.","2021","Unknown","East of England","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","1465","[c]","43220","38750"
"Leaver Dept.","2021","Unknown","North East (England)","130","[c]","30040","27570"
"Leaver Dept.","2021","Unknown","North West (England)","255","[c]","27870","24980"
"Leaver Dept.","2021","Unknown","Northern Ireland","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","155","[c]","32190","27570"
"Leaver Dept.","2021","Unknown","South East (England)","60","[c]","29710","26700"
"Leaver Dept.","2021","Unknown","South West (England)","155","[c]","35490","32370"
"Leaver Dept.","2021","Unknown","Unknown","415","[c]","33970","32000"
"Leaver Dept.","2021","Unknown","Wales","100","[c]","29980","25500"
"Leaver Dept.","2021","Unknown","West Midlands (England)","120","[c]","29590","24250"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","185","[c]","34840","32430"
"Leaver Dept.","2021","White","East Midlands (England)","145","[c]","26780","21950"
"Leaver Dept.","2021","White","East of England","135","[c]","32610","29930"
"Leaver Dept.","2021","White","London","2545","[c]","46980","41970"
"Leaver Dept.","2021","White","North East (England)","435","[c]","26930","24700"
"Leaver Dept.","2021","White","North West (England)","645","[c]","30430","27570"
"Leaver Dept.","2021","White","Northern Ireland","40","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Overseas","65","[c]","52030","53240"
"Leaver Dept.","2021","White","Scotland","415","[c]","30150","27570"
"Leaver Dept.","2021","White","South East (England)","290","[c]","33650","29290"
"Leaver Dept.","2021","White","South West (England)","565","[c]","34480","31820"
"Leaver Dept.","2021","White","Unknown","225","[c]","37940","32000"
"Leaver Dept.","2021","White","Wales","405","[c]","31600","27570"
"Leaver Dept.","2021","White","West Midlands (England)","235","[c]","30020","26550"
"Leaver Dept.","2021","White","Yorkshire and The Humber","350","[c]","34120","30830"
"New entrant CS","2021","Asian","East Midlands (England)","245","[c]","26200","25560"
"New entrant CS","2021","Asian","East of England","195","[c]","28380","27570"
"New entrant CS","2021","Asian","London","1800","[c]","33430","31060"
"New entrant CS","2021","Asian","North East (England)","90","[c]","26430","21010"
"New entrant CS","2021","Asian","North West (England)","355","[c]","27030","27570"
"New entrant CS","2021","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Scotland","75","[c]","28680","27570"
"New entrant CS","2021","Asian","South East (England)","260","[c]","28910","27850"
"New entrant CS","2021","Asian","South West (England)","145","[c]","31240","27570"
"New entrant CS","2021","Asian","Unknown","40","[c]","29320","27570"
"New entrant CS","2021","Asian","Wales","90","[c]","25120","22920"
"New entrant CS","2021","Asian","West Midlands (England)","455","[c]","26470","26550"
"New entrant CS","2021","Asian","Yorkshire and The Humber","350","[c]","26680","27570"
"New entrant CS","2021","Black","East Midlands (England)","95","[c]","26600","27570"
"New entrant CS","2021","Black","East of England","180","[c]","27840","28600"
"New entrant CS","2021","Black","London","1570","[c]","31370","31060"
"New entrant CS","2021","Black","North East (England)","40","[c]","27840","21010"
"New entrant CS","2021","Black","North West (England)","145","[c]","28550","27570"
"New entrant CS","2021","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Scotland","40","[c]","27780","26490"
"New entrant CS","2021","Black","South East (England)","200","[c]","28720","29290"
"New entrant CS","2021","Black","South West (England)","80","[c]","29770","27570"
"New entrant CS","2021","Black","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wales","30","[c]","[c]","[c]"
"New entrant CS","2021","Black","West Midlands (England)","155","[c]","26260","27570"
"New entrant CS","2021","Black","Yorkshire and The Humber","100","[c]","27080","27570"
"New entrant CS","2021","Chinese","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","East of England","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","London","65","[c]","36530","33180"
"New entrant CS","2021","Chinese","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South East (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","East Midlands (England)","55","[c]","27350","27570"
"New entrant CS","2021","Mixed","East of England","110","[c]","27270","27570"
"New entrant CS","2021","Mixed","London","635","[c]","33660","31060"
"New entrant CS","2021","Mixed","North East (England)","50","[c]","26200","21010"
"New entrant CS","2021","Mixed","North West (England)","115","[c]","25370","24830"
"New entrant CS","2021","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scotland","50","[c]","29040","26350"
"New entrant CS","2021","Mixed","South East (England)","125","[c]","27570","27570"
"New entrant CS","2021","Mixed","South West (England)","115","[c]","28930","27570"
"New entrant CS","2021","Mixed","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wales","55","[c]","24860","22350"
"New entrant CS","2021","Mixed","West Midlands (England)","105","[c]","27250","25560"
"New entrant CS","2021","Mixed","Yorkshire and The Humber","115","[c]","25720","27570"
"New entrant CS","2021","Other ethnicity","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","East of England","30","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","180","[c]","34140","31060"
