"Status","Year","Age","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Human Resources","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","International Trade","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","International Trade","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Knowledge and Information Management","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Knowledge and Information Management","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Bedfordshire and Hertfordshire","Female","5","5","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Female","5","5","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Derbyshire and Nottinghamshire","Female","10","10","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Derbyshire and Nottinghamshire","Male","5","5","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","East Anglia","Female","10","10","[c]","[c]"
"In post","2021","16-19","Operational Delivery","East Anglia","Male","10","10","[c]","[c]"
"In post","2021","16-19","Operational Delivery","East Wales","Female","15","10","[c]","[c]"
"In post","2021","16-19","Operational Delivery","East Wales","Male","20","15","[c]","[c]"
"In post","2021","16-19","Operational Delivery","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Eastern Scotland","Female","10","10","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Eastern Scotland","Male","10","10","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Essex","Female","5","5","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Essex","Male","5","5","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","10","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Greater Manchester","Female","10","10","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Greater Manchester","Male","5","5","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Hampshire and Isle of Wight","Female","10","10","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Inner London - East","Female","10","5","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Inner London - East","Male","5","5","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Inner London - West","Female","10","10","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Kent","Female","20","20","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Kent","Male","15","15","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Lancashire","Female","10","10","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Merseyside","Female","10","10","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Merseyside","Male","10","5","[c]","[c]"
"In post","2021","16-19","Operational Delivery","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Outer London - West and North West","Female","10","5","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Shropshire and Staffordshire","Female","10","10","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","South Yorkshire","Female","10","10","[c]","[c]"
"In post","2021","16-19","Operational Delivery","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Surrey, East and West Sussex","Female","5","5","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","West Midlands","Female","10","10","[c]","[c]"
"In post","2021","16-19","Operational Delivery","West Midlands","Male","5","5","[c]","[c]"
"In post","2021","16-19","Operational Delivery","West Wales and The Valleys","Female","30","25","[c]","[c]"
"In post","2021","16-19","Operational Delivery","West Wales and The Valleys","Male","15","10","[c]","[c]"
"In post","2021","16-19","Operational Delivery","West Yorkshire","Female","10","10","[c]","[c]"
"In post","2021","16-19","Operational Delivery","West Yorkshire","Male","5","5","[c]","[c]"
"In post","2021","16-19","Operational Research","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Research","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","10","[c]","[c]"
"In post","2021","16-19","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Male","15","15","[c]","[c]"
"In post","2021","16-19","Other","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Inner London - West","Female","5","5","[c]","[c]"
"In post","2021","16-19","Other","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Unknown","Female","5","5","[c]","[c]"
"In post","2021","16-19","Other","Unknown","Male","30","30","19060","16200"
"In post","2021","16-19","Other","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Inner London - West","Female","10","10","[c]","[c]"
"In post","2021","16-19","Policy","Inner London - West","Male","15","15","[c]","[c]"
"In post","2021","16-19","Policy","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Berkshire, Buckinghamshire and Oxfordshire","Male","5","5","[c]","[c]"
"In post","2021","16-19","Property","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Devon","Male","10","10","[c]","[c]"
"In post","2021","16-19","Science and Engineering","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","East Wales","Male","15","15","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Female","15","15","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Male","60","60","17450","17710"
"In post","2021","16-19","Science and Engineering","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Southern Scotland","Male","10","10","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Berkshire, Buckinghamshire and Oxfordshire","Male","5","5","[c]","[c]"
"In post","2021","16-19","Security","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Statistics","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
